Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
30.0,,2022-12-19,25-108,NOP,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,76.0,4.75,0.0,84.6,5.2875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-4),L (-4)
31.0,,2022-12-22,25-111,NOP,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,87.0,5.4375,0.0,98.3,6.14375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-9),L (-9)
32.0,,2022-12-23,25-112,NOP,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,74.0,4.625,0.0,82.39999999999999,5.15,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+9),W (+9)
33.0,,2022-12-26,25-115,NOP,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,98.0,6.125,0.0,83.1,5.19375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+3),W (+3)
34.0,,2022-12-28,25-117,NOP,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,63.0,3.9375,0.0,82.0,5.125,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+20),W (+20)
35.0,,2022-12-30,25-119,NOP,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,84.0,5.25,0.0,105.09999999999998,6.568749999999999,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+1),W (+1)
36.0,,2022-12-31,25-120,NOP,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,46.0,2.875,0.0,52.3,3.26875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+11),W (+11)
37.0,,2023-01-02,25-122,NOP,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,86.0,5.375,0.0,86.2,5.3875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-15),L (-15)
38.0,,2023-01-04,25-124,NOP,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,95.0,5.9375,0.0,107.9,6.74375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-9),L (-9)
39.0,,2023-01-06,25-126,NOP,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,69.0,4.3125,0.0,70.3,4.39375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+11),W (+11)
40.0,,2023-01-07,25-127,NOP,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,83.0,5.1875,0.0,98.3,6.14375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-6),L (-6)
41.0,,2023-01-09,25-129,NOP,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,98.0,6.125,0.0,104.90000000000003,6.556250000000002,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-10),L (-10)
42.0,,2023-01-11,25-131,NOP,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,83.0,5.1875,0.0,89.49999999999999,5.593749999999999,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,,
43.0,,2023-01-13,25-133,NOP,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,81.0,5.0625,0.0,93.0,5.8125,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+20),W (+20)
44.0,,2023-01-16,25-136,NOP,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,84.0,5.25,0.0,83.0,5.1875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-11),L (-11)
45.0,,2023-01-18,25-138,NOP,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,63.0,3.9375,0.0,69.1,4.31875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+6),W (+6)
46.0,,2023-01-20,25-140,NOP,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,96.0,6.0,0.0,97.6,6.1,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-10),L (-10)
47.0,,2023-01-22,25-142,NOP,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,67.0,4.1875,0.0,67.19999999999999,4.199999999999999,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-26),L (-26)
48.0,,2023-01-24,25-144,NOP,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,59.0,3.6875,0.0,67.8,4.2375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-13),L (-13)
49.0,16.0,2023-01-25,25-145,NOP,MIN,1.0,25.65,4.0,18.0,0.222,0.0,6.0,0.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,4.0,2.0,13.0,3.6,-19.0,12.0,4.0,0.3333333333333333,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,-3.0,51.0,3.1875,1.6000000000000003,54.0,3.375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-4),L (-4)
50.0,17.0,2023-01-28,25-148,NOP,WAS,1.0,28.866666666666667,8.0,22.0,0.364,1.0,5.0,0.2,5.0,5.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,6.0,3.0,22.0,8.2,0.0,17.0,7.0,0.4117647058823529,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,0.0,65.0,4.0625,6.200000000000003,59.2,3.7,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-1),L (-1)
51.0,,2023-01-29,25-149,NOP,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,59.0,3.6875,0.0,65.9,4.11875,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-9),L (-9)
52.0,18.0,2023-01-31,25-151,NOP,DEN,1.0,32.93333333333333,5.0,17.0,0.294,1.0,4.0,0.25,5.0,6.0,0.833,0.0,4.0,4.0,9.0,1.0,1.0,4.0,3.0,16.0,9.7,-21.0,13.0,4.0,0.3076923076923077,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,4.0,86.0,5.375,7.699999999999999,86.8,5.425,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-10),L (-10)
53.0,19.0,2023-02-02,25-153,NOP,DAL,1.0,35.75,10.0,20.0,0.5,1.0,2.0,0.5,5.0,6.0,0.833,1.0,8.0,9.0,7.0,0.0,1.0,3.0,4.0,26.0,19.7,-14.0,18.0,9.0,0.5,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,14.0,73.0,4.5625,17.700000000000003,69.39999999999999,4.3375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-25),L (-25)
54.0,20.0,2023-02-04,25-155,NOP,LAL,1.0,32.31666666666667,15.0,28.0,0.536,0.0,3.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,4.0,0.0,0.0,3.0,4.0,35.0,21.1,3.0,25.0,15.0,0.6,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,7.0,83.0,5.1875,19.1,87.60000000000002,5.475000000000001,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-9),L (-9)
55.0,,2023-02-05,25-156,NOP,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,,99.0,6.1875,0.0,119.40000000000002,7.462500000000001,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-5),L (-5)
56.0,21.0,2023-02-07,25-158,NOP,ATL,1.0,35.5,11.0,18.0,0.611,0.0,1.0,0.0,8.0,9.0,0.889,0.0,3.0,3.0,8.0,1.0,0.0,5.0,1.0,30.0,23.5,13.0,17.0,11.0,0.6470588235294118,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,10.0,70.0,4.375,20.3,73.3,4.58125,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+5),W (+5)
57.0,22.0,2023-02-10,25-161,NOP,CLE,1.0,33.15,8.0,15.0,0.533,2.0,2.0,1.0,7.0,8.0,0.875,0.0,3.0,3.0,8.0,1.0,0.0,3.0,2.0,25.0,21.0,-9.0,13.0,6.0,0.4615384615384615,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,11.0,76.0,4.75,18.2,71.1,4.44375,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+32),W (+32)
58.0,23.0,2023-02-13,25-164,NOP,OKC,1.0,32.166666666666664,14.0,24.0,0.583,3.0,5.0,0.6,3.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,4.0,34.0,17.5,-11.0,19.0,11.0,0.5789473684210527,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,6.0,49.0,3.0625,16.300000000000008,50.1,3.13125,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+9),W (+9)
59.0,24.0,2023-02-15,25-166,NOP,LAL,1.0,34.483333333333334,10.0,21.0,0.476,1.0,3.0,0.333,4.0,5.0,0.8,0.0,4.0,4.0,1.0,0.0,0.0,3.0,5.0,25.0,10.8,-15.0,18.0,9.0,0.5,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,1.0,69.0,4.3125,9.2,60.49999999999999,3.78125,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,L (-11),L (-11)
60.0,25.0,2023-02-23,25-174,NOP,TOR,1.0,36.5,12.0,27.0,0.444,5.0,7.0,0.714,7.0,8.0,0.875,0.0,7.0,7.0,3.0,0.0,0.0,6.0,2.0,36.0,18.9,0.0,20.0,7.0,0.35,42,1,18,27,10,45,19,43,27,15,38,45,43,19,12,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.56,0.2,0.2465753424657534,0.4576271186440678,0.4,0.6818181818181818,0.4042553191489361,0.5443037974683544,0.4426229508196721,0.6,0.5846153846153846,0.5844155844155844,0.5443037974683544,0.5,0.4137931034482758,21,63.0,65.0,0.0,0.3230769230769231,16,5.0,76.0,4.75,16.1,64.4,4.025,19.2,3.5,1.7,2.2,-0.4,0.1185753892087865,0.582,0.196,0.326,1.4,1.8,W (+3),W (+3)
