Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Lawson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with D'Angelo Russell,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,A.J. Lawson,Anthony Edwards,Austin Rivers,Bryn Forbes,D'Angelo Russell,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Taurean Prince,Wendell Moore Jr.,co_inf with A.J. Lawson,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with D'Angelo Russell,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Matt Ryan,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Matt Ryan,Mike Conley,Nickeil Alexander-Walker,Vit Krejci,co_inf with Matt Ryan,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Vit Krejci,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,23.0,2022-12-09,30-166,MIN,UTA,1,36.6,8.0,11.0,.727,0.0,1.0,.000,6,10.0,.600,3.0,10.0,13.0,1.0,0.0,0.0,3.0,4.0,22.0,17.1,+15,10.0,8.0,0.8,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,12.0,55.0,2.894736842105264,14.699999999999996,51.9,2.731578947368421,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+6),W (+6)
26.0,24.0,2022-12-10,30-167,MIN,POR,1,36.11666666666667,9.0,11.0,.818,0.0,0.0,,6,9.0,.667,1.0,8.0,9.0,2.0,4.0,1.0,1.0,4.0,24.0,25.3,+7,11.0,9.0,0.8181818181818182,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,19.0,38.0,2.0,22.9,49.10000000000001,2.5842105263157897,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+10),W (+10)
27.0,25.0,2022-12-12,30-169,MIN,POR,1,31.5,8.0,13.0,.615,0.0,0.0,,0,1.0,.000,5.0,15.0,20.0,2.0,1.0,0.0,1.0,4.0,16.0,17.5,-9,13.0,8.0,0.6153846153846154,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,24.0,45.0,2.3684210526315788,17.5,59.7,3.142105263157895,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-6),L (-6)
28.0,26.0,2022-12-14,30-171,MIN,LAC,1,31.7,3.0,5.0,.600,0.0,0.0,,5,7.0,.714,4.0,9.0,13.0,0.0,0.0,2.0,3.0,3.0,11.0,10.6,-9,5.0,3.0,0.6,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,11.0,48.0,2.526315789473684,8.599999999999998,62.6,3.294736842105263,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-21),L (-21)
29.0,,2022-12-16,30-173,MIN,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,80.0,4.2105263157894735,0.0,103.3,5.436842105263158,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-11),L (-11)
30.0,,2022-12-18,30-175,MIN,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,122.0,6.421052631578948,0.0,133.5,7.026315789473684,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+2),W (+2)
31.0,,2022-12-19,30-176,MIN,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,67.0,3.526315789473684,0.0,82.29999999999998,4.3315789473684205,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+24),W (+24)
32.0,27.0,2022-12-21,30-178,MIN,DAL,1,38.18333333333333,9.0,11.0,.818,0.0,0.0,,1,3.0,.333,5.0,10.0,15.0,0.0,2.0,2.0,1.0,1.0,19.0,22.6,-2,11.0,9.0,0.8181818181818182,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,23.0,45.0,2.3684210526315788,22.200000000000003,61.0,3.210526315789474,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+10),W (+10)
33.0,28.0,2022-12-23,30-180,MIN,BOS,1,35.733333333333334,3.0,4.0,.750,0.0,0.0,,2,4.0,.500,4.0,8.0,12.0,2.0,0.0,0.0,2.0,3.0,8.0,9.0,-23,4.0,3.0,0.75,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,12.0,48.0,2.526315789473684,8.2,58.49999999999999,3.078947368421052,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-5),L (-5)
34.0,29.0,2022-12-26,30-183,MIN,MIA,1,31.216666666666665,5.0,7.0,.714,0.0,0.0,,0,2.0,.000,1.0,7.0,8.0,0.0,0.0,0.0,2.0,0.0,10.0,7.1,-14,7.0,5.0,0.7142857142857143,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,7.0,69.0,3.631578947368421,7.099999999999998,75.1,3.952631578947368,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-12),L (-12)
35.0,30.0,2022-12-28,30-185,MIN,NOP,1,28.78333333333333,4.0,5.0,.800,0.0,0.0,,2,2.0,1.000,1.0,7.0,8.0,2.0,0.0,4.0,2.0,6.0,10.0,10.7,-6,5.0,4.0,0.8,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,15.0,48.0,2.526315789473684,9.899999999999997,64.89999999999999,3.4157894736842103,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-3),L (-3)
36.0,,2022-12-30,30-187,MIN,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,63.0,3.3157894736842106,0.0,84.80000000000001,4.463157894736843,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-1),L (-1)
37.0,31.0,2022-12-31,30-188,MIN,DET,1,27.58333333333333,3.0,3.0,1.000,0.0,0.0,,3,6.0,.500,2.0,8.0,10.0,0.0,0.0,2.0,3.0,3.0,9.0,7.9,-8,3.0,3.0,1.0,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,9.0,42.0,2.210526315789474,6.699999999999999,46.89999999999999,2.4684210526315784,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-9),L (-9)
38.0,32.0,2023-01-02,30-190,MIN,DEN,1,27.466666666666665,3.0,3.0,1.000,0.0,0.0,,2,4.0,.500,2.0,2.0,4.0,3.0,0.0,2.0,1.0,5.0,8.0,8.8,-4,3.0,3.0,1.0,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,9.0,83.0,4.368421052631579,8.0,104.2,5.484210526315789,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-12),L (-12)
39.0,33.0,2023-01-04,30-192,MIN,POR,1,35.03333333333333,6.0,10.0,.600,0.0,0.0,,5,7.0,.714,3.0,9.0,12.0,1.0,2.0,3.0,1.0,4.0,17.0,18.6,-8,10.0,6.0,0.6,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,17.0,43.0,2.263157894736842,16.599999999999998,57.900000000000006,3.047368421052632,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+13),W (+13)
40.0,34.0,2023-01-06,30-194,MIN,LAC,1,36.25,11.0,15.0,.733,0.0,0.0,,3,5.0,.600,7.0,14.0,21.0,0.0,0.0,2.0,5.0,2.0,25.0,22.8,+31,15.0,11.0,0.7333333333333333,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,23.0,55.0,2.894736842105264,21.6,70.69999999999999,3.7210526315789454,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+7),W (+7)
41.0,35.0,2023-01-08,30-196,MIN,HOU,1,37.61666666666667,8.0,12.0,.667,0.0,0.0,,2,3.0,.667,4.0,7.0,11.0,0.0,0.0,1.0,2.0,3.0,18.0,14.8,+16,12.0,8.0,0.6666666666666666,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,13.0,55.0,2.894736842105264,14.000000000000004,58.0,3.0526315789473686,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+13),W (+13)
42.0,36.0,2023-01-11,30-199,MIN,DET,1,32.46666666666667,6.0,8.0,.750,0.0,0.0,,4,6.0,.667,4.0,10.0,14.0,0.0,2.0,0.0,2.0,2.0,16.0,17.0,0,8.0,6.0,0.75,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,16.0,36.0,1.894736842105263,15.400000000000002,52.6,2.768421052631579,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,,
43.0,37.0,2023-01-13,30-201,MIN,PHO,1,32.31666666666667,1.0,1.0,1.000,0.0,0.0,,2,4.0,.500,1.0,11.0,12.0,1.0,4.0,1.0,5.0,5.0,4.0,5.3,+3,1.0,1.0,1.0,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,12.0,75.0,3.947368421052632,4.5,94.29999999999998,4.963157894736841,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+8),W (+8)
44.0,38.0,2023-01-14,30-202,MIN,CLE,1,13.416666666666666,2.0,3.0,.667,0.0,0.0,,2,2.0,1.000,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,6.0,6.5,-1,3.0,2.0,0.6666666666666666,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,6.0,70.0,3.684210526315789,5.7,89.1,4.689473684210526,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-17),L (-17)
45.0,39.0,2023-01-16,30-204,MIN,UTA,1,4.966666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,1.0,1.0,1.0,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,2.0,72.0,3.789473684210526,2.0,83.60000000000001,4.4,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+5),W (+5)
46.0,,2023-01-18,30-206,MIN,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,85.0,4.473684210526316,0.0,99.39999999999998,5.23157894736842,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+8),W (+8)
47.0,,2023-01-19,30-207,MIN,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,91.0,4.789473684210527,0.0,99.79999999999998,5.252631578947367,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-1),L (-1)
48.0,,2023-01-21,30-209,MIN,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,80.0,4.2105263157894735,0.0,88.39999999999998,4.652631578947367,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-4),L (-4)
49.0,40.0,2023-01-23,30-211,MIN,HOU,1,35.583333333333336,5.0,8.0,.625,0.0,0.0,,5,7.0,.714,6.0,10.0,16.0,1.0,0.0,4.0,2.0,3.0,15.0,18.1,-4,8.0,5.0,0.625,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,19.0,35.0,1.8421052631578947,16.1,44.00000000000001,2.315789473684211,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+2),W (+2)
50.0,41.0,2023-01-25,30-213,MIN,NOP,1,34.5,7.0,12.0,.583,0.0,0.0,,3,5.0,.600,2.0,10.0,12.0,3.0,1.0,1.0,0.0,2.0,17.0,18.0,+13,12.0,7.0,0.5833333333333334,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,17.0,48.0,2.526315789473684,16.799999999999997,64.10000000000001,3.3736842105263163,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+9),W (+9)
