Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Lawson,Shared Games with Anthony Edwards,Shared Games with Bryn Forbes,Shared Games with D'Angelo Russell,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,A.J. Lawson,Anthony Edwards,Bryn Forbes,D'Angelo Russell,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Wendell Moore Jr.,co_inf with A.J. Lawson,co_inf with Anthony Edwards,co_inf with Bryn Forbes,co_inf with D'Angelo Russell,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Matt Ryan,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Matt Ryan,Mike Conley,Nickeil Alexander-Walker,Vit Krejci,co_inf with Matt Ryan,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Vit Krejci,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
11.0,6.0,2022-11-07,30-098,MIN,NYK,0,15.716666666666669,2.0,5.0,.400,1.0,4.0,.250,4,4.0,1.000,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,9.0,7.3,+11,1.0,1.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,3.0,69.0,3.631578947368421,5.699999999999999,74.0,3.8947368421052633,0.0268590688856119,L (-13),L (-13)
12.0,,2022-11-09,30-100,MIN,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,,70.0,3.684210526315789,0.0,82.1,4.321052631578947,0.0268590688856119,L (-12),L (-12)
13.0,,2022-11-11,30-102,MIN,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,,73.0,3.842105263157895,0.0,84.70000000000002,4.457894736842106,0.0268590688856119,L (-11),L (-11)
14.0,7.0,2022-11-13,30-104,MIN,CLE,0,0.4333333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,+1,0.0,0.0,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,0.0,69.0,3.631578947368421,-0.4,73.60000000000001,3.873684210526316,0.0268590688856119,W (+5),W (+5)
15.0,,2022-11-16,30-107,MIN,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,,80.0,4.2105263157894735,0.0,96.4,5.0736842105263165,0.0268590688856119,W (+18),W (+18)
16.0,,2022-11-19,30-110,MIN,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,,68.0,3.5789473684210527,0.0,73.49999999999999,3.8684210526315774,0.0268590688856119,W (+3),W (+3)
17.0,,2022-11-21,30-112,MIN,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,,75.0,3.947368421052632,0.0,81.89999999999999,4.310526315789473,0.0268590688856119,W (+4),W (+4)
18.0,8.0,2022-11-23,30-114,MIN,IND,0,19.95,2.0,4.0,.500,1.0,3.0,.333,1,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.3,+2,1.0,1.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,1.0,82.0,4.315789473684211,3.9,78.80000000000001,4.147368421052632,0.0268590688856119,W (+14),W (+14)
19.0,9.0,2022-11-25,30-116,MIN,CHO,0,17.633333333333333,1.0,2.0,.500,0.0,1.0,.000,2,2.0,1.000,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,3.8,-4,1.0,1.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,4.0,41.0,2.1578947368421053,3.0000000000000018,48.49999999999998,2.552631578947368,0.0268590688856119,L (-2),L (-2)
20.0,10.0,2022-11-27,30-118,MIN,GSW,1,28.966666666666665,1.0,4.0,.250,1.0,3.0,.333,2,2.0,1.000,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,5.0,1.7,-24,1.0,0.0,0.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,1.0,34.0,1.7894736842105263,0.9000000000000004,56.2,2.9578947368421056,0.0268590688856119,L (-23),L (-23)
21.0,11.0,2022-11-28,30-119,MIN,WAS,1,24.416666666666668,2.0,5.0,.400,0.0,3.0,.000,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,1.4,-25,2.0,2.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,2.0,56.0,2.9473684210526314,1.4,78.4,4.126315789473685,0.0268590688856119,,
22.0,12.0,2022-11-30,30-121,MIN,MEM,0,19.316666666666663,2.0,4.0,.500,1.0,3.0,.333,1,1.0,1.000,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,4.2,-4,1.0,1.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,4.0,59.0,3.1052631578947367,3.799999999999998,76.10000000000001,4.0052631578947375,0.0268590688856119,L (-15),L (-15)
23.0,13.0,2022-12-03,30-124,MIN,OKC,0,15.033333333333331,1.0,3.0,.333,0.0,2.0,.000,2,2.0,1.000,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0.8,-10,1.0,1.0,1.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,-1.0,75.0,3.947368421052632,8.881784197001252e-16,79.8,4.2,0.0268590688856119,W (+8),W (+8)
24.0,14.0,2022-12-07,30-128,MIN,IND,0,19.58333333333333,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,2.8,+11,2.0,1.0,0.5,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,5.0,65.0,3.421052631578948,2.8,76.9,4.047368421052632,0.0268590688856119,L (-7),L (-7)
25.0,15.0,2022-12-09,30-130,MIN,UTA,0,19.58333333333333,2.0,6.0,.333,1.0,3.0,.333,0,0.0,,0.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,5.0,5.2,+6,3.0,1.0,0.3333333333333333,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,7.0,60.0,3.1578947368421053,5.2,61.39999999999999,3.2315789473684204,0.0268590688856119,W (+6),W (+6)
26.0,16.0,2022-12-10,30-131,MIN,POR,0,21.433333333333334,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.2,-13,1.0,0.0,0.0,1,51,19,40,49,48,17,9,11,45,20,25,46,43,26,19,15.0,79.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6455696202531646,0.76,0.5633802816901409,0.620253164556962,0.7384615384615385,0.3953488372093023,0.6,0.3793103448275862,0.6521739130434783,0.7142857142857143,0.6578947368421053,0.6764705882352942,0.6142857142857143,0.4814814814814814,0.6551724137931034,19,9,9,34.0,67.0,59.0,29.0,0.5588235294117647,0.1343283582089552,0.1525423728813559,0.0,19,-1.0,58.0,3.0526315789473686,-2.2,74.2,3.905263157894737,0.0268590688856119,W (+10),W (+10)
