Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Matt Ryan,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,Anthony Edwards,Austin Rivers,Bryn Forbes,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Matt Ryan,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Vit Krejci,Wendell Moore Jr.,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Matt Ryan,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Vit Krejci,co_inf with Wendell Moore Jr.,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,18.0,2022-12-09,35-059,UTA,MIN,0.0,24.53333333333333,6.0,11.0,0.545,3.0,7.0,0.429,2.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,17.0,13.4,-12.0,4.0,3.0,0.75,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,9.0,50.0,1.4285714285714286,12.599999999999998,58.6,1.6742857142857144,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,W (+1),W (+1)
29.0,,2022-12-10,35-060,UTA,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,,80.0,2.2857142857142856,0.0,103.3,2.9514285714285715,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,L (-10),L (-10)
30.0,19.0,2022-12-13,35-063,UTA,NOP,1.0,28.866666666666667,2.0,8.0,0.25,2.0,7.0,0.286,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,7.0,3.2,12.0,1.0,0.0,0.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,2.0,120.0,3.4285714285714284,2.8,130.7,3.734285714285714,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,L (-5),L (-5)
31.0,20.0,2022-12-15,35-065,UTA,NOP,1.0,32.25,1.0,8.0,0.125,0.0,4.0,0.0,2.0,6.0,0.333,0.0,2.0,2.0,6.0,0.0,0.0,2.0,3.0,4.0,-1.2,5.0,4.0,1.0,0.25,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,-4.0,71.0,2.0285714285714285,-2.000000000000001,84.29999999999998,2.408571428571428,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,W (+21),W (+21)
32.0,21.0,2022-12-17,35-067,UTA,MIL,1.0,25.366666666666667,2.0,6.0,0.333,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,4.0,3.9,-9.0,3.0,2.0,0.6666666666666666,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,4.0,64.0,1.8285714285714283,3.9,79.30000000000001,2.265714285714286,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,W (+3),W (+3)
33.0,22.0,2022-12-19,35-069,UTA,CLE,1.0,28.383333333333333,3.0,8.0,0.375,1.0,3.0,0.333,0.0,0.0,,1.0,1.0,2.0,9.0,2.0,0.0,3.0,2.0,7.0,8.1,-10.0,5.0,2.0,0.4,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,9.0,51.0,1.457142857142857,8.1,58.6,1.6742857142857144,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,L (-26),L (-26)
34.0,23.0,2022-12-20,35-070,UTA,DET,1.0,26.23333333333333,3.0,7.0,0.429,1.0,5.0,0.2,0.0,1.0,0.0,1.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,7.0,9.3,9.0,2.0,2.0,1.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,10.0,66.0,1.8857142857142857,9.3,72.89999999999999,2.0828571428571427,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,L (-23),L (-23)
35.0,24.0,2022-12-22,35-072,UTA,WAS,1.0,27.23333333333333,3.0,7.0,0.429,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,8.0,7.1,-8.0,5.0,3.0,0.6,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,4.0,59.0,1.6857142857142855,6.3,68.5,1.957142857142857,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,W (+15),W (+15)
36.0,25.0,2022-12-26,35-076,UTA,SAS,1.0,32.88333333333333,6.0,12.0,0.5,5.0,7.0,0.714,0.0,0.0,,1.0,4.0,5.0,6.0,3.0,1.0,3.0,3.0,17.0,16.6,0.0,5.0,1.0,0.2,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,17.0,46.0,1.3142857142857145,16.599999999999998,68.2,1.9485714285714288,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,W (+8),W (+8)
37.0,26.0,2022-12-28,35-078,UTA,GSW,1.0,32.31666666666667,2.0,11.0,0.182,1.0,8.0,0.125,0.0,0.0,,0.0,2.0,2.0,10.0,1.0,0.0,3.0,5.0,5.0,1.7,0.0,3.0,1.0,0.3333333333333333,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,4.0,47.0,1.3428571428571427,1.6999999999999993,51.89999999999999,1.4828571428571429,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,L (-4),L (-4)
38.0,27.0,2022-12-30,35-080,UTA,SAC,1.0,29.816666666666663,4.0,11.0,0.364,4.0,8.0,0.5,5.0,6.0,0.833,1.0,1.0,2.0,8.0,1.0,0.0,3.0,5.0,17.0,13.1,-1.0,3.0,0.0,0.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,8.0,84.0,2.4,11.1,101.1,2.8885714285714283,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,L (-5),L (-5)
39.0,28.0,2022-12-31,35-081,UTA,MIA,1.0,30.95,2.0,7.0,0.286,1.0,4.0,0.25,4.0,4.0,1.0,0.0,4.0,4.0,8.0,0.0,0.0,4.0,3.0,9.0,6.5,-7.0,3.0,1.0,0.3333333333333333,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,6.0,54.0,1.542857142857143,4.900000000000002,69.6,1.9885714285714284,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,L (-1),L (-1)
40.0,29.0,2023-01-03,35-084,UTA,SAC,1.0,33.31666666666667,6.0,10.0,0.6,2.0,4.0,0.5,4.0,5.0,0.8,0.0,1.0,1.0,7.0,3.0,0.0,1.0,2.0,18.0,19.4,11.0,6.0,4.0,0.6666666666666666,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,13.0,65.0,1.8571428571428568,17.799999999999997,74.49999999999997,2.128571428571428,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,L (-3),L (-3)
41.0,30.0,2023-01-05,35-086,UTA,HOU,1.0,31.83333333333333,3.0,10.0,0.3,1.0,5.0,0.2,2.0,2.0,1.0,1.0,3.0,4.0,11.0,0.0,0.0,0.0,1.0,9.0,12.1,18.0,5.0,2.0,0.4,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,12.0,56.0,1.6,11.3,60.7,1.7342857142857144,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,L (-2),L (-2)
42.0,31.0,2023-01-07,35-088,UTA,CHI,1.0,27.866666666666667,3.0,9.0,0.333,3.0,5.0,0.6,0.0,0.0,,0.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,9.0,8.0,-26.0,4.0,0.0,0.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,8.0,44.0,1.2571428571428571,7.999999999999998,60.00000000000001,1.7142857142857144,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,,
43.0,32.0,2023-01-08,35-089,UTA,MEM,1.0,28.1,3.0,9.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,2.0,7.0,4.7,-4.0,7.0,3.0,0.4285714285714285,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,3.0,84.0,2.4,4.3,94.5,2.7,14.7,5.5,0.9,1.0,-0.1,0.0480208333333333,0.583,0.575,0.277,1.5,4.1,W (+17),W (+17)
