Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,13.0,2022-12-06,23-267,DET,MIA,1,19.23333333333333,2.0,6.0,.333,0.0,0.0,,0,0.0,,3.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,4.6,-9,6.0,2.0,0.3333333333333333,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,4.0,66.0,3.473684210526316,4.6,74.60000000000001,3.926315789473685,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-10),L (-10)
27.0,14.0,2022-12-07,23-268,DET,NOP,1,19.666666666666668,0.0,4.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,-15,4.0,0.0,0.0,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,-2.0,38.0,2.0,-3.0,42.8,2.2526315789473683,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+20),W (+20)
28.0,15.0,2022-12-09,23-270,DET,MEM,0,20.466666666666665,6.0,12.0,.500,0.0,2.0,.000,2,5.0,.400,4.0,5.0,9.0,1.0,0.0,4.0,3.0,3.0,14.0,10.4,+1,10.0,6.0,0.6,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,8.0,38.0,2.0,9.6,43.4,2.284210526315789,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-6),L (-6)
29.0,16.0,2022-12-11,23-272,DET,LAL,0,24.3,5.0,7.0,.714,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,10.0,9.3,-2,6.0,5.0,0.8333333333333334,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,9.0,73.0,3.842105263157895,9.299999999999995,83.99999999999999,4.421052631578947,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-11),L (-11)
30.0,17.0,2022-12-14,23-275,DET,CHO,0,10.15,2.0,3.0,.667,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,3.6,0,3.0,2.0,0.6666666666666666,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,4.0,98.0,5.157894736842105,3.6,104.4,5.494736842105263,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-7),L (-7)
31.0,18.0,2022-12-16,23-277,DET,SAC,0,17.533333333333335,6.0,9.0,.667,0.0,1.0,.000,1,2.0,.500,3.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,13.0,12.0,+4,8.0,6.0,0.75,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,9.0,41.0,2.1578947368421053,11.599999999999996,47.49999999999999,2.5,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+7),W (+7)
32.0,19.0,2022-12-18,23-279,DET,BRK,0,19.23333333333333,5.0,8.0,.625,0.0,0.0,,2,2.0,1.000,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,12.0,11.1,-16,8.0,5.0,0.625,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,7.0,54.0,2.8421052631578947,10.3,67.09999999999998,3.53157894736842,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-9),L (-9)
33.0,20.0,2022-12-20,23-281,DET,UTA,0,17.65,4.0,6.0,.667,0.0,0.0,,2,2.0,1.000,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,10.0,8.2,-8,6.0,4.0,0.6666666666666666,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,6.0,60.0,3.1578947368421053,7.399999999999999,82.80000000000003,4.357894736842106,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-3),L (-3)
34.0,21.0,2022-12-21,23-282,DET,PHI,0,19.83333333333333,1.0,5.0,.200,1.0,3.0,.333,7,8.0,.875,2.0,8.0,10.0,2.0,0.0,0.0,1.0,2.0,10.0,9.9,-18,2.0,0.0,0.0,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,8.0,34.0,1.7894736842105263,7.100000000000001,46.2,2.431578947368421,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-15),L (-15)
35.0,22.0,2022-12-23,23-284,DET,ATL,0,19.816666666666663,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,2.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,3.2,-19,3.0,2.0,0.6666666666666666,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,5.0,43.0,2.263157894736842,3.2,64.7,3.405263157894737,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-20),L (-20)
36.0,,2022-12-26,23-287,DET,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,67.0,3.526315789473684,0.0,87.99999999999999,4.63157894736842,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-25),L (-25)
37.0,,2022-12-28,23-289,DET,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,57.0,3.0,0.0,64.5,3.394736842105264,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-11),L (-11)
38.0,23.0,2022-12-30,23-291,DET,CHI,0,13.283333333333331,3.0,6.0,.500,1.0,2.0,.500,0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,4.9,-3,4.0,2.0,0.5,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,4.0,60.0,3.1578947368421053,4.9,75.89999999999999,3.994736842105263,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+20),W (+20)
39.0,24.0,2022-12-31,23-292,DET,MIN,0,28.966666666666665,8.0,16.0,.500,0.0,3.0,.000,2,4.0,.500,3.0,7.0,10.0,1.0,0.0,2.0,0.0,3.0,18.0,14.3,+21,13.0,8.0,0.6153846153846154,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,11.0,54.0,2.8421052631578947,13.499999999999996,62.1,3.268421052631579,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-14),L (-14)
40.0,25.0,2023-01-02,23-294,DET,POR,0,8.333333333333334,1.0,3.0,.333,0.0,0.0,,2,2.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,1.5,-2,3.0,1.0,0.3333333333333333,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,0.0,39.0,2.0526315789473686,0.7000000000000008,55.3,2.9105263157894736,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+12),W (+12)
41.0,,2023-01-04,23-296,DET,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,89.0,4.684210526315789,0.0,105.60000000000002,5.5578947368421066,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-29),L (-29)
42.0,,2023-01-06,23-298,DET,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,55.0,2.894736842105264,0.0,73.19999999999999,3.852631578947368,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,,
43.0,,2023-01-08,23-300,DET,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,55.0,2.894736842105264,0.0,70.29999999999998,3.6999999999999993,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+3),W (+3)
44.0,,2023-01-10,23-302,DET,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,28.0,1.4736842105263157,0.0,50.7,2.668421052631579,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-12),L (-12)
45.0,,2023-01-11,23-303,DET,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,70.0,3.684210526315789,0.0,80.4,4.231578947368422,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-12),L (-12)
46.0,,2023-01-13,23-305,DET,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,44.0,2.3157894736842106,0.0,56.5,2.973684210526316,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-31),L (-31)
47.0,,2023-01-15,23-307,DET,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,53.0,2.789473684210526,0.0,52.4,2.7578947368421054,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+17),W (+17)
48.0,,2023-01-19,23-311,DET,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,44.0,2.3157894736842106,0.0,60.29999999999998,3.1736842105263148,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-6),L (-6)
49.0,,2023-01-23,23-315,DET,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,57.0,3.0,0.0,75.39999999999999,3.9684210526315775,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-13),L (-13)
50.0,,2023-01-26,23-318,DET,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,72.0,3.789473684210526,0.0,84.39999999999998,4.442105263157893,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-18),L (-18)
51.0,,2023-01-28,23-320,DET,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,45.0,2.3684210526315788,0.0,65.49999999999999,3.447368421052631,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,L (-20),L (-20)
52.0,,2023-01-30,23-322,DET,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,26,1,6,37,22,23,19,37,35,7,22,37,3,17,21,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,17.0,32.0,77.0,1.0,0.5490196078431373,0.4406779661016949,0.3333333333333333,0.6,0.0,0.5967741935483871,0.3928571428571428,0.4423076923076923,0.38,0.5,0.5223880597014925,0.5,0.3492063492063492,0.4868421052631579,0.1764705882352941,0.53125,0.2727272727272727,0.0,16,14,13,40.0,36.0,45.0,47.0,0.3555555555555555,0.35,0.0,0.2765957446808511,19,,51.0,2.6842105263157894,0.0,62.8,3.305263157894737,17.2,2.0,-0.9,0.3,-1.2,0.0557213930348258,0.587,0.173,0.283,0.3,1.3,W (+8),W (+8)
