Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
24.0,21.0,2022-12-01,19-013,DET,DAL,0,18.4,5.0,7.0,.714,0.0,0.0,,1,4.0,.250,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,11.0,8.1,-4,7.0,5.0,0.7142857142857143,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,3.0,83.0,4.15,7.700000000000001,92.7,4.635,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-30),L (-30)
25.0,22.0,2022-12-04,19-016,DET,MEM,0,15.016666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,4.0,-6,0.0,0.0,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,8.0,56.0,2.8,3.999999999999999,66.1,3.305,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+6),W (+6)
26.0,23.0,2022-12-06,19-018,DET,MIA,0,17.75,2.0,3.0,.667,0.0,0.0,,0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,1.9,+10,3.0,2.0,0.6666666666666666,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,3.0,67.0,3.35,1.9,77.3,3.865,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-10),L (-10)
27.0,24.0,2022-12-07,19-019,DET,NOP,0,26.55,5.0,5.0,1.000,0.0,0.0,,2,2.0,1.000,5.0,8.0,13.0,0.0,1.0,0.0,3.0,0.0,12.0,14.4,+11,5.0,5.0,1.0,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,16.0,20.0,1.0,13.599999999999998,26.2,1.31,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+20),W (+20)
28.0,25.0,2022-12-09,19-021,DET,MEM,1,27.53333333333333,5.0,7.0,.714,0.0,0.0,,0,0.0,,2.0,10.0,12.0,0.0,0.0,0.0,1.0,3.0,10.0,9.3,-12,7.0,5.0,0.7142857142857143,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,14.0,32.0,1.6,9.3,43.7,2.185,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-6),L (-6)
29.0,26.0,2022-12-11,19-023,DET,LAL,1,23.7,1.0,1.0,1.000,0.0,0.0,,1,2.0,.500,4.0,9.0,13.0,2.0,1.0,0.0,1.0,4.0,3.0,7.6,-5,1.0,1.0,1.0,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,15.0,67.0,3.35,7.199999999999999,86.09999999999998,4.304999999999999,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-11),L (-11)
30.0,27.0,2022-12-14,19-026,DET,CHO,1,36.38333333333333,2.0,8.0,.250,0.0,0.0,,3,4.0,.750,6.0,13.0,19.0,2.0,0.0,3.0,3.0,4.0,7.0,8.8,+12,8.0,2.0,0.25,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,16.0,86.0,4.3,7.6,100.39999999999998,5.019999999999999,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-7),L (-7)
31.0,28.0,2022-12-16,19-028,DET,SAC,1,30.466666666666665,5.0,7.0,.714,0.0,0.0,,5,6.0,.833,6.0,8.0,14.0,1.0,0.0,1.0,0.0,4.0,15.0,18.1,-13,7.0,5.0,0.7142857142857143,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,18.0,32.0,1.6,16.099999999999994,42.99999999999999,2.1499999999999995,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+7),W (+7)
32.0,29.0,2022-12-18,19-030,DET,BRK,1,28.766666666666666,4.0,5.0,.800,0.0,0.0,,0,0.0,,3.0,8.0,11.0,2.0,3.0,0.0,2.0,3.0,8.0,11.8,+13,5.0,4.0,0.8,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,17.0,44.0,2.2,11.8,65.6,3.28,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-9),L (-9)
33.0,30.0,2022-12-20,19-032,DET,UTA,1,30.35,7.0,9.0,.778,0.0,0.0,,1,1.0,1.000,6.0,8.0,14.0,0.0,0.0,0.0,1.0,3.0,15.0,15.9,-7,9.0,7.0,0.7777777777777778,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,18.0,48.0,2.4,15.5,74.70000000000002,3.7350000000000008,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-3),L (-3)
34.0,31.0,2022-12-21,19-033,DET,PHI,1,28.166666666666668,3.0,4.0,.750,0.0,0.0,,1,2.0,.500,2.0,6.0,8.0,4.0,0.0,0.0,2.0,2.0,7.0,8.2,-2,4.0,3.0,0.75,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,11.0,31.0,1.55,7.799999999999997,45.5,2.275,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-15),L (-15)
35.0,32.0,2022-12-23,19-035,DET,ATL,1,28.183333333333334,5.0,7.0,.714,0.0,0.0,,3,4.0,.750,3.0,5.0,8.0,0.0,0.0,1.0,1.0,2.0,13.0,12.2,-6,7.0,5.0,0.7142857142857143,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,10.0,38.0,1.9,11.000000000000002,56.9,2.845,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-20),L (-20)
36.0,33.0,2022-12-26,19-038,DET,LAC,1,38.53333333333333,7.0,11.0,.636,0.0,0.0,,1,1.0,1.000,7.0,5.0,12.0,2.0,1.0,1.0,1.0,3.0,15.0,17.4,-16,11.0,7.0,0.6363636363636364,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,18.0,49.0,2.45,17.0,70.99999999999999,3.5499999999999994,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-25),L (-25)
37.0,34.0,2022-12-28,19-040,DET,ORL,1,33.7,3.0,5.0,.600,0.0,0.0,,1,2.0,.500,8.0,10.0,18.0,4.0,0.0,1.0,2.0,5.0,7.0,12.4,+10,5.0,3.0,0.6,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,21.0,36.0,1.8,11.999999999999996,52.5,2.625,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-11),L (-11)
38.0,35.0,2022-12-30,19-042,DET,CHI,1,30.83333333333333,2.0,4.0,.500,0.0,0.0,,0,0.0,,3.0,5.0,8.0,3.0,0.0,0.0,1.0,2.0,4.0,5.9,-16,4.0,2.0,0.5,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,10.0,54.0,2.7,5.899999999999999,74.89999999999999,3.745,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+20),W (+20)
39.0,36.0,2022-12-31,19-043,DET,MIN,1,13.516666666666667,1.0,1.0,1.000,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.4,-15,1.0,1.0,1.0,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,0.0,65.0,3.25,-4.440892098500626e-16,75.59999999999998,3.779999999999999,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-14),L (-14)
40.0,37.0,2023-01-02,19-045,DET,POR,1,22.183333333333334,2.0,6.0,.333,0.0,0.0,,1,2.0,.500,5.0,6.0,11.0,3.0,1.0,1.0,0.0,2.0,5.0,9.5,-14,6.0,2.0,0.3333333333333333,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,13.0,26.0,1.3,9.1,46.900000000000006,2.345,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+12),W (+12)
41.0,38.0,2023-01-04,19-047,DET,GSW,1,31.816666666666663,8.0,8.0,1.000,0.0,0.0,,2,3.0,.667,5.0,6.0,11.0,0.0,0.0,0.0,3.0,2.0,18.0,16.7,+5,8.0,8.0,1.0,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,15.0,74.0,3.7,15.9,89.70000000000002,4.485000000000001,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-29),L (-29)
42.0,39.0,2023-01-06,19-049,DET,SAS,1,27.016666666666666,5.0,8.0,.625,0.0,0.0,,1,1.0,1.000,3.0,6.0,9.0,0.0,2.0,0.0,1.0,2.0,11.0,11.5,-12,8.0,5.0,0.625,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,12.0,43.0,2.15,11.099999999999998,62.09999999999999,3.1049999999999995,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,,
43.0,,2023-01-08,19-051,DET,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,55.0,2.75,0.0,70.29999999999998,3.5149999999999992,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+3),W (+3)
44.0,,2023-01-10,19-053,DET,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,28.0,1.4,0.0,50.7,2.535,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-12),L (-12)
45.0,,2023-01-11,19-054,DET,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,70.0,3.5,0.0,80.4,4.0200000000000005,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-12),L (-12)
46.0,,2023-01-13,19-056,DET,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,44.0,2.2,0.0,56.5,2.825,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-31),L (-31)
47.0,,2023-01-15,19-058,DET,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,,53.0,2.65,0.0,52.4,2.62,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,W (+17),W (+17)
48.0,40.0,2023-01-19,19-062,DET,CHI,0,18.216666666666665,4.0,4.0,1.000,0.0,0.0,,3,4.0,.750,3.0,9.0,12.0,1.0,1.0,2.0,2.0,2.0,11.0,14.5,+5,4.0,4.0,1.0,42,51,2,8,9,52,43,41,44,60,8,35,63,35,7,22,44,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.864406779661017,0.6666666666666666,0.8,0.75,0.8387096774193549,0.7678571428571429,0.7884615384615384,0.88,0.8108108108108109,0.5714285714285714,0.5555555555555556,0.8289473684210527,0.8333333333333334,0.4117647058823529,0.6875,0.5714285714285714,0.0,17,10,14,40.0,36.0,45.0,47.0,0.3777777777777777,0.25,0.0,0.2978723404255319,20,17.0,27.0,1.35,13.299999999999994,46.99999999999999,2.35,17.3,4.5,-0.8,-0.4,-0.4,0.0676616915422885,0.655,0.005,0.394,0.5,2.9,L (-6),L (-6)
