Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,41.0,2023-01-23,24-176,DET,MIL,0,20.666666666666668,4.0,7.0,.571,0.0,0.0,,3,5.0,.600,1.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,11.0,6.5,-20,7.0,4.0,0.5714285714285714,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,1.0,56.0,2.8,5.299999999999999,70.10000000000001,3.5050000000000003,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-13),L (-13)
50.0,42.0,2023-01-26,24-179,DET,BRK,0,19.08333333333333,6.0,9.0,.667,0.0,0.0,,0,0.0,,0.0,5.0,5.0,5.0,4.0,1.0,2.0,4.0,12.0,14.2,+8,9.0,6.0,0.6666666666666666,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,16.0,56.0,2.8,14.199999999999996,70.19999999999999,3.51,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-18),L (-18)
51.0,43.0,2023-01-28,24-181,DET,HOU,0,19.55,5.0,9.0,.556,0.0,0.0,,5,6.0,.833,0.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0,15.0,14.1,+16,9.0,5.0,0.5555555555555556,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,7.0,38.0,1.9,12.099999999999998,53.39999999999999,2.6699999999999995,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-20),L (-20)
52.0,,2023-01-30,24-183,DET,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,51.0,2.55,0.0,62.8,3.14,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+8),W (+8)
53.0,44.0,2023-02-03,24-187,DET,CHO,0,20.066666666666663,3.0,4.0,.750,0.0,0.0,,1,4.0,.250,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,7.0,4.8,0,4.0,3.0,0.75,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,1.0,62.0,3.1,4.399999999999998,64.4,3.22,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-3),L (-3)
54.0,45.0,2023-02-04,24-188,DET,PHO,0,16.05,4.0,8.0,.500,0.0,0.0,,1,1.0,1.000,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,9.0,5.1,-3,8.0,4.0,0.5,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,4.0,27.0,1.35,4.699999999999998,38.70000000000001,1.9350000000000005,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-6),L (-6)
55.0,46.0,2023-02-06,24-190,DET,BOS,0,17.15,3.0,6.0,.500,0.0,0.0,,0,1.0,.000,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,5.2,+2,6.0,3.0,0.5,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,5.0,49.0,2.45,5.199999999999999,57.1,2.855,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+6),W (+6)
56.0,47.0,2023-02-08,24-192,DET,CLE,0,14.483333333333333,4.0,6.0,.667,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,8.0,2.9,-10,6.0,4.0,0.6666666666666666,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,1.0,36.0,1.8,2.8999999999999995,46.6,2.33,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-16),L (-16)
57.0,48.0,2023-02-10,24-194,DET,SAS,0,17.916666666666668,5.0,6.0,.833,0.0,0.0,,4,5.0,.800,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,12.0,-6,6.0,5.0,0.8333333333333334,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,5.0,66.0,3.3,10.4,84.60000000000001,4.23,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-12),L (-12)
58.0,49.0,2023-02-12,24-196,DET,TOR,0,22.216666666666665,8.0,11.0,.727,0.0,0.0,,2,2.0,1.000,1.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,18.0,16.2,0,11.0,8.0,0.7272727272727273,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,14.0,46.0,2.3,15.4,66.80000000000001,3.3400000000000007,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-28),L (-28)
59.0,50.0,2023-02-15,24-199,DET,BOS,0,15.7,5.0,8.0,.625,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,4.9,-16,8.0,5.0,0.625,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,2.0,67.0,3.35,4.900000000000001,74.9,3.745,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+7),W (+7)
60.0,51.0,2023-02-23,24-207,DET,ORL,0,20.1,5.0,10.0,.500,0.0,0.0,,2,2.0,1.000,0.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,12.0,7.5,+15,10.0,5.0,0.5,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,4.0,79.0,3.95,6.699999999999996,78.19999999999999,3.9099999999999993,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-1),L (-1)
61.0,52.0,2023-02-25,24-209,DET,TOR,0,19.33333333333333,5.0,13.0,.385,0.0,0.0,,1,1.0,1.000,2.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,11.0,6.4,+5,13.0,5.0,0.3846153846153846,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,3.0,67.0,3.35,6.000000000000001,77.8,3.89,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-18),L (-18)
62.0,53.0,2023-02-27,24-211,DET,CHO,0,33.05,10.0,15.0,.667,0.0,1.0,.000,3,6.0,.500,1.0,2.0,3.0,2.0,3.0,0.0,1.0,5.0,23.0,18.0,-11,14.0,10.0,0.7142857142857143,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,9.0,38.0,1.9,16.800000000000004,48.2,2.41,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-2),L (-2)
63.0,54.0,2023-03-01,24-213,DET,CHI,0,28.566666666666663,7.0,13.0,.538,0.0,2.0,.000,5,5.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,19.0,10.9,+14,11.0,7.0,0.6363636363636364,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,1.0,68.0,3.4,8.9,78.8,3.94,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,,
64.0,55.0,2023-03-04,24-216,DET,CLE,0,26.58333333333333,7.0,13.0,.538,0.0,0.0,,0,0.0,,2.0,5.0,7.0,1.0,1.0,1.0,3.0,3.0,14.0,8.8,-8,13.0,7.0,0.5384615384615384,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,8.0,57.0,2.85,8.799999999999997,63.39999999999999,3.1699999999999995,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-4),L (-4)
65.0,56.0,2023-03-06,24-218,DET,POR,0,27.1,4.0,10.0,.400,0.0,0.0,,1,6.0,.167,4.0,4.0,8.0,3.0,1.0,0.0,3.0,2.0,9.0,4.9,-4,10.0,4.0,0.4,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,2.0,70.0,3.5,4.499999999999996,80.1,4.005,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-11),L (-11)
66.0,,2023-03-07,24-219,DET,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,78.0,3.9,0.0,88.49999999999997,4.424999999999999,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-2),L (-2)
67.0,,2023-03-09,24-221,DET,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,37.0,1.85,0.0,51.19999999999998,2.559999999999999,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-24),L (-24)
68.0,,2023-03-11,24-223,DET,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,72.0,3.6,0.0,88.1,4.404999999999999,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-6),L (-6)
69.0,,2023-03-13,24-225,DET,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,53.0,2.65,0.0,68.49999999999999,3.4249999999999994,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-2),L (-2)
70.0,,2023-03-14,24-226,DET,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,43.0,2.15,0.0,50.49999999999999,2.5249999999999995,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-10),L (-10)
71.0,,2023-03-16,24-228,DET,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,63.0,3.15,0.0,79.8,3.99,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-6),L (-6)
72.0,,2023-03-19,24-231,DET,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,44.0,2.2,0.0,52.2,2.6100000000000003,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+20),W (+20)
73.0,,2023-03-21,24-233,DET,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,48.0,2.4,0.0,76.39999999999999,3.82,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-20),L (-20)
74.0,,2023-03-24,24-236,DET,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,46.0,2.3,0.0,58.8,2.94,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-19),L (-19)
