Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Buddy Boeheim,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with James Wiseman,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with R.J. Hampton,Shared Games with Rodney McGruder,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Frank Kaminsky,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,James Wiseman,Jared Rhoden,Killian Hayes,Marvin Bagley III,R.J. Hampton,Rodney McGruder,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Frank Kaminsky,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with James Wiseman,co_inf with Jared Rhoden,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with R.J. Hampton,co_inf with Rodney McGruder,co_inf with Stanley Umude,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,,2023-01-22,25-342,OKC,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,53.0,1.827586206896552,0.0,52.4,1.806896551724138,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,W (+20),W (+20)
48.0,,2023-01-25,25-345,OKC,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,44.0,1.5172413793103448,0.0,60.29999999999998,2.0793103448275856,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-5),L (-5)
49.0,,2023-01-27,25-347,OKC,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,57.0,1.9655172413793105,0.0,75.39999999999999,2.6,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,W (+2),W (+2)
50.0,,2023-01-30,25-350,OKC,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,72.0,2.4827586206896552,0.0,84.39999999999998,2.910344827586206,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-5),L (-5)
51.0,,2023-02-01,25-352,OKC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,45.0,1.5517241379310345,0.0,65.49999999999999,2.258620689655172,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,W (+12),W (+12)
52.0,,2023-02-04,25-355,OKC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,51.0,1.7586206896551724,0.0,62.8,2.1655172413793102,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-8),L (-8)
53.0,21.0,2023-02-06,25-357,OKC,GSW,0,8.783333333333333,1.0,4.0,.250,0.0,1.0,.000,1,2.0,.500,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.5,-6,3.0,1.0,0.3333333333333333,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,-1.0,64.0,2.206896551724138,0.0999999999999996,68.7,2.36896551724138,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-6),L (-6)
54.0,,2023-02-07,25-358,OKC,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,31.0,1.0689655172413792,0.0,43.400000000000006,1.4965517241379311,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,W (+32),W (+32)
55.0,22.0,2023-02-10,25-361,OKC,POR,0,7.1,1.0,2.0,.500,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.2,-6,2.0,1.0,0.5,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,1.0,53.0,1.827586206896552,0.1999999999999995,62.1,2.141379310344828,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-27),L (-27)
56.0,,2023-02-13,25-364,OKC,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,37.0,1.2758620689655171,0.0,49.49999999999999,1.7068965517241377,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,W (+3),W (+3)
57.0,23.0,2023-02-15,26-001,OKC,HOU,0,8.966666666666667,1.0,3.0,.333,0.0,1.0,.000,3,5.0,.600,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,3.4,-2,2.0,1.0,0.5,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,-1.0,72.0,2.4827586206896552,2.2000000000000006,92.8,3.2,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,W (+9),W (+9)
58.0,,2023-02-23,26-009,OKC,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,60.0,2.0689655172413794,0.0,82.2,2.8344827586206898,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-3),L (-3)
59.0,,2023-02-24,26-010,OKC,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,69.0,2.3793103448275863,0.0,79.8,2.7517241379310344,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,W (+37),W (+37)
60.0,,2023-02-26,26-012,OKC,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,83.0,2.862068965517241,0.0,84.89999999999999,2.9275862068965512,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-1),L (-1)
61.0,24.0,2023-03-04,26-018,DET,CLE,0,12.0,1.0,4.0,.250,0.0,2.0,.000,2,2.0,1.000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.9,+5,2.0,1.0,0.5,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,-2.0,72.0,2.4827586206896552,0.1000000000000005,83.7,2.886206896551724,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-9),L (-9)
62.0,25.0,2023-03-06,26-020,DET,POR,0,2.833333333333333,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,+8,0.0,0.0,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,0.0,47.0,1.6206896551724137,1.2,63.8,2.2,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-9),L (-9)
63.0,26.0,2023-03-07,26-021,DET,WAS,0,22.9,5.0,11.0,.455,1.0,2.0,.500,4,5.0,.800,4.0,2.0,6.0,1.0,1.0,0.0,1.0,3.0,15.0,11.8,+3,9.0,4.0,0.4444444444444444,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,6.0,63.0,2.1724137931034484,10.200000000000005,77.5,2.6724137931034484,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,,
64.0,27.0,2023-03-09,26-023,DET,CHO,0,27.216666666666665,3.0,6.0,.500,1.0,1.0,1.000,2,2.0,1.000,2.0,1.0,3.0,1.0,1.0,0.0,1.0,5.0,9.0,6.4,+4,5.0,2.0,0.4,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,5.0,60.0,2.0689655172413794,5.6,66.59999999999998,2.2965517241379305,10.9,0.6,-4.4,-3.5,-0.9,0.0117305097062182,0.533,0.39,0.329,-0.4,0.1,L (-24),L (-24)
