Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
28.0,15.0,2022-12-09,31-142,DET,MEM,0.0,17.216666666666665,2.0,5.0,0.4,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,6.0,6.9,0.0,3.0,1.0,0.3333333333333333,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,5.0,41.0,2.2777777777777777,6.500000000000002,46.49999999999999,2.583333333333333,0.0720840243228302,L (-6),L (-6)
29.0,16.0,2022-12-11,31-144,DET,LAL,0.0,23.85,5.0,10.0,0.5,1.0,4.0,0.25,0.0,0.0,,0.0,4.0,4.0,3.0,1.0,0.0,0.0,3.0,11.0,9.1,2.0,6.0,4.0,0.6666666666666666,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,9.0,73.0,4.055555555555555,9.099999999999998,84.19999999999999,4.677777777777777,0.0720840243228302,L (-11),L (-11)
30.0,17.0,2022-12-14,31-147,DET,CHO,0.0,26.2,8.0,12.0,0.667,4.0,6.0,0.667,7.0,8.0,0.875,0.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,27.0,22.9,13.0,6.0,4.0,0.6666666666666666,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,13.0,89.0,4.944444444444445,20.1,87.89999999999996,4.883333333333331,0.0720840243228302,L (-7),L (-7)
31.0,18.0,2022-12-16,31-149,DET,SAC,0.0,24.066666666666663,2.0,4.0,0.5,0.0,0.0,,3.0,5.0,0.6,0.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,7.0,-0.1,7.0,4.0,2.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,-3.0,53.0,2.9444444444444446,-1.3000000000000007,60.399999999999984,3.3555555555555547,0.0720840243228302,W (+7),W (+7)
32.0,19.0,2022-12-18,31-151,DET,BRK,0.0,21.966666666666665,4.0,10.0,0.4,2.0,5.0,0.4,2.0,3.0,0.667,1.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0,12.0,7.0,-13.0,5.0,2.0,0.4,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,4.0,57.0,3.1666666666666665,6.199999999999999,71.19999999999999,3.955555555555555,0.0720840243228302,L (-9),L (-9)
33.0,20.0,2022-12-20,31-153,DET,UTA,0.0,17.416666666666668,3.0,5.0,0.6,1.0,3.0,0.333,3.0,4.0,0.75,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,10.0,7.2,-11.0,2.0,2.0,1.0,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,3.0,63.0,3.5,6.000000000000001,84.20000000000002,4.677777777777779,0.0720840243228302,L (-3),L (-3)
34.0,21.0,2022-12-21,31-154,DET,PHI,0.0,11.95,2.0,5.0,0.4,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,5.2,-6.0,2.0,1.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,2.0,40.0,2.2222222222222223,4.4,48.9,2.716666666666667,0.0720840243228302,L (-15),L (-15)
35.0,22.0,2022-12-23,31-156,DET,ATL,0.0,20.633333333333333,2.0,6.0,0.333,2.0,4.0,0.5,1.0,3.0,0.333,0.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,7.0,0.4,-15.0,2.0,0.0,0.0,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,-2.0,50.0,2.7777777777777777,-8.881784197001252e-16,67.90000000000002,3.772222222222224,0.0720840243228302,L (-20),L (-20)
36.0,23.0,2022-12-26,31-159,DET,LAC,0.0,28.15,3.0,11.0,0.273,3.0,7.0,0.429,5.0,6.0,0.833,1.0,4.0,5.0,5.0,2.0,0.0,2.0,2.0,14.0,11.7,9.0,4.0,0.0,0.0,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,7.0,60.0,3.333333333333333,9.699999999999998,78.29999999999998,4.349999999999999,0.0720840243228302,L (-25),L (-25)
37.0,24.0,2022-12-28,31-161,DET,ORL,0.0,30.5,10.0,11.0,0.909,6.0,7.0,0.857,6.0,6.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,32.0,33.6,12.0,4.0,4.0,1.0,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,24.0,33.0,1.8333333333333333,31.200000000000006,33.3,1.85,0.0720840243228302,L (-11),L (-11)
38.0,25.0,2022-12-30,31-163,DET,CHI,0.0,21.75,7.0,9.0,0.778,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,19.0,15.8,-1.0,5.0,3.0,0.6,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,12.0,52.0,2.888888888888889,15.400000000000002,65.39999999999998,3.633333333333332,0.0720840243228302,W (+20),W (+20)
39.0,26.0,2022-12-31,31-164,DET,MIN,0.0,28.5,4.0,13.0,0.308,2.0,5.0,0.4,3.0,5.0,0.6,1.0,6.0,7.0,2.0,0.0,1.0,0.0,3.0,13.0,8.1,23.0,8.0,2.0,0.25,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,5.0,60.0,3.333333333333333,6.899999999999996,68.69999999999999,3.816666666666666,0.0720840243228302,L (-14),L (-14)
40.0,27.0,2023-01-02,31-166,DET,POR,0.0,24.25,5.0,11.0,0.455,1.0,3.0,0.333,8.0,9.0,0.889,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,19.0,14.9,-8.0,8.0,4.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,4.0,35.0,1.9444444444444444,11.7,44.30000000000001,2.461111111111112,0.0720840243228302,W (+12),W (+12)
41.0,28.0,2023-01-04,31-168,DET,GSW,0.0,30.616666666666667,4.0,8.0,0.5,2.0,3.0,0.667,5.0,6.0,0.833,1.0,3.0,4.0,4.0,2.0,0.0,0.0,1.0,15.0,16.6,0.0,5.0,2.0,0.4,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,11.0,78.0,4.333333333333333,14.599999999999998,91.0,5.055555555555555,0.0720840243228302,L (-29),L (-29)
42.0,29.0,2023-01-06,31-170,DET,SAS,0.0,21.4,3.0,10.0,0.3,1.0,4.0,0.25,2.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,9.0,5.7,0.0,6.0,2.0,0.3333333333333333,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,3.0,52.0,2.888888888888889,4.9,68.3,3.794444444444444,0.0720840243228302,,
43.0,30.0,2023-01-08,31-172,DET,PHI,0.0,22.316666666666663,4.0,6.0,0.667,1.0,2.0,0.5,3.0,3.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,12.0,10.6,-14.0,4.0,3.0,0.75,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,9.0,46.0,2.555555555555556,9.4,60.9,3.3833333333333333,0.0720840243228302,W (+3),W (+3)
44.0,31.0,2023-01-10,31-174,DET,PHI,0.0,20.516666666666666,5.0,13.0,0.385,1.0,5.0,0.2,5.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,16.0,7.8,-9.0,8.0,4.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,-1.0,29.0,1.6111111111111112,5.800000000000001,44.900000000000006,2.494444444444445,0.0720840243228302,L (-12),L (-12)
45.0,32.0,2023-01-11,31-175,DET,MIN,0.0,20.416666666666668,4.0,7.0,0.571,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,2.0,13.0,12.4,15.0,4.0,1.0,0.25,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,10.0,60.0,3.333333333333333,11.6,68.80000000000001,3.822222222222223,0.0720840243228302,L (-12),L (-12)
46.0,33.0,2023-01-13,31-177,DET,NOP,0.0,19.35,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,7.0,4.5,8.0,4.0,2.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,4.0,40.0,2.2222222222222223,4.499999999999998,52.0,2.888888888888889,0.0720840243228302,L (-31),L (-31)
47.0,34.0,2023-01-15,31-179,DET,NYK,0.0,21.23333333333333,5.0,8.0,0.625,4.0,6.0,0.667,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,14.0,12.7,-7.0,2.0,1.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,11.0,42.0,2.333333333333333,12.699999999999998,39.7,2.205555555555556,0.0720840243228302,W (+17),W (+17)
48.0,35.0,2023-01-19,31-183,DET,CHI,0.0,20.7,1.0,8.0,0.125,0.0,3.0,0.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,4.6,-10.0,5.0,1.0,0.2,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,0.0,44.0,2.4444444444444446,3.0000000000000013,57.29999999999998,3.183333333333332,0.0720840243228302,L (-6),L (-6)
49.0,36.0,2023-01-23,31-187,DET,MIL,0.0,18.5,1.0,7.0,0.143,0.0,3.0,0.0,2.0,3.0,0.667,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,-3.1,-7.0,4.0,1.0,0.25,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,-6.0,63.0,3.5,-3.9,79.3,4.405555555555555,0.0720840243228302,L (-13),L (-13)
50.0,37.0,2023-01-26,31-190,DET,BRK,1.0,30.33333333333333,6.0,9.0,0.667,3.0,4.0,0.75,5.0,6.0,0.833,1.0,4.0,5.0,4.0,1.0,0.0,0.0,1.0,20.0,21.0,0.0,5.0,3.0,0.6,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,15.0,57.0,3.1666666666666665,19.0,65.39999999999999,3.633333333333333,0.0720840243228302,L (-18),L (-18)
51.0,38.0,2023-01-28,31-192,DET,HOU,1.0,27.366666666666667,6.0,12.0,0.5,6.0,11.0,0.545,3.0,4.0,0.75,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,21.0,14.8,-5.0,1.0,0.0,0.0,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,8.0,37.0,2.055555555555556,13.6,51.89999999999999,2.883333333333333,0.0720840243228302,L (-20),L (-20)
52.0,39.0,2023-01-30,31-194,DET,DAL,1.0,29.616666666666667,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,,1.0,8.0,9.0,3.0,1.0,0.0,1.0,1.0,7.0,7.4,-1.0,4.0,2.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,11.0,40.0,2.2222222222222223,7.399999999999999,55.4,3.077777777777777,0.0720840243228302,W (+8),W (+8)
53.0,40.0,2023-02-03,31-198,DET,CHO,1.0,26.08333333333333,5.0,12.0,0.417,2.0,7.0,0.286,4.0,5.0,0.8,0.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,16.0,11.0,13.0,5.0,3.0,0.6,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,6.0,57.0,3.1666666666666665,9.4,59.4,3.3,0.0720840243228302,L (-3),L (-3)
54.0,41.0,2023-02-04,31-199,DET,PHO,1.0,25.016666666666666,3.0,8.0,0.375,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0,1.8,-13.0,2.0,1.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,0.0,31.0,1.7222222222222223,1.7999999999999998,41.6,2.311111111111112,0.0720840243228302,L (-6),L (-6)
