Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Carlik Jones,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Derrick Jones Jr.,Shared Games with Goran Dragić,Shared Games with Javonte Green,Shared Games with Malcolm Hill,Shared Games with Marko Simonovic,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Tony Bradley,Shared Games with Zach LaVine,Andre Drummond,Ayo Dosunmu,Carlik Jones,Coby White,Dalen Terry,DeMar DeRozan,Derrick Jones Jr.,Goran Dragić,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Marko Simonovic,Nikola Vučević,Patrick Williams,Tony Bradley,Zach LaVine,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Carlik Jones,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Derrick Jones Jr.,co_inf with Goran Dragić,co_inf with Javonte Green,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Malcolm Hill,co_inf with Marko Simonovic,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Tony Bradley,co_inf with Zach LaVine,Shared Games with Terry Taylor,Shared Games with Patrick Beverley,Clint Capela,Patrick Beverley,Robert Williams,Terry Taylor,co_inf with Terry Taylor,co_inf with Clint Capela,co_inf with Patrick Beverley,co_inf with Robert Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,,2022-12-11,28-286,CHI,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,99.0,5.823529411764706,0.0,94.9,5.582352941176471,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+29),W (+29)
27.0,26.0,2022-12-14,28-289,CHI,NYK,1.0,32.4,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,5.0,3.0,0.0,2.0,5.0,4.0,6.5,-15.0,2.0,2.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,10.0,83.0,4.882352941176471,6.499999999999998,98.8,5.811764705882353,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-1),L (-1)
28.0,27.0,2022-12-16,28-291,CHI,NYK,1.0,25.133333333333333,3.0,7.0,0.429,2.0,5.0,0.4,1.0,2.0,0.5,0.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,9.0,7.1,-23.0,2.0,1.0,0.5,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,7.0,58.0,3.411764705882353,6.699999999999999,53.399999999999984,3.1411764705882343,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-8),L (-8)
29.0,28.0,2022-12-18,28-293,CHI,MIN,1.0,25.933333333333334,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,2.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,5.0,4.0,-13.0,2.0,1.0,0.5,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,4.0,74.0,4.352941176470588,4.0,100.4,5.905882352941177,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-23),L (-23)
30.0,29.0,2022-12-20,28-295,CHI,MIA,1.0,22.616666666666667,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,3.0,3.0,0.0,2.0,3.0,7.0,10.5,7.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,13.0,66.0,3.882352941176471,9.7,84.00000000000001,4.941176470588236,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-24),L (-24)
31.0,30.0,2022-12-21,28-296,CHI,ATL,1.0,10.9,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,7.3,19.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,8.0,82.0,4.823529411764706,7.299999999999997,91.2,5.364705882352942,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+10),W (+10)
32.0,,2022-12-23,28-298,CHI,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,103.0,6.0588235294117645,0.0,103.9,6.111764705882353,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+2),W (+2)
33.0,,2022-12-26,28-301,CHI,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,86.0,5.0588235294117645,0.0,89.19999999999999,5.247058823529411,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+1),W (+1)
34.0,,2022-12-28,28-303,CHI,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,87.0,5.117647058823529,0.0,88.6,5.211764705882352,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-15),L (-15)
35.0,31.0,2022-12-30,28-305,CHI,DET,0.0,20.35,3.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,8.0,8.3,7.0,2.0,1.0,0.5,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,9.0,107.0,6.294117647058823,8.3,108.1,6.358823529411764,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+6),W (+6)
36.0,32.0,2022-12-31,28-306,CHI,CLE,0.0,25.166666666666668,1.0,3.0,0.333,1.0,1.0,1.0,1.0,2.0,0.5,1.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,4.0,6.5,11.0,2.0,0.0,0.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,8.0,72.0,4.235294117647059,6.1,89.6,5.270588235294118,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+14),W (+14)
37.0,33.0,2023-01-02,28-308,CHI,CLE,0.0,22.33333333333333,2.0,7.0,0.286,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,4.0,0.2,-1.0,6.0,2.0,0.3333333333333333,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,1.0,88.0,5.176470588235294,0.2000000000000001,95.59999999999998,5.6235294117647046,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-1),L (-1)
38.0,34.0,2023-01-04,28-310,CHI,BRK,0.0,2.6833333333333336,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.4,1.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,1.0,73.0,4.294117647058823,1.3999999999999997,86.59999999999998,5.094117647058822,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-11),L (-11)
39.0,,2023-01-06,28-312,CHI,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,111.0,6.529411764705882,0.0,108.2,6.364705882352942,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+9),W (+9)
40.0,,2023-01-07,28-313,CHI,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,97.0,5.705882352941177,0.0,99.3,5.841176470588235,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+14),W (+14)
41.0,35.0,2023-01-09,28-315,CHI,BOS,0.0,19.816666666666663,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,6.0,4.2,0.0,2.0,0.0,0.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,6.0,65.0,3.823529411764706,4.199999999999998,67.1,3.947058823529412,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+8),W (+8)
42.0,36.0,2023-01-11,28-317,CHI,WAS,1.0,27.716666666666665,3.0,11.0,0.273,0.0,2.0,0.0,0.0,0.0,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,6.0,2.4,-16.0,9.0,3.0,0.3333333333333333,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,2.0,52.0,3.0588235294117645,2.3999999999999995,60.7,3.570588235294118,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,,
43.0,37.0,2023-01-13,28-319,CHI,OKC,1.0,32.85,4.0,6.0,0.667,2.0,4.0,0.5,1.0,2.0,0.5,2.0,2.0,4.0,5.0,5.0,1.0,2.0,3.0,11.0,16.0,-6.0,2.0,2.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,16.0,55.0,3.235294117647059,15.6,66.39999999999999,3.905882352941176,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-8),L (-8)
44.0,38.0,2023-01-15,28-321,CHI,GSW,1.0,30.9,4.0,10.0,0.4,2.0,6.0,0.333,2.0,2.0,1.0,0.0,9.0,9.0,7.0,2.0,0.0,1.0,3.0,12.0,14.0,24.0,4.0,2.0,0.5,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,17.0,112.0,6.588235294117647,13.2,133.69999999999996,7.864705882352939,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-3),L (-3)
45.0,39.0,2023-01-19,28-325,CHI,DET,0.0,22.416666666666668,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,3.0,4.0,3.0,0.0,2.0,2.0,8.3,9.0,3.0,1.0,0.3333333333333333,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,11.0,104.0,6.117647058823529,8.299999999999997,121.0,7.117647058823529,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-14),L (-14)
46.0,40.0,2023-01-23,28-329,CHI,ATL,0.0,28.016666666666666,5.0,9.0,0.556,2.0,4.0,0.5,0.0,0.0,,2.0,2.0,4.0,2.0,3.0,1.0,0.0,1.0,12.0,14.4,10.0,5.0,3.0,0.6,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,13.0,96.0,5.647058823529412,14.399999999999997,105.0,6.176470588235294,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+14),W (+14)
47.0,41.0,2023-01-24,28-330,CHI,IND,0.0,28.4,0.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,5.0,7.0,1.0,1.0,0.0,2.0,5.0,4.0,2.5,-13.0,2.0,0.0,0.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,4.0,89.0,5.235294117647059,0.9000000000000004,96.8,5.694117647058824,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+18),W (+18)
48.0,42.0,2023-01-26,28-332,CHI,CHO,0.0,24.116666666666667,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,2.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,2.0,2.5,9.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,4.0,52.0,3.0588235294117645,2.499999999999999,67.6,3.9764705882352938,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+11),W (+11)
49.0,43.0,2023-01-28,28-334,CHI,ORL,0.0,20.8,3.0,3.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,2.0,2.0,3.0,2.0,0.0,1.0,4.0,7.0,7.8,19.0,3.0,3.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,8.0,117.0,6.882352941176471,7.399999999999999,139.60000000000002,8.211764705882354,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-6),L (-6)
50.0,44.0,2023-01-31,28-337,CHI,LAC,0.0,22.75,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,10.0,13.4,5.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,13.0,115.0,6.764705882352941,12.599999999999996,109.1,6.417647058823529,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-15),L (-15)
51.0,45.0,2023-02-02,28-339,CHI,CHO,0.0,7.083333333333333,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,7.7,3.0,1.0,1.0,1.0,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,6.0,77.0,4.529411764705882,6.9,79.1,4.652941176470588,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,W (+19),W (+19)
52.0,,2023-02-04,28-341,CHI,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,65,5,59,28,60,54,42,28,4,5,67,67,10,62,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.7761194029850746,0.8125,0.7142857142857143,0.7972972972972973,0.7368421052631579,0.8108108108108109,0.84375,0.7241379310344828,0.875,,,0.8,0.7142857142857143,0.8170731707317073,0.8170731707317073,0.8333333333333334,0.8051948051948052,3,16,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2388059701492537,0.0,17,,111.0,6.529411764705882,0.0,119.5,7.029411764705882,11.5,3.6,1.1,-2.2,3.3,0.0403191030616645,0.588,0.528,0.255,1.2,1.0,L (-5),L (-5)
