Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with D'Angelo Russell,Shared Games with Jarred Vanderbilt,Shared Games with Malik Beasley,Shared Games with Mo Bamba,D'Angelo Russell,Davon Reed,Jarred Vanderbilt,Malik Beasley,Mo Bamba,Onyeka Okongwu,Shaquille Harrison,co_inf with Davon Reed,co_inf with D'Angelo Russell,co_inf with Jarred Vanderbilt,co_inf with Malik Beasley,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Shaquille Harrison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
23.0,23.0,2022-12-06,24-191,LAL,CLE,0.0,25.966666666666665,3.0,9.0,0.333,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,1.1,-20.0,5.0,3.0,0.6,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,-4.0,67.0,3.1904761904761907,0.2999999999999998,72.7,3.461904761904762,0.0866985845129059,W (+11),W (+11)
24.0,24.0,2022-12-07,24-192,LAL,TOR,1.0,28.433333333333334,4.0,12.0,0.333,1.0,6.0,0.167,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,10.0,5.1,-11.0,6.0,3.0,0.5,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,2.0,43.0,2.0476190476190474,4.7,59.1,2.8142857142857145,0.0866985845129059,L (-14),L (-14)
25.0,25.0,2022-12-09,24-194,LAL,PHI,0.0,40.833333333333336,9.0,15.0,0.6,4.0,6.0,0.667,3.0,4.0,0.75,1.0,1.0,2.0,5.0,2.0,0.0,3.0,5.0,25.0,19.2,-4.0,9.0,5.0,0.5555555555555556,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,12.0,58.0,2.761904761904762,18.0,80.89999999999999,3.852380952380952,0.0866985845129059,L (-13),L (-13)
26.0,26.0,2022-12-11,24-196,LAL,DET,0.0,28.58333333333333,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,9.0,6.0,3.0,1.0,0.0,0.0,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,6.0,101.0,4.809523809523809,6.0,115.00000000000004,5.476190476190478,0.0866985845129059,L (-11),L (-11)
27.0,27.0,2022-12-13,24-198,LAL,BOS,0.0,35.583333333333336,2.0,6.0,0.333,0.0,2.0,0.0,0.0,0.0,,1.0,3.0,4.0,5.0,2.0,2.0,0.0,3.0,4.0,7.9,8.0,4.0,2.0,0.5,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,11.0,90.0,4.285714285714286,7.900000000000001,95.3,4.538095238095238,0.0866985845129059,W (+7),W (+7)
28.0,28.0,2022-12-16,24-201,LAL,DEN,0.0,29.933333333333334,5.0,9.0,0.556,2.0,5.0,0.4,4.0,4.0,1.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,3.0,16.0,11.8,26.0,4.0,3.0,0.75,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,7.0,87.0,4.142857142857143,10.199999999999996,94.59999999999998,4.504761904761904,0.0866985845129059,L (-4),L (-4)
29.0,29.0,2022-12-18,24-203,LAL,WAS,1.0,33.516666666666666,4.0,5.0,0.8,2.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,12.0,12.6,15.0,3.0,2.0,0.6666666666666666,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,12.0,77.0,3.6666666666666665,11.799999999999995,82.3,3.919047619047619,0.0866985845129059,W (+18),W (+18)
30.0,,2022-12-19,24-204,LAL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,110.0,5.238095238095238,0.0,118.2,5.628571428571429,0.0866985845129059,W (+2),W (+2)
31.0,,2022-12-21,24-206,LAL,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,67.0,3.1904761904761907,0.0,71.59999999999998,3.4095238095238085,0.0866985845129059,L (-26),L (-26)
32.0,30.0,2022-12-23,24-208,LAL,CHO,0.0,28.666666666666668,6.0,10.0,0.6,3.0,6.0,0.5,5.0,7.0,0.714,1.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,20.0,15.0,3.0,4.0,3.0,0.75,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,5.0,80.0,3.809523809523809,12.999999999999996,76.19999999999999,3.628571428571428,0.0866985845129059,L (-14),L (-14)
33.0,31.0,2022-12-25,24-210,LAL,DAL,0.0,28.766666666666666,5.0,7.0,0.714,1.0,2.0,0.5,5.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,16.0,12.3,-15.0,5.0,4.0,0.8,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,6.0,69.0,3.2857142857142856,10.3,70.39999999999999,3.352380952380952,0.0866985845129059,L (-4),L (-4)
34.0,32.0,2022-12-27,24-212,LAL,ORL,0.0,26.433333333333334,3.0,7.0,0.429,2.0,6.0,0.333,0.0,0.0,,0.0,3.0,3.0,5.0,1.0,0.0,2.0,0.0,8.0,7.7,12.0,1.0,1.0,1.0,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,8.0,92.0,4.380952380952381,7.699999999999999,99.4,4.733333333333333,0.0866985845129059,L (-9),L (-9)
35.0,33.0,2022-12-28,24-213,LAL,MIA,0.0,19.933333333333334,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,-6.2,-9.0,1.0,0.0,0.0,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,-7.0,73.0,3.4761904761904763,-6.2,83.10000000000001,3.9571428571428577,0.0866985845129059,W (+19),W (+19)
36.0,34.0,2022-12-30,24-215,LAL,ATL,1.0,25.6,1.0,13.0,0.077,1.0,9.0,0.111,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,5.0,-5.7,-6.0,4.0,0.0,0.0,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,-8.0,87.0,4.142857142857143,-6.499999999999998,90.5,4.309523809523809,0.0866985845129059,L (-14),L (-14)
37.0,35.0,2023-01-02,24-218,LAL,CHO,0.0,22.15,5.0,7.0,0.714,2.0,2.0,1.0,3.0,5.0,0.6,0.0,6.0,6.0,7.0,1.0,0.0,1.0,0.0,15.0,18.0,6.0,5.0,3.0,0.6,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,16.0,69.0,3.2857142857142856,16.8,82.0,3.9047619047619047,0.0866985845129059,W (+9),W (+9)
38.0,36.0,2023-01-04,24-220,LAL,MIA,1.0,32.05,3.0,11.0,0.273,0.0,4.0,0.0,5.0,5.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,2.0,3.0,11.0,5.3,15.0,7.0,3.0,0.4285714285714285,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,1.0,61.0,2.9047619047619047,3.2999999999999963,67.19999999999999,3.2,0.0866985845129059,W (+6),W (+6)
39.0,,2023-01-06,24-222,LAL,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,79.0,3.761904761904762,0.0,83.1,3.957142857142857,0.0866985845129059,W (+3),W (+3)
40.0,,2023-01-07,24-223,LAL,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,78.0,3.7142857142857135,0.0,94.5,4.5,0.0866985845129059,W (+16),W (+16)
41.0,,2023-01-09,24-225,LAL,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,75.0,3.571428571428572,0.0,78.5,3.738095238095238,0.0866985845129059,W (+2),W (+2)
42.0,,2023-01-12,24-228,LAL,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,99.0,4.714285714285714,0.0,77.39999999999998,3.6857142857142846,0.0866985845129059,,
43.0,,2023-01-15,24-231,LAL,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,78.0,3.7142857142857135,0.0,86.7,4.128571428571429,0.0866985845129059,L (-13),L (-13)
44.0,,2023-01-16,24-232,LAL,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,72.0,3.4285714285714284,0.0,92.1,4.385714285714285,0.0866985845129059,L (-4),L (-4)
45.0,,2023-01-18,24-234,LAL,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,82.0,3.9047619047619047,0.0,92.4,4.4,0.0866985845129059,L (-1),L (-1)
46.0,,2023-01-20,24-236,LAL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,89.0,4.238095238095238,0.0,79.19999999999999,3.771428571428571,0.0866985845129059,W (+8),W (+8)
47.0,,2023-01-22,24-238,LAL,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,74.0,3.523809523809524,0.0,89.6,4.266666666666667,0.0866985845129059,L (-5),L (-5)
48.0,,2023-01-24,24-240,LAL,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,,75.0,3.571428571428572,0.0,101.1,4.814285714285714,0.0866985845129059,W (+1),W (+1)
