Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Sterling Brown,Shared Games with Tristan Thompson,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel
30,30,16,2022-12-19,25-141,LAL,@,PHO,L (-26),1,26.5,6.0,12.0,.500,2.0,5.0,.400,2,3,.667,2,3,5,1,1,0,2,2,16,10.8,-15,7.0,4.0,0.5714285714285714,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
31,31,17,2022-12-21,25-143,LAL,@,SAC,L (-14),1,31.166666666666668,6.0,9.0,.667,2.0,2.0,1.000,3,4,.750,2,8,10,4,1,0,2,5,17,16.3,-12,7.0,4.0,0.5714285714285714,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
32,32,18,2022-12-23,25-145,LAL,,CHO,L (-4),1,33.483333333333334,3.0,8.0,.375,2.0,3.0,.667,0,0,,0,13,13,1,0,0,2,2,8,5.4,+11,5.0,1.0,0.2,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
33,33,19,2022-12-25,25-147,LAL,@,DAL,L (-9),1,18.883333333333333,4.0,5.0,.800,0.0,1.0,.000,0,0,,0,3,3,2,0,0,0,3,8,7.2,-6,4.0,4.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
34,34,20,2022-12-27,25-149,LAL,@,ORL,W (+19),1,30.966666666666665,8.0,10.0,.800,1.0,1.0,1.000,4,6,.667,4,6,10,1,1,0,0,2,21,21.9,+6,9.0,7.0,0.7777777777777778,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
35,35,21,2022-12-28,25-150,LAL,@,MIA,L (-14),1,22.85,5.0,6.0,.833,0.0,0.0,,1,2,.500,2,6,8,0,0,1,3,3,11,8.1,-22,6.0,5.0,0.8333333333333334,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
36,36,22,2022-12-30,25-152,LAL,@,ATL,W (+9),1,33.96666666666667,8.0,10.0,.800,0.0,1.0,.000,3,3,1.000,1,16,17,1,1,1,1,2,19,21.3,+7,9.0,8.0,0.8888888888888888,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
37,37,23,2023-01-02,25-155,LAL,@,CHO,W (+6),1,36.75,9.0,17.0,.529,0.0,1.0,.000,0,0,,5,10,15,2,1,0,1,4,18,16.0,-7,16.0,9.0,0.5625,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
38,38,24,2023-01-04,25-157,LAL,,MIA,W (+3),1,28.35,9.0,11.0,.818,0.0,0.0,,3,3,1.000,3,6,9,1,0,1,2,1,21,19.8,+3,11.0,9.0,0.8181818181818182,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
39,39,25,2023-01-06,25-159,LAL,,ATL,W (+16),1,27.933333333333334,8.0,12.0,.667,1.0,2.0,.500,2,2,1.000,4,9,13,0,1,1,1,1,19,19.6,+2,10.0,7.0,0.7,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
40,40,26,2023-01-07,25-160,LAL,@,SAC,W (+2),1,34.31666666666667,12.0,14.0,.857,0.0,0.0,,5,7,.714,4,10,14,0,1,1,2,4,29,27.1,+7,14.0,12.0,0.8571428571428571,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
41,Rk,G,Date,Age,Tm,,Opp,,GS,0.0,,,FG%,,,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
42,41,27,2023-01-09,25-162,LAL,@,DEN,L (-13),1,27.9,6.0,14.0,.429,0.0,1.0,.000,5,5,1.000,2,8,10,0,1,0,0,1,17,14.0,-15,13.0,6.0,0.4615384615384615,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
43,42,28,2023-01-12,25-165,LAL,,DAL,L (-4),1,23.566666666666666,5.0,10.0,.500,0.0,2.0,.000,1,2,.500,3,6,9,0,0,0,1,2,11,7.7,-17,8.0,5.0,0.625,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
44,43,29,2023-01-15,25-168,LAL,,PHI,L (-1),1,20.483333333333334,5.0,9.0,.556,0.0,0.0,,0,0,,1,2,3,0,0,1,0,2,10,6.9,-10,9.0,5.0,0.5555555555555556,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
45,44,30,2023-01-16,25-169,LAL,,HOU,W (+8),1,17.683333333333334,1.0,6.0,.167,0.0,1.0,.000,4,4,1.000,0,6,6,0,0,2,0,3,6,4.2,-10,5.0,1.0,0.2,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
46,45,31,2023-01-18,25-171,LAL,,SAC,L (-5),1,18.533333333333335,4.0,7.0,.571,0.0,0.0,,0,0,,1,3,4,2,0,0,0,1,8,7.3,-7,7.0,4.0,0.5714285714285714,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
47,46,32,2023-01-20,25-173,LAL,,MEM,W (+1),1,21.733333333333334,3.0,8.0,.375,0.0,3.0,.000,2,2,1.000,3,4,7,1,1,1,0,5,8,7.3,+7,5.0,3.0,0.6,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
48,47,33,2023-01-22,25-175,LAL,@,POR,W (+9),1,33.333333333333336,12.0,15.0,.800,4.0,5.0,.800,3,3,1.000,5,9,14,1,0,1,0,4,31,31.3,+22,10.0,8.0,0.8,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
49,48,34,2023-01-24,25-177,LAL,,LAC,L (-18),1,28.783333333333335,6.0,11.0,.545,2.0,3.0,.667,1,1,1.000,0,7,7,0,0,0,2,1,15,9.4,-6,8.0,4.0,0.5,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
50,49,35,2023-01-25,25-178,LAL,,SAS,W (+9),1,21.05,2.0,3.0,.667,0.0,0.0,,4,4,1.000,0,5,5,0,1,1,0,3,8,8.7,+1,3.0,2.0,0.6666666666666666,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
51,50,36,2023-01-28,25-181,LAL,@,BOS,L (-4),1,19.116666666666667,1.0,1.0,1.000,0.0,0.0,,1,2,.500,1,5,6,0,0,0,0,0,3,4.5,+12,1.0,1.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
52,51,37,2023-01-30,25-183,LAL,@,BRK,L (-17),1,26.75,7.0,8.0,.875,1.0,2.0,.500,3,7,.429,2,7,9,0,0,1,1,1,18,16.4,+1,6.0,6.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
53,52,38,2023-01-31,25-184,LAL,@,NYK,W (+6),0,16.066666666666666,3.0,3.0,1.000,0.0,0.0,,3,3,1.000,0,1,1,0,0,0,0,0,9,8.4,-10,3.0,3.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
54,53,39,2023-02-02,25-186,LAL,@,IND,W (+1),0,11.533333333333333,4.0,4.0,1.000,1.0,1.0,1.000,2,2,1.000,1,5,6,0,0,1,0,0,11,12.7,+4,3.0,3.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
55,54,40,2023-02-04,25-188,LAL,@,NOP,L (-5),0,3.15,1.0,2.0,.500,0.0,1.0,.000,0,2,.000,0,1,1,0,0,0,0,0,2,0.5,-3,1.0,1.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
56,55,41,2023-02-07,25-191,LAL,,OKC,L (-3),0,17.4,2.0,3.0,.667,0.0,1.0,.000,0,0,,1,4,5,1,0,1,0,0,4,6.0,+1,2.0,2.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
57,56,42,2023-02-11,25-195,DEN,@,CHO,W (+14),0,2.0166666666666666,0.0,1.0,.000,0.0,0.0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,1.0,0.0,0.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
58,57,43,2023-02-13,25-197,DEN,@,MIA,W (+4),0,14.133333333333333,4.0,5.0,.800,0.0,0.0,,2,2,1.000,1,1,2,0,0,0,0,3,10,7.9,-1,5.0,4.0,0.8,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
59,58,44,2023-02-15,25-199,DEN,,DAL,W (+9),0,13.866666666666667,3.0,5.0,.600,0.0,1.0,.000,2,3,.667,2,3,5,0,0,0,1,1,8,6.2,0,4.0,3.0,0.75,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
60,59,45,2023-02-23,25-207,DEN,@,CLE,W (+6),0,11.95,0.0,3.0,.000,0.0,0.0,,2,2,1.000,4,2,6,0,0,0,2,2,2,0.5,-5,3.0,0.0,0.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
61,60,46,2023-02-25,25-209,DEN,@,MEM,L (-18),0,21.316666666666666,1.0,4.0,.250,0.0,0.0,,0,0,,1,7,8,0,1,1,1,0,2,3.1,+2,4.0,1.0,0.25,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
62,Rk,G,Date,Age,Tm,,Opp,,GS,0.0,,,FG%,,,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
63,61,47,2023-02-26,25-210,DEN,,LAC,W (+10),0,10.7,1.0,3.0,.333,0.0,0.0,,2,4,.500,0,3,3,0,0,2,2,3,4,0.6,-2,3.0,1.0,0.3333333333333333,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
64,62,48,2023-02-28,25-212,DEN,@,HOU,W (+21),0,20.25,3.0,6.0,.500,0.0,0.0,,2,4,.500,2,6,8,0,0,2,0,3,8,7.6,-10,6.0,3.0,0.5,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
65,63,49,2023-03-03,25-215,DEN,,MEM,W (+16),0,5.966666666666667,0.0,1.0,.000,0.0,0.0,,2,2,1.000,1,2,3,0,1,0,0,3,2,2.4,-8,1.0,0.0,0.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
66,64,50,2023-03-06,25-218,DEN,,TOR,W (+5),0,11.783333333333333,2.0,3.0,.667,0.0,0.0,,0,0,,0,4,4,0,0,0,0,0,4,3.9,-2,3.0,2.0,0.6666666666666666,18,23,4,13,40,19,27,33,26,2,24,34,39,4,0,0,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353
