Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with D'Angelo Russell,Shared Games with Jarred Vanderbilt,Shared Games with Malik Beasley,Shared Games with Mo Bamba,D'Angelo Russell,Davon Reed,Jarred Vanderbilt,Malik Beasley,Mo Bamba,Onyeka Okongwu,Shaquille Harrison,co_inf with Davon Reed,co_inf with D'Angelo Russell,co_inf with Jarred Vanderbilt,co_inf with Malik Beasley,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Shaquille Harrison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
20.0,7.0,2022-11-30,29-076,LAL,POR,1.0,29.08333333333333,3.0,7.0,0.429,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,2.0,6.0,2.9,5.0,7.0,3.0,0.4285714285714285,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,2.0,111.0,5.285714285714286,2.9000000000000004,130.0,6.190476190476191,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+19),W (+19)
21.0,,2022-12-02,29-078,LAL,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,,102.0,4.857142857142857,0.0,125.7,5.985714285714286,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,,
22.0,8.0,2022-12-04,29-080,LAL,WAS,1.0,30.183333333333334,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,8.0,2.0,0.0,2.0,0.0,4.0,7.5,14.0,4.0,2.0,0.5,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,9.0,108.0,5.142857142857143,7.5,117.69999999999996,5.604761904761903,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+4),W (+4)
23.0,9.0,2022-12-06,29-082,LAL,CLE,1.0,26.78333333333333,6.0,13.0,0.462,1.0,6.0,0.167,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,16.0,6.6,-13.0,7.0,5.0,0.7142857142857143,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,-2.0,65.0,3.095238095238096,5.399999999999999,67.60000000000001,3.21904761904762,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+11),W (+11)
24.0,10.0,2022-12-07,29-083,LAL,TOR,1.0,27.683333333333334,5.0,10.0,0.5,1.0,4.0,0.25,7.0,7.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,18.0,14.2,-8.0,6.0,4.0,0.6666666666666666,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,7.0,38.0,1.809523809523809,11.4,52.39999999999999,2.495238095238095,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-14),L (-14)
25.0,11.0,2022-12-09,29-085,LAL,PHI,1.0,21.366666666666667,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,-17.0,3.0,2.0,0.6666666666666666,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,3.0,67.0,3.1904761904761907,3.0,95.9,4.566666666666667,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-13),L (-13)
26.0,12.0,2022-12-11,29-087,LAL,DET,1.0,32.78333333333333,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,5.0,0.0,0.0,2.0,2.0,5.0,2.9,15.0,4.0,1.0,0.25,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,4.0,103.0,4.904761904761905,2.8999999999999995,118.10000000000002,5.623809523809525,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-11),L (-11)
27.0,13.0,2022-12-13,29-089,LAL,BOS,1.0,19.35,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.8,-15.0,1.0,0.0,0.0,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,0.0,101.0,4.809523809523809,0.0,103.2,4.914285714285715,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+7),W (+7)
28.0,14.0,2022-12-16,29-092,LAL,DEN,1.0,30.633333333333333,5.0,12.0,0.417,3.0,6.0,0.5,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,4.0,15.0,9.8,15.0,6.0,2.0,0.3333333333333333,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,5.0,89.0,4.238095238095238,8.999999999999998,95.8,4.561904761904762,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-4),L (-4)
29.0,15.0,2022-12-18,29-094,LAL,WAS,1.0,29.55,4.0,12.0,0.333,2.0,6.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,6.0,12.0,7.3,7.0,6.0,2.0,0.3333333333333333,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,6.0,83.0,3.952380952380953,6.499999999999998,87.6,4.171428571428571,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+18),W (+18)
30.0,16.0,2022-12-19,29-095,LAL,PHO,1.0,29.183333333333334,12.0,19.0,0.632,2.0,2.0,1.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,2.0,30.0,20.7,-18.0,17.0,10.0,0.5882352941176471,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,11.0,99.0,4.714285714285714,19.1,99.1,4.719047619047619,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+2),W (+2)
31.0,17.0,2022-12-21,29-097,LAL,SAC,1.0,29.9,6.0,13.0,0.462,2.0,4.0,0.5,4.0,6.0,0.667,0.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,18.0,9.3,-8.0,9.0,4.0,0.4444444444444444,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,1.0,66.0,3.142857142857143,7.699999999999997,63.89999999999999,3.0428571428571423,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-26),L (-26)
32.0,18.0,2022-12-23,29-099,LAL,CHO,1.0,26.683333333333334,4.0,10.0,0.4,1.0,5.0,0.2,0.0,0.0,,0.0,4.0,4.0,5.0,0.0,0.0,2.0,4.0,9.0,4.7,-8.0,5.0,3.0,0.6,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,6.0,79.0,3.761904761904762,4.699999999999999,84.49999999999999,4.023809523809523,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-14),L (-14)
33.0,19.0,2022-12-25,29-101,LAL,DAL,1.0,27.516666666666666,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,,0.0,5.0,5.0,4.0,0.0,0.0,2.0,3.0,7.0,5.1,-4.0,3.0,2.0,0.6666666666666666,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,8.0,67.0,3.1904761904761907,5.1000000000000005,75.6,3.6,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-4),L (-4)
34.0,20.0,2022-12-27,29-103,LAL,ORL,1.0,28.23333333333333,2.0,3.0,0.667,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,7.0,5.3,9.0,2.0,1.0,0.5,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,4.0,96.0,4.571428571428571,4.500000000000001,102.6,4.885714285714285,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-9),L (-9)
35.0,21.0,2022-12-28,29-104,LAL,MIA,1.0,34.65,5.0,10.0,0.5,2.0,5.0,0.4,3.0,4.0,0.75,0.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,15.0,7.2,-12.0,5.0,3.0,0.6,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,1.0,65.0,3.095238095238096,6.0,70.9,3.3761904761904766,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+19),W (+19)
36.0,22.0,2022-12-30,29-106,LAL,ATL,1.0,32.016666666666666,5.0,12.0,0.417,1.0,5.0,0.2,1.0,1.0,1.0,1.0,1.0,2.0,9.0,3.0,0.0,2.0,3.0,12.0,12.7,2.0,7.0,4.0,0.5714285714285714,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,11.0,68.0,3.238095238095238,12.3,71.69999999999999,3.4142857142857137,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-14),L (-14)
37.0,23.0,2023-01-02,29-109,LAL,CHO,1.0,37.06666666666667,4.0,11.0,0.364,1.0,3.0,0.333,6.0,7.0,0.857,0.0,1.0,1.0,5.0,0.0,1.0,1.0,3.0,15.0,10.8,6.0,8.0,3.0,0.375,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,3.0,82.0,3.9047619047619047,8.400000000000002,90.4,4.3047619047619055,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+9),W (+9)
38.0,24.0,2023-01-04,29-111,LAL,MIA,1.0,40.4,8.0,15.0,0.533,4.0,7.0,0.571,12.0,14.0,0.857,0.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0,32.0,29.5,6.0,8.0,4.0,0.5,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,12.0,50.0,2.380952380952381,24.700000000000003,45.79999999999998,2.1809523809523803,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+6),W (+6)
39.0,25.0,2023-01-06,29-113,LAL,ATL,1.0,34.78333333333333,7.0,14.0,0.5,5.0,8.0,0.625,2.0,3.0,0.667,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,21.0,10.7,10.0,6.0,2.0,0.3333333333333333,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,4.0,75.0,3.571428571428572,9.900000000000002,73.2,3.4857142857142858,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+3),W (+3)
40.0,26.0,2023-01-07,29-114,LAL,SAC,1.0,38.11666666666667,8.0,11.0,0.727,4.0,5.0,0.8,7.0,7.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,27.0,23.1,13.0,6.0,4.0,0.6666666666666666,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,13.0,65.0,3.095238095238096,20.3,74.20000000000002,3.533333333333334,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+16),W (+16)
41.0,27.0,2023-01-09,29-116,LAL,DEN,1.0,34.4,3.0,13.0,0.231,0.0,5.0,0.0,8.0,8.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,3.0,14.0,9.6,-16.0,8.0,3.0,0.375,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,1.0,74.0,3.523809523809524,6.399999999999998,72.1,3.433333333333333,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+2),W (+2)
