Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Al Horford,Shared Games with Blake Griffin,Shared Games with Derrick White,Shared Games with Grant Williams,Shared Games with Jayson Tatum,Shared Games with JD Davison,Shared Games with Justin Jackson,Shared Games with Luke Kornet,Shared Games with Malcolm Brogdon,Shared Games with Marcus Smart,Shared Games with Mfiondu Kabengele,Shared Games with Noah Vonleh,Shared Games with Payton Pritchard,Shared Games with Robert Williams,Shared Games with Sam Hauser,Al Horford,Blake Griffin,Danilo Gallinari,Derrick White,Grant Williams,Jayson Tatum,JD Davison,Justin Jackson,Luke Kornet,Malcolm Brogdon,Marcus Smart,Mfiondu Kabengele,Noah Vonleh,Payton Pritchard,Robert Williams,Sam Hauser,co_inf with Al Horford,co_inf with Blake Griffin,co_inf with Danilo Gallinari,co_inf with Derrick White,co_inf with Grant Williams,co_inf with Jayson Tatum,co_inf with JD Davison,co_inf with Justin Jackson,co_inf with Luke Kornet,co_inf with Malcolm Brogdon,co_inf with Marcus Smart,co_inf with Mfiondu Kabengele,co_inf with Noah Vonleh,co_inf with Payton Pritchard,co_inf with Robert Williams,co_inf with Sam Hauser,Shared Games with Justin Champagnie,Shared Games with Mike Muscala,AJ Griffin,Justin Champagnie,Mike Muscala,co_inf with AJ Griffin,co_inf with Justin Champagnie,co_inf with Mike Muscala,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,47.0,2023-02-03,26-102,BOS,PHO,1.0,39.18333333333333,9.0,21.0,0.429,3.0,12.0,0.25,6.0,9.0,0.667,0.0,8.0,8.0,4.0,3.0,0.0,2.0,3.0,27.0,19.7,-5.0,9.0,6.0,0.6666666666666666,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,10.0,36.0,2.117647058823529,17.299999999999997,36.8,2.164705882352941,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+4),W (+4)
54.0,,2023-02-06,26-105,BOS,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,,99.0,5.823529411764706,0.0,108.5,6.382352941176471,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+43),W (+43)
55.0,48.0,2023-02-08,26-107,BOS,PHI,1.0,17.683333333333334,2.0,9.0,0.222,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,4.0,-1.6,-2.0,5.0,2.0,0.4,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,-2.0,95.0,5.588235294117647,-1.6000000000000008,96.9,5.7,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,L (-12),L (-12)
56.0,,2023-02-10,26-109,BOS,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,,93.0,5.470588235294118,0.0,99.8,5.870588235294117,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+12),W (+12)
57.0,,2023-02-12,26-111,BOS,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,,84.0,4.941176470588236,0.0,96.0,5.647058823529412,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+7),W (+7)
58.0,,2023-02-14,26-113,BOS,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,,68.0,4.0,0.0,80.39999999999999,4.7294117647058815,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+11),W (+11)
59.0,,2023-02-15,26-114,BOS,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,,104.0,6.117647058823529,0.0,117.6,6.917647058823529,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+10),W (+10)
60.0,49.0,2023-02-23,26-122,BOS,IND,1.0,42.516666666666666,11.0,24.0,0.458,3.0,5.0,0.6,5.0,7.0,0.714,5.0,6.0,11.0,3.0,1.0,0.0,3.0,5.0,30.0,20.2,10.0,19.0,8.0,0.4210526315789473,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,11.0,91.0,5.352941176470588,18.2,105.5,6.205882352941177,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,L (-6),L (-6)
61.0,50.0,2023-02-25,26-124,BOS,PHI,1.0,36.95,10.0,21.0,0.476,2.0,4.0,0.5,4.0,5.0,0.8,1.0,3.0,4.0,3.0,3.0,0.0,4.0,3.0,26.0,16.4,-6.0,17.0,8.0,0.4705882352941176,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,6.0,70.0,4.117647058823529,14.799999999999995,67.69999999999999,3.9823529411764698,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+18),W (+18)
62.0,,2023-02-27,26-126,BOS,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,,51.0,3.0,0.0,58.79999999999999,3.458823529411764,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+4),W (+4)
63.0,51.0,2023-03-01,26-128,BOS,CLE,1.0,37.333333333333336,6.0,15.0,0.4,2.0,5.0,0.4,2.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,2.0,3.0,16.0,8.4,2.0,10.0,4.0,0.4,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,4.0,78.0,4.588235294117647,7.599999999999998,85.7,5.041176470588235,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,,
64.0,52.0,2023-03-03,26-130,BOS,BRK,1.0,43.0,15.0,27.0,0.556,3.0,8.0,0.375,2.0,5.0,0.4,0.0,5.0,5.0,4.0,3.0,1.0,3.0,0.0,35.0,25.9,-11.0,19.0,12.0,0.631578947368421,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,13.0,59.0,3.4705882352941178,25.1,51.99999999999999,3.0588235294117645,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+3),W (+3)
65.0,53.0,2023-03-05,26-132,BOS,NYK,1.0,47.38333333333333,12.0,25.0,0.48,2.0,5.0,0.4,3.0,3.0,1.0,2.0,6.0,8.0,1.0,4.0,1.0,3.0,2.0,29.0,21.1,8.0,20.0,10.0,0.5,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,12.0,67.0,3.941176470588236,19.9,71.9,4.229411764705882,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,L (-15),L (-15)
66.0,54.0,2023-03-06,26-133,BOS,CLE,1.0,45.1,12.0,26.0,0.462,1.0,7.0,0.143,7.0,10.0,0.7,2.0,11.0,13.0,9.0,0.0,1.0,4.0,5.0,32.0,23.1,-1.0,19.0,11.0,0.5789473684210527,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,15.0,44.0,2.588235294117647,20.3,52.9,3.111764705882353,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+4),W (+4)
67.0,55.0,2023-03-08,26-135,BOS,POR,1.0,25.23333333333333,4.0,10.0,0.4,0.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,11.0,6.8,7.0,7.0,4.0,0.5714285714285714,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,3.0,76.0,4.470588235294118,5.600000000000002,82.69999999999999,4.864705882352941,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,L (-10),L (-10)
68.0,56.0,2023-03-11,26-138,BOS,ATL,1.0,37.75,10.0,18.0,0.556,1.0,5.0,0.2,3.0,4.0,0.75,0.0,5.0,5.0,7.0,2.0,0.0,1.0,3.0,24.0,21.2,3.0,13.0,9.0,0.6923076923076923,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,15.0,90.0,5.294117647058823,20.0,95.1,5.594117647058823,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,L (-2),L (-2)
69.0,57.0,2023-03-13,26-140,BOS,HOU,1.0,39.18333333333333,16.0,25.0,0.64,4.0,10.0,0.4,7.0,8.0,0.875,1.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,43.0,34.1,3.0,15.0,12.0,0.8,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,17.0,43.0,2.5294117647058822,31.300000000000004,45.6,2.682352941176471,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,L (-4),L (-4)
70.0,58.0,2023-03-15,26-142,BOS,MIN,1.0,36.53333333333333,12.0,24.0,0.5,5.0,8.0,0.625,6.0,8.0,0.75,3.0,7.0,10.0,1.0,1.0,0.0,2.0,2.0,35.0,25.3,3.0,16.0,7.0,0.4375,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,13.0,46.0,2.7058823529411766,22.90000000000001,53.0,3.117647058823529,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+22),W (+22)
71.0,59.0,2023-03-17,26-144,BOS,POR,1.0,36.53333333333333,12.0,23.0,0.522,2.0,6.0,0.333,1.0,3.0,0.333,3.0,3.0,6.0,5.0,2.0,0.0,4.0,5.0,27.0,17.4,9.0,17.0,10.0,0.5882352941176471,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,10.0,95.0,5.588235294117647,17.0,104.7,6.158823529411765,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+9),W (+9)
72.0,60.0,2023-03-18,26-145,BOS,UTA,1.0,35.11666666666667,9.0,19.0,0.474,4.0,9.0,0.444,3.0,4.0,0.75,0.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,25.0,19.5,-8.0,10.0,5.0,0.5,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,12.0,63.0,3.7058823529411766,18.3,71.29999999999998,4.194117647058823,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,L (-2),L (-2)
73.0,61.0,2023-03-21,26-148,BOS,SAC,1.0,34.03333333333333,10.0,16.0,0.625,4.0,7.0,0.571,3.0,3.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,1.0,2.0,27.0,22.3,20.0,9.0,6.0,0.6666666666666666,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,16.0,90.0,5.294117647058823,21.1,102.4,6.023529411764706,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+2),W (+2)
74.0,62.0,2023-03-24,26-151,BOS,IND,1.0,33.36666666666667,10.0,23.0,0.435,3.0,6.0,0.5,4.0,6.0,0.667,1.0,6.0,7.0,4.0,0.0,0.0,3.0,2.0,27.0,15.6,11.0,17.0,7.0,0.4117647058823529,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,6.0,97.0,5.705882352941177,13.999999999999996,102.20000000000002,6.011764705882354,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+14),W (+14)
75.0,63.0,2023-03-26,26-153,BOS,SAS,1.0,36.25,18.0,29.0,0.621,2.0,10.0,0.2,3.0,5.0,0.6,1.0,12.0,13.0,3.0,1.0,0.0,5.0,1.0,41.0,29.1,28.0,19.0,16.0,0.8421052631578947,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,19.0,87.0,5.117647058823529,27.900000000000013,80.99999999999999,4.76470588235294,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,L (-1),L (-1)
76.0,64.0,2023-03-28,26-155,BOS,WAS,1.0,26.7,9.0,19.0,0.474,0.0,4.0,0.0,0.0,0.0,,1.0,2.0,3.0,4.0,1.0,0.0,4.0,1.0,18.0,9.0,-24.0,15.0,9.0,0.6,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,3.0,73.0,4.294117647058823,9.000000000000004,77.9,4.582352941176471,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+23),W (+23)
77.0,65.0,2023-03-30,26-157,BOS,MIL,1.0,31.73333333333333,13.0,20.0,0.65,3.0,5.0,0.6,1.0,2.0,0.5,0.0,5.0,5.0,5.0,1.0,0.0,1.0,2.0,30.0,25.0,29.0,15.0,10.0,0.6666666666666666,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,18.0,93.0,5.470588235294118,24.6,101.4,5.964705882352941,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+25),W (+25)
78.0,66.0,2023-03-31,26-158,BOS,UTA,1.0,34.0,5.0,19.0,0.263,0.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,3.0,3.0,12.0,0.9,-5.0,14.0,5.0,0.3571428571428571,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,-5.0,87.0,5.117647058823529,0.0999999999999996,98.1,5.770588235294118,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+44),W (+44)
79.0,,2023-04-04,26-162,BOS,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,,72.0,4.235294117647059,0.0,83.99999999999999,4.941176470588235,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,L (-19),L (-19)
80.0,67.0,2023-04-05,26-163,BOS,TOR,1.0,38.91666666666666,12.0,29.0,0.414,1.0,9.0,0.111,0.0,2.0,0.0,1.0,10.0,11.0,5.0,0.0,0.0,4.0,0.0,25.0,11.9,4.0,20.0,11.0,0.55,55,30,67,64,61,8,20,55,57,53,1,21,35,25,65,63.0,41.0,,82.0,79.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.873015873015873,0.7317073170731707,,0.8170731707317073,0.810126582278481,0.8243243243243243,0.6666666666666666,0.8695652173913043,0.7971014492753623,0.8507462686567164,0.8688524590163934,0.25,0.9130434782608696,0.7291666666666666,0.7142857142857143,0.8125,2,15,72.0,5.0,63.0,0.0,0.4,0.238095238095238,17,6.0,57.0,3.3529411764705883,11.900000000000002,66.89999999999999,3.935294117647058,19.1,5.0,1.3,1.5,-0.2,0.1844690311239789,0.581,0.352,0.249,2.0,1.6,W (+41),W (+41)
