Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Al Horford,Shared Games with Blake Griffin,Shared Games with Derrick White,Shared Games with Grant Williams,Shared Games with Jaylen Brown,Shared Games with Jayson Tatum,Shared Games with JD Davison,Shared Games with Justin Jackson,Shared Games with Luke Kornet,Shared Games with Marcus Smart,Shared Games with Mfiondu Kabengele,Shared Games with Noah Vonleh,Shared Games with Payton Pritchard,Shared Games with Robert Williams,Shared Games with Sam Hauser,Al Horford,Blake Griffin,Danilo Gallinari,Derrick White,Grant Williams,Jaylen Brown,Jayson Tatum,JD Davison,Justin Jackson,Luke Kornet,Marcus Smart,Mfiondu Kabengele,Noah Vonleh,Payton Pritchard,Robert Williams,Sam Hauser,co_inf with Al Horford,co_inf with Blake Griffin,co_inf with Danilo Gallinari,co_inf with Derrick White,co_inf with Grant Williams,co_inf with Jaylen Brown,co_inf with Jayson Tatum,co_inf with JD Davison,co_inf with Justin Jackson,co_inf with Luke Kornet,co_inf with Marcus Smart,co_inf with Mfiondu Kabengele,co_inf with Noah Vonleh,co_inf with Payton Pritchard,co_inf with Robert Williams,co_inf with Sam Hauser,Shared Games with Justin Champagnie,Shared Games with Mike Muscala,AJ Griffin,Justin Champagnie,Mike Muscala,co_inf with AJ Griffin,co_inf with Justin Champagnie,co_inf with Mike Muscala,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
54.0,46.0,2023-02-06,30-057,BOS,DET,0.0,25.666666666666668,5.0,10.0,0.5,4.0,6.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,3.0,2.0,16.0,11.7,-3.0,4.0,1.0,0.25,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,8.0,91.0,5.352941176470588,10.9,97.6,5.741176470588235,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+43),W (+43)
55.0,47.0,2023-02-08,30-059,BOS,PHI,0.0,35.38333333333333,7.0,12.0,0.583,2.0,2.0,1.0,3.0,3.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,3.0,3.0,19.0,13.2,10.0,10.0,5.0,0.5,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,9.0,84.0,4.941176470588236,12.0,83.30000000000001,4.9,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,L (-12),L (-12)
56.0,48.0,2023-02-10,30-061,BOS,CHO,0.0,17.733333333333334,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,,0.0,3.0,3.0,4.0,2.0,0.0,3.0,1.0,3.0,1.5,-12.0,2.0,0.0,0.0,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,3.0,90.0,5.294117647058823,1.5,98.3,5.782352941176471,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+12),W (+12)
57.0,,2023-02-12,30-063,BOS,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,,84.0,4.941176470588236,0.0,96.0,5.647058823529412,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+7),W (+7)
58.0,49.0,2023-02-14,30-065,BOS,MIL,0.0,39.0,8.0,17.0,0.471,2.0,6.0,0.333,8.0,9.0,0.889,0.0,4.0,4.0,4.0,0.0,0.0,3.0,5.0,26.0,15.9,-21.0,11.0,6.0,0.5454545454545454,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,5.0,63.0,3.7058823529411766,12.699999999999996,67.69999999999999,3.9823529411764698,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+11),W (+11)
59.0,50.0,2023-02-15,30-066,BOS,DET,0.0,28.85,10.0,14.0,0.714,5.0,8.0,0.625,0.0,0.0,,0.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,25.0,23.1,20.0,6.0,5.0,0.8333333333333334,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,20.0,84.0,4.941176470588236,23.1,94.5,5.5588235294117645,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+10),W (+10)
60.0,51.0,2023-02-23,30-074,BOS,IND,0.0,36.833333333333336,9.0,12.0,0.75,5.0,6.0,0.833,1.0,1.0,1.0,0.0,5.0,5.0,7.0,2.0,0.0,1.0,2.0,24.0,25.8,6.0,6.0,4.0,0.6666666666666666,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,24.0,78.0,4.588235294117647,25.4,98.30000000000004,5.782352941176473,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,L (-6),L (-6)
61.0,52.0,2023-02-25,30-076,BOS,PHI,0.0,20.55,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,,0.0,7.0,7.0,1.0,0.0,1.0,0.0,2.0,5.0,4.3,18.0,4.0,1.0,0.25,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,8.0,68.0,4.0,4.3,78.19999999999999,4.6,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+18),W (+18)
62.0,53.0,2023-02-27,30-078,BOS,NYK,0.0,27.516666666666666,10.0,16.0,0.625,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,22.0,17.3,-10.0,11.0,8.0,0.7272727272727273,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,12.0,39.0,2.294117647058824,17.3,41.49999999999999,2.441176470588235,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+4),W (+4)
63.0,54.0,2023-03-01,30-080,BOS,CLE,0.0,22.633333333333333,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,-1.1,3.0,3.0,1.0,0.3333333333333333,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,-1.0,83.0,4.882352941176471,-1.0999999999999996,94.4,5.552941176470589,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,,
64.0,,2023-03-03,30-082,BOS,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,,72.0,4.235294117647059,0.0,77.09999999999998,4.535294117647058,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+3),W (+3)
65.0,,2023-03-05,30-084,BOS,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,,79.0,4.647058823529412,0.0,91.8,5.4,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,L (-15),L (-15)
66.0,55.0,2023-03-06,30-085,BOS,CLE,0.0,36.46666666666667,8.0,14.0,0.571,3.0,6.0,0.5,5.0,5.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,4.0,24.0,19.5,-7.0,8.0,5.0,0.625,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,13.0,46.0,2.7058823529411766,17.5,55.7,3.2764705882352945,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+4),W (+4)
67.0,56.0,2023-03-08,30-087,BOS,POR,0.0,27.95,2.0,13.0,0.154,1.0,7.0,0.143,0.0,2.0,0.0,1.0,8.0,9.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,11.0,6.0,1.0,0.1666666666666666,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,1.0,78.0,4.588235294117647,9.992007221626409e-16,88.30000000000001,5.194117647058825,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,L (-10),L (-10)
68.0,57.0,2023-03-11,30-090,BOS,ATL,0.0,25.366666666666667,8.0,12.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,4.0,4.0,5.0,1.0,0.0,3.0,1.0,18.0,15.1,10.0,9.0,6.0,0.6666666666666666,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,13.0,92.0,5.411764705882353,15.1,100.0,5.882352941176471,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,L (-2),L (-2)
69.0,58.0,2023-03-13,30-092,BOS,HOU,0.0,28.6,5.0,11.0,0.455,3.0,5.0,0.6,7.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,20.0,15.4,1.0,6.0,2.0,0.3333333333333333,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,6.0,54.0,3.176470588235294,12.6,64.30000000000001,3.782352941176472,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,L (-4),L (-4)
70.0,59.0,2023-03-15,30-094,BOS,MIN,0.0,31.05,4.0,9.0,0.444,1.0,3.0,0.333,3.0,4.0,0.75,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,12.0,10.1,-6.0,6.0,3.0,0.5,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,7.0,52.0,3.0588235294117645,8.899999999999997,67.00000000000001,3.941176470588236,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+22),W (+22)
71.0,,2023-03-17,30-096,BOS,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,,105.0,6.176470588235294,0.0,121.7,7.158823529411765,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+9),W (+9)
72.0,60.0,2023-03-18,30-097,BOS,UTA,0.0,30.6,6.0,12.0,0.5,2.0,4.0,0.5,2.0,3.0,0.667,1.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,16.0,13.9,11.0,8.0,4.0,0.5,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,10.0,65.0,3.823529411764706,13.1,76.5,4.5,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,L (-2),L (-2)
73.0,61.0,2023-03-21,30-100,BOS,SAC,0.0,21.883333333333333,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,4.0,3.1,6.0,5.0,2.0,0.4,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,3.0,103.0,6.0588235294117645,3.1,120.4,7.082352941176471,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+2),W (+2)
74.0,,2023-03-24,30-103,BOS,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,,103.0,6.0588235294117645,0.0,116.20000000000002,6.835294117647059,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+14),W (+14)
75.0,62.0,2023-03-26,30-105,BOS,SAS,0.0,26.016666666666666,6.0,12.0,0.5,1.0,3.0,0.333,7.0,8.0,0.875,2.0,3.0,5.0,9.0,1.0,1.0,0.0,2.0,20.0,23.1,22.0,9.0,5.0,0.5555555555555556,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,16.0,90.0,5.294117647058823,20.3,88.60000000000001,5.211764705882353,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,L (-1),L (-1)
76.0,63.0,2023-03-28,30-107,BOS,WAS,0.0,23.08333333333333,6.0,11.0,0.545,1.0,4.0,0.25,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,13.0,9.2,-14.0,7.0,5.0,0.7142857142857143,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,7.0,69.0,4.0588235294117645,9.2,77.7,4.570588235294117,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+23),W (+23)
77.0,64.0,2023-03-30,30-109,BOS,MIL,0.0,27.216666666666665,6.0,13.0,0.462,0.0,4.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,5.0,4.0,0.0,2.0,4.0,14.0,12.1,41.0,9.0,6.0,0.6666666666666666,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,9.0,102.0,6.0,11.299999999999995,114.7,6.747058823529412,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+25),W (+25)
78.0,65.0,2023-03-31,30-110,BOS,UTA,0.0,31.8,7.0,14.0,0.5,3.0,8.0,0.375,2.0,2.0,1.0,0.0,3.0,3.0,7.0,1.0,1.0,1.0,0.0,19.0,18.5,-7.0,6.0,4.0,0.6666666666666666,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,14.0,68.0,4.0,17.7,80.5,4.735294117647059,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+44),W (+44)
79.0,66.0,2023-04-04,30-114,BOS,PHI,0.0,27.716666666666665,7.0,16.0,0.438,2.0,4.0,0.5,2.0,4.0,0.5,1.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,18.0,11.5,3.0,12.0,5.0,0.4166666666666667,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,4.0,68.0,4.0,10.7,73.29999999999998,4.311764705882352,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,L (-19),L (-19)
80.0,67.0,2023-04-05,30-115,BOS,TOR,0.0,34.583333333333336,10.0,19.0,0.526,4.0,6.0,0.667,5.0,6.0,0.833,2.0,3.0,5.0,3.0,0.0,0.0,3.0,2.0,29.0,19.9,7.0,13.0,6.0,0.4615384615384615,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,9.0,54.0,3.176470588235294,17.900000000000002,60.899999999999984,3.58235294117647,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+41),W (+41)
81.0,,2023-04-07,30-117,BOS,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52,33,67,64,57,60,5,20,56,52,1,20,37,29,65,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,61.0,4.0,23.0,48.0,35.0,80.0,0.8253968253968254,0.8048780487804879,,0.8170731707317073,0.810126582278481,0.8507462686567164,0.8108108108108109,0.4166666666666667,0.8695652173913043,0.8115942028985508,0.8524590163934426,0.25,0.8695652173913043,0.7708333333333334,0.8285714285714286,0.8125,1,14,72.0,5.0,63.0,0.0,0.2,0.2222222222222222,17,,107.0,6.294117647058823,0.0,116.3,6.841176470588235,18.2,5.8,2.8,2.3,0.6,0.1034019232757729,0.615,0.406,0.251,2.1,3.6,W (+8),W (+8)
