Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danuel House Jr.,Shared Games with De'Anthony Melton,Shared Games with Furkan Korkmaz,Shared Games with Georges Niang,Shared Games with Matisse Thybulle,Shared Games with Montrezl Harrell,Shared Games with P.J. Tucker,Shared Games with Paul Reed,Shared Games with Shake Milton,Shared Games with Tobias Harris,Danuel House Jr.,De'Anthony Melton,Furkan Korkmaz,Georges Niang,Jaden Springer,James Harden,Joel Embiid,Louis King,Mac McClung,Matisse Thybulle,Michael Foster Jr.,Montrezl Harrell,P.J. Tucker,Paul Reed,Saben Lee,Shake Milton,Tobias Harris,Tyrese Maxey,co_inf with Danuel House Jr.,co_inf with De'Anthony Melton,co_inf with Furkan Korkmaz,co_inf with Georges Niang,co_inf with Jaden Springer,co_inf with James Harden,co_inf with Joel Embiid,co_inf with Louis King,co_inf with Mac McClung,co_inf with Matisse Thybulle,co_inf with Michael Foster Jr.,co_inf with Montrezl Harrell,co_inf with P.J. Tucker,co_inf with Paul Reed,co_inf with Saben Lee,co_inf with Shake Milton,co_inf with Tobias Harris,co_inf with Tyrese Maxey,Shared Games with Jalen McDaniels,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Devonte' Graham,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Jeremy Sochan,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Sandro Mamukelashvili,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Devonte' Graham,Dominick Barlow,Doug McDermott,Gorgui Dieng,Jeremy Sochan,Jordan Hall,Joshua Primo,Justin Jackson,Keita Bates-Diop,Keldon Johnson,Khem Birch,Malaki Branham,Romeo Langford,Sandro Mamukelashvili,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Devonte' Graham,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Joshua Primo,co_inf with Justin Jackson,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Khem Birch,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Sandro Mamukelashvili,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,,2023-01-25,21-210,PHI,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,62.0,2.3846153846153846,0.0,84.80000000000001,3.261538461538462,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+10),W (+10)
48.0,,2023-01-28,21-213,PHI,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,33.0,1.2692307692307692,0.0,57.3,2.2038461538461536,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+2),W (+2)
49.0,,2023-01-30,21-215,PHI,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,53.0,2.0384615384615383,0.0,59.79999999999999,2.3,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+4),W (+4)
50.0,,2023-02-01,21-217,PHI,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,53.0,2.0384615384615383,0.0,79.3,3.05,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+7),W (+7)
51.0,,2023-02-03,21-219,PHI,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,54.0,2.076923076923077,0.0,71.8,2.761538461538461,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,L (-10),L (-10)
52.0,,2023-02-05,21-221,PHI,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,44.0,1.6923076923076923,0.0,50.3,1.9346153846153844,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+11),W (+11)
53.0,,2023-02-08,21-224,PHI,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,38.0,1.4615384615384617,0.0,51.6,1.984615384615385,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+12),W (+12)
54.0,,2023-02-10,21-226,PHI,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,27.0,1.0384615384615383,0.0,35.7,1.373076923076923,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,L (-11),L (-11)
55.0,,2023-02-11,21-227,PHI,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,46.0,1.7692307692307692,0.0,58.0,2.230769230769231,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,L (-7),L (-7)
56.0,,2023-02-13,21-229,PHI,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,49.0,1.8846153846153848,0.0,59.1,2.273076923076923,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+11),W (+11)
57.0,,2023-02-23,21-239,SAS,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,66.0,2.5384615384615383,0.0,91.5,3.519230769230769,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+3),W (+3)
58.0,,2023-02-25,21-241,SAS,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,67.0,2.576923076923077,0.0,80.69999999999999,3.103846153846153,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+19),W (+19)
59.0,,2023-02-28,21-244,SAS,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,73.0,2.8076923076923075,0.0,80.89999999999999,3.111538461538461,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,L (-26),L (-26)
60.0,,2023-03-02,21-246,SAS,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,57.0,2.1923076923076925,0.0,67.3,2.588461538461538,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,L (-16),L (-16)
61.0,3.0,2023-03-04,21-248,SAS,HOU,0,11.566666666666666,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,4.2,0,0.0,0.0,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,4.0,53.0,2.0384615384615383,4.199999999999999,71.6,2.753846153846154,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+8),W (+8)
62.0,4.0,2023-03-05,21-249,SAS,HOU,0,11.966666666666669,3.0,4.0,.750,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,6.7,-4,2.0,2.0,1.0,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,6.0,73.0,2.8076923076923075,6.699999999999998,81.1,3.119230769230769,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,W (+11),W (+11)
63.0,,2023-03-10,21-254,SAS,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,63.0,2.423076923076923,0.0,74.3,2.857692307692308,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,,
64.0,,2023-03-12,21-256,SAS,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,67.0,2.576923076923077,0.0,74.2,2.853846153846154,13.4,0.4,-3.3,-0.6,-2.7,0.0178012730607401,0.6,0.631,0.131,-0.1,0.3,L (-12),L (-12)
