Date,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,GmSc_team,+/-_team,2PA_team,2P_team,2P%_team,CO_EFF_team,EFF_team,avg_EFF_team,CO_HGS_team,HGS_team,avg_HGS_team,PER_team,WS_team,BPM_team,OBPM_team,DBPM_team,TS%_team,3PAr_team,FTr_team,VORP_team,OWS_team,Player_Played_team,avg_MP_team,avg_FG_team,avg_FGA_team,avg_FG%_team,avg_3P_team,avg_3PA_team,avg_3P%_team,avg_FT_team,avg_FTA_team,avg_FT%_team,avg_ORB_team,avg_DRB_team,avg_TRB_team,avg_AST_team,avg_STL_team,avg_BLK_team,avg_TOV_team,avg_PF_team,avg_PTS_team,avg_GmSc_team,avg_+/-_team,avg_2PA_team,avg_2P_team,avg_2P%_team,avg_CO_EFF_team,avg_avg_EFF_team,avg_CO_HGS_team,avg_avg_HGS_team,avg_PER_team,avg_WS_team,avg_BPM_team,avg_OBPM_team,avg_DBPM_team,avg_TS%_team,avg_3PAr_team,avg_FTr_team,avg_VORP_team,avg_OWS_team,WIN_team,home_team,team_opp_team,Team,MP_opp,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,GmSc_opp,+/-_opp,2PA_opp,2P_opp,2P%_opp,CO_EFF_opp,EFF_opp,avg_EFF_opp,CO_HGS_opp,HGS_opp,avg_HGS_opp,PER_opp,WS_opp,BPM_opp,OBPM_opp,DBPM_opp,TS%_opp,3PAr_opp,FTr_opp,VORP_opp,OWS_opp,Player_Played_opp,avg_MP_opp,avg_FG_opp,avg_FGA_opp,avg_FG%_opp,avg_3P_opp,avg_3PA_opp,avg_3P%_opp,avg_FT_opp,avg_FTA_opp,avg_FT%_opp,avg_ORB_opp,avg_DRB_opp,avg_TRB_opp,avg_AST_opp,avg_STL_opp,avg_BLK_opp,avg_TOV_opp,avg_PF_opp,avg_PTS_opp,avg_GmSc_opp,avg_+/-_opp,avg_2PA_opp,avg_2P_opp,avg_2P%_opp,avg_CO_EFF_opp,avg_avg_EFF_opp,avg_CO_HGS_opp,avg_avg_HGS_opp,avg_PER_opp,avg_WS_opp,avg_BPM_opp,avg_OBPM_opp,avg_DBPM_opp,avg_TS%_opp,avg_3PAr_opp,avg_FTr_opp,avg_VORP_opp,avg_OWS_opp,WIN_opp,home_opp,team_opp_opp,WON,target,WON_results,scoring_margin_WON,target_results,scoring_margin_target
2022/11/16,240,42,101,5.878,7,32,2.952,10,13,2.833,14,31,45,21,5,5,9,11,101,74.8,-125,69,35,4.585714286,50,743,53.07142857,67.5,995.5,71.10714286,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,14,17.14285714,3,7.214285714,0.419857143,0.5,2.285714286,0.210857143,0.714285714,0.928571429,0.202357143,1,2.214285714,3.214285714,1.5,0.357142857,0.357142857,0.642857143,0.785714286,7.214285714,5.342857143,-8.928571429,4.928571429,2.5,0.32755102,3.571428571,3.790816327,4.821428571,5.079081633,12.37857143,2.585714286,-1.307142857,-1.071428571,-0.228571429,0.503285714,0.284428571,0.184857143,0.664285714,1.614285714,L (-25),1,BOS,ATL,240,48,88,5.007,21,46,4.371,9,10,3.5,6,43,49,29,4,8,14,20,126,108.2,125,42,27,4.556277056,104,1694,154,104.6,1714.1,155.8272727,185.5,48.3,-9,-16.1,7.2,7.753,6.724,2.523,16.2,25.1,11,21.81818182,4.363636364,8,0.455181818,1.909090909,4.181818182,0.397363636,0.818181818,0.909090909,0.318181818,0.545454545,3.909090909,4.454545455,2.636363636,0.363636364,0.727272727,1.272727273,1.818181818,11.45454545,9.836363636,11.36363636,3.818181818,2.454545455,0.414207005,9.454545455,14,9.509090909,14.1661157,16.86363636,4.390909091,-0.818181818,-1.463636364,0.654545455,0.704818182,0.611272727,0.229363636,1.472727273,2.281818182,W (+25),0,ATL,L (-25),W (+2),0,-25,1,2
2022/11/19,265,46,92,3.942,7,25,1.833,25,32,3.864,11,39,50,23,5,5,14,20,124,97.2,10,67,39,4.921957128,70,1085,108.5,85.9,1301,130.1,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,10,26.5,4.6,9.2,0.3942,0.7,2.5,0.1833,2.5,3.2,0.3864,1.1,3.9,5,2.3,0.5,0.5,1.4,2,12.4,9.72,1,6.7,3.9,0.492195713,7,10.85,8.59,13.01,17.33,3.62,-1.83,-1.5,-0.32,0.7046,0.3982,0.2588,0.93,2.26,W (+2),1,TOR,ATL,265,48,108,3.407,8,37,1.091,18,22,3.5,17,34,51,27,11,6,13,25,122,97.2,-10,71,40,4.384126984,73,1262,140.2222222,89.7,1499.4,166.6,151.7,31.7,-9.6,-12.5,3.1,5.913,3.866,2.572,8,16.2,9,29.44444444,5.333333333,12,0.378555556,0.888888889,4.111111111,0.121222222,2,2.444444444,0.388888889,1.888888889,3.777777778,5.666666667,3,1.222222222,0.666666667,1.444444444,2.777777778,13.55555556,10.8,-1.111111111,7.888888889,4.444444444,0.48712522,8.111111111,15.58024691,9.966666667,18.51111111,16.85555556,3.522222222,-1.066666667,-1.388888889,0.344444444,0.657,0.429555556,0.285777778,0.888888889,1.8,L (-2),0,ATL,W (+2),W (+13),1,2,1,13
2022/11/2,240,44,107,3.72,12,34,2.936,12,16,4.333,17,34,51,28,11,4,7,18,112,94.4,65,73,32,3.079166666,74,1129,86.84615385,87.7,1329.8,102.2923077,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,13,18.46153846,3.384615385,8.230769231,0.286153846,0.923076923,2.615384615,0.225846154,0.923076923,1.230769231,0.333307692,1.307692308,2.615384615,3.923076923,2.153846154,0.846153846,0.307692308,0.538461538,1.384615385,8.615384615,7.261538462,5,5.615384615,2.461538462,0.236858974,5.692307692,6.680473373,6.746153846,7.868639053,13.33076923,2.784615385,-1.407692308,-1.153846154,-0.246153846,0.542,0.306307692,0.199076923,0.715384615,1.738461538,W (+13),0,NYK,ATL,240,37,90,3.991,10,36,2.749,15,20,3.917,12,40,52,23,3,9,16,19,99,71,-65,54,27,4.364935065,60,850,77.27272727,61.8,781.9,71.08181818,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,11,21.81818182,3.363636364,8.181818182,0.362818182,0.909090909,3.272727273,0.249909091,1.363636364,1.818181818,0.356090909,1.090909091,3.636363636,4.727272727,2.090909091,0.272727273,0.818181818,1.454545455,1.727272727,9,6.454545455,-5.909090909,4.909090909,2.454545455,0.396812279,5.454545455,7.024793388,5.618181818,6.461983471,12.98181818,3.609090909,-0.2,-0.145454545,-0.045454545,0.498181818,0.358,0.223545455,1.018181818,2.136363636,L (-13),1,ATL,W (+13),L (-12),1,13,0,-12
2022/11/21,240,38,87,3.866,11,34,2.41,15,17,3.667,10,25,35,24,11,3,16,21,102,75.5,-60,53,27,4.280769231,57,783,71.18181818,71.7,973.7,88.51818182,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,11,21.81818182,3.454545455,7.909090909,0.351454545,1,3.090909091,0.219090909,1.363636364,1.545454545,0.333363636,0.909090909,2.272727273,3.181818182,2.181818182,1,0.272727273,1.454545455,1.909090909,9.272727273,6.863636364,-5.454545455,4.818181818,2.454545455,0.389160839,5.181818182,6.47107438,6.518181818,8.047107438,15.75454545,3.290909091,-1.663636364,-1.363636364,-0.290909091,0.640545455,0.362,0.235272727,0.845454545,2.054545455,L (-12),0,CLE,ATL,239.9833333,42,70,5.143,10,19,2.75,20,23,6.05,3,34,37,24,8,3,19,17,114,94,60,51,32,5.3,71,1144,127.1111111,85.9,1457.6,161.9555556,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,9,26.66481481,4.666666667,7.777777778,0.571444444,1.111111111,2.111111111,0.305555556,2.222222222,2.555555556,0.672222222,0.333333333,3.777777778,4.111111111,2.666666667,0.888888889,0.333333333,2.111111111,1.888888889,12.66666667,10.44444444,6.666666667,5.666666667,3.555555556,0.588888889,7.888888889,14.12345679,9.544444444,17.99506173,22.2,5.711111111,0.755555556,-1.066666667,1.811111111,0.934444444,0.604222222,0.335222222,1.666666667,2.777777778,W (+12),1,ATL,L (-12),W (+9),0,-12,1,9
2022/11/23,240,41,92,4.063,11,30,2.571,22,23,6.75,10,37,47,23,9,6,13,20,115,93,45,62,30,4.016666666,72,1193,132.5555556,84.2,1433.4,159.2666667,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,9,26.66666667,4.555555556,10.22222222,0.451444444,1.222222222,3.333333333,0.285666667,2.444444444,2.555555556,0.75,1.111111111,4.111111111,5.222222222,2.555555556,1,0.666666667,1.444444444,2.222222222,12.77777778,10.33333333,5,6.888888889,3.333333333,0.446296296,8,14.72839506,9.355555556,17.6962963,19.25555556,4.022222222,-2.033333333,-1.666666667,-0.355555556,0.782888889,0.442444444,0.287555556,1.033333333,2.511111111,W (+9),1,SAC,ATL,240,41,89,4.033,9,31,2.358,15,21,4.179,10,38,48,27,6,2,18,23,106,75.2,-45,58,32,4.496753247,61,959,79.91666667,69.2,1092.2,91.01666667,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,12,20,3.416666667,7.416666667,0.336083333,0.75,2.583333333,0.1965,1.25,1.75,0.34825,0.833333333,3.166666667,4,2.25,0.5,0.166666667,1.5,1.916666667,8.833333333,6.266666667,-3.75,4.833333333,2.666666667,0.374729437,5.083333333,6.659722222,5.766666667,7.584722222,10.98333333,2.016666667,-3.016666667,-2.066666667,-0.95,0.509583333,0.3195,0.28025,0.483333333,1.308333333,L (-9),0,ATL,W (+9),L (-6),1,9,0,-6
2022/11/25,240,39,82,4.35,15,39,1.765,29,36,5.342,6,22,28,14,9,6,13,26,122,87.8,-30,43,24,5.212121212,47,728,72.8,74.9,1127.3,112.73,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,10,24,3.9,8.2,0.435,1.5,3.9,0.1765,2.9,3.6,0.5342,0.6,2.2,2.8,1.4,0.9,0.6,1.3,2.6,12.2,8.78,-3,4.3,2.4,0.521212121,4.7,7.28,7.49,11.273,17.33,3.62,-1.83,-1.5,-0.32,0.7046,0.3982,0.2588,0.93,2.26,L (-6),0,HOU,ATL,240,41,87,4.012,12,35,2.388,34,41,6.32,22,37,59,25,9,4,21,29,128,103.9,30,52,29,5.141666667,61,905,90.5,69.6,895.9,89.59,114.7,11.5,-16.5,-9.5,-7.1,4.457,2.153,2.272,0.6,5.6,10,24,4.1,8.7,0.4012,1.2,3.5,0.2388,3.4,4.1,0.632,2.2,3.7,5.9,2.5,0.9,0.4,2.1,2.9,12.8,10.39,3,5.2,2.9,0.514166667,6.1,9.05,6.96,8.959,11.47,1.15,-1.65,-0.95,-0.71,0.4457,0.2153,0.2272,0.06,0.56,W (+6),1,ATL,L (-6),L (-8),0,-6,0,-8
2022/11/27,240,35,88,3.799,10,36,2.014,18,19,2.5,8,34,42,24,6,3,9,12,98,76.9,-40,52,25,3.597802198,51,738,82,65.6,928.7,103.1888889,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,9,26.66666667,3.888888889,9.777777778,0.422111111,1.111111111,4,0.223777778,2,2.111111111,0.277777778,0.888888889,3.777777778,4.666666667,2.666666667,0.666666667,0.333333333,1,1.333333333,10.88888889,8.544444444,-4.444444444,5.777777778,2.777777778,0.3997558,5.666666667,9.111111111,7.288888889,11.4654321,19.25555556,4.022222222,-2.033333333,-1.666666667,-0.355555556,0.782888889,0.442444444,0.287555556,1.033333333,2.511111111,L (-8),1,MIA,ATL,240,40,82,3.694,9,33,2.71,17,19,4,6,40,46,28,8,5,12,16,106,92.7,40,49,31,4.316666667,62,978,108.6666667,67.4,987.2,109.6888889,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,9,26.66666667,4.444444444,9.111111111,0.410444444,1,3.666666667,0.301111111,1.888888889,2.111111111,0.444444444,0.666666667,4.444444444,5.111111111,3.111111111,0.888888889,0.555555556,1.333333333,1.777777778,11.77777778,10.3,4.444444444,5.444444444,3.444444444,0.47962963,6.888888889,12.07407407,7.488888889,12.18765432,20.7,4.011111111,-2.722222222,-2.666666667,-0.044444444,0.876444444,0.620555556,0.398111111,1.055555556,1.811111111,W (+8),0,ATL,L (-8),L (-3),0,-8,0,-3
2022/11/28,240,37,74,4.888,12,27,2.967,15,22,3.667,8,34,42,26,7,6,19,21,101,79,-15,47,25,4.845238096,58,866,96.22222222,61,909.8,101.0888889,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,9,26.66666667,4.111111111,8.222222222,0.543111111,1.333333333,3,0.329666667,1.666666667,2.444444444,0.407444444,0.888888889,3.777777778,4.666666667,2.888888889,0.777777778,0.666666667,2.111111111,2.333333333,11.22222222,8.777777778,-1.666666667,5.222222222,2.777777778,0.538359788,6.444444444,10.69135802,6.777777778,11.23209877,19.25555556,4.022222222,-2.033333333,-1.666666667,-0.355555556,0.782888889,0.442444444,0.287555556,1.033333333,2.511111111,L (-3),0,PHI,ATL,240,39,86,4.385,10,28,3.108,16,18,3.423,10,27,37,23,10,3,12,19,104,82.3,15,58,29,3.836828033,58,1099,109.9,72.3,1213.4,121.34,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,10,24,3.9,8.6,0.4385,1,2.8,0.3108,1.6,1.8,0.3423,1,2.7,3.7,2.3,1,0.3,1.2,1.9,10.4,8.23,1.5,5.8,2.9,0.383682803,5.8,10.99,7.23,12.134,17.53,4.36,0.42,0.01,0.43,0.6532,0.3966,0.308,1.34,2.5,W (+3),1,ATL,L (-3),W (+17),0,-3,1,17
2022/11/30,240,51,94,5.876,8,32,1.057,15,19,4.884,14,35,49,25,8,3,12,17,125,107.1,85,62,43,6.58095238,85,1482,123.5,101.8,1741.5,145.125,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,12,20,4.25,7.833333333,0.489666667,0.666666667,2.666666667,0.088083333,1.25,1.583333333,0.407,1.166666667,2.916666667,4.083333333,2.083333333,0.666666667,0.25,1,1.416666667,10.41666667,8.925,7.083333333,5.166666667,3.583333333,0.548412698,7.083333333,10.29166667,8.483333333,12.09375,14.44166667,3.016666667,-1.525,-1.25,-0.266666667,0.587166667,0.331833333,0.215666667,0.775,1.883333333,W (+17),0,ORL,ATL,240,39,79,7.026,8,27,3.416,22,25,5.528,6,27,33,26,5,3,18,21,108,78.3,-85,52,31,6.324025974,50,762,63.5,60.8,790.4,65.86666667,120.6,23.1,-8.6,-8.8,0.3,5.068,3.749,2.4,4.8,9.3,12,20,3.25,6.583333333,0.5855,0.666666667,2.25,0.284666667,1.833333333,2.083333333,0.460666667,0.5,2.25,2.75,2.166666667,0.416666667,0.25,1.5,1.75,9,6.525,-7.083333333,4.333333333,2.583333333,0.527002165,4.166666667,5.291666667,5.066666667,5.488888889,10.05,1.925,-0.716666667,-0.733333333,0.025,0.422333333,0.312416667,0.2,0.4,0.775,L (-17),1,ATL,W (+17),W (+3),1,17,1,3
2022/11/5,264.9666667,47,103,4.366,9,36,2.18,21,25,3.683,12,38,50,28,12,8,13,23,124,103.9,15,67,38,5.683193277,81,1165,129.4444444,93.7,1450.1,161.1222222,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,9,29.44074074,5.222222222,11.44444444,0.485111111,1,4,0.242222222,2.333333333,2.777777778,0.409222222,1.333333333,4.222222222,5.555555556,3.111111111,1.333333333,0.888888889,1.444444444,2.555555556,13.77777778,11.54444444,1.666666667,7.444444444,4.222222222,0.63146592,9,14.38271605,10.41111111,17.90246914,19.25555556,4.022222222,-2.033333333,-1.666666667,-0.355555556,0.782888889,0.442444444,0.287555556,1.033333333,2.511111111,W (+3),1,NOP,ATL,264.9666667,47,108,3.481,7,23,1.444,20,28,5.006,19,40,59,23,8,6,16,24,121,89,-15,85,40,3.549897471,66,834,75.81818182,82.8,1120,101.8181818,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,11,24.08787879,4.272727273,9.818181818,0.316454545,0.636363636,2.090909091,0.131272727,1.818181818,2.545454545,0.455090909,1.727272727,3.636363636,5.363636364,2.090909091,0.727272727,0.545454545,1.454545455,2.181818182,11,8.090909091,-1.363636364,7.727272727,3.636363636,0.322717952,6,6.892561983,7.527272727,9.256198347,12.2,2.290909091,-0.454545455,-0.3,-0.145454545,0.457636364,0.253818182,0.222181818,0.745454545,1.081818182,L (-3),0,ATL,W (+3),W (+19),1,3,1,19
2022/11/7,240,46,99,4.522,11,29,2.237,14,17,5.8,12,36,48,23,11,3,12,18,117,94.1,95,70,35,4.349603174,71,1147,81.92857143,81.4,1388.4,99.17142857,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,14,17.14285714,3.285714286,7.071428571,0.323,0.785714286,2.071428571,0.159785714,1,1.214285714,0.414285714,0.857142857,2.571428571,3.428571429,1.642857143,0.785714286,0.214285714,0.857142857,1.285714286,8.357142857,6.721428571,6.785714286,5,2.5,0.310685941,5.071428571,5.852040816,5.814285714,7.083673469,12.37857143,2.585714286,-1.307142857,-1.071428571,-0.228571429,0.503285714,0.284428571,0.184857143,0.664285714,1.614285714,W (+19),1,MIL,ATL,240,36,87,4.919,13,40,2.341,13,16,3.875,6,35,41,21,5,9,18,18,98,65.8,-95,47,23,5.265350877,47,551,42.38461538,54.6,666.9,51.3,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,13,18.46153846,2.769230769,6.692307692,0.378384615,1,3.076923077,0.180076923,1,1.230769231,0.298076923,0.461538462,2.692307692,3.153846154,1.615384615,0.384615385,0.692307692,1.384615385,1.384615385,7.538461538,5.061538462,-7.307692308,3.615384615,1.769230769,0.405026991,3.615384615,3.26035503,4.2,3.946153846,11.04615385,2.892307692,-0.023076923,-0.315384615,0.284615385,0.434846154,0.381230769,0.176230769,0.961538462,1.430769231,L (-19),0,ATL,W (+19),L (-6),1,19,0,-6
2022/11/9,240,51,109,4.439,8,28,2.35,9,11,3.25,17,37,54,24,5,5,11,16,119,93.2,-30,81,43,4.822795562,75,1170,117,86.5,1462.9,146.29,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,10,24,5.1,10.9,0.4439,0.8,2.8,0.235,0.9,1.1,0.325,1.7,3.7,5.4,2.4,0.5,0.5,1.1,1.6,11.9,9.32,-3,8.1,4.3,0.482279556,7.5,11.7,8.65,14.629,17.33,3.62,-1.83,-1.5,-0.32,0.7046,0.3982,0.2588,0.93,2.26,L (-6),1,UTA,ATL,240,44,94,4.802,17,39,2.469,20,24,3.75,13,34,47,27,5,6,13,20,125,101.6,30,55,27,4.718831169,44,554,55.4,61.5,748.4,74.84,165,26.8,-27.7,-17.9,-9.7,7.333,4.843,2.893,5.7,16.1,10,24,4.4,9.4,0.4802,1.7,3.9,0.2469,2,2.4,0.375,1.3,3.4,4.7,2.7,0.5,0.6,1.3,2,12.5,10.16,3,5.5,2.7,0.471883117,4.4,5.54,6.15,7.484,16.5,2.68,-2.77,-1.79,-0.97,0.7333,0.4843,0.2893,0.57,1.61,W (+6),0,ATL,L (-6),W (+1),0,-6,1,1
2022/12/11,265,47,98,4.711,13,39,2.361,16,21,6.445,8,37,45,28,3,6,14,22,123,91.9,5,59,34,5.216666667,58,1096,109.6,85.5,1533.8,153.38,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,10,26.5,4.7,9.8,0.4711,1.3,3.9,0.2361,1.6,2.1,0.6445,0.8,3.7,4.5,2.8,0.3,0.6,1.4,2.2,12.3,9.19,0.5,5.9,3.4,0.521666667,5.8,10.96,8.55,15.338,17.33,3.62,-1.83,-1.5,-0.32,0.7046,0.3982,0.2588,0.93,2.26,W (+1),1,CHI,ATL,265,48,100,4.684,7,27,1.644,19,23,2.767,13,40,53,28,11,6,18,21,122,99.1,-5,73,41,5.58044733,80,1504,150.4,77,1348.5,134.85,158.8,29.9,10.3,0.4,10.1,6.61,4.119,2.862,10.9,18,10,26.5,4.8,10,0.4684,0.7,2.7,0.1644,1.9,2.3,0.2767,1.3,4,5.3,2.8,1.1,0.6,1.8,2.1,12.2,9.91,-0.5,7.3,4.1,0.558044733,8,15.04,7.7,13.485,15.88,2.99,1.03,0.04,1.01,0.661,0.4119,0.2862,1.09,1.8,L (-1),0,ATL,W (+1),L (-25),1,1,0,-25
2022/12/12,240,37,104,3.762,12,37,2.212,17,22,5.3,20,19,39,20,13,1,15,17,103,68.6,-125,67,25,3.928354979,28,431,39.18181818,49.8,801.6,72.87272727,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,11,21.81818182,3.363636364,9.454545455,0.342,1.090909091,3.363636364,0.201090909,1.545454545,2,0.481818182,1.818181818,1.727272727,3.545454545,1.818181818,1.181818182,0.090909091,1.363636364,1.545454545,9.363636364,6.236363636,-11.36363636,6.090909091,2.272727273,0.35712318,2.545454545,3.561983471,4.527272727,6.624793388,15.75454545,3.290909091,-1.663636364,-1.363636364,-0.290909091,0.640545455,0.362,0.235272727,0.845454545,2.054545455,L (-25),0,MEM,ATL,240,50,83,7.293,13,32,2.935,15,18,6.024,5,44,49,36,8,12,22,17,128,118.2,125,51,37,7.952380952,110,1746,145.5,112.2,1752,146,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,12,20,4.166666667,6.916666667,0.60775,1.083333333,2.666666667,0.244583333,1.25,1.5,0.502,0.416666667,3.666666667,4.083333333,3,0.666666667,1,1.833333333,1.416666667,10.66666667,9.85,10.41666667,4.25,3.083333333,0.662698413,9.166666667,12.125,9.35,12.16666667,9.433333333,2.191666667,0.216666667,-0.275,0.491666667,0.372333333,0.265833333,0.151166667,0.733333333,1.025,W (+25),1,ATL,L (-25),L (-11),0,-25,0,-11
2022/12/14,240,44,88,5.502,12,35,1.927,24,27,3.632,11,28,39,30,2,6,13,21,124,100.7,-55,53,32,6.65,62,968,96.8,88.1,1392.2,139.22,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,10,24,4.4,8.8,0.5502,1.2,3.5,0.1927,2.4,2.7,0.3632,1.1,2.8,3.9,3,0.2,0.6,1.3,2.1,12.4,10.07,-5.5,5.3,3.2,0.665,6.2,9.68,8.81,13.922,17.33,3.62,-1.83,-1.5,-0.32,0.7046,0.3982,0.2588,0.93,2.26,L (-11),0,ORL,ATL,240,47,93,4.714,16,36,3.215,25,30,3.865,14,32,46,28,10,6,11,22,135,120.1,55,57,31,5.873953824,74,1018,101.8,93.4,1214.2,121.42,120.6,23.1,-8.6,-8.8,0.3,5.068,3.749,2.4,4.8,9.3,10,24,4.7,9.3,0.4714,1.6,3.6,0.3215,2.5,3,0.3865,1.4,3.2,4.6,2.8,1,0.6,1.1,2.2,13.5,12.01,5.5,5.7,3.1,0.587395382,7.4,10.18,9.34,12.142,12.06,2.31,-0.86,-0.88,0.03,0.5068,0.3749,0.24,0.48,0.93,W (+11),1,ATL,L (-11),W (+19),0,-11,1,19
2022/12/16,240,41,75,6.608,15,29,3.267,28,34,4.779,4,37,41,25,3,5,12,22,125,103.6,95,46,26,7.211538462,46,625,52.08333333,79.1,1123,93.58333333,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,12,20,3.416666667,6.25,0.550666667,1.25,2.416666667,0.27225,2.333333333,2.833333333,0.39825,0.333333333,3.083333333,3.416666667,2.083333333,0.25,0.416666667,1,1.833333333,10.41666667,8.633333333,7.916666667,3.833333333,2.166666667,0.600961539,3.833333333,4.340277778,6.591666667,7.798611111,14.44166667,3.016666667,-1.525,-1.25,-0.266666667,0.587166667,0.331833333,0.215666667,0.775,1.883333333,W (+19),0,CHO,ATL,240,39,98,4.633,15,43,2.004,13,19,4.517,15,28,43,26,8,5,12,25,106,77.2,-95,55,24,4.644444444,44,698,58.16666667,59.2,978.2,81.51666667,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,12,20,3.25,8.166666667,0.386083333,1.25,3.583333333,0.167,1.083333333,1.583333333,0.376416667,1.25,2.333333333,3.583333333,2.166666667,0.666666667,0.416666667,1,2.083333333,8.833333333,6.433333333,-7.916666667,4.583333333,2,0.387037037,3.666666667,4.847222222,4.933333333,6.793055556,7.708333333,0.733333333,-1.6,-1.233333333,-0.358333333,0.34125,0.292833333,0.136916667,0.108333333,0.041666667,L (-19),1,ATL,W (+19),W (+1),1,19,1,1
2022/12/19,240,48,94,4.81,12,32,2.072,18,20,4,6,35,41,29,7,3,10,18,126,105.5,5,62,36,5.162914862,77,1074,119.3333333,98.3,1443.9,160.4333333,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,9,26.66666667,5.333333333,10.44444444,0.534444444,1.333333333,3.555555556,0.230222222,2,2.222222222,0.444444444,0.666666667,3.888888889,4.555555556,3.222222222,0.777777778,0.333333333,1.111111111,2,14,11.72222222,0.555555556,6.888888889,4,0.573657207,8.555555556,13.25925926,10.92222222,17.82592593,19.25555556,4.022222222,-2.033333333,-1.666666667,-0.355555556,0.782888889,0.442444444,0.287555556,1.033333333,2.511111111,W (+1),1,ORL,ATL,240,45,95,4.301,12,34,2.736,23,25,6.25,10,35,45,29,8,8,8,17,125,112.3,-5,61,33,5.741287879,74,976,97.6,84.1,1093.3,109.33,120.6,23.1,-8.6,-8.8,0.3,5.068,3.749,2.4,4.8,9.3,10,24,4.5,9.5,0.4301,1.2,3.4,0.2736,2.3,2.5,0.625,1,3.5,4.5,2.9,0.8,0.8,0.8,1.7,12.5,11.23,-0.5,6.1,3.3,0.574128788,7.4,9.76,8.41,10.933,12.06,2.31,-0.86,-0.88,0.03,0.5068,0.3749,0.24,0.48,0.93,L (-1),0,ATL,W (+1),W (+8),1,1,1,8
2022/12/2,240,49,88,4.934,10,28,1.888,9,14,2.667,12,31,43,24,7,3,12,14,117,99,40,60,39,6.309848484,85,1227,136.3333333,95.4,1471.1,163.4555556,173.3,36.2,-18.3,-15,-3.2,7.046,3.982,2.588,9.3,22.6,9,26.66666667,5.444444444,9.777777778,0.548222222,1.111111111,3.111111111,0.209777778,1,1.555555556,0.296333333,1.333333333,3.444444444,4.777777778,2.666666667,0.777777778,0.333333333,1.333333333,1.555555556,13,11,4.444444444,6.666666667,4.333333333,0.701094276,9.444444444,15.14814815,10.6,18.1617284,19.25555556,4.022222222,-2.033333333,-1.666666667,-0.355555556,0.782888889,0.442444444,0.287555556,1.033333333,2.511111111,W (+8),1,DEN,ATL,240,45,85,4.639,12,32,2.433,7,13,2.05,9,24,33,31,8,0,15,12,109,88.5,-40,53,33,5.933333333,62,1093,109.3,74.4,1353.6,135.36,185.2,43.8,-9.5,-11.7,2.4,7.636,3.936,3.45,12.9,26,10,24,4.5,8.5,0.4639,1.2,3.2,0.2433,0.7,1.3,0.205,0.9,2.4,3.3,3.1,0.8,0,1.5,1.2,10.9,8.85,-4,5.3,3.3,0.593333333,6.2,10.93,7.44,13.536,18.52,4.38,-0.95,-1.17,0.24,0.7636,0.3936,0.345,1.29,2.6,L (-8),0,ATL,W (+8),L (-2),1,8,0,-2
