Player,SUMMARY,G,PTS,TRB,AST,FG%,FG3%,FT%,eFG%,PER,WS
Hal Lear,Career,3,1.3,0.3,0.3,33.3,,-,,1.1,0.0
Allen Leavell,Career,700,9.5,1.7,4.8,45.0,23.4,83.4,46.2,14.7,29.9
Jeff Lebo,Career,4,1.5,1.0,0.8,28.6,-,100.0,28.6,5.8,0.0
Eric Leckner,Career,449,4.1,3.2,0.5,50.8,0.0,66.9,50.8,9.8,6.2
Jalen Lecque,Career,9,1.7,0.8,0.4,26.3,0.0,100.0,26.3,3.2,-0.1
Ricky Ledo,Career,28,3.9,1.4,0.8,33.6,37.1,76.9,39.4,7.0,-0.6
Butch Lee,Career,96,8.1,1.4,3.2,45.0,-,76.1,45.0,13.5,2.4
Clyde Lee,Career,742,7.7,10.3,1.1,43.2,,61.4,,11.9,33.5
Courtney Lee,Career,811,9.6,2.6,1.7,45.1,38.8,85.3,51.8,12.2,39.3
Damion Lee,Career,290,8.2,3.4,1.4,43.6,37.9,87.8,53.5,11.6,10.7
Dave Lee,Career,58,6.4,3.2,0.3,44.2,33.3,85.7,44.6,17.3,1.9
David Lee,Career,829,13.5,8.8,2.2,53.5,3.4,77.2,53.6,19.1,76.0
Dick Lee,Career,2,0.0,0.5,0.5,-,-,-,-,30.7,0.0
Doug Lee,Career,73,2.3,0.6,0.4,41.2,31.0,70.0,47.3,11.0,0.7
George Lee,Career,297,7.5,4.2,0.9,37.9,,73.4,,12.1,6.6
Greg Lee,Career,10,2.4,0.5,2.4,52.6,-,100.0,52.6,11.9,0.1
Keith Lee,Career,182,6.1,4.7,1.0,45.1,16.7,74.6,45.2,12.2,3.7
Kurk Lee,Career,48,1.4,0.6,0.7,26.8,20.0,89.3,28.9,5.6,-0.1
Malcolm Lee,Career,36,3.9,1.8,1.4,38.2,29.4,70.3,41.9,9.5,0.4
Rock Lee,Career,2,1.0,0.5,1.0,50.0,-,0.0,50.0,1.0,0.0
Ron Lee,Career,448,7.3,2.7,3.8,41.6,32.1,70.5,42.3,12.4,10.7
Russ Lee,Career,97,2.9,1.2,0.7,39.1,,68.5,,14.0,0.5
Saben Lee,Career,110,5.7,2.1,3.2,42.7,29.2,73.3,46.0,13.7,3.1
Ed Leede,Career,121,7.8,2.1,1.9,33.4,,71.9,,-,5.8
Hank Lefkowitz,Career,24,2.1,-,0.2,19.3,,53.8,,-,-0.8
Tim Legler,Career,310,7.0,1.6,1.3,44.7,43.1,84.0,52.3,13.6,12.1
George Lehmann,Career,376,11.9,1.6,4.5,41.8,36.5,84.1,47.1,12.8,18.6
Barry Leibowitz,Career,82,10.9,2.1,3.7,36.7,15.4,80.5,37.0,9.5,1.5
Walt Lemon Jr.,Career,11,9.4,2.6,3.2,43.7,50.0,71.4,45.1,14.7,0.0
Alex Len,Career,596,7.4,5.7,0.8,50.7,32.7,68.3,52.4,15.2,21.9
Voshon Lenard,Career,565,11.9,2.8,2.1,41.5,38.4,78.7,49.4,13.8,29.6
Leary Lentz,Career,148,8.0,6.2,0.8,40.5,0.0,66.0,40.5,12.0,3.4
Gary Leonard,Career,31,1.4,1.1,0.1,45.9,0.0,50.0,45.9,8.6,0.1
Kawhi Leonard,Career,628,19.6,6.4,3.0,49.5,38.7,85.9,54.9,23.4,90.4
Meyers Leonard,Career,456,5.6,3.9,0.9,48.2,39.0,81.2,56.5,12.0,15.8
Slick Leonard,Career,426,9.9,2.9,3.3,34.9,,74.5,,10.3,3.8
Jim Les,Career,321,3.8,1.2,2.9,39.7,39.6,81.8,50.1,12.4,8.1
Travis Leslie,Career,10,1.4,0.9,0.5,35.7,-,44.4,35.7,14.6,0.1
Ronnie Lester,Career,250,7.3,1.9,4.0,46.9,22.7,78.8,47.0,13.0,6.3
Clifford Lett,Career,11,3.5,0.6,0.7,43.2,0.0,66.7,43.2,3.4,-0.1
Jon Leuer,Career,377,6.4,3.8,0.8,48.4,32.8,76.7,51.5,14.5,13.2
Andrew Levane,Career,103,4.5,1.3,2.0,31.0,,63.3,,-4.1,0.8
Fat Lever,Career,752,13.9,6.0,6.2,44.7,31.0,77.1,45.5,17.8,61.2
Cliff Levingston,Career,830,7.1,5.2,0.9,51.6,15.2,67.6,51.6,13.8,44.2
Bobby Lewis,Career,255,5.8,2.1,2.2,38.1,,71.2,,9.7,1.1
Cedric Lewis,Career,3,1.3,0.7,0.0,66.7,-,-,66.7,62.7,0.1
Freddie Lewis,Career,750,16.0,3.7,4.0,43.2,28.0,81.7,44.6,15.0,53.8
Grady Lewis,Career,139,5.4,-,0.9,25.2,,59.5,,-,4.3
Kira Lewis Jr.,Career,103,5.8,1.4,1.9,40.1,32.1,84.7,46.1,10.8,1.3
Martin Lewis,Career,25,3.6,1.4,0.3,47.3,30.0,59.3,49.3,11.2,0.1
Mike Lewis,Career,337,12.1,11.9,3.0,49.8,0.0,73.5,49.8,17.6,24.4
Quincy Lewis,Career,159,3.6,1.3,0.6,39.7,33.3,71.0,42.9,6.7,0.8
Ralph Lewis,Career,99,2.3,1.2,0.3,41.4,25.0,56.2,41.6,8.5,0.0
Rashard Lewis,Career,1049,14.9,5.2,1.7,45.2,38.6,80.5,52.4,16.8,90.9
Reggie Lewis,Career,450,17.6,4.3,2.6,48.8,20.0,82.4,49.0,17.1,38.9
Scottie Lewis,Career,2,0.5,0.0,0.5,-,-,50.0,-,14.6,0.0
Marcus Liberty,Career,267,7.3,3.5,0.9,41.7,34.0,66.4,43.5,12.2,4.0
Todd Lichti,Career,237,7.9,2.1,1.4,46.0,24.4,78.9,46.6,12.2,5.6
DeAndre Liggins,Career,177,2.0,1.4,0.7,40.2,35.2,54.9,46.9,7.3,1.6
Bill Ligon,Career,38,3.3,0.7,0.7,38.5,,64.0,,11.8,-0.2
Goose Ligon,Career,434,12.8,10.9,2.1,48.7,12.5,64.3,48.8,15.9,36.1
Damian Lillard,Career,769,25.2,4.2,6.7,43.9,37.2,89.5,52.3,22.5,103.1
Jeremy Lin,Career,480,11.6,2.8,4.3,43.3,34.2,80.9,48.5,15.3,23.5
Steve Lingenfelter,Career,10,1.0,1.6,0.5,71.4,-,0.0,71.4,3.1,0.0
Alton Lister,Career,953,6.6,6.3,1.0,51.2,11.1,59.7,51.2,12.9,36.6
Nassir Little,Career,192,6.0,3.2,0.8,45.1,33.5,72.5,53.2,11.5,4.0
Sammy Little,Career,3,1.7,0.3,0.7,50.0,0.0,100.0,50.0,10.3,0.0
Gene Littles,Career,450,9.0,3.3,3.0,47.6,24.0,73.8,48.0,13.5,23.4
Isaiah Livers,Career,71,6.6,2.8,0.9,42.6,37.8,83.0,56.0,9.0,1.7
Randy Livingston,Career,203,3.8,1.4,2.0,40.6,35.1,77.1,42.9,10.0,2.3
Shaun Livingston,Career,833,6.3,2.4,3.0,48.6,17.8,79.4,48.8,12.5,29.9
Ron Livingstone,Career,117,6.3,4.7,1.9,28.6,,69.2,,-,2.4
Horacio Llamas,Career,28,2.1,1.3,0.2,46.9,33.3,61.1,48.0,10.0,0.0
Bobby Lloyd,Career,125,9.0,1.8,1.8,40.7,38.5,87.2,41.5,13.9,5.3
Chuck Lloyd,Career,14,4.7,1.8,0.4,45.1,-,66.7,45.1,17.4,0.2
Earl Lloyd,Career,560,8.4,6.4,1.4,35.6,,75.0,,10.7,19.1
Lewis Lloyd,Career,388,13.2,3.1,2.9,52.4,21.3,77.1,52.5,16.4,19.8
Scott Lloyd,Career,372,4.6,3.0,1.0,42.5,28.6,71.8,42.6,8.5,2.5
Riney Lochmann,Career,170,4.3,2.7,0.8,40.5,31.3,60.6,40.9,9.5,0.6
Bob Lochmueller,Career,62,3.7,2.6,0.8,32.2,,60.7,,9.0,0.5
Rob Lock,Career,20,1.5,1.6,0.2,28.1,-,80.0,28.1,5.3,-0.2
Darrell Lockhart,Career,2,2.0,1.5,0.0,100.0,-,-,100.0,1.6,0.0
Ian Lockhart,Career,1,4.0,0.0,0.0,100.0,-,100.0,100.0,76.3,0.0
Kevin Loder,Career,148,5.9,2.3,1.2,46.1,26.1,69.5,46.5,11.9,2.4
Don Lofgran,Career,209,6.1,3.9,1.0,32.9,,69.2,,11.7,3.0
Kenneth Lofton Jr.,Career,24,5.0,2.1,0.8,52.7,35.3,59.3,55.9,20.2,0.5
Zach Lofton,Career,1,0.0,0.0,0.0,0.0,0.0,-,0.0,-10.0,0.0
Henry Logan,Career,108,11.6,3.5,2.3,46.6,14.3,70.5,46.7,13.7,5.6
John Logan,Career,258,12.4,4.5,3.0,31.2,,76.7,,-,27.8
Brad Lohaus,Career,656,5.9,2.8,1.1,44.0,36.1,73.3,49.6,12.3,15.2
Art Long,Career,98,3.5,3.3,0.5,45.8,66.7,48.5,46.1,9.7,0.9
Grant Long,Career,1003,9.5,6.1,1.7,46.7,28.3,76.1,47.2,13.3,60.1
John Long,Career,893,13.6,2.8,1.9,46.7,32.2,86.2,47.2,14.2,32.0
Paul Long,Career,80,3.9,0.8,0.8,42.9,-,76.5,42.9,14.7,0.8
Shawn Long,Career,18,8.2,4.7,0.7,56.0,36.8,54.3,59.2,24.1,0.9
Willie Long,Career,213,11.4,6.0,1.0,42.1,0.0,77.4,42.1,12.9,6.9
Luc Longley,Career,567,7.2,4.9,1.5,46.2,0.0,76.0,46.2,11.8,17.5
Kevon Looney,Career,449,5.1,5.6,1.6,58.2,16.9,60.6,58.5,15.5,29.1
Brook Lopez,Career,946,16.4,6.3,1.4,49.7,34.6,79.5,53.0,19.2,79.4
Felipe López,Career,249,5.8,2.4,1.0,43.2,32.7,65.9,45.1,11.5,3.1
Raül López,Career,113,6.5,1.7,3.8,42.9,34.6,85.3,46.4,12.2,2.1
Robin Lopez,Career,976,8.5,4.8,0.8,53.7,29.9,74.3,54.2,15.9,49.6
Ryan Lorthridge,Career,37,7.4,1.9,2.7,47.5,21.4,64.8,48.2,12.9,0.4
Jim Loscutoff,Career,511,6.2,5.6,0.7,34.5,,65.3,,8.3,3.4
Plummer Lott,Career,67,2.2,1.8,0.6,29.4,,58.3,,4.1,-1.3
Kevin Loughery,Career,755,15.3,3.0,3.7,41.3,,80.3,,13.7,29.8
Didi Louzada,Career,12,3.6,1.7,0.7,32.6,35.5,100.0,44.6,4.2,-0.1
Bob Love,Career,789,17.6,5.9,1.4,42.9,,80.5,,14.9,50.4
Kevin Love,Career,874,16.9,10.4,2.3,43.9,37.0,83.0,50.9,20.9,91.2
Stan Love,Career,239,6.6,3.9,0.8,44.0,-,75.1,44.0,13.2,5.6
Clyde Lovellette,Career,704,17.0,9.5,1.6,44.3,,75.7,,21.7,70.6
Sidney Lowe,Career,193,2.9,1.7,3.9,36.7,13.3,76.4,37.0,10.4,3.9
Charlie Lowery,Career,20,2.3,1.0,0.7,44.7,,61.1,,10.5,0.2
Kyle Lowry,Career,1078,14.6,4.4,6.3,42.4,36.7,81.5,51.1,17.8,108.1
Jordan Loyd,Career,12,2.4,0.8,0.5,44.4,50.0,81.8,55.6,16.3,0.2
Al Lucas,Career,2,1.0,-,1.0,33.3,,-,,-,0.0
Jerry Lucas,Career,829,17.0,15.6,3.3,49.9,,78.3,,18.9,98.4
John Lucas,Career,928,10.7,2.3,7.0,44.9,30.3,77.6,46.3,15.9,53.7
Kalin Lucas,Career,2,1.0,1.5,0.5,0.0,0.0,100.0,0.0,8.0,0.0
Maurice Lucas,Career,1021,14.6,9.1,2.4,47.1,14.3,76.5,47.2,16.2,69.0
John Lucas III,Career,242,4.7,1.0,1.5,38.3,34.4,76.8,45.2,11.8,3.4
Ted Luckenbill,Career,87,2.3,1.9,0.4,36.7,,60.4,,8.4,0.4
Tyronn Lue,Career,554,8.5,1.7,3.1,43.7,39.1,82.9,49.4,13.2,19.7
Jim Luisi,Career,31,2.9,0.8,1.1,32.6,,65.9,,7.7,0.0
Al Lujack,Career,5,0.8,-,0.0,12.5,,40.0,,-,0.0
Phil Lumpkin,Career,82,3.3,1.0,2.7,42.4,,81.2,,10.5,0.7
Ray Lumpp,Career,300,8.2,2.2,2.2,36.6,,76.7,,12.7,15.5
Gabriel Lundberg,Career,4,3.3,1.8,2.8,26.3,37.5,-,34.2,7.7,0.0
Timothé Luwawu-Cabarrot,Career,328,5.9,2.0,0.9,39.1,33.5,82.9,48.8,8.6,4.7
Tyler Lydon,Career,26,0.9,0.7,0.2,50.0,40.0,33.3,61.1,9.1,0.2
Trey Lyles,Career,523,7.8,4.3,1.0,44.3,34.2,74.9,51.5,13.7,17.0
R.B. Lynam,Career,7,2.4,0.7,0.0,29.4,0.0,87.5,29.4,-0.2,0.0
George Lynch,Career,774,6.6,5.0,1.4,44.6,30.6,65.2,46.2,12.8,32.3
Kevin Lynch,Career,95,3.3,1.3,1.1,43.6,33.3,72.6,44.1,7.7,0.4
Lonnie Lynn,Career,52,5.0,5.0,0.8,40.7,0.0,48.6,40.7,9.1,0.1
Mike Lynn,Career,49,2.6,1.4,0.6,32.9,,66.7,,4.5,-0.3
Sheldon Mac,Career,30,3.0,1.1,0.5,40.0,23.3,85.2,44.7,10.1,0.5
Todd MacCulloch,Career,223,6.1,4.0,0.5,54.1,-,64.2,54.1,16.9,11.9
Ronnie MacGilvray,Career,6,1.3,1.5,1.8,16.7,,57.1,,8.1,-0.1
Don MacLean,Career,319,10.9,3.8,1.3,45.5,28.4,76.5,46.5,15.1,9.4
Mike Macaluso,Career,30,1.6,0.8,0.1,43.2,,58.8,,10.2,0.0
Ed Macauley,Career,641,17.5,7.5,3.2,43.6,,76.1,,20.5,100.4
Scott Machado,Career,10,1.8,0.1,0.9,58.3,50.0,100.0,62.5,13.7,0.0
Arvydas Macijauskas,Career,19,2.3,0.5,0.3,34.1,25.0,86.7,37.8,8.3,0.0
Ollie Mack,Career,128,7.2,2.5,1.8,45.8,0.0,67.4,45.8,12.0,2.5
Sam Mack,Career,259,7.8,2.1,1.3,40.0,37.4,83.1,49.3,12.2,7.4
Shelvin Mack,Career,456,6.6,2.0,3.1,42.3,33.0,73.1,47.8,12.3,10.3
Malcolm Mackey,Career,22,1.5,1.1,0.0,37.8,0.0,50.0,37.8,12.6,0.1
Rudy Macklin,Career,160,6.4,2.9,0.8,44.9,0.0,77.6,44.9,10.0,3.2
Vernon Macklin,Career,23,2.0,1.5,0.2,54.3,-,57.1,54.3,18.2,0.5
Johnny Macknowski,Career,117,7.0,1.9,1.1,31.7,,72.7,,-,2.7
Daryl Macon,Career,12,2.7,1.0,0.7,36.7,46.2,57.1,46.7,4.3,-0.1
Mark Macon,Career,251,6.7,1.9,1.7,38.4,27.0,73.5,39.4,8.9,0.1
J.P. Macura,Career,3,2.0,1.0,0.7,33.3,0.0,-,33.3,5.4,0.0
Kyle Macy,Career,551,9.5,2.2,4.0,50.1,33.7,87.3,52.3,14.0,36.0
Jack Maddox,Career,1,0.0,-,1.0,-,,-,,-,0.0
Tito Maddox,Career,9,1.2,0.8,0.6,25.0,0.0,62.5,25.0,11.2,0.0
Gerald Madkins,Career,48,1.7,0.5,1.4,36.6,37.5,76.2,45.1,8.7,0.3
Mark Madsen,Career,453,2.2,2.6,0.4,45.7,6.3,52.7,45.7,8.1,8.2
Norm Mager,Career,24,5.2,2.0,1.0,28.2,,78.6,,-,0.0
Josh Magette,Career,26,2.2,1.0,2.4,32.8,34.6,90.0,40.2,10.9,0.3
Corey Maggette,Career,827,16.0,4.9,2.1,45.3,32.4,82.2,47.9,17.9,62.2
Dave Magley,Career,14,0.9,0.7,0.1,25.0,0.0,50.0,25.0,3.9,-0.1
Jamaal Magloire,Career,680,7.2,6.5,0.6,48.0,0.0,63.9,48.0,13.5,27.7
Will Magnay,Career,1,0.0,0.0,0.0,0.0,0.0,-,0.0,-35.1,0.0
Randy Mahaffey,Career,321,11.9,8.0,1.6,44.5,0.0,68.4,44.5,12.3,16.7
Ian Mahinmi,Career,618,5.2,4.4,0.6,53.3,16.0,61.2,53.5,13.0,26.1
John Mahnken,Career,414,5.8,2.9,1.3,27.2,,65.0,,10.1,1.2
Brian Mahoney,Career,19,3.1,0.7,0.6,29.8,0.0,60.0,29.8,0.3,-0.4
Mo Mahoney,Career,8,1.5,1.1,0.3,33.3,,80.0,,9.5,0.0
Rick Mahorn,Career,1117,6.9,6.2,1.0,49.3,13.2,70.4,49.3,11.6,51.7
Dan Majerle,Career,955,11.4,4.5,2.9,43.1,35.8,74.1,50.5,13.8,78.5
Renaldo Major,Career,1,5.0,2.0,0.0,20.0,-,50.0,20.0,-3.7,-0.1
Thon Maker,Career,263,4.6,2.8,0.6,43.5,32.7,68.0,50.2,12.0,6.6
Lionel Malamed,Career,44,5.9,-,1.4,33.4,,83.1,,-,1.7
Théo Maledon,Career,160,8.2,2.9,3.1,37.7,31.7,78.6,45.2,9.6,0.4
Jeff Malone,Career,905,19.0,2.6,2.4,48.4,26.8,87.1,48.7,15.2,54.2
Karl Malone,Career,1476,25.0,10.1,3.6,51.6,27.4,74.2,51.8,23.9,234.6
Moses Malone,Career,1455,20.3,12.3,1.3,49.5,9.6,76.0,49.5,22.0,179.1
Matt Maloney,Career,295,7.4,1.7,2.9,40.8,37.2,79.7,51.2,10.6,9.5
Steve Malovic,Career,39,2.1,2.2,0.7,46.3,-,66.7,46.3,7.2,0.3
Mike Maloy,Career,71,6.2,3.8,0.7,42.4,0.0,70.2,42.4,12.8,0.9
Sandro Mamukelashvili,Career,84,5.0,3.2,1.0,44.6,34.4,72.2,52.2,13.9,2.0
Ted Manakas,Career,5,2.4,0.6,0.4,40.0,,100.0,,7.2,0.0
John Mandic,Career,81,4.1,-,1.1,31.6,,66.0,,-,2.4
Karim Mané,Career,10,1.1,1.4,0.4,23.1,50.0,80.0,26.9,1.3,-0.1
Frank Mangiapane,Career,6,0.8,-,0.0,15.4,,33.3,,-,-0.1
Terance Mann,Career,270,8.0,3.7,2.0,50.0,38.3,78.4,56.0,13.3,14.3
Tre Mann,Career,127,9.0,2.6,1.7,39.3,33.8,78.1,47.5,10.1,0.6
Danny Manning,Career,883,14.0,5.2,2.3,51.1,20.6,72.9,51.3,16.9,55.1
Ed Manning,Career,604,5.9,4.5,0.8,44.8,12.5,76.4,44.8,10.8,14.6
Guy Manning,Career,73,8.3,4.8,0.5,39.0,25.0,57.6,39.2,14.1,0.9
Rich Manning,Career,55,3.3,1.7,0.2,41.5,40.0,64.3,42.1,8.1,-0.3
Nico Mannion,Career,30,4.1,1.5,2.3,34.2,36.7,82.1,43.9,9.3,0.2
Pace Mannion,Career,216,3.1,1.2,1.1,41.3,20.3,66.3,42.5,9.4,1.7
Nick Mantis,Career,52,4.5,1.8,1.8,36.7,,54.9,,7.3,-0.8
Pete Maravich,Career,658,24.2,4.2,5.4,44.1,66.7,82.0,44.1,18.4,46.7
Press Maravich,Career,51,4.6,-,0.1,27.2,,51.7,,-,-0.7
Devyn Marble,Career,44,2.2,1.6,0.7,30.4,22.2,37.5,35.7,5.5,-0.3
Roy Marble,Career,29,1.9,1.1,0.4,25.7,0.0,59.4,25.7,4.0,-0.5
Stephon Marbury,Career,846,19.3,3.0,7.6,43.3,32.5,78.4,47.0,18.7,77.5
Šarūnas Marčiulionis,Career,363,12.8,2.3,2.2,50.5,36.9,76.8,52.6,16.7,20.0
Saul Mariaschin,Career,43,7.7,-,1.4,27.0,,70.9,,-,1.1
Jack Marin,Career,849,14.8,5.2,2.1,46.5,,84.3,,15.2,59.3
Shawn Marion,Career,1163,15.2,8.7,1.9,48.4,33.1,81.0,51.0,18.8,124.9
Boban Marjanović,Career,317,5.6,3.6,0.5,57.9,25.0,76.5,58.4,25.4,13.1
Lauri Markkanen,Career,348,17.3,7.1,1.4,45.5,37.1,85.8,54.5,16.8,24.8
Damir Markota,Career,30,1.7,1.0,0.2,36.5,37.5,63.6,42.3,5.0,-0.2
Sean Marks,Career,230,2.8,2.2,0.2,44.8,20.0,66.5,45.2,9.1,2.6
Harvey Marlatt,Career,61,3.7,1.4,1.5,37.3,,85.0,,8.8,-0.1
Jim Marsh,Career,39,3.1,2.2,0.8,33.3,,69.5,,8.6,-0.3
Ricky Marsh,Career,60,4.5,1.3,1.5,42.6,,69.7,,8.4,0.5
Donny Marshall,Career,119,2.5,1.0,0.3,32.1,33.6,68.1,39.9,8.7,0.9
Donyell Marshall,Career,957,11.2,6.7,1.4,43.5,35.0,73.1,48.3,16.8,59.0
Kendall Marshall,Career,160,5.0,1.6,4.9,39.9,37.0,61.1,48.0,10.7,1.0
Naji Marshall,Career,164,7.7,3.5,2.1,41.8,28.6,77.3,47.3,11.6,4.2
Rawle Marshall,Career,63,2.7,1.0,0.4,37.6,23.8,71.6,39.3,8.1,0.2
Tom Marshall,Career,168,5.7,2.9,1.1,38.8,,70.9,,13.6,4.1
Vester Marshall,Career,13,1.3,2.8,0.3,24.1,,42.9,,3.4,-0.1
Bill Martin,Career,84,4.7,1.6,0.7,44.9,0.0,81.3,44.9,10.4,0.3
Bob Martin,Career,54,2.1,2.2,0.3,44.1,-,60.8,44.1,6.8,0.3
Brian Martin,Career,8,0.8,0.5,0.0,42.9,-,0.0,42.9,-1.6,-0.1
Caleb Martin,Career,202,8.0,3.7,1.3,45.8,36.0,75.6,53.5,12.1,8.8
Cartier Martin,Career,243,5.1,1.9,0.5,39.2,37.2,72.9,49.1,10.1,3.7
Cody Martin,Career,178,5.8,3.5,2.1,45.7,31.8,65.8,51.4,11.5,6.1
Cuonzo Martin,Career,7,1.3,0.4,0.4,25.0,60.0,0.0,37.5,4.2,-0.1
Darrick Martin,Career,514,6.9,1.1,2.9,38.2,34.0,84.3,43.8,12.5,9.6
Dino Martin,Career,92,9.1,-,0.8,29.4,,63.8,,-,1.8
Don Martin,Career,137,3.0,-,0.3,28.2,,52.3,,-,1.3
Fernando Martín,Career,24,0.9,1.2,0.4,29.0,0.0,36.4,29.0,-0.9,-0.4
Jarell Martin,Career,184,5.4,3.5,0.6,43.4,34.6,76.6,47.0,10.5,3.2
Jeff Martin,Career,143,6.7,2.0,0.8,41.7,28.2,69.4,43.3,9.3,2.1
Jeremiah Martin,,,,,,,,,,,
Kelan Martin,Career,96,5.5,2.4,0.6,41.4,30.7,88.9,48.7,10.4,0.7
Kenyon Martin,Career,757,12.3,6.8,1.9,48.3,23.4,62.9,48.7,15.0,48.0
Kenyon Martin Jr.,Career,206,10.5,4.8,1.3,54.5,34.0,67.4,59.7,14.9,10.0
Kevin Martin,Career,714,17.4,3.2,1.9,43.7,38.4,87.0,50.2,17.7,61.3
LaRue Martin,Career,271,5.3,4.6,0.7,41.6,,68.5,,12.1,1.9
Maurice Martin,Career,69,3.0,0.9,0.7,37.8,21.1,59.8,38.8,9.3,-0.3
Phil Martin,Career,7,1.7,1.4,0.9,26.3,,100.0,,6.8,-0.1
Slater Martin,Career,745,9.8,3.4,4.2,36.4,,76.2,,11.6,47.5
Tyrese Martin,Career,16,1.3,0.8,0.1,39.1,14.3,100.0,41.3,7.7,0.0
Whitey Martin,Career,66,3.4,2.4,1.7,32.5,,67.3,,5.4,-0.5
Jamal Mashburn,Career,611,19.1,5.4,4.0,41.8,34.5,76.6,45.6,15.7,43.7
Al Masino,Career,99,4.8,2.1,1.8,34.6,,62.5,,9.3,3.0
Anthony Mason,Career,882,10.9,8.3,3.4,50.9,16.7,70.9,51.0,14.6,88.3
Desmond Mason,Career,643,12.1,4.5,1.6,44.9,26.0,74.0,45.4,12.7,23.1
Frank Mason III,Career,103,6.7,2.0,2.6,39.6,30.1,75.5,43.8,12.8,1.2
Roger Mason,Career,518,6.3,1.7,1.3,40.8,38.3,86.6,50.9,10.9,13.0
Tony Massenburg,Career,683,6.2,4.3,0.4,47.0,9.1,70.5,47.0,11.9,15.6
Eddie Mast,Career,112,2.5,2.4,0.5,38.5,,60.4,,10.0,0.4
Yante Maten,Career,2,1.0,1.5,0.0,25.0,0.0,-,25.0,5.7,0.0
Garrison Mathews,Career,201,6.8,1.9,0.6,39.6,36.7,84.5,55.1,10.5,6.7
Mangok Mathiang,Career,4,2.0,2.5,0.0,57.1,-,0.0,57.1,18.0,0.1
Dakota Mathias,Career,14,3.9,0.6,1.0,38.9,31.3,33.3,48.1,9.9,0.2
Johnny Mathis,Career,51,3.4,3.8,0.5,37.1,0.0,63.6,37.1,7.3,0.3
Bennedict Mathurin,Career,78,16.7,4.1,1.5,43.4,32.3,82.8,48.7,13.1,1.8
Wes Matthews,Career,465,7.9,1.3,4.2,47.8,22.5,78.8,48.4,13.0,11.0
Wesley Matthews,Career,950,11.7,2.8,1.9,42.0,37.6,82.4,52.1,12.3,55.1
Ariel Maughan,Career,259,7.9,4.0,1.2,28.0,,71.2,,-,4.2
Marlon Maxey,Career,98,4.9,3.7,0.2,54.2,0.0,68.5,54.2,15.6,2.6
Tyrese Maxey,Career,196,15.4,2.7,3.3,47.9,41.4,85.8,54.8,16.2,14.6
Jason Maxiell,Career,618,5.6,4.2,0.4,49.5,0.0,56.4,49.5,13.0,20.3
Cedric Maxwell,Career,835,12.5,6.3,2.2,54.6,5.3,78.4,54.6,16.4,78.5
Vernon Maxwell,Career,855,12.8,2.6,3.4,39.8,32.0,73.3,46.2,12.7,27.4
Don May,Career,379,8.8,3.5,1.0,45.3,,79.8,,14.4,11.4
Scott May,Career,355,10.4,4.1,1.7,46.2,0.0,81.1,46.2,14.2,17.4
Sean May,Career,119,6.9,4.0,1.0,45.8,23.1,74.6,46.0,14.9,2.6
Lee Mayberry,Career,496,5.1,1.3,3.6,41.5,37.7,65.9,49.8,10.1,7.9
Clyde Mayes,Career,74,4.0,3.8,0.5,44.6,,56.7,,10.8,0.9
Tharon Mayes,Career,24,4.1,0.7,1.5,30.3,36.6,66.7,37.9,6.4,-0.4
Bill Mayfield,Career,7,2.4,1.3,0.1,44.4,-,50.0,44.4,6.8,0.0
Ken Mayfield,Career,13,2.8,0.6,0.3,37.0,,100.0,,7.3,-0.2
Eric Maynor,Career,267,4.3,1.3,2.8,39.2,35.0,72.1,44.2,10.6,3.3
O.J. Mayo,Career,547,13.8,3.1,2.9,42.9,37.3,82.0,49.4,13.4,21.8
Skylar Mays,Career,67,4.4,1.2,1.4,47.8,37.4,89.4,55.2,15.9,1.7
Travis Mays,Career,115,11.1,2.0,2.8,41.0,36.2,74.9,45.9,11.7,2.4
Matt Mazza,Career,26,3.8,-,1.1,30.0,,71.1,,-,0.0
Luc Mbah a Moute,Career,689,6.4,4.1,0.9,45.4,33.4,65.9,48.2,10.7,26.0
Bob McAdoo,Career,852,22.1,9.4,2.3,50.3,8.1,75.4,50.3,20.7,89.1
James Michael McAdoo,Career,111,3.0,1.7,0.3,52.8,29.4,53.4,53.8,14.6,2.4
Ken McBride,Career,12,9.8,2.6,1.2,32.7,,72.4,,8.1,-0.4
Miles McBride,Career,104,3.0,0.9,1.1,33.7,28.2,66.7,42.6,7.6,1.0
Tahjere McCall,Career,1,4.0,1.0,0.0,66.7,0.0,0.0,66.7,9.6,0.0
Ray McCallum,Career,154,6.0,2.0,2.4,40.8,33.5,71.1,44.7,11.0,2.1
Bob McCann,Career,178,4.2,2.6,0.6,47.9,20.0,57.7,48.0,10.2,2.0
Brendan McCann,Career,41,1.8,1.2,1.6,20.4,,70.0,,6.4,-0.6
Mel McCants,Career,13,1.7,0.5,0.2,30.8,-,75.0,30.8,5.1,0.0
Rashad McCants,Career,249,10.0,2.0,1.3,43.1,36.8,74.1,49.9,12.9,3.6
Mike McCarron,Career,68,9.7,-,0.9,28.0,,61.4,,-,4.3
Andre McCarter,Career,103,3.8,0.9,1.7,43.1,25.0,72.5,43.4,10.4,1.1
Willie McCarter,Career,155,7.0,1.6,2.0,40.2,,65.6,,8.8,-1.0
Johnny McCarthy,Career,316,7.8,3.6,3.7,35.3,,62.2,,8.8,4.7
Howie McCarty,Career,19,1.1,-,0.1,12.2,,10.0,,-,-1.1
