Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,JaVale McGee,Josh Green,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,,2023-01-24,20-203,DAL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,,67.0,3.526315789473684,0.0,90.5,4.7631578947368425,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+25),W (+25)
50.0,21.0,2023-01-26,20-205,DAL,PHO,0,5.216666666666667,0.0,2.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,+1,2.0,0.0,0.0,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,0.0,37.0,1.947368421052632,-0.7999999999999999,47.39999999999999,2.494736842105263,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-14),L (-14)
51.0,22.0,2023-01-28,20-207,DAL,UTA,0,5.05,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.9,+1,0.0,0.0,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,1.0,36.0,1.894736842105263,0.9000000000000001,43.2,2.273684210526316,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-1),L (-1)
52.0,23.0,2023-01-30,20-209,DAL,DET,0,5.683333333333334,1.0,3.0,.333,0.0,0.0,,1,1.0,1.000,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.9,-6,3.0,1.0,0.3333333333333333,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,1.0,50.0,2.631578947368421,1.5000000000000004,68.09999999999998,3.5842105263157884,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+4),W (+4)
53.0,24.0,2023-02-02,20-212,DAL,NOP,0,9.75,1.0,4.0,.250,0.0,3.0,.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,-0.2,-1,1.0,1.0,1.0,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,-1.0,40.0,2.1052631578947367,-0.1999999999999999,51.8,2.726315789473684,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-8),L (-8)
54.0,25.0,2023-02-04,20-214,DAL,GSW,0,13.4,3.0,8.0,.375,1.0,5.0,.200,4,4.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,11.0,5.8,-7,3.0,2.0,0.6666666666666666,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,0.0,44.0,2.3157894736842106,4.2,54.50000000000001,2.868421052631579,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+6),W (+6)
55.0,26.0,2023-02-06,20-216,DAL,UTA,0,25.65,8.0,12.0,.667,4.0,6.0,.667,9,9.0,1.000,1.0,3.0,4.0,4.0,2.0,0.0,2.0,4.0,29.0,26.6,+23,6.0,4.0,0.6666666666666666,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,16.0,74.0,3.8947368421052633,23.0,90.3,4.752631578947368,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+5),W (+5)
56.0,27.0,2023-02-08,20-218,DAL,LAC,0,12.366666666666667,3.0,5.0,.600,0.0,1.0,.000,2,3.0,.667,0.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,8.0,0.4,0,4.0,3.0,0.75,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,-2.0,91.0,4.789473684210527,-0.4000000000000003,93.1,4.9,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-6),L (-6)
57.0,28.0,2023-02-10,20-220,DAL,SAC,0,19.73333333333333,4.0,7.0,.571,4.0,5.0,.800,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,12.0,8.6,+15,2.0,0.0,0.0,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,7.0,95.0,5.0,8.6,109.20000000000002,5.747368421052633,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+13),W (+13)
58.0,29.0,2023-02-11,20-221,DAL,SAC,0,16.65,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,4.0,-15,0.0,0.0,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,6.0,58.0,3.0526315789473686,4.0,73.0,3.842105263157895,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+6),W (+6)
59.0,30.0,2023-02-13,20-223,DAL,MIN,0,16.266666666666666,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,+6,2.0,1.0,0.5,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,-1.0,50.0,2.631578947368421,0.0,71.60000000000001,3.76842105263158,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+8),W (+8)
60.0,31.0,2023-02-15,20-225,DAL,DEN,0,24.433333333333334,2.0,8.0,.250,2.0,4.0,.500,2,2.0,1.000,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,8.0,4.8,+2,4.0,0.0,0.0,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,2.0,73.0,3.842105263157895,4.000000000000001,92.6,4.873684210526315,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-5),L (-5)
61.0,32.0,2023-02-23,20-233,DAL,SAS,0,4.433333333333334,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.7,-1,0.0,0.0,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,2.0,86.0,4.526315789473684,2.7,102.9,5.415789473684211,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-3),L (-3)
62.0,,2023-02-26,20-236,DAL,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,,70.0,3.684210526315789,0.0,84.4,4.442105263157895,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-9),L (-9)
63.0,,2023-02-28,20-238,DAL,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,,75.0,3.947368421052632,0.0,98.2,5.16842105263158,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,,
64.0,,2023-03-02,20-240,DAL,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,,82.0,4.315789473684211,0.0,102.0,5.368421052631579,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+26),W (+26)
65.0,,2023-03-05,20-243,DAL,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,,45.0,2.3684210526315788,0.0,72.1,3.794736842105263,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-3),L (-3)
66.0,,2023-03-07,20-245,DAL,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,,47.0,2.473684210526316,0.0,48.30000000000001,2.542105263157896,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-2),L (-2)
67.0,33.0,2023-03-08,20-246,DAL,NOP,0,17.1,4.0,5.0,.800,2.0,3.0,.667,1,1.0,1.000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,10.5,+3,2.0,2.0,1.0,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,7.0,44.0,2.3157894736842106,10.1,54.99999999999999,2.894736842105263,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+7),W (+7)
68.0,34.0,2023-03-11,20-249,DAL,MEM,1,37.41666666666666,9.0,21.0,.429,3.0,9.0,.333,1,4.0,.250,1.0,1.0,2.0,3.0,1.0,0.0,3.0,1.0,22.0,10.4,-7,12.0,6.0,0.5,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,0.0,69.0,3.631578947368421,10.000000000000004,73.7,3.878947368421053,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-4),L (-4)
69.0,35.0,2023-03-13,20-251,DAL,MEM,1,41.18333333333333,9.0,25.0,.360,5.0,15.0,.333,5,6.0,.833,1.0,7.0,8.0,3.0,1.0,1.0,3.0,2.0,28.0,16.5,-12,10.0,4.0,0.4,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,7.0,52.0,2.736842105263158,14.50000000000001,55.400000000000006,2.9157894736842107,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+4),W (+4)
70.0,36.0,2023-03-15,20-253,DAL,SAS,1,38.016666666666666,5.0,17.0,.294,3.0,5.0,.600,9,10.0,.900,2.0,4.0,6.0,4.0,0.0,0.0,2.0,2.0,22.0,14.3,+23,12.0,2.0,0.1666666666666666,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,3.0,87.0,4.578947368421052,10.7,103.8,5.463157894736842,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-7),L (-7)
71.0,37.0,2023-03-17,20-255,DAL,LAL,0,5.65,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.7,-2,0.0,0.0,,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,1.0,46.0,2.421052631578948,1.6999999999999995,48.7,2.5631578947368423,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-4),L (-4)
72.0,38.0,2023-03-20,20-258,DAL,MEM,0,18.75,7.0,13.0,.538,4.0,8.0,.500,2,2.0,1.000,0.0,3.0,3.0,4.0,1.0,0.0,1.0,4.0,20.0,15.8,+1,5.0,3.0,0.6,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,12.0,59.0,3.1052631578947367,14.999999999999998,63.29999999999998,3.33157894736842,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,L (-16),L (-16)
73.0,39.0,2023-03-22,20-260,DAL,GSW,0,25.08333333333333,10.0,18.0,.556,6.0,9.0,.667,1,2.0,.500,0.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,27.0,21.1,+4,9.0,4.0,0.4444444444444444,36,16,46,30,32,26,33,33,17,23,45,24,32,39,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.2424242424242424,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,0.6190476190476191,0.55,0.0,0.5,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.3037974683544304,0.8,0.5492957746478874,1.0,13,16,6,5,15.0,,46.0,60.0,35.0,0.2826086956521739,0.2666666666666666,0.1714285714285714,0.3333333333333333,,19,15.0,51.0,2.6842105263157894,20.700000000000003,77.79999999999998,4.094736842105262,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+9),W (+9)
