Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,11.0,2022-11-10,23-255,DAL,WAS,1.0,39.16666666666666,8.0,21.0,0.381,3.0,8.0,0.375,3.0,9.0,0.333,0.0,9.0,9.0,6.0,2.0,0.0,5.0,2.0,22.0,11.2,-6.0,13.0,5.0,0.3846153846153846,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,4.0,39.0,2.0526315789473686,9.999999999999996,56.3,2.9631578947368418,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,L (-8),L (-8)
12.0,12.0,2022-11-12,23-257,DAL,POR,1.0,37.68333333333333,13.0,22.0,0.591,1.0,5.0,0.2,15.0,18.0,0.833,3.0,10.0,13.0,10.0,2.0,1.0,2.0,3.0,42.0,42.2,6.0,17.0,12.0,0.7058823529411765,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,26.0,27.0,1.4210526315789471,36.2,35.39999999999999,1.8631578947368417,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,W (+5),W (+5)
13.0,13.0,2022-11-15,23-260,DAL,LAC,1.0,39.71666666666667,11.0,22.0,0.5,2.0,5.0,0.4,11.0,11.0,1.0,2.0,9.0,11.0,5.0,3.0,0.0,3.0,3.0,35.0,30.4,4.0,17.0,9.0,0.5294117647058824,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,18.0,20.0,1.0526315789473684,26.000000000000004,17.599999999999998,0.926315789473684,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,W (+2),W (+2)
14.0,,2022-11-16,23-261,DAL,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,,35.0,1.8421052631578947,0.0,48.70000000000001,2.5631578947368427,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,L (-9),L (-9)
15.0,14.0,2022-11-18,23-263,DAL,DEN,1.0,34.86666666666667,11.0,22.0,0.5,2.0,7.0,0.286,9.0,11.0,0.818,1.0,11.0,12.0,11.0,1.0,0.0,2.0,1.0,33.0,31.5,25.0,15.0,9.0,0.6,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,22.0,54.0,2.8421052631578947,27.9,56.59999999999999,2.978947368421052,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,W (+28),W (+28)
16.0,15.0,2022-11-20,23-265,DAL,DEN,1.0,35.65,7.0,16.0,0.438,2.0,8.0,0.25,6.0,10.0,0.6,0.0,9.0,9.0,8.0,1.0,0.0,4.0,2.0,22.0,16.5,1.0,8.0,5.0,0.625,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,10.0,35.0,1.8421052631578947,14.1,45.50000000000001,2.394736842105264,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,L (-1),L (-1)
17.0,16.0,2022-11-23,23-268,DAL,BOS,1.0,39.6,17.0,28.0,0.607,3.0,8.0,0.375,5.0,9.0,0.556,1.0,7.0,8.0,9.0,0.0,0.0,5.0,4.0,42.0,30.1,-13.0,20.0,14.0,0.7,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,17.0,34.0,1.7894736842105263,28.099999999999994,37.89999999999999,1.9947368421052627,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,L (-13),L (-13)
18.0,17.0,2022-11-26,23-271,DAL,TOR,1.0,42.71666666666667,8.0,15.0,0.533,2.0,4.0,0.5,6.0,9.0,0.667,0.0,7.0,7.0,9.0,2.0,1.0,4.0,2.0,24.0,21.8,2.0,11.0,6.0,0.5454545454545454,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,15.0,39.0,2.0526315789473686,19.4,44.1,2.321052631578948,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,L (-5),L (-5)
19.0,18.0,2022-11-27,23-272,DAL,MIL,1.0,35.083333333333336,10.0,20.0,0.5,3.0,7.0,0.429,4.0,9.0,0.444,0.0,5.0,5.0,12.0,0.0,0.0,6.0,2.0,27.0,18.1,-10.0,13.0,7.0,0.5384615384615384,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,9.0,53.0,2.789473684210526,16.499999999999996,67.8,3.568421052631579,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,L (-9),L (-9)
20.0,19.0,2022-11-29,23-274,DAL,GSW,1.0,39.28333333333333,14.0,27.0,0.519,4.0,9.0,0.444,9.0,15.0,0.6,2.0,10.0,12.0,12.0,4.0,1.0,5.0,3.0,41.0,36.6,22.0,18.0,10.0,0.5555555555555556,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,23.0,37.0,1.947368421052632,32.99999999999999,46.9,2.468421052631579,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,W (+3),W (+3)
21.0,20.0,2022-12-01,23-276,DAL,DET,1.0,41.03333333333333,13.0,25.0,0.52,7.0,14.0,0.5,2.0,6.0,0.333,0.0,5.0,5.0,10.0,3.0,0.0,3.0,3.0,35.0,28.4,-13.0,11.0,6.0,0.5454545454545454,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,19.0,67.0,3.526315789473684,27.600000000000005,88.9,4.678947368421053,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,,
22.0,21.0,2022-12-03,23-278,DAL,NYK,1.0,29.466666666666665,11.0,21.0,0.524,4.0,9.0,0.444,4.0,4.0,1.0,0.0,8.0,8.0,7.0,1.0,3.0,5.0,2.0,30.0,24.3,13.0,12.0,7.0,0.5833333333333334,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,19.0,54.0,2.8421052631578947,22.7,64.30000000000001,3.38421052631579,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,L (-6),L (-6)
