Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
26.0,25.0,2022-12-10,30-269,DAL,CHI,1.0,21.58333333333333,4.0,13.0,0.308,2.0,10.0,0.2,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,3.4,-21.0,3.0,2.0,0.6666666666666666,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,-3.0,72.0,3.789473684210526,2.600000000000001,84.69999999999999,4.457894736842104,0.1087977792013666,L (-1),L (-1)
27.0,26.0,2022-12-12,30-271,DAL,OKC,1.0,29.25,6.0,16.0,0.375,6.0,14.0,0.429,2.0,2.0,1.0,1.0,5.0,6.0,0.0,2.0,0.0,2.0,2.0,20.0,12.6,15.0,2.0,0.0,0.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,8.0,52.0,2.736842105263158,11.799999999999995,66.89999999999999,3.521052631578947,0.1087977792013666,L (-29),L (-29)
28.0,27.0,2022-12-14,30-273,DAL,CLE,1.0,31.05,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,-1.3,-17.0,1.0,0.0,0.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,-1.0,38.0,2.0,-1.3000000000000007,56.6,2.978947368421053,0.1087977792013666,W (+7),W (+7)
29.0,28.0,2022-12-16,30-275,DAL,POR,1.0,26.416666666666668,7.0,10.0,0.7,2.0,3.0,0.667,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,17.0,15.4,18.0,7.0,5.0,0.7142857142857143,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,11.0,73.0,3.842105263157895,15.0,86.69999999999997,4.5631578947368405,0.1087977792013666,L (-15),L (-15)
30.0,29.0,2022-12-17,30-276,DAL,CLE,1.0,43.98333333333333,5.0,14.0,0.357,1.0,8.0,0.125,2.0,4.0,0.5,0.0,6.0,6.0,1.0,3.0,0.0,1.0,1.0,13.0,8.5,8.0,6.0,4.0,0.6666666666666666,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,4.0,50.0,2.631578947368421,7.700000000000001,54.000000000000014,2.842105263157896,0.1087977792013666,W (+20),W (+20)
31.0,,2022-12-19,30-278,DAL,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,,48.0,2.526315789473684,0.0,59.4,3.126315789473684,0.1087977792013666,L (-1),L (-1)
32.0,30.0,2022-12-21,30-280,DAL,MIN,1.0,35.983333333333334,6.0,13.0,0.462,4.0,10.0,0.4,5.0,7.0,0.714,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,21.0,14.1,0.0,3.0,2.0,0.6666666666666666,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,4.0,46.0,2.421052631578948,12.099999999999996,53.2,2.8000000000000003,0.1087977792013666,L (-10),L (-10)
33.0,31.0,2022-12-23,30-282,DAL,HOU,1.0,32.416666666666664,2.0,13.0,0.154,0.0,7.0,0.0,3.0,4.0,0.75,0.0,7.0,7.0,4.0,0.0,1.0,0.0,2.0,7.0,3.1,-6.0,6.0,2.0,0.3333333333333333,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,2.0,71.0,3.736842105263158,1.8999999999999988,85.99999999999999,4.526315789473683,0.1087977792013666,W (+5),W (+5)
34.0,32.0,2022-12-25,30-284,DAL,LAL,1.0,38.81666666666667,10.0,19.0,0.526,6.0,14.0,0.429,0.0,0.0,,0.0,6.0,6.0,1.0,0.0,0.0,0.0,2.0,26.0,18.4,21.0,5.0,4.0,0.8,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,14.0,79.0,4.157894736842105,18.4,96.79999999999998,5.094736842105262,0.1087977792013666,W (+6),W (+6)
35.0,33.0,2022-12-27,30-286,DAL,NYK,1.0,42.43333333333333,4.0,15.0,0.267,3.0,11.0,0.273,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,1.0,4.0,11.0,1.7,4.0,4.0,1.0,0.25,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,1.0,73.0,3.842105263157895,1.6999999999999988,87.9,4.626315789473685,0.1087977792013666,W (+9),W (+9)
36.0,34.0,2022-12-29,30-288,DAL,HOU,1.0,32.86666666666667,5.0,14.0,0.357,3.0,8.0,0.375,5.0,6.0,0.833,1.0,3.0,4.0,1.0,3.0,0.0,0.0,4.0,18.0,13.5,23.0,6.0,2.0,0.3333333333333333,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,6.0,93.0,4.894736842105263,11.499999999999998,105.1,5.531578947368421,0.1087977792013666,W (+5),W (+5)
37.0,35.0,2022-12-31,30-290,DAL,SAS,1.0,37.23333333333333,6.0,11.0,0.545,2.0,5.0,0.4,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,14.0,8.9,7.0,6.0,4.0,0.6666666666666666,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,6.0,83.0,4.368421052631579,8.899999999999997,106.20000000000002,5.589473684210527,0.1087977792013666,W (+15),W (+15)
38.0,36.0,2023-01-02,30-292,DAL,HOU,1.0,37.05,7.0,13.0,0.538,5.0,11.0,0.455,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,21.0,15.5,11.0,2.0,2.0,1.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,10.0,57.0,3.0,14.699999999999996,73.0,3.842105263157895,0.1087977792013666,W (+1),W (+1)
39.0,37.0,2023-01-05,30-295,DAL,BOS,1.0,36.583333333333336,2.0,11.0,0.182,2.0,6.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,8.0,1.6,-17.0,5.0,0.0,0.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,-1.0,37.0,1.947368421052632,0.8000000000000003,50.30000000000001,2.647368421052632,0.1087977792013666,W (+5),W (+5)
40.0,38.0,2023-01-07,30-297,DAL,NOP,1.0,30.633333333333333,7.0,9.0,0.778,4.0,6.0,0.667,0.0,0.0,,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,18.0,17.2,19.0,3.0,3.0,1.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,13.0,69.0,3.631578947368421,17.2,87.40000000000002,4.600000000000001,0.1087977792013666,L (-29),L (-29)
41.0,39.0,2023-01-08,30-298,DAL,OKC,1.0,33.666666666666664,6.0,18.0,0.333,4.0,10.0,0.4,3.0,4.0,0.75,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,19.0,10.1,-17.0,8.0,2.0,0.25,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,4.0,44.0,2.3157894736842106,8.899999999999999,59.80000000000001,3.147368421052632,0.1087977792013666,W (+10),W (+10)
42.0,40.0,2023-01-10,30-300,DAL,LAC,1.0,39.35,6.0,11.0,0.545,3.0,6.0,0.5,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,16.0,9.3,-18.0,5.0,3.0,0.6,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,7.0,29.0,1.5263157894736843,8.899999999999999,51.99999999999999,2.736842105263157,0.1087977792013666,,
43.0,41.0,2023-01-12,30-302,DAL,LAL,1.0,48.333333333333336,9.0,21.0,0.429,3.0,11.0,0.273,1.0,1.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,2.0,4.0,22.0,9.7,16.0,10.0,6.0,0.6,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,6.0,68.0,3.5789473684210527,9.3,63.20000000000001,3.326315789473685,0.1087977792013666,L (-11),L (-11)
44.0,42.0,2023-01-14,30-304,DAL,POR,1.0,32.45,4.0,10.0,0.4,2.0,7.0,0.286,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,3.8,-17.0,3.0,2.0,0.6666666666666666,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,1.0,72.0,3.789473684210526,3.799999999999999,88.29999999999998,4.64736842105263,0.1087977792013666,L (-12),L (-12)
45.0,,2023-01-15,30-305,DAL,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,,89.0,4.684210526315789,0.0,106.4,5.6000000000000005,0.1087977792013666,W (+4),W (+4)
46.0,,2023-01-18,30-308,DAL,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,,66.0,3.473684210526316,0.0,92.8,4.88421052631579,0.1087977792013666,L (-17),L (-17)
47.0,43.0,2023-01-20,30-310,DAL,MIA,1.0,26.53333333333333,1.0,10.0,0.1,1.0,5.0,0.2,5.0,5.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,8.0,3.7,25.0,5.0,0.0,0.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,-2.0,68.0,3.5789473684210527,1.7000000000000015,83.2,4.378947368421053,0.1087977792013666,L (-17),L (-17)
48.0,44.0,2023-01-22,30-312,DAL,LAC,1.0,38.1,8.0,17.0,0.471,5.0,10.0,0.5,1.0,4.0,0.25,4.0,4.0,8.0,1.0,0.0,2.0,0.0,3.0,22.0,17.0,-19.0,7.0,3.0,0.4285714285714285,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,12.0,36.0,1.894736842105263,16.599999999999998,55.50000000000001,2.921052631578948,0.1087977792013666,L (-8),L (-8)
49.0,45.0,2023-01-24,30-314,DAL,WAS,1.0,33.68333333333333,2.0,9.0,0.222,1.0,7.0,0.143,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,5.0,1.7,-6.0,2.0,1.0,0.5,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,2.0,65.0,3.421052631578948,1.6999999999999993,88.8,4.673684210526315,0.1087977792013666,W (+25),W (+25)
50.0,46.0,2023-01-26,30-316,DAL,PHO,1.0,39.66666666666666,4.0,11.0,0.364,2.0,6.0,0.333,1.0,2.0,0.5,1.0,8.0,9.0,3.0,0.0,0.0,1.0,0.0,11.0,8.7,-1.0,5.0,2.0,0.4,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,9.0,28.0,1.4736842105263157,8.299999999999997,38.29999999999999,2.01578947368421,0.1087977792013666,L (-14),L (-14)
51.0,47.0,2023-01-28,30-318,DAL,UTA,1.0,30.65,4.0,12.0,0.333,1.0,7.0,0.143,1.0,2.0,0.5,1.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,10.0,7.4,-3.0,5.0,3.0,0.6,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,4.0,33.0,1.736842105263158,6.999999999999999,37.1,1.9526315789473685,0.1087977792013666,L (-1),L (-1)
52.0,48.0,2023-01-30,30-320,DAL,DET,1.0,29.1,3.0,10.0,0.3,1.0,6.0,0.167,1.0,3.0,0.333,0.0,4.0,4.0,1.0,1.0,0.0,1.0,4.0,8.0,1.7,-9.0,4.0,2.0,0.5,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,0.0,51.0,2.6842105263157894,1.2999999999999976,68.29999999999998,3.594736842105262,0.1087977792013666,W (+4),W (+4)
