Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with RaiQuan Gray,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with A.J. Lawson,Shared Games with Justin Holiday,A.J. Lawson,Chris Silva,Christian Wood,Derrick Favors,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Justin Holiday,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Christian Wood,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with A.J. Lawson,co_inf with Chris Silva,co_inf with Derrick Favors,co_inf with Facundo Campazzo,co_inf with Justin Holiday,co_inf with Kemba Walker,co_inf with Tyler Dorsey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,,2022-11-07,30-229,BRK,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,,43.0,1.2285714285714286,0.0,66.29999999999998,1.894285714285714,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-2),L (-2)
12.0,,2022-11-09,30-231,BRK,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,,53.0,1.5142857142857142,0.0,71.60000000000001,2.045714285714286,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+27),W (+27)
13.0,,2022-11-12,30-234,BRK,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,,38.0,1.0857142857142856,0.0,43.600000000000016,1.2457142857142862,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+15),W (+15)
14.0,,2022-11-13,30-235,BRK,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,,35.0,1.0,0.0,48.70000000000002,1.391428571428572,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-13),L (-13)
15.0,,2022-11-15,30-237,BRK,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,,76.0,2.171428571428572,0.0,84.49999999999999,2.4142857142857137,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-32),L (-32)
16.0,,2022-11-17,30-239,BRK,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,,45.0,1.2857142857142858,0.0,59.60000000000001,1.702857142857143,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+2),W (+2)
17.0,9.0,2022-11-20,30-242,BRK,MEM,1.0,26.03333333333333,5.0,12.0,0.417,2.0,5.0,0.4,2.0,2.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,4.0,3.0,14.0,5.6,16.0,7.0,3.0,0.4285714285714285,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,3.0,48.0,1.3714285714285714,4.800000000000001,61.2,1.7485714285714289,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+12),W (+12)
18.0,10.0,2022-11-22,30-244,BRK,PHI,1.0,30.53333333333333,10.0,18.0,0.556,2.0,8.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,23.0,16.8,-9.0,10.0,8.0,0.8,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,9.0,45.0,1.2857142857142858,16.4,47.1,1.345714285714286,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-9),L (-9)
19.0,11.0,2022-11-23,30-245,BRK,TOR,1.0,28.266666666666666,11.0,16.0,0.688,5.0,8.0,0.625,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,29.0,22.4,16.0,8.0,6.0,0.75,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,14.0,48.0,1.3714285714285714,21.6,62.7,1.7914285714285716,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+14),W (+14)
20.0,12.0,2022-11-25,30-247,BRK,IND,1.0,38.13333333333333,8.0,17.0,0.471,3.0,9.0,0.333,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,4.0,20.0,12.7,1.0,8.0,5.0,0.625,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,9.0,51.0,1.457142857142857,12.3,67.59999999999998,1.9314285714285708,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-11),L (-11)
21.0,13.0,2022-11-27,30-249,BRK,POR,1.0,37.95,8.0,17.0,0.471,4.0,10.0,0.4,2.0,3.0,0.667,1.0,4.0,5.0,6.0,0.0,0.0,0.0,3.0,22.0,17.8,2.0,7.0,4.0,0.5714285714285714,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,13.0,73.0,2.085714285714286,17.0,99.5,2.842857142857143,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,,
22.0,14.0,2022-11-28,30-250,BRK,ORL,1.0,38.71666666666667,9.0,17.0,0.529,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,1.0,4.0,5.0,20.0,9.1,6.0,12.0,7.0,0.5833333333333334,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,5.0,68.0,1.9428571428571428,9.100000000000003,77.9,2.225714285714286,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+14),W (+14)
23.0,15.0,2022-11-30,30-252,BRK,WAS,1.0,38.16666666666666,9.0,21.0,0.429,2.0,6.0,0.333,7.0,8.0,0.875,0.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,27.0,18.5,5.0,15.0,7.0,0.4666666666666667,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,5.0,77.0,2.2,15.700000000000006,90.5,2.585714285714286,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+7),W (+7)
24.0,16.0,2022-12-02,30-254,BRK,TOR,1.0,39.23333333333333,10.0,17.0,0.588,2.0,5.0,0.4,5.0,7.0,0.714,1.0,4.0,5.0,5.0,2.0,0.0,4.0,3.0,27.0,20.5,7.0,12.0,8.0,0.6666666666666666,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,11.0,56.0,1.6,18.5,60.6,1.7314285714285715,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+6),W (+6)
25.0,17.0,2022-12-04,30-256,BRK,BOS,1.0,40.016666666666666,7.0,21.0,0.333,1.0,5.0,0.2,3.0,3.0,1.0,3.0,5.0,8.0,5.0,0.0,1.0,2.0,2.0,18.0,11.1,-16.0,16.0,6.0,0.375,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,6.0,45.0,1.2857142857142858,9.9,60.2,1.72,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+9),W (+9)
26.0,18.0,2022-12-07,30-259,BRK,CHO,1.0,34.333333333333336,14.0,24.0,0.583,1.0,7.0,0.143,4.0,4.0,1.0,0.0,5.0,5.0,9.0,0.0,4.0,1.0,0.0,33.0,31.4,3.0,17.0,13.0,0.7647058823529411,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,22.0,47.0,1.3428571428571427,29.8,57.49999999999999,1.6428571428571426,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-11),L (-11)
27.0,19.0,2022-12-09,30-261,BRK,ATL,1.0,39.35,11.0,21.0,0.524,5.0,9.0,0.556,6.0,6.0,1.0,5.0,6.0,11.0,3.0,0.0,0.0,6.0,2.0,33.0,23.3,13.0,12.0,6.0,0.5,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,14.0,46.0,1.3142857142857145,20.899999999999995,57.8,1.6514285714285712,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+6),W (+6)
28.0,,2022-12-10,30-262,BRK,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,23,6,18,32,34,8,30,24,38,20,1,38,30,22,29,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.6857142857142857,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,18,21,20,5,11,16,8,20,13,10,8,20,26,9,15,6,14,1,13,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,66.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2686567164179104,0.2631578947368421,0.1111111111111111,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.1969696969696969,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0666666666666666,0.0,,0.0,0.2826086956521739,0.0,0.0,35,,37.0,1.0571428571428572,0.0,55.3,1.5799999999999998,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+4),W (+4)
