Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
24.0,23.0,2022-12-06,31-265,DAL,DEN,0.0,14.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,-2.6,-3.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,-1.0,68.0,3.5789473684210527,-2.6,81.69999999999999,4.3,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+19),W (+19)
25.0,24.0,2022-12-09,31-268,DAL,MIL,0.0,18.933333333333334,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,5.5,-3.0,1.0,1.0,1.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,8.0,43.0,2.263157894736842,5.5,64.60000000000001,3.4000000000000004,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+1),W (+1)
26.0,25.0,2022-12-10,31-269,DAL,CHI,0.0,23.35,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,5.2,3.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,7.0,62.0,3.263157894736842,5.2,82.1,4.321052631578947,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-1),L (-1)
27.0,26.0,2022-12-12,31-271,DAL,OKC,0.0,31.75,3.0,4.0,0.75,3.0,4.0,0.75,3.0,4.0,0.75,0.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,12.0,8.7,5.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,7.0,53.0,2.789473684210526,7.499999999999998,71.19999999999999,3.747368421052631,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-29),L (-29)
28.0,27.0,2022-12-14,31-273,DAL,CLE,0.0,35.93333333333333,4.0,6.0,0.667,3.0,5.0,0.6,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,-3.0,1.0,1.0,1.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,7.0,30.0,1.5789473684210529,9.6,45.7,2.405263157894737,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+7),W (+7)
29.0,28.0,2022-12-16,31-275,DAL,POR,0.0,29.05,1.0,4.0,0.25,1.0,3.0,0.333,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.6,16.0,1.0,0.0,0.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,5.0,79.0,4.157894736842105,4.199999999999999,97.5,5.131578947368421,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-15),L (-15)
30.0,29.0,2022-12-17,31-276,DAL,CLE,1.0,45.7,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,8.0,8.0,1.0,0.0,1.0,1.0,4.0,8.0,6.2,5.0,2.0,1.0,0.5,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,11.0,43.0,2.263157894736842,6.199999999999999,55.500000000000014,2.921052631578948,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+20),W (+20)
31.0,30.0,2022-12-19,31-278,DAL,MIN,1.0,32.833333333333336,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,6.0,6.0,2.0,1.0,1.0,0.0,4.0,0.0,1.2,-16.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,7.0,41.0,2.1578947368421053,1.1999999999999995,58.2,3.0631578947368423,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-1),L (-1)
32.0,31.0,2022-12-21,31-280,DAL,MIN,1.0,34.55,3.0,8.0,0.375,2.0,7.0,0.286,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,8.0,5.1,5.0,1.0,1.0,1.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,6.0,44.0,2.3157894736842106,5.099999999999998,60.2,3.168421052631579,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-10),L (-10)
33.0,32.0,2022-12-23,31-282,DAL,HOU,1.0,26.9,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.9,-7.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,3.0,70.0,3.684210526315789,2.9000000000000004,84.99999999999999,4.473684210526315,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+5),W (+5)
34.0,33.0,2022-12-25,31-284,DAL,LAL,1.0,34.583333333333336,5.0,8.0,0.625,4.0,7.0,0.571,0.0,0.0,,1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,14.0,12.4,-8.0,1.0,1.0,1.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,12.0,81.0,4.2631578947368425,12.4,102.79999999999998,5.410526315789473,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+6),W (+6)
35.0,34.0,2022-12-27,31-286,DAL,NYK,0.0,26.1,1.0,7.0,0.143,1.0,7.0,0.143,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,-2.2,-12.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,-1.0,75.0,3.947368421052632,-2.2,91.8,4.8315789473684205,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+9),W (+9)
36.0,,2022-12-29,31-288,DAL,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,,99.0,5.2105263157894735,0.0,116.6,6.136842105263158,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+5),W (+5)
37.0,35.0,2022-12-31,31-290,DAL,SAS,1.0,32.6,3.0,6.0,0.5,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,5.3,2.0,2.0,2.0,1.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,4.0,85.0,4.473684210526316,5.300000000000001,109.8,5.778947368421052,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+15),W (+15)
38.0,36.0,2023-01-02,31-292,DAL,HOU,1.0,41.66666666666666,3.0,8.0,0.375,2.0,6.0,0.333,0.0,0.0,,0.0,8.0,8.0,1.0,2.0,1.0,0.0,2.0,8.0,8.6,8.0,2.0,1.0,0.5,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,12.0,55.0,2.894736842105264,8.599999999999998,79.1,4.163157894736842,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+1),W (+1)
39.0,37.0,2023-01-05,31-295,DAL,BOS,1.0,36.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,0.0,2.4,-12.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,6.0,30.0,1.5789473684210529,2.399999999999999,48.7,2.5631578947368423,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+5),W (+5)
40.0,38.0,2023-01-07,31-297,DAL,NOP,0.0,26.35,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.9,19.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,4.0,78.0,4.105263157894737,2.499999999999999,102.10000000000002,5.373684210526317,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-29),L (-29)
41.0,39.0,2023-01-08,31-298,DAL,OKC,1.0,32.96666666666667,3.0,7.0,0.429,3.0,6.0,0.5,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,8.4,-2.0,1.0,0.0,0.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,7.0,41.0,2.1578947368421053,8.399999999999999,60.30000000000001,3.173684210526317,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+10),W (+10)
42.0,40.0,2023-01-10,31-300,DAL,LAC,0.0,23.5,2.0,8.0,0.25,2.0,7.0,0.286,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,-0.2,-16.0,1.0,0.0,0.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,-2.0,38.0,2.0,-0.1999999999999997,61.1,3.2157894736842105,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,,
43.0,41.0,2023-01-12,31-302,DAL,LAL,1.0,47.2,2.0,8.0,0.25,2.0,8.0,0.25,1.0,2.0,0.5,0.0,9.0,9.0,0.0,2.0,1.0,0.0,5.0,7.0,5.2,-2.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,9.0,65.0,3.421052631578948,4.8,67.7,3.5631578947368423,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-11),L (-11)
44.0,42.0,2023-01-14,31-304,DAL,POR,1.0,28.766666666666666,8.0,10.0,0.8,8.0,10.0,0.8,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,24.0,21.3,-8.0,0.0,0.0,,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,18.0,55.0,2.894736842105264,21.3,70.79999999999998,3.7263157894736834,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-12),L (-12)
45.0,43.0,2023-01-15,31-305,DAL,POR,1.0,34.88333333333333,4.0,9.0,0.444,2.0,6.0,0.333,0.0,0.0,,3.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,10.0,7.9,-10.0,3.0,2.0,0.6666666666666666,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,7.0,82.0,4.315789473684211,7.900000000000001,98.5,5.184210526315789,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,W (+4),W (+4)
46.0,44.0,2023-01-18,31-308,DAL,ATL,0.0,35.61666666666667,7.0,11.0,0.636,4.0,7.0,0.571,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,1.0,5.0,18.0,13.1,-17.0,4.0,3.0,0.75,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,11.0,55.0,2.894736842105264,13.1,79.7,4.194736842105264,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-17),L (-17)
47.0,45.0,2023-01-20,31-310,DAL,MIA,0.0,28.25,5.0,7.0,0.714,5.0,6.0,0.833,0.0,0.0,,1.0,2.0,3.0,1.0,2.0,1.0,0.0,4.0,15.0,15.2,33.0,1.0,0.0,0.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,15.0,51.0,2.6842105263157894,15.2,69.7,3.668421052631579,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-17),L (-17)
48.0,46.0,2023-01-22,31-312,DAL,LAC,0.0,32.11666666666667,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,-1.1,-2.0,1.0,0.0,0.0,64,39,73,41,43,45,40,58,63,36,25,51,36,68,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,79.0,40.0,71.0,3.0,0.0,0.9552238805970148,0.5909090909090909,0.9605263157894736,0.9111111111111112,0.0,0.9148936170212766,0.9375,0.9523809523809524,0.9666666666666668,0.0,0.9545454545454546,0.972972972972973,0.925925925925926,0.6455696202531646,0.9,0.9577464788732394,1.0,17,20,7,13,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2,0.8666666666666667,,19,2.0,46.0,2.421052631578948,-1.0999999999999996,73.2,3.852631578947368,7.7,2.8,-2.6,-2.3,-0.3,0.0598975016015374,0.577,0.845,0.079,-0.4,1.3,L (-8),L (-8)
