Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chima Moneke,Shared Games with Chimezie Metu,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Chimezie Metu,Davion Mitchell,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,26.0,2022-12-13,24-108,SAC,PHI,1.0,23.8,3.0,8.0,0.375,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,7.0,-0.1,-20.0,3.0,2.0,0.6666666666666666,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,-3.0,55.0,3.055555555555556,-0.1000000000000009,62.19999999999999,3.455555555555555,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-13),L (-13)
27.0,,2022-12-14,24-109,SAC,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,,81.0,4.5,0.0,93.7,5.205555555555556,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-20),L (-20)
28.0,27.0,2022-12-16,24-111,SAC,DET,1.0,28.7,5.0,9.0,0.556,3.0,6.0,0.5,0.0,0.0,,1.0,1.0,2.0,4.0,1.0,0.0,0.0,5.0,13.0,11.5,21.0,3.0,2.0,0.6666666666666666,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,11.0,63.0,3.5,11.5,79.30000000000001,4.405555555555556,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+1),W (+1)
29.0,28.0,2022-12-19,24-114,SAC,CHO,1.0,31.78333333333333,3.0,11.0,0.273,3.0,8.0,0.375,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,9.0,1.7,6.0,3.0,0.0,0.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,0.0,60.0,3.333333333333333,1.6999999999999984,81.3,4.516666666666667,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+9),W (+9)
30.0,29.0,2022-12-21,24-116,SAC,LAL,1.0,32.05,9.0,14.0,0.643,3.0,7.0,0.429,5.0,5.0,1.0,1.0,4.0,5.0,1.0,3.0,0.0,2.0,2.0,26.0,22.6,23.0,7.0,6.0,0.8571428571428571,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,14.0,70.0,3.888888888888889,20.600000000000005,81.19999999999999,4.51111111111111,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-6),L (-6)
31.0,30.0,2022-12-23,24-118,SAC,WAS,1.0,23.5,5.0,10.0,0.5,2.0,5.0,0.4,2.0,3.0,0.667,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,14.0,5.4,-20.0,5.0,3.0,0.6,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,0.0,52.0,2.888888888888889,4.6000000000000005,66.39999999999999,3.688888888888888,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+14),W (+14)
32.0,31.0,2022-12-27,24-122,SAC,DEN,1.0,37.1,8.0,14.0,0.571,3.0,7.0,0.429,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,2.0,21.0,15.3,-11.0,7.0,5.0,0.7142857142857143,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,9.0,50.0,2.7777777777777777,14.5,59.29999999999999,3.294444444444444,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-14),L (-14)
33.0,32.0,2022-12-28,24-123,SAC,DEN,1.0,17.583333333333332,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,6.0,4.0,-6.0,1.0,0.0,0.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,5.0,85.0,4.722222222222222,3.999999999999998,107.1,5.949999999999999,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-7),L (-7)
34.0,33.0,2022-12-30,24-125,SAC,UTA,1.0,30.35,12.0,18.0,0.667,6.0,10.0,0.6,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,1.0,5.0,30.0,22.6,5.0,8.0,6.0,0.75,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,16.0,64.0,3.555555555555556,22.599999999999994,74.29999999999998,4.127777777777776,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+1),W (+1)
35.0,34.0,2023-01-01,24-127,SAC,MEM,1.0,32.18333333333333,4.0,10.0,0.4,3.0,7.0,0.429,3.0,3.0,1.0,0.0,6.0,6.0,5.0,2.0,0.0,1.0,2.0,14.0,14.1,-7.0,3.0,1.0,0.3333333333333333,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,13.0,51.0,2.833333333333333,12.9,61.59999999999999,3.4222222222222216,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+1),W (+1)
36.0,35.0,2023-01-03,24-129,SAC,UTA,1.0,31.73333333333333,6.0,12.0,0.5,2.0,6.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,16.0,9.1,18.0,6.0,4.0,0.6666666666666666,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,5.0,65.0,3.611111111111111,8.299999999999997,72.99999999999999,4.0555555555555545,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-10),L (-10)
37.0,36.0,2023-01-04,24-130,SAC,ATL,1.0,34.0,8.0,15.0,0.533,4.0,9.0,0.444,4.0,4.0,1.0,0.0,3.0,3.0,5.0,1.0,0.0,3.0,4.0,24.0,17.5,0.0,6.0,4.0,0.6666666666666666,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,11.0,61.0,3.388888888888889,15.899999999999991,73.4,4.077777777777778,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+2),W (+2)
38.0,37.0,2023-01-07,24-133,SAC,LAL,1.0,39.583333333333336,7.0,15.0,0.467,3.0,9.0,0.333,0.0,0.0,,2.0,4.0,6.0,3.0,2.0,1.0,1.0,4.0,17.0,14.1,7.0,6.0,4.0,0.6666666666666666,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,13.0,52.0,2.888888888888889,14.1,79.19999999999999,4.4,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-3),L (-3)
39.0,38.0,2023-01-09,24-135,SAC,ORL,1.0,21.83333333333333,5.0,12.0,0.417,4.0,8.0,0.5,0.0,0.0,,0.0,3.0,3.0,4.0,1.0,0.0,2.0,4.0,14.0,8.7,17.0,4.0,1.0,0.25,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,8.0,100.0,5.555555555555555,8.700000000000001,109.2,6.066666666666666,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-2),L (-2)
40.0,,2023-01-11,24-137,SAC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,,79.0,4.388888888888889,0.0,98.0,5.444444444444445,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+25),W (+25)
41.0,,2023-01-13,24-139,SAC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,,108.0,6.0,0.0,123.20000000000002,6.844444444444445,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+20),W (+20)
42.0,39.0,2023-01-15,24-141,SAC,SAS,1.0,22.566666666666663,4.0,11.0,0.364,1.0,4.0,0.25,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,9.0,4.8,8.0,7.0,3.0,0.4285714285714285,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,2.0,80.0,4.444444444444445,4.799999999999999,99.29999999999998,5.516666666666666,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,,
43.0,40.0,2023-01-18,24-144,SAC,LAL,1.0,32.916666666666664,7.0,13.0,0.538,3.0,8.0,0.375,1.0,2.0,0.5,1.0,2.0,3.0,8.0,2.0,1.0,1.0,0.0,18.0,19.9,30.0,5.0,4.0,0.8,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,16.0,53.0,2.9444444444444446,19.500000000000004,67.69999999999999,3.761111111111111,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+25),W (+25)
44.0,41.0,2023-01-20,24-146,SAC,OKC,1.0,34.63333333333333,6.0,13.0,0.462,2.0,7.0,0.286,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,1.0,2.0,2.0,14.0,8.5,6.0,6.0,4.0,0.6666666666666666,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,7.0,62.0,3.4444444444444446,8.499999999999995,72.99999999999999,4.0555555555555545,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+13),W (+13)
45.0,42.0,2023-01-21,24-147,SAC,PHI,1.0,30.73333333333333,8.0,12.0,0.667,2.0,4.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,4.0,20.0,19.6,12.0,8.0,6.0,0.75,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,15.0,59.0,3.2777777777777777,18.8,79.6,4.422222222222222,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+5),W (+5)
46.0,43.0,2023-01-23,24-149,SAC,MEM,1.0,20.75,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.9,2.0,4.0,1.0,0.25,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,2.0,106.0,5.888888888888889,2.8999999999999995,109.4,6.077777777777778,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+5),W (+5)
47.0,44.0,2023-01-25,24-151,SAC,TOR,1.0,32.233333333333334,8.0,12.0,0.667,5.0,9.0,0.556,0.0,0.0,,0.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,21.0,19.1,-10.0,3.0,3.0,1.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,17.0,44.0,2.4444444444444446,19.1,49.3,2.738888888888889,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-2),L (-2)
48.0,45.0,2023-01-28,24-154,SAC,MIN,1.0,35.65,4.0,12.0,0.333,2.0,7.0,0.286,1.0,2.0,0.5,3.0,4.0,7.0,3.0,0.0,0.0,2.0,3.0,11.0,6.0,-9.0,5.0,2.0,0.4,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,5.0,42.0,2.333333333333333,5.6000000000000005,65.89999999999999,3.661111111111111,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+33),W (+33)
49.0,46.0,2023-01-30,24-156,SAC,MIN,1.0,21.616666666666667,1.0,7.0,0.143,0.0,5.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,4.0,1.0,0.0,0.0,2.0,3.0,2.6,-7.0,2.0,1.0,0.5,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,4.0,69.0,3.8333333333333335,2.2,86.20000000000002,4.78888888888889,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-18),L (-18)
50.0,47.0,2023-02-01,24-158,SAC,SAS,1.0,18.55,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,2.0,1.0,0.5,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,3.0,70.0,3.888888888888889,4.0,91.6,5.088888888888889,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,L (-7),L (-7)
51.0,48.0,2023-02-03,24-160,SAC,IND,1.0,36.15,7.0,14.0,0.5,1.0,7.0,0.143,1.0,2.0,0.5,0.0,3.0,3.0,3.0,4.0,0.0,2.0,2.0,16.0,12.8,-4.0,7.0,6.0,0.8571428571428571,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,8.0,55.0,3.055555555555556,12.399999999999997,58.6,3.2555555555555555,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+7),W (+7)
52.0,49.0,2023-02-05,24-162,SAC,NOP,1.0,20.966666666666665,3.0,8.0,0.375,2.0,7.0,0.286,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,10.0,4.6,-34.0,1.0,1.0,1.0,24,2,59,73,67,73,75,73,10,33,71,27,5,15,37,57,68,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.8939393939393939,0.9125,0.9178082191780822,0.0,0.9240506329113924,0.9146341463414634,0.9125,0.625,0.9428571428571428,0.922077922077922,0.84375,1.0,0.9375,0.8809523809523809,0.890625,0.918918918918919,17,12.0,36.0,0.4722222222222222,0.0,18,0.0,52.0,2.888888888888889,3.8,63.3,3.5166666666666666,15.2,4.9,1.0,1.4,-0.3,0.1151747827844009,0.617,0.589,0.151,1.7,3.3,W (+10),W (+10)
