Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chima Moneke,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Davion Mitchell,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,23.0,2022-12-14,25-267,SAC,TOR,0,4.616666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.3,-13,1.0,1.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,0.0,81.0,4.5,0.2999999999999998,93.4,5.188888888888889,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-20),L (-20)
28.0,24.0,2022-12-16,25-269,SAC,DET,0,4.033333333333333,0.0,3.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.2,0,3.0,0.0,0.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,-2.0,76.0,4.222222222222222,-2.2,93.0,5.166666666666667,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+1),W (+1)
29.0,,2022-12-19,25-272,SAC,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,60.0,3.333333333333333,0.0,83.0,4.611111111111111,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+9),W (+9)
30.0,,2022-12-21,25-274,SAC,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,84.0,4.666666666666667,0.0,101.8,5.655555555555555,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-6),L (-6)
31.0,25.0,2022-12-23,25-276,SAC,WAS,0,2.9,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+3,0.0,0.0,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,1.0,51.0,2.833333333333333,0.3,70.69999999999999,3.927777777777777,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+14),W (+14)
32.0,,2022-12-27,25-280,SAC,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,59.0,3.2777777777777777,0.0,73.8,4.1,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-14),L (-14)
33.0,,2022-12-28,25-281,SAC,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,90.0,5.0,0.0,111.1,6.172222222222222,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-7),L (-7)
34.0,,2022-12-30,25-283,SAC,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,80.0,4.444444444444445,0.0,96.89999999999998,5.383333333333332,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+1),W (+1)
35.0,26.0,2023-01-01,25-285,SAC,MEM,0,1.4333333333333331,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,+2,1.0,1.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,2.0,62.0,3.4444444444444446,2.0,72.49999999999999,4.027777777777777,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+1),W (+1)
36.0,,2023-01-03,25-287,SAC,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,70.0,3.888888888888889,0.0,81.29999999999998,4.516666666666666,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-10),L (-10)
37.0,,2023-01-04,25-288,SAC,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,72.0,4.0,0.0,89.30000000000001,4.961111111111112,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+2),W (+2)
38.0,,2023-01-07,25-291,SAC,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,65.0,3.611111111111111,0.0,93.29999999999998,5.183333333333333,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-3),L (-3)
39.0,27.0,2023-01-09,25-293,SAC,ORL,0,14.116666666666667,5.0,7.0,.714,0.0,0.0,,1,1.0,1.000,3.0,6.0,9.0,2.0,0.0,0.0,1.0,3.0,11.0,11.2,+12,7.0,5.0,0.7142857142857143,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,13.0,95.0,5.277777777777778,10.799999999999995,107.1,5.949999999999999,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-2),L (-2)
40.0,28.0,2023-01-11,25-295,SAC,HOU,0,8.033333333333333,2.0,3.0,.667,0.0,0.0,,2,2.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,3.1,+4,3.0,2.0,0.6666666666666666,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,2.0,77.0,4.277777777777778,2.3000000000000003,95.70000000000002,5.316666666666667,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+25),W (+25)
41.0,29.0,2023-01-13,25-297,SAC,HOU,0,6.716666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,-3,0.0,0.0,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,2.0,106.0,5.888888888888889,0.6,122.60000000000002,6.811111111111113,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+20),W (+20)
42.0,30.0,2023-01-15,25-299,SAC,SAS,0,12.866666666666667,3.0,6.0,.500,0.0,0.0,,2,2.0,1.000,2.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,8.0,7.2,+3,6.0,3.0,0.5,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,6.0,76.0,4.222222222222222,6.4,97.7,5.427777777777778,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,,
43.0,31.0,2023-01-18,25-302,SAC,LAL,0,17.3,2.0,3.0,.667,0.0,0.0,,2,2.0,1.000,3.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,6.0,8.7,-20,3.0,2.0,0.6666666666666666,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,9.0,60.0,3.333333333333333,7.899999999999998,79.30000000000001,4.405555555555556,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+25),W (+25)
44.0,32.0,2023-01-20,25-304,SAC,OKC,0,10.216666666666669,2.0,3.0,.667,0.0,0.0,,0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,3.2,+1,3.0,2.0,0.6666666666666666,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,4.0,65.0,3.611111111111111,3.2,78.3,4.35,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+13),W (+13)
45.0,33.0,2023-01-21,25-305,SAC,PHI,0,4.683333333333334,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,-1.4,+4,2.0,1.0,0.5,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,-2.0,76.0,4.222222222222222,-1.4,99.8,5.544444444444444,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+5),W (+5)
46.0,,2023-01-23,25-307,SAC,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,,108.0,6.0,0.0,112.3,6.238888888888889,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+5),W (+5)
47.0,34.0,2023-01-25,25-309,SAC,TOR,0,15.966666666666669,1.0,5.0,.200,0.0,1.0,.000,0,0.0,,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,2.1,+8,4.0,1.0,0.25,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,4.0,57.0,3.1666666666666665,2.1,66.3,3.683333333333333,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-2),L (-2)
48.0,35.0,2023-01-28,25-312,SAC,MIN,0,8.516666666666667,3.0,5.0,.600,0.0,1.0,.000,1,2.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.6,-4,4.0,3.0,0.75,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,1.0,46.0,2.555555555555556,4.2,67.30000000000001,3.73888888888889,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+33),W (+33)
49.0,36.0,2023-01-30,25-314,SAC,MIN,0,11.083333333333334,2.0,3.0,.667,0.0,1.0,.000,1,2.0,.500,0.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,5.0,5.4,0,2.0,2.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,6.0,67.0,3.7222222222222223,5.0,83.40000000000002,4.633333333333335,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-18),L (-18)
50.0,37.0,2023-02-01,25-316,SAC,SAS,0,11.316666666666666,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,1.4,+6,3.0,2.0,0.6666666666666666,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,2.0,71.0,3.9444444444444446,1.3999999999999992,94.2,5.233333333333333,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-7),L (-7)
51.0,38.0,2023-02-03,25-318,SAC,IND,0,10.133333333333333,4.0,5.0,.800,2.0,3.0,.667,0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,10.0,8.0,-3,2.0,2.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,8.0,55.0,3.055555555555556,7.999999999999998,63.0,3.5,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+7),W (+7)
52.0,39.0,2023-02-05,25-320,SAC,NOP,0,10.216666666666669,2.0,3.0,.667,1.0,2.0,.500,2,2.0,1.000,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,7.0,7.0,+2,1.0,1.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,6.0,46.0,2.555555555555556,6.2,60.9,3.3833333333333333,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,W (+10),W (+10)
53.0,40.0,2023-02-06,25-321,SAC,HOU,0,13.483333333333333,2.0,3.0,.667,0.0,0.0,,0,0.0,,1.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,4.0,6.0,+11,3.0,2.0,0.6666666666666666,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,8.0,101.0,5.611111111111111,6.000000000000001,118.2,6.566666666666666,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-3),L (-3)
54.0,41.0,2023-02-08,25-323,SAC,HOU,0,12.483333333333333,4.0,4.0,1.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,8.0,10.5,+4,4.0,4.0,1.0,19,2,64,58,64,66,65,16,59,25,63,27,3,11,31,54,58,26.0,2.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.7307692307692307,1.0,0.8,0.7945205479452054,0.0,0.810126582278481,0.8048780487804879,0.8125,1.0,0.7866666666666666,0.7142857142857143,0.8181818181818182,0.84375,0.6,0.6875,0.7380952380952381,0.84375,0.7837837837837838,18,12.0,36.0,0.5,0.0,18,11.0,62.0,3.4444444444444446,10.499999999999998,92.9,5.161111111111111,17.3,2.1,-0.1,-0.3,0.2,0.0324307940998181,0.639,0.174,0.333,0.3,1.2,L (-32),L (-32)
