Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chimezie Metu,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Chimezie Metu,Davion Mitchell,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,,2022-12-16,23-156,SAC,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,74.0,4.352941176470588,0.0,90.8,5.341176470588235,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+1),W (+1)
29.0,2.0,2022-12-19,23-159,SAC,CHO,0,7.266666666666667,1.0,3.0,.333,0.0,0.0,,0,0.0,,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,-12,3.0,1.0,0.3333333333333333,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,3.0,57.0,3.3529411764705883,2.0,81.0,4.764705882352941,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+9),W (+9)
30.0,3.0,2022-12-21,23-161,SAC,LAL,0,10.65,5.0,5.0,1.000,0.0,0.0,,0,2.0,.000,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,7.8,-6,5.0,5.0,1.0,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,6.0,78.0,4.588235294117647,7.799999999999998,94.0,5.529411764705882,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-6),L (-6)
31.0,4.0,2022-12-23,23-163,SAC,WAS,0,4.216666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,-7,0.0,0.0,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,1.0,51.0,3.0,-0.1,71.1,4.18235294117647,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+14),W (+14)
32.0,,2022-12-27,23-167,SAC,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,59.0,3.4705882352941178,0.0,73.8,4.341176470588235,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-14),L (-14)
33.0,,2022-12-28,23-168,SAC,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,90.0,5.294117647058823,0.0,111.1,6.535294117647059,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-7),L (-7)
34.0,,2022-12-30,23-170,SAC,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,80.0,4.705882352941177,0.0,96.89999999999998,5.699999999999998,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+1),W (+1)
35.0,,2023-01-01,23-172,SAC,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,64.0,3.764705882352941,0.0,74.49999999999999,4.38235294117647,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+1),W (+1)
36.0,,2023-01-03,23-174,SAC,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,70.0,4.117647058823529,0.0,81.29999999999998,4.78235294117647,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-10),L (-10)
37.0,,2023-01-04,23-175,SAC,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,72.0,4.235294117647059,0.0,89.30000000000001,5.252941176470589,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+2),W (+2)
38.0,,2023-01-07,23-178,SAC,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,65.0,3.823529411764706,0.0,93.29999999999998,5.488235294117646,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-3),L (-3)
39.0,,2023-01-09,23-180,SAC,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,108.0,6.352941176470588,0.0,117.9,6.935294117647059,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-2),L (-2)
40.0,,2023-01-11,23-182,SAC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,79.0,4.647058823529412,0.0,98.0,5.764705882352941,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+25),W (+25)
41.0,,2023-01-13,23-184,SAC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,108.0,6.352941176470588,0.0,123.20000000000002,7.247058823529413,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+20),W (+20)
42.0,,2023-01-15,23-186,SAC,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,82.0,4.823529411764706,0.0,104.09999999999998,6.1235294117647046,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,,
43.0,,2023-01-18,23-189,SAC,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,69.0,4.0588235294117645,0.0,87.2,5.129411764705883,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+25),W (+25)
44.0,,2023-01-20,23-191,SAC,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,69.0,4.0588235294117645,0.0,81.49999999999999,4.794117647058823,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+13),W (+13)
45.0,,2023-01-21,23-192,SAC,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,74.0,4.352941176470588,0.0,98.4,5.788235294117648,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+5),W (+5)
46.0,,2023-01-23,23-194,SAC,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,108.0,6.352941176470588,0.0,112.3,6.605882352941176,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+5),W (+5)
47.0,,2023-01-25,23-196,SAC,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,61.0,3.588235294117647,0.0,68.4,4.023529411764706,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-2),L (-2)
48.0,,2023-01-28,23-199,SAC,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,47.0,2.764705882352941,0.0,71.5,4.205882352941177,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+33),W (+33)
49.0,,2023-01-30,23-201,SAC,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,73.0,4.294117647058823,0.0,88.40000000000002,5.200000000000001,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-18),L (-18)
50.0,,2023-02-01,23-203,SAC,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,73.0,4.294117647058823,0.0,95.6,5.623529411764705,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-7),L (-7)
51.0,,2023-02-03,23-205,SAC,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,63.0,3.7058823529411766,0.0,71.0,4.176470588235294,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+7),W (+7)
52.0,,2023-02-05,23-207,SAC,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,52.0,3.0588235294117645,0.0,67.1,3.947058823529412,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+10),W (+10)
53.0,,2023-02-06,23-208,SAC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,109.0,6.411764705882353,0.0,124.2,7.305882352941176,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-3),L (-3)
54.0,,2023-02-08,23-210,SAC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,73.0,4.294117647058823,0.0,103.39999999999998,6.082352941176469,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,L (-32),L (-32)
55.0,,2023-02-10,23-212,SAC,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,61.0,3.588235294117647,0.0,77.7,4.570588235294117,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+20),W (+20)
56.0,,2023-02-11,23-213,SAC,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,3,4,5,5,5,5,2,5,3,5,1,2,3,5,5,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,16.0,42.0,64.0,74.0,0.0384615384615384,0.0,0.0454545454545454,0.05,0.0684931506849315,0.0,0.0632911392405063,0.0609756097560975,0.0625,0.125,0.0666666666666666,0.0857142857142857,0.0649350649350649,0.03125,0.125,0.0714285714285714,0.078125,0.0675675675675675,1,12.0,36.0,0.0277777777777777,0.0,17,,82.0,4.823529411764706,0.0,103.4,6.082352941176471,17.0,0.1,-3.4,-2.6,-0.8,0.0012123661345726,0.607,0.0,0.222,0.0,0.1,W (+2),W (+2)
