Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chima Moneke,Shared Games with Chimezie Metu,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Chima Moneke,Chimezie Metu,Davion Mitchell,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,,2022-12-14,29-181,SAC,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,81.0,4.5,0.0,93.7,5.205555555555556,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-20),L (-20)
28.0,,2022-12-16,29-183,SAC,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,74.0,4.111111111111111,0.0,90.8,5.044444444444444,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+1),W (+1)
29.0,,2022-12-19,29-186,SAC,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,60.0,3.333333333333333,0.0,83.0,4.611111111111111,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+9),W (+9)
30.0,,2022-12-21,29-188,SAC,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,84.0,4.666666666666667,0.0,101.8,5.655555555555555,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-6),L (-6)
31.0,,2022-12-23,29-190,SAC,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,52.0,2.888888888888889,0.0,71.0,3.9444444444444446,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+14),W (+14)
32.0,9.0,2022-12-27,29-194,SAC,DEN,1,13.9,0.0,1.0,.000,0.0,1.0,.000,2,2.0,1.000,0.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,-1.1,-4,0.0,0.0,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,1.0,58.0,3.2222222222222223,-1.9,75.69999999999999,4.205555555555555,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-14),L (-14)
33.0,,2022-12-28,29-195,SAC,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,90.0,5.0,0.0,111.1,6.172222222222222,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-7),L (-7)
34.0,,2022-12-30,29-197,SAC,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,80.0,4.444444444444445,0.0,96.89999999999998,5.383333333333332,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+1),W (+1)
35.0,10.0,2023-01-01,29-199,SAC,MEM,0,1.4333333333333331,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3,+2,0.0,0.0,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,0.0,64.0,3.555555555555556,-0.3,74.8,4.155555555555555,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+1),W (+1)
36.0,,2023-01-03,29-201,SAC,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,70.0,3.888888888888889,0.0,81.29999999999998,4.516666666666666,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-10),L (-10)
37.0,,2023-01-04,29-202,SAC,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,72.0,4.0,0.0,89.30000000000001,4.961111111111112,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+2),W (+2)
38.0,,2023-01-07,29-205,SAC,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,65.0,3.611111111111111,0.0,93.29999999999998,5.183333333333333,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-3),L (-3)
39.0,,2023-01-09,29-207,SAC,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,108.0,6.0,0.0,117.9,6.550000000000001,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-2),L (-2)
40.0,,2023-01-11,29-209,SAC,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,79.0,4.388888888888889,0.0,98.0,5.444444444444445,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+25),W (+25)
41.0,,2023-01-13,29-211,SAC,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,108.0,6.0,0.0,123.20000000000002,6.844444444444445,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+20),W (+20)
42.0,,2023-01-15,29-213,SAC,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,82.0,4.555555555555555,0.0,104.09999999999998,5.783333333333332,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,,
43.0,,2023-01-18,29-216,SAC,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,69.0,3.8333333333333335,0.0,87.2,4.844444444444445,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+25),W (+25)
44.0,,2023-01-20,29-218,SAC,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,69.0,3.8333333333333335,0.0,81.49999999999999,4.527777777777777,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+13),W (+13)
45.0,11.0,2023-01-21,29-219,SAC,PHI,0,0.0333333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,0.0,74.0,4.111111111111111,0.0,98.4,5.466666666666667,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+5),W (+5)
46.0,12.0,2023-01-23,29-221,SAC,MEM,0,3.3666666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3,+7,0.0,0.0,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,2.0,106.0,5.888888888888889,0.2999999999999998,112.0,6.222222222222222,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+5),W (+5)
47.0,,2023-01-25,29-223,SAC,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,61.0,3.388888888888889,0.0,68.4,3.8,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-2),L (-2)
48.0,,2023-01-28,29-226,SAC,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,47.0,2.611111111111111,0.0,71.5,3.9722222222222223,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+33),W (+33)
49.0,,2023-01-30,29-228,SAC,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,73.0,4.055555555555555,0.0,88.40000000000002,4.911111111111112,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-18),L (-18)
50.0,,2023-02-01,29-230,SAC,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,73.0,4.055555555555555,0.0,95.6,5.311111111111111,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-7),L (-7)
51.0,,2023-02-03,29-232,SAC,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,63.0,3.5,0.0,71.0,3.9444444444444446,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+7),W (+7)
52.0,,2023-02-05,29-234,SAC,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,52.0,2.888888888888889,0.0,67.1,3.7277777777777774,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,W (+10),W (+10)
53.0,13.0,2023-02-06,29-235,SAC,HOU,0,2.45,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,+2,0.0,0.0,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,1.0,108.0,6.0,0.2999999999999999,123.9,6.883333333333334,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-3),L (-3)
54.0,,2023-02-08,29-237,SAC,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,73.0,4.055555555555555,0.0,103.39999999999998,5.744444444444444,12.8,0.3,-4.0,-4.9,0.9,0.0043443119822186,0.58,0.067,0.533,-0.1,0.1,L (-32),L (-32)
