Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chima Moneke,Shared Games with Chimezie Metu,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Chimezie Metu,Davion Mitchell,De'Aaron Fox,Deonte Burton,Harrison Barnes,Keegan Murray,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
53.0,51.0,2023-02-06,26-279,SAC,HOU,1.0,31.75,7.0,10.0,0.7,1.0,2.0,0.5,2.0,2.0,1.0,1.0,6.0,7.0,10.0,2.0,0.0,2.0,5.0,17.0,20.3,5.0,8.0,6.0,0.75,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,22.0,87.0,4.833333333333333,19.5,104.7,5.816666666666666,0.1525560719337239,L (-3),L (-3)
54.0,52.0,2023-02-08,26-281,SAC,HOU,1.0,32.05,8.0,15.0,0.533,0.0,2.0,0.0,6.0,7.0,0.857,3.0,6.0,9.0,5.0,1.0,0.0,1.0,5.0,22.0,19.7,4.0,13.0,8.0,0.6153846153846154,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,14.0,59.0,3.2777777777777777,17.299999999999994,86.1,4.783333333333333,0.1525560719337239,L (-32),L (-32)
55.0,53.0,2023-02-10,26-283,SAC,DAL,1.0,37.25,6.0,12.0,0.5,0.0,1.0,0.0,6.0,7.0,0.857,3.0,8.0,11.0,7.0,2.0,0.0,2.0,6.0,18.0,18.6,-15.0,11.0,6.0,0.5454545454545454,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,17.0,44.0,2.4444444444444446,16.199999999999996,61.49999999999999,3.416666666666666,0.1525560719337239,W (+20),W (+20)
56.0,54.0,2023-02-11,26-284,SAC,DAL,1.0,41.18333333333333,10.0,12.0,0.833,0.0,0.0,,2.0,2.0,1.0,4.0,10.0,14.0,2.0,1.0,0.0,1.0,6.0,22.0,22.4,1.0,12.0,10.0,0.8333333333333334,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,24.0,58.0,3.2222222222222223,21.599999999999994,81.8,4.544444444444444,0.1525560719337239,W (+2),W (+2)
57.0,55.0,2023-02-14,26-287,SAC,PHO,1.0,37.73333333333333,7.0,12.0,0.583,0.0,1.0,0.0,10.0,10.0,1.0,6.0,9.0,15.0,7.0,2.0,0.0,4.0,3.0,24.0,27.0,-19.0,11.0,7.0,0.6363636363636364,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,22.0,36.0,2.0,23.000000000000004,50.80000000000001,2.822222222222223,0.1525560719337239,L (-8),L (-8)
58.0,56.0,2023-02-23,26-296,SAC,POR,1.0,31.516666666666666,6.0,10.0,0.6,0.0,1.0,0.0,6.0,6.0,1.0,3.0,14.0,17.0,10.0,3.0,0.0,5.0,0.0,18.0,24.7,2.0,9.0,6.0,0.6666666666666666,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,27.0,65.0,3.611111111111111,22.300000000000004,85.79999999999998,4.766666666666666,0.1525560719337239,W (+5),W (+5)
59.0,57.0,2023-02-24,26-297,SAC,LAC,1.0,31.23333333333333,8.0,14.0,0.571,0.0,1.0,0.0,4.0,4.0,1.0,4.0,6.0,10.0,4.0,1.0,1.0,5.0,6.0,20.0,15.1,-2.0,13.0,8.0,0.6153846153846154,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,13.0,96.0,5.333333333333333,13.500000000000009,130.1,7.227777777777778,0.1525560719337239,L (-11),L (-11)
60.0,58.0,2023-02-26,26-299,SAC,OKC,1.0,35.53333333333333,6.0,8.0,0.75,1.0,1.0,1.0,1.0,3.0,0.333,2.0,13.0,15.0,8.0,0.0,0.0,4.0,3.0,14.0,15.7,12.0,7.0,5.0,0.7142857142857143,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,22.0,62.0,3.4444444444444446,15.299999999999995,79.89999999999999,4.438888888888888,0.1525560719337239,W (+17),W (+17)
61.0,59.0,2023-02-28,26-301,SAC,OKC,1.0,33.61666666666667,8.0,10.0,0.8,0.0,0.0,,6.0,8.0,0.75,2.0,11.0,13.0,9.0,0.0,1.0,4.0,4.0,22.0,23.5,22.0,10.0,8.0,0.8,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,23.0,62.0,3.4444444444444446,21.1,71.1,3.95,0.1525560719337239,W (+1),W (+1)
62.0,60.0,2023-03-03,26-304,SAC,LAC,1.0,34.81666666666667,10.0,13.0,0.769,0.0,0.0,,3.0,3.0,1.0,2.0,8.0,10.0,7.0,1.0,1.0,3.0,2.0,23.0,24.5,-6.0,13.0,10.0,0.7692307692307693,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,23.0,57.0,3.1666666666666665,23.3,71.69999999999999,3.983333333333333,0.1525560719337239,W (+9),W (+9)
63.0,61.0,2023-03-04,26-305,SAC,MIN,1.0,32.75,10.0,18.0,0.556,1.0,1.0,1.0,3.0,5.0,0.6,6.0,8.0,14.0,5.0,0.0,0.0,0.0,5.0,24.0,22.7,-9.0,17.0,9.0,0.5294117647058824,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,20.0,54.0,3.0,21.5,80.0,4.444444444444445,0.1525560719337239,,
64.0,62.0,2023-03-06,26-307,SAC,NOP,1.0,33.983333333333334,8.0,13.0,0.615,1.0,1.0,1.0,2.0,3.0,0.667,5.0,6.0,11.0,11.0,1.0,1.0,6.0,5.0,19.0,19.4,0.0,12.0,7.0,0.5833333333333334,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,21.0,77.0,4.277777777777778,18.600000000000005,95.2,5.288888888888889,0.1525560719337239,W (+6),W (+6)
65.0,63.0,2023-03-09,26-310,SAC,NYK,1.0,36.96666666666667,9.0,15.0,0.6,0.0,0.0,,6.0,8.0,0.75,3.0,10.0,13.0,10.0,0.0,1.0,3.0,4.0,24.0,24.5,-2.0,15.0,9.0,0.6,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,22.0,55.0,3.055555555555556,22.100000000000005,72.19999999999999,4.01111111111111,0.1525560719337239,W (+1),W (+1)
66.0,64.0,2023-03-11,26-312,SAC,PHO,1.0,35.38333333333333,5.0,10.0,0.5,0.0,0.0,,7.0,10.0,0.7,3.0,5.0,8.0,4.0,2.0,0.0,3.0,1.0,17.0,15.8,3.0,10.0,5.0,0.5,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,8.0,42.0,2.333333333333333,13.000000000000004,65.3,3.6277777777777778,0.1525560719337239,L (-4),L (-4)
67.0,65.0,2023-03-13,26-314,SAC,MIL,1.0,39.1,11.0,23.0,0.478,1.0,2.0,0.5,0.0,0.0,,10.0,7.0,17.0,15.0,0.0,0.0,1.0,3.0,23.0,28.7,-19.0,21.0,10.0,0.4761904761904761,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,31.0,65.0,3.611111111111111,28.700000000000003,75.10000000000001,4.172222222222223,0.1525560719337239,W (+15),W (+15)
68.0,66.0,2023-03-15,26-316,SAC,CHI,1.0,40.15,6.0,10.0,0.6,0.0,0.0,,2.0,3.0,0.667,3.0,14.0,17.0,10.0,1.0,1.0,3.0,5.0,14.0,19.0,10.0,10.0,6.0,0.6,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,27.0,42.0,2.333333333333333,18.2,60.19999999999999,3.344444444444444,0.1525560719337239,W (+5),W (+5)
69.0,67.0,2023-03-16,26-317,SAC,BRK,1.0,38.73333333333333,8.0,14.0,0.571,0.0,2.0,0.0,8.0,9.0,0.889,7.0,14.0,21.0,5.0,0.0,4.0,4.0,3.0,24.0,27.2,6.0,12.0,8.0,0.6666666666666666,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,27.0,28.0,1.5555555555555556,24.000000000000004,38.39999999999999,2.133333333333333,0.1525560719337239,W (+9),W (+9)
70.0,68.0,2023-03-18,26-319,SAC,WAS,1.0,33.233333333333334,10.0,12.0,0.833,0.0,1.0,0.0,10.0,12.0,0.833,2.0,7.0,9.0,10.0,1.0,1.0,1.0,2.0,30.0,35.2,27.0,11.0,10.0,0.9090909090909092,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,26.0,79.0,4.388888888888889,31.200000000000003,83.7,4.65,0.1525560719337239,L (-9),L (-9)
71.0,69.0,2023-03-20,26-321,SAC,UTA,1.0,38.06666666666667,4.0,11.0,0.364,0.0,0.0,,3.0,4.0,0.75,2.0,10.0,12.0,9.0,1.0,0.0,1.0,3.0,11.0,14.0,-7.0,11.0,4.0,0.3636363636363636,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,17.0,58.0,3.2222222222222223,12.8,78.1,4.338888888888889,0.1525560719337239,W (+3),W (+3)
72.0,70.0,2023-03-21,26-322,SAC,BOS,1.0,36.95,7.0,12.0,0.583,0.0,1.0,0.0,2.0,6.0,0.333,4.0,9.0,13.0,12.0,1.0,0.0,6.0,2.0,16.0,16.9,-15.0,11.0,7.0,0.6363636363636364,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,18.0,45.0,2.5,16.100000000000005,59.29999999999999,3.294444444444444,0.1525560719337239,W (+5),W (+5)
73.0,71.0,2023-03-24,26-325,SAC,PHO,1.0,37.81666666666667,10.0,15.0,0.667,0.0,1.0,0.0,7.0,8.0,0.875,2.0,7.0,9.0,9.0,1.0,0.0,1.0,4.0,27.0,28.3,11.0,14.0,10.0,0.7142857142857143,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,22.0,64.0,3.555555555555556,25.5,86.1,4.783333333333333,0.1525560719337239,W (+14),W (+14)
74.0,72.0,2023-03-25,26-326,SAC,UTA,1.0,38.11666666666667,7.0,14.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,6.0,9.0,15.0,7.0,0.0,0.0,2.0,1.0,16.0,18.0,13.0,13.0,6.0,0.4615384615384615,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,20.0,59.0,3.2777777777777777,17.599999999999998,81.19999999999999,4.51111111111111,0.1525560719337239,L (-8),L (-8)
75.0,73.0,2023-03-27,26-328,SAC,MIN,1.0,39.93333333333333,11.0,14.0,0.786,0.0,0.0,,2.0,3.0,0.667,3.0,7.0,10.0,4.0,1.0,0.0,3.0,6.0,24.0,20.8,-7.0,14.0,11.0,0.7857142857142857,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,19.0,38.0,2.111111111111111,20.0,55.10000000000001,3.061111111111112,0.1525560719337239,L (-23),L (-23)
76.0,74.0,2023-03-29,26-330,SAC,POR,1.0,26.5,5.0,7.0,0.714,0.0,0.0,,5.0,8.0,0.625,2.0,10.0,12.0,4.0,1.0,0.0,2.0,1.0,15.0,16.7,6.0,7.0,5.0,0.7142857142857143,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,15.0,80.0,4.444444444444445,14.700000000000005,88.30000000000001,4.905555555555556,0.1525560719337239,W (+8),W (+8)
77.0,75.0,2023-03-31,26-332,SAC,POR,1.0,33.0,9.0,14.0,0.643,0.0,0.0,,2.0,5.0,0.4,3.0,9.0,12.0,8.0,2.0,0.0,5.0,2.0,20.0,19.2,,14.0,9.0,0.6428571428571429,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,18.0,98.0,5.444444444444445,18.4,103.8,5.766666666666667,0.1525560719337239,W (+8),W (+8)
78.0,76.0,2023-04-02,26-334,SAC,SAS,1.0,39.31666666666667,9.0,12.0,0.75,1.0,1.0,1.0,7.0,12.0,0.583,2.0,6.0,8.0,6.0,1.0,1.0,3.0,4.0,26.0,23.7,-18.0,11.0,8.0,0.7272727272727273,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,15.0,50.0,2.7777777777777777,20.9,75.60000000000001,4.2,0.1525560719337239,L (-4),L (-4)
79.0,77.0,2023-04-04,26-336,SAC,NOP,1.0,32.083333333333336,7.0,12.0,0.583,1.0,2.0,0.5,1.0,2.0,0.5,3.0,9.0,12.0,11.0,0.0,0.0,2.0,3.0,16.0,19.3,6.0,10.0,6.0,0.6,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,23.0,73.0,4.055555555555555,18.9,87.39999999999998,4.855555555555554,0.1525560719337239,W (+40),W (+40)
80.0,78.0,2023-04-05,26-337,SAC,DAL,1.0,34.68333333333333,8.0,11.0,0.727,1.0,1.0,1.0,2.0,6.0,0.333,3.0,8.0,11.0,11.0,1.0,0.0,3.0,4.0,19.0,21.5,-14.0,10.0,7.0,0.7,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,22.0,60.0,3.333333333333333,20.69999999999999,70.89999999999999,3.938888888888888,0.1525560719337239,W (+24),W (+24)
81.0,,2023-04-07,26-339,SAC,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,2,64,77,71,79,77,15,73,33,75,32,5,15,39,63,71,26.0,2.0,66.0,80.0,73.0,2.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9230769230769232,1.0,0.9696969696969696,0.9625,0.9726027397260274,0.0,0.9634146341463414,0.9625,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,1.0,1.0,0.9375,0.9285714285714286,0.984375,0.9594594594594594,20,12.0,36.0,0.5555555555555556,0.0,18,,42.0,2.333333333333333,0.0,57.80000000000001,3.211111111111112,0.1525560719337239,L (-8),L (-8)
