Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Michael Carter-Williams,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with Paolo Banchero,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Mo Bamba,Moritz Wagner,Paolo Banchero,R.J. Hampton,Terrence Ross,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jay Scrubb,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Michael Carter-Williams,co_inf with Mo Bamba,co_inf with Moritz Wagner,co_inf with Paolo Banchero,co_inf with R.J. Hampton,co_inf with Terrence Ross,co_inf with Wendell Carter Jr.,Shared Games with Goga Bitadze,Derrick White,Goga Bitadze,co_inf with Goga Bitadze,co_inf with Derrick White,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
50.0,49.0,2023-01-28,21-154,ORL,CHI,1.0,22.5,3.0,8.0,0.375,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,7.0,5.0,-14.0,6.0,3.0,0.5,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,3.0,66.0,3.6666666666666665,4.599999999999998,72.4,4.022222222222222,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+6),W (+6)
51.0,50.0,2023-01-30,21-156,ORL,PHI,1.0,38.48333333333333,7.0,16.0,0.438,2.0,4.0,0.5,3.0,6.0,0.5,5.0,1.0,6.0,3.0,2.0,0.0,1.0,4.0,19.0,14.7,7.0,12.0,5.0,0.4166666666666667,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,7.0,70.0,3.888888888888889,13.500000000000002,71.6,3.9777777777777774,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-5),L (-5)
52.0,51.0,2023-02-01,21-158,ORL,PHI,1.0,36.4,6.0,15.0,0.4,1.0,7.0,0.143,0.0,1.0,0.0,3.0,1.0,4.0,2.0,2.0,0.0,6.0,3.0,13.0,3.1,-4.0,8.0,5.0,0.625,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,-1.0,55.0,3.055555555555556,3.099999999999998,48.99999999999999,2.722222222222222,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-19),L (-19)
53.0,52.0,2023-02-03,21-160,ORL,MIN,1.0,33.53333333333333,4.0,7.0,0.571,1.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,4.0,3.0,9.0,4.7,12.0,6.0,3.0,0.5,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,6.0,58.0,3.2222222222222223,4.699999999999999,79.2,4.4,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+10),W (+10)
54.0,53.0,2023-02-05,21-162,ORL,CHO,1.0,31.133333333333333,5.0,16.0,0.313,2.0,5.0,0.4,2.0,2.0,1.0,3.0,3.0,6.0,1.0,1.0,0.0,1.0,3.0,14.0,7.3,6.0,11.0,3.0,0.2727272727272727,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,3.0,82.0,4.555555555555555,6.499999999999999,82.09999999999998,4.56111111111111,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-11),L (-11)
55.0,54.0,2023-02-07,21-164,ORL,NYK,1.0,31.8,7.0,12.0,0.583,1.0,4.0,0.25,3.0,4.0,0.75,0.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,18.0,14.9,-2.0,8.0,6.0,0.75,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,9.0,63.0,3.5,13.700000000000005,54.4,3.022222222222222,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+7),W (+7)
56.0,55.0,2023-02-09,21-166,ORL,DEN,1.0,34.4,3.0,9.0,0.333,1.0,4.0,0.25,3.0,3.0,1.0,1.0,1.0,2.0,6.0,3.0,0.0,1.0,2.0,10.0,11.3,5.0,5.0,2.0,0.4,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,8.0,99.0,5.5,10.099999999999998,84.9,4.716666666666667,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+6),W (+6)
57.0,56.0,2023-02-11,21-168,ORL,MIA,1.0,35.85,4.0,15.0,0.267,0.0,4.0,0.0,2.0,3.0,0.667,0.0,4.0,4.0,4.0,1.0,0.0,4.0,3.0,10.0,0.5,0.0,11.0,4.0,0.3636363636363636,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,-3.0,70.0,3.888888888888889,-0.3000000000000025,69.29999999999998,3.849999999999999,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-4),L (-4)
58.0,57.0,2023-02-13,21-170,ORL,CHI,1.0,32.93333333333333,7.0,8.0,0.875,3.0,4.0,0.75,1.0,2.0,0.5,0.0,3.0,3.0,3.0,1.0,0.0,4.0,3.0,18.0,13.6,9.0,4.0,4.0,1.0,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,11.0,65.0,3.611111111111111,13.199999999999996,57.5,3.1944444444444446,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+11),W (+11)
59.0,58.0,2023-02-14,21-171,ORL,TOR,1.0,32.06666666666667,3.0,9.0,0.333,2.0,5.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,9.0,4.9,-13.0,4.0,1.0,0.25,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,3.0,62.0,3.4444444444444446,4.499999999999997,72.8,4.044444444444444,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-4),L (-4)
60.0,59.0,2023-02-23,21-180,ORL,DET,1.0,30.53333333333333,7.0,13.0,0.538,2.0,5.0,0.4,5.0,5.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,4.0,21.0,14.3,11.0,8.0,5.0,0.625,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,8.0,71.0,3.9444444444444446,12.3,71.49999999999999,3.972222222222221,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+9),W (+9)
61.0,60.0,2023-02-25,21-182,ORL,IND,1.0,34.28333333333333,7.0,12.0,0.583,2.0,5.0,0.4,5.0,6.0,0.833,1.0,5.0,6.0,2.0,1.0,0.0,1.0,2.0,21.0,17.8,-8.0,7.0,5.0,0.7142857142857143,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,11.0,40.0,2.2222222222222223,15.8,43.9,2.4388888888888887,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-10),L (-10)
62.0,61.0,2023-02-27,21-184,ORL,NOP,1.0,36.46666666666667,4.0,10.0,0.4,3.0,7.0,0.429,0.0,0.0,,1.0,4.0,5.0,3.0,2.0,1.0,1.0,4.0,11.0,9.7,-2.0,3.0,1.0,0.3333333333333333,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,11.0,52.0,2.888888888888889,9.7,61.3,3.4055555555555554,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+2),W (+2)
63.0,62.0,2023-03-01,21-186,ORL,MIL,1.0,30.466666666666665,5.0,11.0,0.455,1.0,3.0,0.333,7.0,8.0,0.875,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,18.0,10.3,-15.0,8.0,4.0,0.5,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,-2.0,68.0,3.7777777777777777,7.5,68.20000000000002,3.7888888888888896,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,,
64.0,63.0,2023-03-03,21-188,ORL,CHO,1.0,13.95,3.0,5.0,0.6,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,9.0,6.4,10.0,3.0,2.0,0.6666666666666666,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,3.0,78.0,4.333333333333333,5.599999999999999,82.7,4.594444444444445,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-13),L (-13)
65.0,64.0,2023-03-05,21-190,ORL,POR,1.0,32.71666666666667,7.0,12.0,0.583,4.0,7.0,0.571,6.0,7.0,0.857,0.0,2.0,2.0,6.0,1.0,0.0,3.0,4.0,24.0,19.2,2.0,5.0,3.0,0.6,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,11.0,79.0,4.388888888888889,16.8,83.0,4.611111111111111,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+8),W (+8)
66.0,65.0,2023-03-07,21-192,ORL,MIL,1.0,36.66666666666666,10.0,20.0,0.5,1.0,6.0,0.167,0.0,0.0,,0.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,21.0,13.7,-7.0,14.0,9.0,0.6428571428571429,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,8.0,44.0,2.4444444444444446,13.699999999999998,59.2,3.288888888888889,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-22),L (-22)
67.0,66.0,2023-03-09,21-194,ORL,UTA,1.0,34.88333333333333,9.0,21.0,0.429,4.0,9.0,0.444,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,24.0,13.1,-8.0,12.0,5.0,0.4166666666666667,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,3.0,67.0,3.7222222222222223,12.3,73.0,4.055555555555555,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+11),W (+11)
68.0,67.0,2023-03-11,21-196,ORL,MIA,1.0,28.78333333333333,7.0,10.0,0.7,1.0,3.0,0.333,2.0,4.0,0.5,4.0,4.0,8.0,6.0,0.0,1.0,1.0,2.0,17.0,19.1,-5.0,7.0,6.0,0.8571428571428571,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,17.0,99.0,5.5,18.3,86.6,4.811111111111111,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-3),L (-3)
69.0,68.0,2023-03-14,21-199,ORL,SAS,1.0,28.45,5.0,12.0,0.417,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,11.0,6.6,-24.0,9.0,4.0,0.4444444444444444,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,4.0,72.0,4.0,6.6,79.19999999999999,4.4,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-11),L (-11)
70.0,69.0,2023-03-16,21-201,ORL,PHO,1.0,35.416666666666664,7.0,15.0,0.467,1.0,3.0,0.333,1.0,1.0,1.0,2.0,8.0,10.0,2.0,0.0,0.0,3.0,3.0,16.0,9.3,2.0,12.0,6.0,0.5,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,9.0,69.0,3.8333333333333335,8.899999999999995,70.19999999999999,3.9,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-7),L (-7)
71.0,70.0,2023-03-18,21-203,ORL,LAC,1.0,32.81666666666667,7.0,13.0,0.538,2.0,7.0,0.286,4.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,0.0,4.0,4.0,20.0,13.1,9.0,6.0,5.0,0.8333333333333334,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,8.0,73.0,4.055555555555555,11.500000000000002,78.50000000000001,4.361111111111112,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+12),W (+12)
72.0,71.0,2023-03-19,21-204,ORL,LAL,1.0,37.43333333333333,10.0,23.0,0.435,0.0,8.0,0.0,1.0,2.0,0.5,1.0,7.0,8.0,7.0,2.0,0.0,1.0,3.0,21.0,16.0,-3.0,15.0,10.0,0.6666666666666666,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,12.0,52.0,2.888888888888889,15.600000000000003,48.50000000000001,2.6944444444444446,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-18),L (-18)
73.0,72.0,2023-03-21,21-206,ORL,WAS,1.0,39.43333333333333,7.0,12.0,0.583,2.0,3.0,0.667,4.0,4.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,3.0,3.0,20.0,16.6,8.0,9.0,5.0,0.5555555555555556,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,12.0,103.0,5.722222222222222,15.0,83.1,4.616666666666666,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-3),L (-3)
74.0,73.0,2023-03-23,21-208,ORL,NYK,1.0,31.616666666666667,7.0,12.0,0.583,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,6.0,2.0,1.0,2.0,2.0,16.0,15.4,11.0,11.0,7.0,0.6363636363636364,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,12.0,69.0,3.8333333333333335,14.599999999999998,63.8,3.5444444444444443,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+5),W (+5)
