Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with Paolo Banchero,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Michael Carter-Williams,Mo Bamba,Moritz Wagner,Paolo Banchero,R.J. Hampton,Terrence Ross,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jay Scrubb,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Michael Carter-Williams,co_inf with Mo Bamba,co_inf with Moritz Wagner,co_inf with Paolo Banchero,co_inf with R.J. Hampton,co_inf with Terrence Ross,co_inf with Wendell Carter Jr.,Shared Games with Goga Bitadze,Derrick White,Goga Bitadze,co_inf with Goga Bitadze,co_inf with Derrick White,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,26.0,2023-01-23,24-239,ORL,BOS,1.0,31.98333333333333,3.0,9.0,0.333,0.0,0.0,,2.0,2.0,1.0,1.0,3.0,4.0,5.0,0.0,1.0,2.0,0.0,8.0,6.7,10.0,9.0,3.0,0.3333333333333333,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,5.0,67.0,3.941176470588236,5.9,83.69999999999999,4.923529411764705,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+13),W (+13)
48.0,27.0,2023-01-25,24-241,ORL,IND,1.0,31.416666666666668,5.0,8.0,0.625,0.0,1.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,8.0,1.0,1.0,3.0,3.0,13.0,12.4,5.0,7.0,5.0,0.7142857142857143,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,9.0,81.0,4.764705882352941,11.2,85.6,5.035294117647059,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-20),L (-20)
49.0,28.0,2023-01-27,24-243,ORL,MIA,1.0,30.816666666666663,5.0,9.0,0.556,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,6.0,0.0,2.0,4.0,2.0,10.0,7.4,-18.0,7.0,5.0,0.7142857142857143,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,8.0,54.0,3.176470588235294,7.399999999999999,55.1,3.241176470588236,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+15),W (+15)
50.0,29.0,2023-01-28,24-244,ORL,CHI,1.0,21.53333333333333,3.0,7.0,0.429,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,7.0,2.1,-18.0,7.0,3.0,0.4285714285714285,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,0.0,69.0,4.0588235294117645,1.7000000000000002,75.30000000000001,4.429411764705883,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+6),W (+6)
51.0,30.0,2023-01-30,24-246,ORL,PHI,1.0,32.15,4.0,14.0,0.286,0.0,0.0,,4.0,5.0,0.8,1.0,1.0,2.0,10.0,4.0,0.0,0.0,1.0,12.0,15.0,12.0,14.0,4.0,0.2857142857142857,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,9.0,68.0,4.0,13.400000000000002,71.7,4.2176470588235295,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-5),L (-5)
52.0,31.0,2023-02-01,24-248,ORL,PHI,1.0,33.43333333333333,7.0,11.0,0.636,0.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,18.0,12.0,-8.0,10.0,7.0,0.7,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,5.0,49.0,2.8823529411764706,10.4,41.69999999999999,2.4529411764705875,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-19),L (-19)
53.0,32.0,2023-02-03,24-250,ORL,MIN,1.0,29.9,6.0,10.0,0.6,0.0,1.0,0.0,3.0,4.0,0.75,3.0,1.0,4.0,3.0,2.0,0.0,1.0,0.0,15.0,15.5,-5.0,9.0,6.0,0.6666666666666666,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,9.0,55.0,3.235294117647059,14.3,69.59999999999998,4.094117647058822,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+10),W (+10)
54.0,33.0,2023-02-05,24-252,ORL,CHO,1.0,35.93333333333333,8.0,13.0,0.615,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,5.0,3.0,0.0,3.0,4.0,16.0,12.7,2.0,12.0,8.0,0.6666666666666666,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,9.0,76.0,4.470588235294118,12.699999999999998,75.89999999999999,4.46470588235294,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-11),L (-11)
55.0,34.0,2023-02-07,24-254,ORL,NYK,1.0,31.5,9.0,12.0,0.75,0.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,4.0,6.0,1.0,0.0,3.0,4.0,21.0,18.8,-7.0,10.0,9.0,0.9,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,14.0,58.0,3.411764705882353,17.6,50.49999999999999,2.9705882352941173,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+7),W (+7)
56.0,35.0,2023-02-09,24-256,ORL,DEN,1.0,31.716666666666665,3.0,13.0,0.231,0.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,8.0,4.0,3.0,0.0,2.0,2.0,8.0,7.5,-8.0,12.0,3.0,0.25,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,6.0,101.0,5.941176470588236,6.700000000000001,88.3,5.194117647058824,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+6),W (+6)
57.0,36.0,2023-02-11,24-258,ORL,MIA,1.0,33.05,7.0,14.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,4.0,5.0,17.0,8.7,-12.0,12.0,6.0,0.5,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,5.0,62.0,3.647058823529412,7.9,61.09999999999999,3.5941176470588228,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-4),L (-4)
58.0,37.0,2023-02-13,24-260,ORL,CHI,1.0,35.15,8.0,15.0,0.533,0.0,2.0,0.0,2.0,2.0,1.0,2.0,8.0,10.0,9.0,0.0,1.0,0.0,0.0,18.0,21.5,12.0,13.0,8.0,0.6153846153846154,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,21.0,55.0,3.235294117647059,20.7,49.99999999999999,2.941176470588235,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+11),W (+11)
59.0,38.0,2023-02-14,24-261,ORL,TOR,1.0,36.18333333333333,7.0,15.0,0.467,1.0,2.0,0.5,4.0,4.0,1.0,2.0,4.0,6.0,5.0,1.0,2.0,3.0,3.0,19.0,15.6,-7.0,13.0,6.0,0.4615384615384615,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,11.0,54.0,3.176470588235294,13.999999999999996,63.29999999999998,3.723529411764705,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-4),L (-4)
60.0,39.0,2023-02-23,24-270,ORL,DET,1.0,29.683333333333334,6.0,14.0,0.429,1.0,2.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,8.0,2.0,1.0,2.0,0.0,14.0,13.5,17.0,12.0,5.0,0.4166666666666667,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,10.0,69.0,4.0588235294117645,13.1,70.69999999999999,4.158823529411764,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+9),W (+9)
61.0,40.0,2023-02-25,24-272,ORL,IND,1.0,31.35,6.0,14.0,0.429,0.0,0.0,,6.0,6.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,4.0,3.0,18.0,10.8,-7.0,14.0,6.0,0.4285714285714285,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,3.0,48.0,2.823529411764706,8.399999999999999,51.3,3.0176470588235293,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-10),L (-10)
62.0,41.0,2023-02-27,24-274,ORL,NOP,1.0,29.883333333333333,6.0,9.0,0.667,1.0,3.0,0.333,1.0,1.0,1.0,2.0,3.0,5.0,5.0,2.0,0.0,1.0,1.0,14.0,16.5,19.0,6.0,5.0,0.8333333333333334,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,15.0,48.0,2.823529411764706,16.099999999999998,54.9,3.2294117647058824,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+2),W (+2)
63.0,42.0,2023-03-01,24-276,ORL,MIL,1.0,31.7,9.0,14.0,0.643,1.0,2.0,0.5,2.0,3.0,0.667,1.0,6.0,7.0,5.0,0.0,0.0,2.0,3.0,21.0,17.2,-20.0,12.0,8.0,0.6666666666666666,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,14.0,52.0,3.0588235294117645,16.400000000000006,59.3,3.488235294117647,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,,
64.0,43.0,2023-03-03,24-278,ORL,CHO,1.0,33.45,4.0,8.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.0,4.0,4.0,4.0,2.0,0.0,5.0,3.0,9.0,4.4,11.0,8.0,4.0,0.5,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,4.0,77.0,4.529411764705882,3.999999999999997,84.3,4.958823529411765,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-13),L (-13)
65.0,44.0,2023-03-05,24-280,ORL,POR,1.0,34.88333333333333,5.0,9.0,0.556,0.0,1.0,0.0,5.0,5.0,1.0,1.0,4.0,5.0,8.0,4.0,0.0,1.0,2.0,15.0,20.4,-2.0,8.0,5.0,0.625,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,17.0,73.0,4.294117647058823,18.4,81.4,4.788235294117648,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+8),W (+8)
66.0,45.0,2023-03-07,24-282,ORL,MIL,1.0,31.08333333333333,7.0,13.0,0.538,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,4.0,16.0,10.2,-15.0,11.0,7.0,0.6363636363636364,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,5.0,47.0,2.764705882352941,9.400000000000002,63.5,3.735294117647059,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-22),L (-22)
67.0,46.0,2023-03-09,24-284,ORL,UTA,1.0,32.31666666666667,9.0,13.0,0.692,2.0,4.0,0.5,5.0,6.0,0.833,3.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,25.0,25.0,-8.0,9.0,7.0,0.7777777777777778,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,15.0,55.0,3.235294117647059,23.000000000000007,62.3,3.664705882352941,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+11),W (+11)
68.0,47.0,2023-03-11,24-286,ORL,MIA,1.0,38.03333333333333,6.0,15.0,0.4,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,4.0,8.0,2.0,2.0,6.0,5.0,12.0,6.9,20.0,14.0,6.0,0.4285714285714285,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,7.0,109.0,6.411764705882353,6.899999999999999,98.0,5.764705882352941,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-3),L (-3)
69.0,48.0,2023-03-14,24-289,ORL,SAS,1.0,30.85,5.0,13.0,0.385,0.0,0.0,,3.0,3.0,1.0,2.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,13.0,11.0,-11.0,13.0,5.0,0.3846153846153846,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,7.0,69.0,4.0588235294117645,9.799999999999995,76.0,4.470588235294118,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-11),L (-11)
70.0,49.0,2023-03-16,24-291,ORL,PHO,1.0,33.63333333333333,11.0,17.0,0.647,0.0,1.0,0.0,3.0,3.0,1.0,1.0,6.0,7.0,9.0,2.0,0.0,2.0,5.0,25.0,24.3,-7.0,16.0,11.0,0.6875,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,21.0,57.0,3.3529411764705883,23.1,55.99999999999999,3.294117647058823,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-7),L (-7)
71.0,50.0,2023-03-18,24-293,ORL,LAC,1.0,34.55,10.0,17.0,0.588,1.0,2.0,0.5,7.0,8.0,0.875,2.0,4.0,6.0,4.0,4.0,1.0,2.0,2.0,28.0,27.0,-5.0,15.0,9.0,0.6,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,16.0,65.0,3.823529411764706,24.200000000000003,65.8,3.8705882352941177,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,W (+12),W (+12)
72.0,51.0,2023-03-19,24-294,ORL,LAL,1.0,33.7,5.0,12.0,0.417,1.0,2.0,0.5,1.0,3.0,0.333,2.0,1.0,3.0,10.0,1.0,0.0,4.0,5.0,12.0,8.5,5.0,10.0,4.0,0.4,25,48,34,8,56,59,43,38,11,19,21,53,58,8,24,42,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.6756756756756757,0.6857142857142857,0.6666666666666666,0.2962962962962963,0.9333333333333332,0.7375,0.8958333333333334,0.7169811320754716,0.0,1.0,0.5588235294117647,0.0,0.4285714285714285,0.9298245614035088,0.8055555555555556,0.1702127659574468,0.3809523809523809,0.7368421052631579,16,82.0,38.0,0.4210526315789473,0.0,17,7.0,57.0,3.3529411764705883,8.100000000000005,56.00000000000001,3.294117647058824,16.6,3.7,0.5,-0.1,0.7,0.0916155866900175,0.564,0.128,0.211,1.2,1.7,L (-18),L (-18)
