Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Michael Carter-Williams,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Mo Bamba,Moritz Wagner,R.J. Hampton,Terrence Ross,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jay Scrubb,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Michael Carter-Williams,co_inf with Mo Bamba,co_inf with Moritz Wagner,co_inf with R.J. Hampton,co_inf with Terrence Ross,co_inf with Wendell Carter Jr.,Shared Games with Goga Bitadze,Derrick White,Goga Bitadze,co_inf with Goga Bitadze,co_inf with Derrick White,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,18.0,2022-12-05,20-023,ORL,MIL,1.0,32.55,4.0,16.0,0.25,0.0,3.0,0.0,12.0,15.0,0.8,5.0,7.0,12.0,7.0,1.0,1.0,4.0,2.0,20.0,16.6,1.0,13.0,4.0,0.3076923076923077,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,6.0,54.0,3.0,11.800000000000004,51.8,2.8777777777777778,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-13),L (-13)
26.0,19.0,2022-12-07,20-025,ORL,LAC,1.0,38.31666666666667,5.0,13.0,0.385,0.0,2.0,0.0,13.0,14.0,0.929,1.0,4.0,5.0,2.0,2.0,0.0,2.0,3.0,23.0,17.6,-9.0,11.0,5.0,0.4545454545454545,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,3.0,70.0,3.888888888888889,12.399999999999997,69.5,3.861111111111111,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-7),L (-7)
27.0,20.0,2022-12-09,20-027,ORL,TOR,1.0,38.16666666666666,8.0,11.0,0.727,1.0,3.0,0.333,6.0,7.0,0.857,0.0,6.0,6.0,4.0,0.0,1.0,3.0,3.0,23.0,19.2,18.0,8.0,7.0,0.875,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,13.0,49.0,2.7222222222222223,16.8,61.6,3.4222222222222225,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+5),W (+5)
28.0,21.0,2022-12-11,20-029,ORL,TOR,1.0,36.6,6.0,14.0,0.429,2.0,5.0,0.4,6.0,8.0,0.75,4.0,8.0,12.0,5.0,1.0,1.0,4.0,1.0,20.0,17.8,5.0,9.0,4.0,0.4444444444444444,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,13.0,31.0,1.7222222222222223,15.400000000000002,37.2,2.066666666666667,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+4),W (+4)
29.0,22.0,2022-12-14,20-032,ORL,ATL,1.0,33.583333333333336,6.0,16.0,0.375,2.0,7.0,0.286,6.0,7.0,0.857,2.0,4.0,6.0,6.0,2.0,1.0,2.0,4.0,20.0,16.7,15.0,9.0,4.0,0.4444444444444444,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,10.0,68.0,3.7777777777777777,14.299999999999994,79.10000000000001,4.394444444444445,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+12),W (+12)
30.0,23.0,2022-12-16,20-034,ORL,BOS,1.0,37.0,5.0,13.0,0.385,3.0,6.0,0.5,7.0,8.0,0.875,1.0,4.0,5.0,5.0,1.0,0.0,3.0,5.0,20.0,13.9,-1.0,7.0,2.0,0.2857142857142857,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,38.0,2.111111111111111,11.099999999999998,48.2,2.677777777777778,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+11),W (+11)
31.0,24.0,2022-12-18,20-036,ORL,BOS,1.0,33.916666666666664,9.0,21.0,0.429,6.0,7.0,0.857,7.0,9.0,0.778,0.0,6.0,6.0,3.0,2.0,0.0,4.0,2.0,31.0,20.2,4.0,14.0,3.0,0.2142857142857142,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,8.0,43.0,2.388888888888889,17.4,41.8,2.322222222222222,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+8),W (+8)
32.0,25.0,2022-12-19,20-037,ORL,ATL,1.0,34.88333333333333,7.0,15.0,0.467,1.0,4.0,0.25,3.0,4.0,0.75,0.0,4.0,4.0,7.0,1.0,2.0,3.0,1.0,18.0,15.0,-1.0,11.0,6.0,0.5454545454545454,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,10.0,65.0,3.611111111111111,13.799999999999995,70.3,3.905555555555555,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+3),W (+3)
33.0,26.0,2022-12-21,20-039,ORL,HOU,1.0,32.11666666666667,9.0,20.0,0.45,1.0,4.0,0.25,4.0,8.0,0.5,0.0,13.0,13.0,3.0,2.0,0.0,5.0,2.0,23.0,13.2,-3.0,16.0,8.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,8.0,58.0,3.2222222222222223,11.6,65.1,3.616666666666666,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-1),L (-1)
34.0,27.0,2022-12-23,20-041,ORL,SAS,1.0,29.25,7.0,15.0,0.467,3.0,6.0,0.5,1.0,1.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,2.0,0.0,18.0,12.9,13.0,9.0,4.0,0.4444444444444444,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,10.0,89.0,4.944444444444445,12.500000000000002,88.8,4.933333333333334,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+6),W (+6)
35.0,28.0,2022-12-27,20-045,ORL,LAL,1.0,22.35,1.0,6.0,0.167,0.0,2.0,0.0,2.0,4.0,0.5,1.0,4.0,5.0,3.0,1.0,0.0,2.0,5.0,4.0,0.4,-12.0,4.0,1.0,0.25,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,1.0,61.0,3.388888888888889,-0.399999999999999,68.39999999999999,3.8,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+20),W (+20)
36.0,29.0,2022-12-28,20-046,ORL,DET,1.0,32.1,4.0,12.0,0.333,0.0,1.0,0.0,7.0,8.0,0.875,1.0,4.0,5.0,2.0,1.0,1.0,2.0,5.0,15.0,8.8,-14.0,11.0,4.0,0.3636363636363636,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,53.0,2.9444444444444446,6.0,51.39999999999999,2.855555555555555,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-19),L (-19)
37.0,30.0,2022-12-30,20-048,ORL,WAS,1.0,37.583333333333336,7.0,24.0,0.292,1.0,5.0,0.2,6.0,7.0,0.857,1.0,4.0,5.0,4.0,0.0,0.0,5.0,3.0,21.0,5.1,-20.0,19.0,6.0,0.3157894736842105,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-6.0,56.0,3.111111111111111,2.700000000000002,58.400000000000006,3.244444444444445,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-20),L (-20)
38.0,31.0,2023-01-04,20-053,ORL,OKC,1.0,35.8,8.0,17.0,0.471,2.0,5.0,0.4,7.0,9.0,0.778,1.0,7.0,8.0,7.0,1.0,0.0,3.0,3.0,25.0,20.0,13.0,12.0,6.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,12.0,48.0,2.6666666666666665,17.2,45.09999999999998,2.505555555555554,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-19),L (-19)
39.0,32.0,2023-01-05,20-054,ORL,MEM,1.0,35.766666666666666,10.0,20.0,0.5,2.0,7.0,0.286,8.0,9.0,0.889,3.0,6.0,9.0,3.0,1.0,0.0,1.0,3.0,30.0,24.4,10.0,13.0,8.0,0.6153846153846154,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,13.0,42.0,2.333333333333333,21.2,47.3,2.6277777777777778,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+11),W (+11)
40.0,33.0,2023-01-07,20-056,ORL,GSW,1.0,31.3,9.0,20.0,0.45,4.0,9.0,0.444,3.0,4.0,0.75,1.0,4.0,5.0,3.0,1.0,0.0,2.0,1.0,25.0,16.8,7.0,11.0,5.0,0.4545454545454545,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,8.0,81.0,4.5,15.6,71.0,3.9444444444444446,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-8),L (-8)
41.0,34.0,2023-01-09,20-058,ORL,SAC,1.0,32.25,5.0,11.0,0.455,2.0,7.0,0.286,5.0,8.0,0.625,0.0,8.0,8.0,4.0,3.0,0.0,1.0,0.0,17.0,17.3,-12.0,4.0,3.0,0.75,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,12.0,62.0,3.4444444444444446,15.3,64.5,3.583333333333333,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+14),W (+14)
42.0,35.0,2023-01-10,20-059,ORL,POR,1.0,37.6,5.0,16.0,0.313,1.0,5.0,0.2,8.0,10.0,0.8,0.0,10.0,10.0,2.0,3.0,1.0,5.0,2.0,19.0,11.3,7.0,11.0,4.0,0.3636363636363636,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,67.0,3.7222222222222223,8.099999999999998,71.69999999999999,3.983333333333333,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,,
43.0,36.0,2023-01-13,20-062,ORL,UTA,1.0,31.166666666666668,8.0,16.0,0.5,1.0,5.0,0.2,2.0,4.0,0.5,1.0,3.0,4.0,3.0,2.0,0.0,4.0,6.0,19.0,9.5,-5.0,11.0,7.0,0.6363636363636364,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,59.0,3.2777777777777777,8.7,56.400000000000006,3.1333333333333337,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-25),L (-25)
44.0,37.0,2023-01-15,20-064,ORL,DEN,1.0,32.88333333333333,5.0,9.0,0.556,2.0,3.0,0.667,6.0,6.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,18.0,15.6,-16.0,6.0,3.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,9.0,50.0,2.7777777777777777,13.2,63.6,3.533333333333333,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+3),W (+3)
45.0,38.0,2023-01-20,20-069,ORL,NOP,1.0,24.633333333333333,2.0,7.0,0.286,0.0,2.0,0.0,7.0,8.0,0.875,1.0,5.0,6.0,2.0,1.0,0.0,3.0,1.0,11.0,7.7,-15.0,5.0,2.0,0.4,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,75.0,4.166666666666667,4.9,74.4,4.133333333333334,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-4),L (-4)
46.0,39.0,2023-01-21,20-070,ORL,WAS,1.0,28.383333333333333,5.0,12.0,0.417,1.0,4.0,0.25,4.0,6.0,0.667,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,15.0,10.9,-6.0,8.0,4.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,51.0,2.833333333333333,9.3,65.4,3.6333333333333337,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-3),L (-3)
47.0,40.0,2023-01-23,20-072,ORL,BOS,1.0,35.75,7.0,13.0,0.538,3.0,5.0,0.6,6.0,9.0,0.667,0.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,23.0,17.4,12.0,8.0,4.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,65.0,3.611111111111111,15.0,74.6,4.144444444444444,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+13),W (+13)
48.0,41.0,2023-01-25,20-074,ORL,IND,1.0,35.63333333333333,6.0,14.0,0.429,2.0,6.0,0.333,9.0,10.0,0.9,1.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,23.0,16.4,9.0,8.0,4.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,85.0,4.722222222222222,12.800000000000004,84.0,4.666666666666667,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,L (-20),L (-20)
49.0,42.0,2023-01-27,20-076,ORL,MIA,1.0,35.7,4.0,14.0,0.286,1.0,6.0,0.167,10.0,13.0,0.769,0.0,5.0,5.0,1.0,1.0,0.0,5.0,3.0,19.0,6.6,-18.0,8.0,3.0,0.375,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-6.0,68.0,3.7777777777777777,2.6000000000000005,59.9,3.327777777777777,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+15),W (+15)
50.0,43.0,2023-01-28,20-077,ORL,CHI,1.0,24.75,3.0,14.0,0.214,0.0,4.0,0.0,3.0,4.0,0.75,2.0,5.0,7.0,3.0,1.0,0.0,1.0,2.0,9.0,4.2,-19.0,10.0,3.0,0.3,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,1.0,68.0,3.7777777777777777,3.000000000000001,74.00000000000001,4.111111111111112,14.9,2.4,-1.5,-0.7,-0.7,0.1572898423817863,0.529,0.254,0.476,0.3,-0.3,W (+6),W (+6)
