Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Admiral Schofield,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Michael Carter-Williams,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with Paolo Banchero,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Caleb Houstan,Chuma Okeke,Cole Anthony,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Mo Bamba,Moritz Wagner,Paolo Banchero,R.J. Hampton,Terrence Ross,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jay Scrubb,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Michael Carter-Williams,co_inf with Mo Bamba,co_inf with Moritz Wagner,co_inf with Paolo Banchero,co_inf with R.J. Hampton,co_inf with Terrence Ross,co_inf with Wendell Carter Jr.,Shared Games with Goga Bitadze,Derrick White,Goga Bitadze,co_inf with Goga Bitadze,co_inf with Derrick White,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,48.0,2023-02-03,23-079,ORL,MIN,0,16.183333333333334,6.0,9.0,.667,0.0,1.0,.000,2,3.0,.667,0.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,14.0,8.5,+5,8.0,6.0,0.75,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,4.0,60.0,3.333333333333333,7.699999999999996,76.2,4.233333333333333,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+10),W (+10)
54.0,49.0,2023-02-05,23-081,ORL,CHO,0,19.316666666666663,3.0,5.0,.600,0.0,1.0,.000,2,2.0,1.000,1.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,8.0,5.2,+13,4.0,3.0,0.75,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,4.0,81.0,4.5,4.399999999999999,84.19999999999999,4.677777777777777,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-11),L (-11)
55.0,50.0,2023-02-07,23-083,ORL,NYK,0,13.883333333333333,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.9,+1,1.0,0.0,0.0,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,5.0,67.0,3.7222222222222223,1.9,66.19999999999999,3.677777777777777,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+7),W (+7)
56.0,51.0,2023-02-09,23-085,ORL,DEN,0,14.933333333333334,8.0,11.0,.727,1.0,2.0,.500,0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,17.0,14.1,+16,9.0,7.0,0.7777777777777778,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,10.0,97.0,5.388888888888889,14.1,80.9,4.4944444444444445,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+6),W (+6)
57.0,52.0,2023-02-11,23-087,ORL,MIA,0,19.216666666666665,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,0.5,+4,2.0,1.0,0.5,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,3.0,64.0,3.555555555555556,0.5,68.49999999999999,3.805555555555555,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-4),L (-4)
58.0,53.0,2023-02-13,23-089,ORL,CHI,0,12.55,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,4.0,1.8,0,1.0,1.0,1.0,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,3.0,73.0,4.055555555555555,1.0000000000000009,69.69999999999999,3.872222222222222,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+11),W (+11)
59.0,54.0,2023-02-14,23-090,ORL,TOR,0,16.1,4.0,7.0,.571,1.0,2.0,.500,0,0.0,,1.0,6.0,7.0,1.0,0.0,0.0,1.0,2.0,9.0,7.1,-1,5.0,3.0,0.6,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,9.0,56.0,3.111111111111111,7.099999999999998,70.19999999999999,3.9,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-4),L (-4)
60.0,55.0,2023-02-23,23-099,ORL,DET,0,16.166666666666668,0.0,4.0,.000,0.0,3.0,.000,0,0.0,,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.5,-7,1.0,0.0,0.0,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,1.0,78.0,4.333333333333333,-0.5000000000000001,84.3,4.683333333333334,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+9),W (+9)
61.0,56.0,2023-02-25,23-101,ORL,IND,0,21.933333333333334,2.0,3.0,.667,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,4.4,-1,3.0,2.0,0.6666666666666666,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,5.0,46.0,2.555555555555556,4.4,55.29999999999999,3.072222222222221,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-10),L (-10)
62.0,57.0,2023-02-27,23-103,ORL,NOP,0,13.733333333333333,2.0,3.0,.667,0.0,1.0,.000,1,2.0,.500,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,5.2,-4,2.0,2.0,1.0,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,4.0,59.0,3.2777777777777777,4.8,66.19999999999999,3.677777777777777,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+2),W (+2)
63.0,58.0,2023-03-01,23-105,ORL,MIL,0,12.6,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,1.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,3.6,-7,1.0,1.0,1.0,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,6.0,60.0,3.333333333333333,3.6,72.10000000000001,4.005555555555556,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,,
64.0,59.0,2023-03-03,23-107,ORL,CHO,0,14.033333333333331,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,4.4,+6,0.0,0.0,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,8.0,73.0,4.055555555555555,4.4,83.9,4.661111111111111,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-13),L (-13)
65.0,60.0,2023-03-05,23-109,ORL,POR,0,16.733333333333334,4.0,7.0,.571,1.0,2.0,.500,0,0.0,,0.0,8.0,8.0,3.0,1.0,1.0,0.0,2.0,9.0,11.1,0,5.0,3.0,0.6,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,15.0,75.0,4.166666666666667,11.1,88.69999999999999,4.927777777777777,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+8),W (+8)
66.0,61.0,2023-03-07,23-111,ORL,MIL,0,16.183333333333334,2.0,7.0,.286,0.0,2.0,.000,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,-2.0,+1,5.0,2.0,0.4,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,-1.0,53.0,2.9444444444444446,-1.9999999999999991,74.89999999999999,4.161111111111111,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-22),L (-22)
67.0,62.0,2023-03-09,23-113,ORL,UTA,0,14.5,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,2.1,0,0.0,0.0,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,7.0,63.0,3.5,2.1,83.20000000000002,4.622222222222224,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+11),W (+11)
68.0,63.0,2023-03-11,23-115,ORL,MIA,0,11.95,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.9,+1,1.0,1.0,1.0,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,5.0,111.0,6.166666666666667,2.9,102.0,5.666666666666667,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-3),L (-3)
69.0,64.0,2023-03-14,23-118,ORL,SAS,0,16.666666666666668,2.0,3.0,.667,0.0,1.0,.000,2,2.0,1.000,0.0,6.0,6.0,2.0,1.0,0.0,1.0,1.0,6.0,7.5,+8,2.0,2.0,1.0,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,9.0,67.0,3.7222222222222223,6.699999999999999,79.1,4.394444444444444,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-11),L (-11)
70.0,65.0,2023-03-16,23-120,ORL,PHO,0,14.5,1.0,3.0,.333,0.0,1.0,.000,4,4.0,1.000,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,6.0,6.5,+8,2.0,1.0,0.5,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,4.0,74.0,4.111111111111111,4.9,74.19999999999999,4.122222222222222,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-7),L (-7)
71.0,66.0,2023-03-18,23-122,ORL,LAC,0,5.233333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,-1.8,+5,0.0,0.0,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,0.0,81.0,4.5,-1.8,91.8,5.1,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+12),W (+12)
72.0,67.0,2023-03-19,23-123,ORL,LAL,0,5.633333333333333,2.0,4.0,.500,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.2,-15,3.0,2.0,0.6666666666666666,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,1.0,63.0,3.5,1.1999999999999995,62.900000000000006,3.494444444444445,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-18),L (-18)
73.0,,2023-03-21,23-125,ORL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,,115.0,6.388888888888889,0.0,98.1,5.449999999999999,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-3),L (-3)
74.0,,2023-03-23,23-127,ORL,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,,81.0,4.5,0.0,78.39999999999999,4.355555555555555,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+5),W (+5)
75.0,,2023-03-26,23-130,ORL,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,,116.0,6.444444444444445,0.0,110.7,6.15,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-6),L (-6)
76.0,,2023-03-28,23-132,ORL,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,,61.0,3.388888888888889,0.0,63.0,3.5,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+10),W (+10)
77.0,,2023-03-31,23-135,ORL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,,91.0,5.055555555555555,0.0,99.7,5.538888888888889,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+5),W (+5)
78.0,,2023-04-02,23-137,ORL,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,,88.0,4.888888888888889,0.0,101.39999999999998,5.633333333333332,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,W (+13),W (+13)
79.0,,2023-04-04,23-139,ORL,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,40,25,48,69,36,44,11,33,48,4,37,47,60,25,37,45,37.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.8918918918918919,0.7843137254901961,0.925925925925926,0.8,0.8625,0.75,0.8301886792452831,0.0,1.0,0.9705882352941176,0.8,1.0,0.7551020408163265,0.8245614035087719,0.8333333333333334,0.5319148936170213,0.5873015873015873,0.7894736842105263,10,82.0,38.0,0.2631578947368421,0.0,18,,86.0,4.777777777777778,0.0,79.60000000000002,4.422222222222223,14.4,2.3,-0.9,-1.8,0.9,0.0693957968476357,0.603,0.236,0.226,0.4,0.0,L (-5),L (-5)
