Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with Paolo Banchero,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Derrick White,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Moritz Wagner,Paolo Banchero,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Derrick White,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Moritz Wagner,co_inf with Paolo Banchero,co_inf with Wendell Carter Jr.,co_inf with Jay Scrubb,co_inf with Michael Carter-Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
29.0,,2022-12-14,23-147,IND,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,78.0,2.4375,0.0,93.4,2.91875,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-5),L (-5)
30.0,,2022-12-16,23-149,IND,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,45.0,1.40625,0.0,59.3,1.853125,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+6),W (+6)
31.0,,2022-12-18,23-151,IND,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,51.0,1.59375,0.0,59.2,1.85,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-6),L (-6)
32.0,,2022-12-21,23-154,IND,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,75.0,2.34375,0.0,84.1,2.628125,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-3),L (-3)
33.0,,2022-12-23,23-156,IND,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,66.0,2.0625,0.0,76.69999999999999,2.396875,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+5),W (+5)
34.0,17.0,2022-12-26,23-159,IND,NOP,0,10.933333333333334,2.0,2.0,1.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,3.3,+8,2.0,2.0,1.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,3.0,96.0,3.0,3.3,98.0,3.0625,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+3),W (+3)
35.0,,2022-12-27,23-160,IND,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,62.0,1.9375,0.0,68.0,2.125,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-20),L (-20)
36.0,,2022-12-29,23-162,IND,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,55.0,1.71875,0.0,57.39999999999999,1.7937499999999995,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+15),W (+15)
37.0,,2022-12-31,23-164,IND,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,50.0,1.5625,0.0,61.10000000000001,1.9093750000000005,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+9),W (+9)
38.0,,2023-01-02,23-166,IND,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,60.0,1.875,0.0,62.29999999999998,1.946875,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+1),W (+1)
39.0,,2023-01-04,23-168,IND,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,55.0,1.71875,0.0,68.49999999999999,2.140625,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+8),W (+8)
40.0,18.0,2023-01-06,23-170,IND,POR,0,4.716666666666667,0.0,2.0,.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,+6,2.0,0.0,0.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,2.0,87.0,2.71875,0.5000000000000002,86.10000000000001,2.6906250000000003,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-3),L (-3)
41.0,,2023-01-08,23-172,IND,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,74.0,2.3125,0.0,79.8,2.49375,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+9),W (+9)
42.0,19.0,2023-01-11,23-175,IND,NYK,0,15.016666666666667,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,5.0,7.0,+10,1.0,1.0,1.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,8.0,63.0,1.96875,6.999999999999999,72.8,2.275,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,,
43.0,,2023-01-13,23-177,IND,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,63.0,1.96875,0.0,65.10000000000001,2.0343750000000003,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,W (+5),W (+5)
44.0,,2023-01-14,23-178,IND,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,59.0,1.84375,0.0,76.79999999999998,2.3999999999999995,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-6),L (-6)
45.0,,2023-01-16,23-180,IND,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,77.0,2.40625,0.0,79.30000000000001,2.4781250000000004,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-2),L (-2)
46.0,20.0,2023-01-18,23-182,IND,OKC,0,6.266666666666667,0.0,3.0,.000,0.0,0.0,,2,4.0,.500,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.2,+3,3.0,0.0,0.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,-2.0,55.0,1.71875,0.3999999999999999,74.3,2.321875,17.1,1.3,0.3,-0.8,1.1,0.0107267950963222,0.582,0.208,0.336,0.3,0.8,L (-18),L (-18)
