Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Dennis Smith Jr.,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kai Jones,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with Nick Richards,Shared Games with Terry Rozier,Shared Games with Théo Maledon,Bryce McGowens,Cody Martin,Dennis Smith Jr.,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kai Jones,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,Nick Richards,Terry Rozier,Théo Maledon,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Dennis Smith Jr.,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kai Jones,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with Nick Richards,co_inf with Terry Rozier,co_inf with Théo Maledon,co_inf with Xavier Sneed,Shared Games with Reggie Jackson,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,26.0,2022-12-09,24-108,CHO,NYK,1.0,22.05,5.0,12.0,0.417,0.0,3.0,0.0,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,1.0,0.0,4.0,10.0,5.3,-15.0,9.0,5.0,0.5555555555555556,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,5.0,31.0,1.7222222222222223,5.299999999999999,45.4,2.522222222222222,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-6),L (-6)
27.0,27.0,2022-12-11,24-110,CHO,PHI,1.0,35.13333333333333,2.0,12.0,0.167,0.0,4.0,0.0,0.0,0.0,,1.0,3.0,4.0,3.0,2.0,0.0,0.0,3.0,4.0,0.9,-12.0,8.0,2.0,0.25,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,1.0,38.0,2.111111111111111,0.9000000000000012,63.5,3.5277777777777777,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-19),L (-19)
28.0,28.0,2022-12-14,24-113,CHO,DET,1.0,30.9,5.0,17.0,0.294,1.0,7.0,0.143,2.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,0.0,3.0,13.0,8.3,-12.0,10.0,4.0,0.4,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,4.0,30.0,1.6666666666666667,7.499999999999996,56.70000000000002,3.150000000000001,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-18),L (-18)
29.0,,2022-12-16,24-115,CHO,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,,53.0,2.9444444444444446,0.0,74.1,4.116666666666666,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-7),L (-7)
30.0,29.0,2022-12-18,24-117,CHO,DEN,1.0,31.266666666666666,4.0,12.0,0.333,2.0,6.0,0.333,0.0,0.0,,0.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,10.0,5.6,-13.0,6.0,2.0,0.3333333333333333,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,6.0,44.0,2.4444444444444446,5.599999999999999,59.89999999999999,3.327777777777777,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-19),L (-19)
31.0,30.0,2022-12-19,24-118,CHO,SAC,1.0,29.05,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,,1.0,8.0,9.0,2.0,0.0,1.0,0.0,5.0,3.0,2.4,-5.0,2.0,0.0,0.0,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,9.0,72.0,4.0,2.4000000000000004,89.19999999999999,4.955555555555555,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-4),L (-4)
32.0,31.0,2022-12-21,24-120,CHO,LAC,1.0,32.3,2.0,7.0,0.286,1.0,3.0,0.333,6.0,6.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,11.0,8.9,-24.0,4.0,1.0,0.25,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,3.0,47.0,2.611111111111111,6.500000000000003,54.2,3.011111111111111,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+6),W (+6)
33.0,32.0,2022-12-23,24-122,CHO,LAL,1.0,31.05,8.0,13.0,0.615,3.0,6.0,0.5,5.0,7.0,0.714,3.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,24.0,24.8,-9.0,7.0,5.0,0.7142857142857143,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,16.0,61.0,3.388888888888889,22.8,70.7,3.927777777777778,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-21),L (-21)
34.0,33.0,2022-12-26,24-125,CHO,POR,1.0,32.53333333333333,9.0,13.0,0.692,4.0,5.0,0.8,0.0,0.0,,0.0,6.0,6.0,1.0,0.0,3.0,1.0,2.0,22.0,19.3,-9.0,8.0,5.0,0.625,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,18.0,21.0,1.1666666666666667,19.3,36.8,2.0444444444444443,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+4),W (+4)
35.0,34.0,2022-12-27,24-126,CHO,GSW,1.0,33.21666666666667,5.0,14.0,0.357,2.0,6.0,0.333,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,14.0,7.0,-2.0,8.0,3.0,0.375,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,3.0,23.0,1.2777777777777777,6.199999999999996,40.3,2.238888888888889,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-11),L (-11)
36.0,35.0,2022-12-29,24-128,CHO,OKC,1.0,31.48333333333333,10.0,13.0,0.769,3.0,6.0,0.5,2.0,3.0,0.667,0.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,25.0,21.3,12.0,7.0,7.0,1.0,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,17.0,57.0,3.1666666666666665,20.5,60.7,3.3722222222222222,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-5),L (-5)
37.0,36.0,2022-12-31,24-130,CHO,BRK,1.0,32.75,5.0,13.0,0.385,1.0,4.0,0.25,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,12.0,7.9,-3.0,9.0,4.0,0.4444444444444444,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,4.0,37.0,2.055555555555556,7.499999999999995,49.7,2.761111111111111,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+8),W (+8)
38.0,37.0,2023-01-02,24-132,CHO,LAL,1.0,35.416666666666664,5.0,10.0,0.5,2.0,5.0,0.4,0.0,0.0,,3.0,2.0,5.0,4.0,1.0,1.0,2.0,6.0,12.0,9.8,-17.0,5.0,3.0,0.6,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,11.0,36.0,2.0,9.800000000000002,55.39999999999999,3.077777777777777,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-17),L (-17)
39.0,38.0,2023-01-04,24-134,CHO,MEM,1.0,34.266666666666666,6.0,14.0,0.429,2.0,7.0,0.286,1.0,2.0,0.5,1.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,15.0,10.5,-10.0,7.0,4.0,0.5714285714285714,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,5.0,41.0,2.2777777777777777,10.099999999999994,53.4,2.966666666666667,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-6),L (-6)
40.0,39.0,2023-01-06,24-136,CHO,MIL,1.0,28.08333333333333,9.0,14.0,0.643,5.0,10.0,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,23.0,18.6,18.0,4.0,4.0,1.0,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,14.0,68.0,3.7777777777777777,18.600000000000005,90.5,5.027777777777778,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-24),L (-24)
41.0,40.0,2023-01-08,24-138,CHO,IND,1.0,36.3,8.0,17.0,0.471,2.0,6.0,0.333,4.0,4.0,1.0,2.0,3.0,5.0,3.0,2.0,0.0,2.0,4.0,22.0,16.1,-21.0,11.0,6.0,0.5454545454545454,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,9.0,36.0,2.0,14.499999999999991,41.1,2.283333333333333,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+29),W (+29)
42.0,41.0,2023-01-10,24-140,CHO,TOR,1.0,31.616666666666667,5.0,8.0,0.625,3.0,6.0,0.5,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,13.0,9.0,-17.0,2.0,2.0,1.0,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,7.0,65.0,3.611111111111111,8.999999999999996,79.80000000000001,4.433333333333334,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,,
43.0,42.0,2023-01-12,24-142,CHO,TOR,1.0,35.03333333333333,4.0,12.0,0.333,3.0,7.0,0.429,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,1.0,2.0,5.0,11.0,4.2,-8.0,5.0,1.0,0.2,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,5.0,47.0,2.611111111111111,4.199999999999999,57.2,3.177777777777778,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-5),L (-5)
44.0,43.0,2023-01-14,24-144,CHO,BOS,1.0,37.4,5.0,8.0,0.625,4.0,7.0,0.571,0.0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,14.0,12.7,-8.0,1.0,1.0,1.0,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,12.0,43.0,2.388888888888889,12.7,60.0,3.333333333333333,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-12),L (-12)
45.0,44.0,2023-01-16,24-146,CHO,BOS,1.0,36.88333333333333,5.0,9.0,0.556,2.0,3.0,0.667,5.0,6.0,0.833,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,17.0,16.6,-3.0,6.0,3.0,0.5,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,11.0,25.0,1.3888888888888888,14.59999999999999,37.79999999999999,2.1,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-10),L (-10)
46.0,45.0,2023-01-18,24-148,CHO,HOU,1.0,37.28333333333333,7.0,11.0,0.636,2.0,5.0,0.4,0.0,5.0,0.0,2.0,6.0,8.0,2.0,3.0,3.0,0.0,2.0,16.0,18.0,9.0,6.0,5.0,0.8333333333333334,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,16.0,47.0,2.611111111111111,18.0,68.9,3.827777777777778,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-16),L (-16)
47.0,46.0,2023-01-21,24-151,CHO,ATL,1.0,37.41666666666666,8.0,14.0,0.571,4.0,7.0,0.571,3.0,3.0,1.0,0.0,6.0,6.0,5.0,1.0,0.0,0.0,1.0,23.0,22.3,11.0,7.0,4.0,0.5714285714285714,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,18.0,44.0,2.4444444444444446,21.100000000000005,61.1,3.3944444444444444,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-12),L (-12)
48.0,47.0,2023-01-23,24-153,CHO,UTA,1.0,26.866666666666667,1.0,7.0,0.143,0.0,2.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,1.0,1.0,0.0,3.0,5.0,3.0,-4.3,-20.0,5.0,1.0,0.2,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,-4.0,30.0,1.6666666666666667,-4.699999999999999,47.5,2.638888888888889,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+5),W (+5)
49.0,48.0,2023-01-24,24-154,CHO,PHO,1.0,32.7,4.0,12.0,0.333,0.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,9.0,7.1,-26.0,6.0,4.0,0.6666666666666666,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,4.0,20.0,1.1111111111111112,6.699999999999998,30.5,1.6944444444444444,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+4),W (+4)
50.0,49.0,2023-01-26,24-156,CHO,CHI,1.0,30.383333333333333,3.0,9.0,0.333,1.0,6.0,0.167,2.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,9.0,6.4,26.0,3.0,2.0,0.6666666666666666,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,5.0,46.0,2.555555555555556,5.599999999999996,58.3,3.238888888888889,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-18),L (-18)
51.0,50.0,2023-01-29,24-159,CHO,MIA,1.0,35.53333333333333,11.0,19.0,0.579,3.0,7.0,0.429,2.0,2.0,1.0,3.0,3.0,6.0,5.0,1.0,0.0,1.0,3.0,27.0,23.4,4.0,12.0,8.0,0.6666666666666666,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,17.0,51.0,2.833333333333333,22.6,65.4,3.6333333333333337,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,L (-31),L (-31)
52.0,51.0,2023-01-31,24-161,CHO,MIL,1.0,37.53333333333333,5.0,13.0,0.385,2.0,7.0,0.286,2.0,2.0,1.0,1.0,6.0,7.0,3.0,1.0,1.0,1.0,5.0,14.0,10.2,3.0,6.0,3.0,0.5,38,7,50,45,55,29,60,37,43,5,33,36,55,57,58,39,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,63.0,44.0,4.0,0.8260869565217391,1.0,0.925925925925926,0.9,0.6875,0.8529411764705882,0.8695652173913043,0.8043478260869565,0.8958333333333334,1.0,0.9166666666666666,0.8372093023255814,0.6962025316455697,0.8769230769230769,0.9206349206349206,0.8863636363636364,0.0,31,14,67.0,32.0,0.0,0.4375,18,10.0,46.0,2.555555555555556,9.4,59.5,3.305555555555556,12.9,2.6,-1.3,-1.0,-0.3,0.1257419213013849,0.542,0.438,0.178,0.4,0.4,W (+15),W (+15)
