Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Dennis Smith Jr.,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kai Jones,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with Nick Richards,Shared Games with P.J. Washington,Shared Games with Terry Rozier,Bryce McGowens,Cody Martin,Dennis Smith Jr.,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kai Jones,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,Nick Richards,P.J. Washington,Terry Rozier,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Dennis Smith Jr.,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kai Jones,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with Nick Richards,co_inf with P.J. Washington,co_inf with Terry Rozier,co_inf with Xavier Sneed,Shared Games with Reggie Jackson,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
56.0,,2023-02-08,21-241,CHO,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,54.0,3.0,0.0,70.4,3.911111111111112,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-6),L (-6)
57.0,,2023-02-10,21-243,CHO,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,82.0,4.555555555555555,0.0,106.5,5.916666666666667,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-6),L (-6)
58.0,,2023-02-11,21-244,CHO,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,64.0,3.555555555555556,0.0,86.99999999999999,4.833333333333332,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-14),L (-14)
59.0,,2023-02-13,21-246,CHO,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,114.0,6.333333333333333,0.0,134.2,7.455555555555555,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-11),L (-11)
60.0,,2023-02-15,21-248,CHO,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,87.0,4.833333333333333,0.0,98.7,5.483333333333333,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-14),L (-14)
61.0,,2023-02-24,21-257,CHO,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,88.0,4.888888888888889,0.0,102.0,5.666666666666667,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+6),W (+6)
62.0,,2023-02-25,21-258,CHO,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,66.0,3.6666666666666665,0.0,81.0,4.5,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+10),W (+10)
63.0,,2023-02-27,21-260,CHO,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,81.0,4.5,0.0,93.9,5.216666666666667,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,,
64.0,,2023-03-01,21-262,CHO,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,48.0,2.6666666666666665,0.0,65.00000000000001,3.611111111111112,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+8),W (+8)
65.0,,2023-03-03,21-264,CHO,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,61.0,3.388888888888889,0.0,80.00000000000001,4.4444444444444455,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+5),W (+5)
66.0,,2023-03-05,21-266,CHO,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,44.0,2.4444444444444446,0.0,53.1,2.95,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+11),W (+11)
67.0,,2023-03-07,21-268,CHO,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,78.0,4.333333333333333,0.0,93.3,5.183333333333334,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-14),L (-14)
68.0,,2023-03-09,21-270,CHO,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,80.0,4.444444444444445,0.0,102.1,5.672222222222222,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-11),L (-11)
69.0,,2023-03-11,21-272,CHO,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,77.0,4.277777777777778,0.0,94.09999999999998,5.227777777777777,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-16),L (-16)
70.0,,2023-03-12,21-273,CHO,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,70.0,3.888888888888889,0.0,81.0,4.5,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+7),W (+7)
71.0,,2023-03-14,21-275,CHO,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,76.0,4.222222222222222,0.0,84.89999999999999,4.716666666666666,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+10),W (+10)
72.0,,2023-03-17,21-278,CHO,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,36.0,2.0,0.0,53.6,2.977777777777778,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-8),L (-8)
73.0,,2023-03-20,21-281,CHO,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,70.0,3.888888888888889,0.0,94.4,5.2444444444444445,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-6),L (-6)
74.0,,2023-03-23,21-284,CHO,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,54.0,3.0,0.0,63.49999999999999,3.527777777777777,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-16),L (-16)
75.0,37.0,2023-03-24,21-285,CHO,DAL,0,21.016666666666666,0.0,4.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,-0.9,-12,3.0,0.0,0.0,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,1.0,83.0,4.611111111111111,-0.9000000000000004,104.0,5.777777777777778,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-39),L (-39)
76.0,38.0,2023-03-26,21-287,CHO,DAL,0,19.816666666666663,2.0,7.0,.286,0.0,3.0,.000,2,2.0,1.000,1.0,4.0,5.0,5.0,1.0,0.0,1.0,2.0,6.0,6.5,+2,4.0,2.0,0.5,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,7.0,70.0,3.888888888888889,5.700000000000001,76.8,4.266666666666667,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+6),W (+6)
77.0,39.0,2023-03-28,21-289,CHO,OKC,1,38.5,7.0,15.0,.467,2.0,5.0,.400,3,4.0,.750,1.0,3.0,4.0,9.0,0.0,4.0,5.0,4.0,19.0,15.0,+13,10.0,5.0,0.5,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,12.0,82.0,4.555555555555555,13.799999999999995,94.9,5.272222222222222,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-19),L (-19)
78.0,40.0,2023-03-31,21-292,CHO,CHI,1,33.3,4.0,13.0,.308,0.0,5.0,.000,1,3.0,.333,0.0,4.0,4.0,9.0,1.0,0.0,3.0,3.0,9.0,5.0,-28,8.0,4.0,0.5,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,4.0,49.0,2.7222222222222223,4.599999999999997,49.8,2.7666666666666666,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+8),W (+8)
79.0,41.0,2023-04-02,21-294,CHO,TOR,1,40.91666666666666,4.0,16.0,.250,0.0,6.0,.000,0,0.0,,1.0,7.0,8.0,14.0,0.0,1.0,2.0,2.0,8.0,8.9,-16,10.0,4.0,0.4,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,13.0,41.0,2.2777777777777777,8.899999999999995,59.80000000000001,3.322222222222223,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+6),W (+6)
80.0,42.0,2023-04-04,21-296,CHO,TOR,1,39.05,5.0,14.0,.357,1.0,2.0,.500,2,2.0,1.000,1.0,5.0,6.0,11.0,2.0,0.0,6.0,3.0,13.0,9.9,-8,12.0,4.0,0.3333333333333333,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,10.0,52.0,2.888888888888889,9.1,55.6,3.088888888888889,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+3),W (+3)
81.0,43.0,2023-04-07,21-299,CHO,HOU,1,38.21666666666667,8.0,15.0,.533,4.0,8.0,.500,2,3.0,.667,0.0,1.0,1.0,8.0,5.0,1.0,4.0,4.0,22.0,20.3,+1,7.0,4.0,0.5714285714285714,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,15.0,49.0,2.7222222222222223,19.500000000000004,62.6,3.477777777777778,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-30),L (-30)
82.0,44.0,2023-04-09,21-301,CHO,CLE,1,41.75,7.0,13.0,.538,0.0,2.0,.000,4,4.0,1.000,1.0,7.0,8.0,6.0,1.0,0.0,3.0,3.0,18.0,15.5,+17,11.0,7.0,0.6363636363636364,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,13.0,49.0,2.7222222222222223,13.900000000000002,66.19999999999999,3.677777777777777,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-20),L (-20)
