Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Dennis Smith Jr.,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with Nick Richards,Shared Games with P.J. Washington,Shared Games with Terry Rozier,Shared Games with Théo Maledon,Bryce McGowens,Cody Martin,Dennis Smith Jr.,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,Nick Richards,P.J. Washington,Terry Rozier,Théo Maledon,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Dennis Smith Jr.,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with Nick Richards,co_inf with P.J. Washington,co_inf with Terry Rozier,co_inf with Théo Maledon,co_inf with Xavier Sneed,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
62.0,28.0,2023-02-25,22-037,CHO,MIA,0,10.983333333333333,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,3.6,+10,0.0,0.0,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,2.0,64.0,3.764705882352941,2.8000000000000003,78.19999999999999,4.6,0.0172565398988788,W (+10),W (+10)
63.0,29.0,2023-02-27,22-039,CHO,DET,0,10.633333333333333,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,4.3,+7,1.0,1.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,6.0,75.0,4.411764705882353,4.3,89.6,5.270588235294118,0.0172565398988788,,
64.0,30.0,2023-03-01,22-041,CHO,PHO,0,12.933333333333334,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0,3.2,-4,2.0,2.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,5.0,43.0,2.5294117647058822,3.200000000000001,61.8,3.635294117647059,0.0172565398988788,W (+8),W (+8)
65.0,31.0,2023-03-03,22-043,CHO,ORL,0,13.316666666666666,1.0,3.0,.333,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,-2.4,-5,3.0,1.0,0.3333333333333333,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,-1.0,62.0,3.647058823529412,-2.4,82.40000000000002,4.847058823529413,0.0172565398988788,W (+5),W (+5)
66.0,32.0,2023-03-05,22-045,CHO,BRK,0,0.9833333333333332,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,0.0,44.0,2.588235294117647,0.0,53.1,3.123529411764706,0.0172565398988788,W (+11),W (+11)
67.0,,2023-03-07,22-047,CHO,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,78.0,4.588235294117647,0.0,93.3,5.488235294117647,0.0172565398988788,L (-14),L (-14)
68.0,33.0,2023-03-09,22-049,CHO,DET,0,7.5,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,6.3,+11,1.0,1.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,6.0,74.0,4.352941176470588,5.500000000000001,96.6,5.68235294117647,0.0172565398988788,L (-11),L (-11)
69.0,34.0,2023-03-11,22-051,CHO,UTA,0,17.816666666666666,2.0,5.0,.400,0.0,0.0,,2,2.0,1.000,3.0,2.0,5.0,0.0,1.0,3.0,1.0,0.0,6.0,8.1,+7,5.0,2.0,0.4,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,7.0,70.0,4.117647058823529,7.299999999999997,86.79999999999998,5.105882352941175,0.0172565398988788,L (-16),L (-16)
70.0,35.0,2023-03-12,22-052,CHO,CLE,0,12.683333333333334,1.0,1.0,1.000,0.0,0.0,,1,2.0,.500,3.0,3.0,6.0,0.0,0.0,1.0,3.0,6.0,3.0,0.6,-22,1.0,1.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,4.0,66.0,3.882352941176471,0.2000000000000001,80.8,4.752941176470588,0.0172565398988788,W (+7),W (+7)
71.0,36.0,2023-03-14,22-054,CHO,CLE,0,15.95,2.0,3.0,.667,0.0,0.0,,0,0.0,,1.0,4.0,5.0,0.0,1.0,1.0,2.0,3.0,4.0,3.1,+2,3.0,2.0,0.6666666666666666,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,6.0,70.0,4.117647058823529,3.1000000000000005,81.8,4.811764705882353,0.0172565398988788,W (+10),W (+10)
72.0,37.0,2023-03-17,22-057,CHO,PHI,0,27.35,5.0,8.0,.625,0.0,0.0,,0,0.0,,2.0,7.0,9.0,1.0,1.0,1.0,1.0,1.0,10.0,10.9,-6,8.0,5.0,0.625,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,13.0,23.0,1.3529411764705883,10.9,42.7,2.511764705882353,0.0172565398988788,L (-8),L (-8)
73.0,38.0,2023-03-20,22-060,CHO,IND,0,16.433333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,0.0,2.0,1.0,5.0,2.0,1.4,-20,1.0,1.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,5.0,65.0,3.823529411764706,1.3999999999999997,93.0,5.470588235294118,0.0172565398988788,L (-6),L (-6)
74.0,39.0,2023-03-23,22-063,CHO,NOP,0,19.683333333333334,2.0,3.0,.667,0.0,0.0,,0,0.0,,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,4.2,-4,3.0,2.0,0.6666666666666666,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,6.0,48.0,2.823529411764706,4.2,59.3,3.488235294117647,0.0172565398988788,L (-16),L (-16)
75.0,,2023-03-24,22-064,CHO,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,84.0,4.941176470588236,0.0,103.1,6.064705882352941,0.0172565398988788,L (-39),L (-39)
76.0,40.0,2023-03-26,22-066,CHO,DAL,0,15.333333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,-0.8,-4,1.0,1.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,0.0,77.0,4.529411764705882,-0.8000000000000007,83.3,4.9,0.0172565398988788,W (+6),W (+6)
77.0,41.0,2023-03-28,22-068,CHO,OKC,0,21.78333333333333,5.0,5.0,1.000,0.0,0.0,,2,3.0,.667,3.0,11.0,14.0,1.0,0.0,0.0,3.0,0.0,12.0,13.2,+17,5.0,5.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,16.0,78.0,4.588235294117647,12.400000000000002,96.29999999999998,5.664705882352941,0.0172565398988788,L (-19),L (-19)
78.0,42.0,2023-03-31,22-071,CHO,CHI,0,18.116666666666667,1.0,2.0,.500,0.0,0.0,,1,1.0,1.000,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.7,-16,2.0,1.0,0.5,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,5.0,48.0,2.823529411764706,4.299999999999999,50.1,2.947058823529412,0.0172565398988788,W (+8),W (+8)
79.0,43.0,2023-04-02,22-073,CHO,TOR,0,31.75,5.0,10.0,.500,0.0,2.0,.000,0,1.0,.000,0.0,5.0,5.0,2.0,1.0,3.0,3.0,2.0,10.0,6.8,-18,8.0,5.0,0.625,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,7.0,47.0,2.764705882352941,6.799999999999999,61.9,3.6411764705882352,0.0172565398988788,W (+6),W (+6)
80.0,44.0,2023-04-04,22-075,CHO,TOR,0,22.83333333333333,2.0,4.0,.500,0.0,0.0,,0,0.0,,1.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,4.0,3.9,-16,4.0,2.0,0.5,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,6.0,56.0,3.294117647058824,3.9,60.8,3.576470588235294,0.0172565398988788,W (+3),W (+3)
81.0,45.0,2023-04-07,22-078,CHO,HOU,0,20.0,4.0,9.0,.444,1.0,4.0,.250,1,1.0,1.000,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,10.0,7.7,+1,5.0,3.0,0.6,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,4.0,60.0,3.5294117647058822,7.299999999999997,74.8,4.4,0.0172565398988788,L (-30),L (-30)
82.0,46.0,2023-04-09,22-080,CHO,CLE,0,16.75,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1,+8,0.0,0.0,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,2.0,60.0,3.5294117647058822,0.1,80.0,4.705882352941177,0.0172565398988788,L (-20),L (-20)
