Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,47.0,2023-02-04,27-141,DEN,ATL,1.0,29.766666666666666,7.0,10.0,0.7,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,4.0,0.0,1.0,0.0,1.0,15.0,16.5,19.0,9.0,7.0,0.7777777777777778,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,15.0,97.0,5.705882352941177,16.1,108.60000000000002,6.388235294117648,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+9),W (+9)
54.0,,2023-02-05,27-142,DEN,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,,46.0,2.7058823529411766,0.0,60.3,3.547058823529412,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+17),W (+17)
55.0,48.0,2023-02-07,27-144,DEN,MIN,1.0,25.933333333333334,8.0,11.0,0.727,2.0,3.0,0.667,6.0,8.0,0.75,0.0,3.0,3.0,8.0,4.0,2.0,3.0,1.0,24.0,27.2,32.0,8.0,6.0,0.75,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,19.0,111.0,6.529411764705882,24.8,118.0,6.941176470588236,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+20),W (+20)
56.0,49.0,2023-02-09,27-146,DEN,ORL,1.0,37.85,15.0,21.0,0.714,3.0,6.0,0.5,4.0,7.0,0.571,3.0,10.0,13.0,3.0,1.0,1.0,2.0,1.0,37.0,33.6,5.0,15.0,12.0,0.8,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,25.0,30.0,1.7647058823529411,32.00000000000001,39.19999999999998,2.3058823529411754,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-30),L (-30)
57.0,,2023-02-11,27-148,DEN,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,,102.0,6.0,0.0,116.2,6.835294117647059,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+34),W (+34)
58.0,,2023-02-13,27-150,DEN,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,,92.0,5.411764705882353,0.0,97.2,5.7176470588235295,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-11),L (-11)
59.0,,2023-02-15,27-152,DEN,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,,92.0,5.411764705882353,0.0,97.7,5.747058823529412,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+14),W (+14)
60.0,,2023-02-23,27-160,DEN,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,,84.0,4.941176470588236,0.0,92.29999999999998,5.429411764705882,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+4),W (+4)
61.0,,2023-02-25,27-162,DEN,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,,43.0,2.5294117647058822,0.0,53.20000000000001,3.129411764705883,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+9),W (+9)
62.0,50.0,2023-02-26,27-163,DEN,LAC,1.0,28.95,3.0,9.0,0.333,0.0,5.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,2.0,6.0,6.0,2.5,5.0,4.0,3.0,0.75,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,7.0,89.0,5.235294117647059,2.499999999999999,105.79999999999998,6.223529411764705,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+6),W (+6)
63.0,51.0,2023-02-28,27-165,DEN,HOU,1.0,21.066666666666663,5.0,7.0,0.714,0.0,0.0,,1.0,2.0,0.5,2.0,5.0,7.0,5.0,0.0,0.0,0.0,1.0,11.0,13.7,19.0,7.0,5.0,0.7142857142857143,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,14.0,88.0,5.176470588235294,13.3,102.4,6.023529411764706,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,,
64.0,52.0,2023-03-03,27-168,DEN,MEM,1.0,28.183333333333334,5.0,10.0,0.5,0.0,2.0,0.0,3.0,3.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,13.0,9.9,9.0,8.0,5.0,0.625,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,5.0,89.0,5.235294117647059,8.700000000000003,96.9,5.7,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-18),L (-18)
65.0,53.0,2023-03-06,27-171,DEN,TOR,1.0,29.73333333333333,7.0,12.0,0.583,0.0,2.0,0.0,5.0,6.0,0.833,5.0,1.0,6.0,5.0,2.0,1.0,0.0,1.0,19.0,22.6,13.0,10.0,7.0,0.7,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,15.0,62.0,3.647058823529412,20.6,79.50000000000001,4.676470588235295,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+10),W (+10)
66.0,54.0,2023-03-08,27-173,DEN,CHI,1.0,28.8,6.0,14.0,0.429,1.0,3.0,0.333,4.0,9.0,0.444,6.0,3.0,9.0,2.0,0.0,1.0,0.0,0.0,17.0,14.8,-4.0,11.0,5.0,0.4545454545454545,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,6.0,44.0,2.588235294117647,13.199999999999998,42.8,2.5176470588235293,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+21),W (+21)
67.0,55.0,2023-03-10,27-175,DEN,SAS,1.0,33.583333333333336,5.0,8.0,0.625,2.0,5.0,0.4,2.0,2.0,1.0,0.0,6.0,6.0,3.0,1.0,1.0,3.0,3.0,14.0,11.8,0.0,3.0,3.0,1.0,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,12.0,72.0,4.235294117647059,10.999999999999996,92.1,5.417647058823529,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+16),W (+16)
68.0,56.0,2023-03-12,27-177,DEN,BRK,1.0,29.4,5.0,9.0,0.556,1.0,2.0,0.5,2.0,3.0,0.667,2.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,13.0,8.9,13.0,7.0,4.0,0.5714285714285714,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,5.0,68.0,4.0,8.099999999999998,80.50000000000001,4.73529411764706,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+5),W (+5)
69.0,57.0,2023-03-14,27-179,DEN,TOR,1.0,34.36666666666667,8.0,13.0,0.615,0.0,1.0,0.0,2.0,6.0,0.333,0.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,18.0,14.8,-10.0,12.0,8.0,0.6666666666666666,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,6.0,67.0,3.941176470588236,14.000000000000002,78.29999999999998,4.605882352941175,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-21),L (-21)
70.0,58.0,2023-03-16,27-181,DEN,DET,1.0,28.83333333333333,6.0,9.0,0.667,0.0,1.0,0.0,3.0,6.0,0.5,5.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,15.0,14.0,8.0,8.0,6.0,0.75,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,8.0,82.0,4.823529411764706,12.799999999999995,94.0,5.529411764705882,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-8),L (-8)
71.0,59.0,2023-03-18,27-183,DEN,NYK,1.0,31.216666666666665,6.0,12.0,0.5,0.0,2.0,0.0,2.0,3.0,0.667,1.0,4.0,5.0,7.0,1.0,0.0,1.0,3.0,14.0,13.2,2.0,10.0,6.0,0.6,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,11.0,54.0,3.176470588235294,12.4,64.0,3.764705882352941,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-2),L (-2)
72.0,60.0,2023-03-19,27-184,DEN,BRK,1.0,29.9,4.0,9.0,0.444,0.0,3.0,0.0,2.0,3.0,0.667,1.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,10.0,7.2,9.0,6.0,4.0,0.6666666666666666,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,4.0,74.0,4.352941176470588,6.4,79.00000000000003,4.647058823529413,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-15),L (-15)
73.0,61.0,2023-03-22,27-187,DEN,WAS,1.0,30.73333333333333,4.0,6.0,0.667,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,10.4,28.0,3.0,2.0,0.6666666666666666,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,6.0,74.0,4.352941176470588,9.6,83.5,4.911764705882353,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+19),W (+19)
74.0,62.0,2023-03-25,27-190,DEN,MIL,1.0,25.2,4.0,9.0,0.444,1.0,5.0,0.2,0.0,0.0,,1.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,9.0,7.0,12.0,4.0,3.0,0.75,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,9.0,78.0,4.588235294117647,6.999999999999996,94.3,5.547058823529412,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-6),L (-6)
75.0,63.0,2023-03-27,27-192,DEN,PHI,1.0,24.3,6.0,14.0,0.429,0.0,3.0,0.0,0.0,0.0,,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,12.0,9.7,20.0,11.0,6.0,0.5454545454545454,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,6.0,81.0,4.764705882352941,9.7,88.69999999999999,5.217647058823529,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+6),W (+6)
76.0,64.0,2023-03-30,27-195,DEN,NOP,1.0,31.516666666666666,4.0,8.0,0.5,0.0,0.0,,3.0,6.0,0.5,2.0,4.0,6.0,4.0,0.0,0.0,1.0,4.0,11.0,8.6,-22.0,8.0,4.0,0.5,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,6.0,29.0,1.7058823529411764,7.4,45.1,2.652941176470588,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+14),W (+14)
77.0,65.0,2023-03-31,27-196,DEN,PHO,1.0,36.41666666666666,10.0,23.0,0.435,2.0,4.0,0.5,4.0,10.0,0.4,5.0,3.0,8.0,6.0,2.0,1.0,2.0,0.0,26.0,20.8,,19.0,8.0,0.4210526315789473,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,8.0,42.0,2.4705882352941178,19.2,39.2,2.3058823529411767,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+23),W (+23)
78.0,66.0,2023-04-02,27-198,DEN,GSW,1.0,38.93333333333333,6.0,18.0,0.333,0.0,3.0,0.0,1.0,2.0,0.5,6.0,4.0,10.0,7.0,2.0,0.0,2.0,3.0,13.0,11.5,9.0,15.0,6.0,0.4,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,10.0,61.0,3.588235294117647,11.099999999999998,76.2,4.482352941176471,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+5),W (+5)
79.0,67.0,2023-04-04,27-200,DEN,HOU,1.0,32.65,6.0,11.0,0.545,0.0,1.0,0.0,1.0,4.0,0.25,2.0,7.0,9.0,4.0,0.0,4.0,1.0,3.0,13.0,13.4,-18.0,10.0,6.0,0.6,37,67,62,29,30,33,12,60,45,65,50,61,15,46,44,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.6607142857142857,0.8375,0.8157894736842105,,0.6744186046511628,0.7692307692307693,0.7674418604651163,0.7058823529411765,0.9230769230769232,0.8035714285714286,0.8552631578947368,0.8064516129032258,0.8840579710144928,0.6521739130434783,0.7666666666666667,0.8301886792452831,12,13,2.0,68.0,59.0,0.1764705882352941,0.0,0.2203389830508474,17,14.0,55.0,3.235294117647059,13.000000000000004,67.10000000000001,3.947058823529413,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-19),L (-19)
