Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,25.0,2022-12-10,29-295,DEN,UTA,1.0,34.06666666666667,6.0,9.0,0.667,3.0,6.0,0.5,0.0,0.0,,0.0,6.0,6.0,3.0,1.0,0.0,0.0,3.0,15.0,14.8,9.0,3.0,3.0,1.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,16.0,64.0,3.764705882352941,14.799999999999995,82.80000000000001,4.870588235294118,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+1),W (+1)
27.0,26.0,2022-12-14,29-299,DEN,WAS,1.0,30.65,4.0,11.0,0.364,0.0,2.0,0.0,3.0,4.0,0.75,1.0,4.0,5.0,3.0,2.0,1.0,0.0,1.0,11.0,10.8,23.0,9.0,4.0,0.4444444444444444,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,7.0,84.0,4.941176470588236,9.6,102.29999999999998,6.0176470588235285,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+5),W (+5)
28.0,27.0,2022-12-16,29-301,DEN,LAL,1.0,30.0,3.0,5.0,0.6,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,9.0,3.8,0.0,4.0,2.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,1.0,68.0,4.0,3.0,87.5,5.147058823529412,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+13),W (+13)
29.0,28.0,2022-12-18,29-303,DEN,CHO,1.0,32.333333333333336,8.0,15.0,0.533,4.0,9.0,0.444,0.0,0.0,,1.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,20.0,16.6,12.0,6.0,4.0,0.6666666666666666,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,14.0,76.0,4.470588235294118,16.599999999999998,86.09999999999998,5.06470588235294,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-18),L (-18)
30.0,29.0,2022-12-20,29-305,DEN,MEM,1.0,37.65,5.0,11.0,0.455,2.0,4.0,0.5,0.0,0.0,,0.0,7.0,7.0,1.0,1.0,0.0,3.0,2.0,12.0,6.3,17.0,7.0,3.0,0.4285714285714285,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,7.0,70.0,4.117647058823529,6.300000000000001,82.6,4.858823529411764,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+4),W (+4)
31.0,30.0,2022-12-23,29-308,DEN,POR,1.0,34.18333333333333,5.0,8.0,0.625,3.0,5.0,0.6,1.0,2.0,0.5,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,14.0,11.8,5.0,3.0,2.0,0.6666666666666666,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,8.0,89.0,5.235294117647059,11.4,99.19999999999996,5.835294117647057,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+14),W (+14)
32.0,31.0,2022-12-25,29-310,DEN,PHO,1.0,38.86666666666667,4.0,10.0,0.4,3.0,5.0,0.6,4.0,4.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,3.0,15.0,12.8,16.0,5.0,1.0,0.2,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,8.0,84.0,4.941176470588236,11.200000000000005,93.0,5.470588235294118,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+13),W (+13)
33.0,32.0,2022-12-27,29-312,DEN,SAC,1.0,30.55,4.0,12.0,0.333,1.0,5.0,0.2,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,11.0,6.7,16.0,7.0,3.0,0.4285714285714285,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,2.0,90.0,5.294117647058823,5.899999999999999,99.2,5.835294117647059,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+3),W (+3)
34.0,33.0,2022-12-28,29-313,DEN,SAC,1.0,30.933333333333334,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,7.0,7.3,6.0,4.0,2.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,9.0,74.0,4.352941176470588,7.300000000000001,91.6,5.388235294117647,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+7),W (+7)
35.0,34.0,2022-12-30,29-315,DEN,MIA,1.0,30.216666666666665,7.0,7.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,20.0,16.7,7.0,3.0,3.0,1.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,13.0,81.0,4.764705882352941,15.900000000000002,87.8,5.164705882352941,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-1),L (-1)
36.0,35.0,2023-01-01,29-317,DEN,BOS,1.0,29.75,2.0,7.0,0.286,2.0,3.0,0.667,0.0,0.0,,0.0,3.0,3.0,4.0,1.0,0.0,1.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,6.0,107.0,6.294117647058823,4.0,118.39999999999998,6.96470588235294,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+5),W (+5)
37.0,36.0,2023-01-02,29-318,DEN,MIN,1.0,32.85,3.0,7.0,0.429,1.0,2.0,0.5,3.0,3.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,4.0,10.0,6.7,-11.0,5.0,2.0,0.4,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,5.0,70.0,4.117647058823529,5.500000000000002,81.1,4.770588235294118,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+12),W (+12)
38.0,37.0,2023-01-05,29-321,DEN,LAC,1.0,28.98333333333333,3.0,8.0,0.375,3.0,5.0,0.6,0.0,0.0,,0.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,9.0,8.9,31.0,3.0,0.0,0.0,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,10.0,103.0,6.0588235294117645,8.899999999999999,107.8,6.341176470588235,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-13),L (-13)
39.0,38.0,2023-01-06,29-322,DEN,CLE,1.0,29.9,4.0,7.0,0.571,2.0,4.0,0.5,4.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,14.0,11.0,15.0,3.0,2.0,0.6666666666666666,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,5.0,105.0,6.176470588235294,9.400000000000002,107.2,6.305882352941176,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+31),W (+31)
40.0,39.0,2023-01-09,29-325,DEN,LAL,1.0,30.65,6.0,14.0,0.429,1.0,5.0,0.2,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,16.0,11.6,18.0,9.0,5.0,0.5555555555555556,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,5.0,104.0,6.117647058823529,10.399999999999997,104.1,6.123529411764705,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+13),W (+13)
41.0,40.0,2023-01-11,29-327,DEN,PHO,1.0,26.78333333333333,5.0,7.0,0.714,4.0,5.0,0.8,1.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,15.0,16.0,26.0,2.0,1.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,14.0,68.0,4.0,15.599999999999998,84.49999999999999,4.970588235294117,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+13),W (+13)
42.0,41.0,2023-01-13,29-329,DEN,LAC,1.0,30.883333333333333,5.0,9.0,0.556,3.0,5.0,0.6,1.0,2.0,0.5,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,14.0,13.2,16.0,4.0,2.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,10.0,67.0,3.941176470588236,12.799999999999995,81.49999999999999,4.794117647058823,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,,
43.0,42.0,2023-01-15,29-331,DEN,ORL,1.0,34.85,5.0,11.0,0.455,2.0,7.0,0.286,0.0,1.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,1.0,12.0,8.8,11.0,4.0,3.0,0.75,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,6.0,79.0,4.647058823529412,8.8,92.4,5.435294117647059,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+29),W (+29)
44.0,43.0,2023-01-17,29-333,DEN,POR,1.0,32.083333333333336,2.0,9.0,0.222,0.0,3.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,4.0,9.0,8.0,16.0,6.0,2.0,0.3333333333333333,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,3.0,85.0,5.0,6.000000000000002,96.9,5.7,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+12),W (+12)
45.0,44.0,2023-01-18,29-334,DEN,MIN,1.0,34.833333333333336,4.0,6.0,0.667,2.0,2.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,11.0,11.3,18.0,4.0,2.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,8.0,64.0,3.764705882352941,10.9,83.2,4.894117647058824,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+3),W (+3)
46.0,45.0,2023-01-20,29-336,DEN,IND,1.0,26.33333333333333,4.0,7.0,0.571,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,9.0,5.1,20.0,4.0,3.0,0.75,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,4.0,111.0,6.529411764705882,5.1,122.1,7.18235294117647,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+9),W (+9)
47.0,46.0,2023-01-22,29-338,DEN,OKC,1.0,36.9,3.0,8.0,0.375,2.0,6.0,0.333,2.0,3.0,0.667,1.0,3.0,4.0,1.0,2.0,0.0,2.0,2.0,10.0,6.7,-3.0,2.0,1.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,4.0,79.0,4.647058823529412,5.9,100.4,5.905882352941177,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+4),W (+4)
48.0,47.0,2023-01-24,29-340,DEN,NOP,1.0,30.633333333333333,3.0,9.0,0.333,1.0,4.0,0.25,0.0,0.0,,1.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,7.0,4.8,-10.0,5.0,2.0,0.4,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,5.0,69.0,4.0588235294117645,4.799999999999999,85.0,5.0,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+23),W (+23)
49.0,,2023-01-25,29-341,DEN,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,65.0,3.823529411764706,0.0,71.19999999999999,4.188235294117646,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-2),L (-2)
50.0,48.0,2023-01-28,29-344,DEN,PHI,1.0,33.666666666666664,3.0,8.0,0.375,2.0,4.0,0.5,0.0,0.0,,1.0,4.0,5.0,4.0,3.0,0.0,0.0,2.0,8.0,10.5,5.0,4.0,1.0,0.25,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,12.0,80.0,4.705882352941177,10.499999999999998,94.3,5.547058823529412,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,W (+1),W (+1)
51.0,49.0,2023-01-31,29-347,DEN,NOP,1.0,38.4,5.0,11.0,0.455,3.0,7.0,0.429,2.0,2.0,1.0,2.0,3.0,5.0,1.0,4.0,2.0,0.0,1.0,15.0,17.3,16.0,4.0,2.0,0.5,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,14.0,85.0,5.0,16.499999999999996,100.80000000000004,5.929411764705884,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-8),L (-8)
52.0,50.0,2023-02-02,29-349,DEN,GSW,1.0,32.18333333333333,8.0,14.0,0.571,1.0,3.0,0.333,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,18.0,12.6,16.0,11.0,7.0,0.6363636363636364,65,40,74,70,33,33,37,15,64,52,60,68,18,54,47,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,62.0,69.0,23.0,60.0,53.0,0.9558823529411764,0.7142857142857143,0.925,0.9210526315789472,,0.7674418604651163,0.8461538461538461,0.8604651162790697,0.8823529411764706,0.9846153846153848,0.9285714285714286,0.967741935483871,0.9855072463768116,0.782608695652174,0.9,0.8867924528301887,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,8.0,103.0,6.0588235294117645,12.2,123.3,7.252941176470588,11.5,4.5,-1.0,-1.6,0.6,0.0865718799368088,0.598,0.505,0.198,0.6,2.0,L (-7),L (-7)
