Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,25.0,2022-12-14,21-241,DEN,WAS,0,23.55,3.0,6.0,.500,0.0,1.0,.000,2,4.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,4.1,-10,5.0,3.0,0.6,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,-1.0,92.0,5.411764705882353,3.3000000000000007,108.6,6.388235294117647,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+5),W (+5)
28.0,26.0,2022-12-16,21-243,DEN,LAL,0,9.066666666666666,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.9,+4,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,-2.0,71.0,4.176470588235294,-2.9,93.4,5.494117647058824,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+13),W (+13)
29.0,27.0,2022-12-18,21-245,DEN,CHO,0,20.666666666666668,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,-11,1.0,1.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,4.0,86.0,5.0588235294117645,2.2,100.49999999999996,5.911764705882351,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-18),L (-18)
30.0,28.0,2022-12-20,21-247,DEN,MEM,1,28.95,5.0,11.0,.455,2.0,5.0,.400,1,2.0,.500,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,13.0,8.4,+9,6.0,3.0,0.5,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,5.0,72.0,4.235294117647059,8.0,80.89999999999998,4.758823529411764,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+4),W (+4)
31.0,,2022-12-23,21-250,DEN,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,,97.0,5.705882352941177,0.0,110.59999999999998,6.505882352941176,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+14),W (+14)
32.0,29.0,2022-12-25,21-252,DEN,PHO,0,12.966666666666669,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.6,-6,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,3.0,89.0,5.235294117647059,2.6,101.6,5.976470588235294,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+13),W (+13)
33.0,30.0,2022-12-27,21-254,DEN,SAC,0,13.716666666666669,2.0,4.0,.500,0.0,1.0,.000,0,1.0,.000,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,5.0,+7,3.0,2.0,0.6666666666666666,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,5.0,87.0,5.117647058823529,4.999999999999999,100.1,5.888235294117647,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+3),W (+3)
34.0,31.0,2022-12-28,21-255,DEN,SAC,0,23.95,4.0,5.0,.800,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,5.6,-7,4.0,3.0,0.75,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,4.0,79.0,4.647058823529412,5.599999999999999,93.3,5.488235294117647,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+7),W (+7)
35.0,32.0,2022-12-30,21-257,DEN,MIA,0,2.9833333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.7,+3,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,0.0,94.0,5.529411764705882,-0.7000000000000001,104.4,6.141176470588236,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-1),L (-1)
36.0,33.0,2023-01-01,21-259,DEN,BOS,0,25.35,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.9,+7,1.0,1.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,2.0,111.0,6.529411764705882,0.8999999999999999,121.5,7.147058823529412,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+5),W (+5)
37.0,34.0,2023-01-02,21-260,DEN,MIN,0,3.033333333333333,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,+3,1.0,1.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,1.0,74.0,4.352941176470588,1.7,84.89999999999999,4.994117647058823,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+12),W (+12)
38.0,35.0,2023-01-05,21-263,DEN,LAC,0,12.45,2.0,8.0,.250,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,-0.6,-12,6.0,2.0,0.3333333333333333,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,-2.0,115.0,6.764705882352941,-0.6000000000000002,117.3,6.9,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-13),L (-13)
39.0,36.0,2023-01-06,21-264,DEN,CLE,0,1.3,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,0.0,110.0,6.470588235294118,0.0,116.59999999999998,6.858823529411763,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+31),W (+31)
40.0,37.0,2023-01-09,21-267,DEN,LAL,0,1.9166666666666663,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3,0,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,0.0,109.0,6.411764705882353,-0.3,114.79999999999998,6.752941176470587,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+13),W (+13)
41.0,38.0,2023-01-11,21-269,DEN,PHO,0,8.633333333333333,0.0,2.0,.000,0.0,1.0,.000,2,2.0,1.000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.2,-1,1.0,0.0,0.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,-2.0,84.0,4.941176470588236,-0.6,100.7,5.923529411764706,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+13),W (+13)
42.0,,2023-01-13,21-271,DEN,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,,77.0,4.529411764705882,0.0,94.29999999999998,5.547058823529411,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,,
43.0,39.0,2023-01-15,21-273,DEN,ORL,0,9.716666666666669,2.0,5.0,.400,0.0,1.0,.000,0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.3,-6,4.0,2.0,0.5,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,3.0,82.0,4.823529411764706,3.299999999999999,97.9,5.758823529411765,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+29),W (+29)
44.0,40.0,2023-01-17,21-275,DEN,POR,0,2.033333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,0.0,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,0.0,88.0,5.176470588235294,0.0,102.9,6.052941176470589,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+12),W (+12)
45.0,41.0,2023-01-18,21-276,DEN,MIN,0,6.2,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.9,-3,1.0,0.0,0.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,2.0,70.0,4.117647058823529,0.8999999999999999,93.2,5.482352941176471,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+3),W (+3)
46.0,42.0,2023-01-20,21-278,DEN,IND,0,15.2,4.0,5.0,.800,1.0,1.0,1.000,1,2.0,.500,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,10.0,10.0,+11,4.0,3.0,0.75,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,8.0,107.0,6.294117647058823,9.599999999999998,117.6,6.917647058823529,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+9),W (+9)
47.0,43.0,2023-01-22,21-280,DEN,OKC,0,21.933333333333334,4.0,7.0,.571,1.0,2.0,.500,1,1.0,1.000,2.0,4.0,6.0,3.0,0.0,2.0,0.0,1.0,10.0,12.4,-2,5.0,3.0,0.6,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,13.0,70.0,4.117647058823529,11.999999999999996,94.3,5.547058823529412,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+4),W (+4)
48.0,44.0,2023-01-24,21-282,DEN,NOP,0,20.1,3.0,5.0,.600,0.0,2.0,.000,1,1.0,1.000,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,6.0,+4,3.0,3.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,4.0,70.0,4.117647058823529,5.599999999999998,84.19999999999999,4.952941176470588,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+23),W (+23)
49.0,45.0,2023-01-25,21-283,DEN,MIL,1,25.78333333333333,3.0,6.0,.500,2.0,2.0,1.000,0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,8.0,5.5,-3,4.0,1.0,0.25,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,5.0,60.0,3.5294117647058822,5.499999999999999,65.69999999999999,3.86470588235294,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-2),L (-2)
50.0,,2023-01-28,21-286,DEN,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,,92.0,5.411764705882353,0.0,104.8,6.164705882352941,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+1),W (+1)
51.0,46.0,2023-01-31,21-289,DEN,NOP,0,14.233333333333333,2.0,3.0,.667,0.0,0.0,,0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,4.0,2.4,-5,3.0,2.0,0.6666666666666666,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,5.0,94.0,5.529411764705882,2.4000000000000004,114.90000000000002,6.758823529411766,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-8),L (-8)
52.0,47.0,2023-02-02,21-291,DEN,GSW,0,18.933333333333334,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,1.0,4.0,5.0,3.0,2.0,0.0,0.0,1.0,5.0,8.6,0,1.0,1.0,1.0,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,11.0,100.0,5.882352941176471,8.6,126.9,7.464705882352941,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,L (-7),L (-7)
53.0,48.0,2023-02-04,21-293,DEN,ATL,0,32.15,4.0,11.0,.364,2.0,4.0,.500,0,0.0,,2.0,5.0,7.0,2.0,2.0,0.0,1.0,4.0,10.0,7.6,+20,7.0,2.0,0.2857142857142857,62,37,74,34,36,42,17,59,52,70,57,64,23,58,50,68.0,56.0,80.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.9117647058823528,0.6607142857142857,0.925,,0.7906976744186046,0.9230769230769232,0.9767441860465116,1.0,0.9076923076923076,0.9285714285714286,0.9210526315789472,0.9193548387096774,0.927536231884058,1.0,0.9666666666666668,0.9433962264150944,13,17,2.0,68.0,59.0,0.1911764705882352,0.0,0.288135593220339,17,9.0,103.0,6.0588235294117645,7.6,117.10000000000002,6.888235294117648,10.3,1.9,-2.4,-2.5,0.1,0.0379146919431279,0.568,0.332,0.221,-0.1,0.7,W (+9),W (+9)
