Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
52.0,35.0,2023-02-02,24-218,DEN,GSW,1.0,27.4,6.0,12.0,0.5,5.0,9.0,0.556,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,17.0,11.2,22.0,3.0,1.0,0.3333333333333333,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,7.0,104.0,6.117647058823529,11.2,124.3,7.311764705882353,0.1137440758293838,L (-7),L (-7)
53.0,36.0,2023-02-04,24-220,DEN,ATL,1.0,29.766666666666666,9.0,16.0,0.563,3.0,8.0,0.375,2.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,23.0,20.0,15.0,8.0,6.0,0.75,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,12.0,100.0,5.882352941176471,19.200000000000003,105.50000000000004,6.205882352941179,0.1137440758293838,W (+9),W (+9)
54.0,37.0,2023-02-05,24-221,DEN,MIN,1.0,31.8,7.0,16.0,0.438,2.0,10.0,0.2,6.0,8.0,0.75,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,22.0,13.3,-9.0,6.0,5.0,0.8333333333333334,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,2.0,44.0,2.588235294117647,10.9,49.4,2.9058823529411764,0.1137440758293838,W (+17),W (+17)
55.0,38.0,2023-02-07,24-223,DEN,MIN,1.0,28.683333333333334,11.0,15.0,0.733,4.0,6.0,0.667,4.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,30.0,26.1,43.0,9.0,7.0,0.7777777777777778,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,17.0,113.0,6.647058823529412,24.500000000000007,118.3,6.958823529411765,0.1137440758293838,W (+20),W (+20)
56.0,39.0,2023-02-09,24-225,DEN,ORL,1.0,34.45,3.0,16.0,0.188,3.0,12.0,0.25,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,12.0,0.1,-5.0,4.0,0.0,0.0,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,-6.0,61.0,3.588235294117647,-1.1,72.3,4.252941176470588,0.1137440758293838,L (-30),L (-30)
57.0,40.0,2023-02-11,24-227,DEN,CHO,1.0,32.166666666666664,6.0,14.0,0.429,2.0,7.0,0.286,0.0,0.0,,1.0,5.0,6.0,2.0,1.0,0.0,0.0,2.0,14.0,10.4,14.0,7.0,4.0,0.5714285714285714,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,9.0,93.0,5.470588235294118,10.399999999999997,105.79999999999998,6.223529411764705,0.1137440758293838,W (+34),W (+34)
58.0,41.0,2023-02-13,24-229,DEN,MIA,1.0,33.483333333333334,6.0,15.0,0.4,5.0,13.0,0.385,0.0,0.0,,1.0,5.0,6.0,0.0,1.0,1.0,2.0,2.0,17.0,10.0,6.0,2.0,1.0,0.5,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,8.0,84.0,4.941176470588236,9.999999999999996,87.2,5.129411764705883,0.1137440758293838,L (-11),L (-11)
59.0,42.0,2023-02-15,24-231,DEN,DAL,1.0,32.81666666666667,8.0,16.0,0.5,5.0,10.0,0.5,1.0,2.0,0.5,1.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,22.0,15.8,12.0,6.0,3.0,0.5,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,11.0,81.0,4.764705882352941,15.399999999999997,82.3,4.841176470588235,0.1137440758293838,W (+14),W (+14)
60.0,43.0,2023-02-23,24-239,DEN,CLE,1.0,28.78333333333333,8.0,14.0,0.571,6.0,10.0,0.6,3.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,25.0,20.7,13.0,4.0,2.0,0.5,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,14.0,70.0,4.117647058823529,19.5,72.79999999999998,4.28235294117647,0.1137440758293838,W (+4),W (+4)
61.0,44.0,2023-02-25,24-241,DEN,MEM,1.0,18.966666666666665,2.0,10.0,0.2,1.0,7.0,0.143,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,5.0,-1.0,-9.0,3.0,1.0,0.3333333333333333,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,-2.0,45.0,2.647058823529412,-1.0000000000000002,54.20000000000001,3.188235294117648,0.1137440758293838,W (+9),W (+9)
62.0,45.0,2023-02-26,24-242,DEN,LAC,1.0,39.1,12.0,18.0,0.667,4.0,8.0,0.5,1.0,1.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,3.0,29.0,23.3,17.0,10.0,8.0,0.8,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,21.0,75.0,4.411764705882353,22.899999999999995,85.39999999999999,5.023529411764706,0.1137440758293838,W (+6),W (+6)
63.0,46.0,2023-02-28,24-244,DEN,HOU,1.0,23.0,7.0,11.0,0.636,3.0,6.0,0.5,0.0,0.0,,1.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,17.0,13.4,22.0,5.0,4.0,0.8,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,11.0,91.0,5.352941176470588,13.4,102.3,6.017647058823529,0.1137440758293838,,
64.0,47.0,2023-03-03,24-247,DEN,MEM,1.0,30.016666666666666,8.0,14.0,0.571,2.0,7.0,0.286,8.0,8.0,1.0,3.0,5.0,8.0,1.0,1.0,0.0,0.0,2.0,26.0,23.9,10.0,7.0,6.0,0.8571428571428571,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,14.0,80.0,4.705882352941177,20.700000000000003,84.90000000000002,4.994117647058824,0.1137440758293838,L (-18),L (-18)
65.0,48.0,2023-03-06,24-250,DEN,TOR,1.0,32.016666666666666,7.0,11.0,0.636,4.0,6.0,0.667,2.0,4.0,0.5,0.0,5.0,5.0,0.0,1.0,0.0,2.0,1.0,20.0,14.4,7.0,5.0,3.0,0.6,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,9.0,68.0,4.0,13.6,86.50000000000001,5.088235294117648,0.1137440758293838,W (+10),W (+10)
66.0,49.0,2023-03-08,24-252,DEN,CHI,1.0,23.966666666666665,5.0,13.0,0.385,2.0,7.0,0.286,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,12.0,5.7,-2.0,6.0,3.0,0.5,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,4.0,46.0,2.7058823529411766,5.699999999999999,50.3,2.9588235294117644,0.1137440758293838,W (+21),W (+21)
67.0,50.0,2023-03-10,24-254,DEN,SAS,1.0,20.3,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,5.3,-5.0,2.0,2.0,1.0,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,4.0,80.0,4.705882352941177,5.299999999999999,97.8,5.752941176470588,0.1137440758293838,W (+16),W (+16)
68.0,51.0,2023-03-12,24-256,DEN,BRK,1.0,22.75,9.0,12.0,0.75,3.0,5.0,0.6,2.0,2.0,1.0,3.0,0.0,3.0,4.0,1.0,0.0,2.0,2.0,23.0,21.3,6.0,7.0,6.0,0.8571428571428571,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,15.0,58.0,3.411764705882353,20.5,68.10000000000001,4.005882352941177,0.1137440758293838,W (+5),W (+5)
69.0,52.0,2023-03-14,24-258,DEN,TOR,1.0,32.63333333333333,8.0,13.0,0.615,5.0,9.0,0.556,2.0,2.0,1.0,0.0,6.0,6.0,2.0,2.0,0.0,2.0,2.0,23.0,19.5,-8.0,4.0,3.0,0.75,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,16.0,57.0,3.3529411764705883,18.7,73.6,4.329411764705882,0.1137440758293838,L (-21),L (-21)
70.0,53.0,2023-03-16,24-260,DEN,DET,1.0,28.016666666666666,6.0,14.0,0.429,1.0,6.0,0.167,2.0,3.0,0.667,0.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,15.0,12.2,5.0,8.0,5.0,0.625,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,8.0,82.0,4.823529411764706,11.4,95.39999999999998,5.611764705882352,0.1137440758293838,L (-8),L (-8)
71.0,54.0,2023-03-18,24-262,DEN,NYK,1.0,30.2,4.0,10.0,0.4,3.0,7.0,0.429,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,11.0,7.1,7.0,3.0,1.0,0.3333333333333333,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,6.0,59.0,3.4705882352941178,7.099999999999998,69.3,4.076470588235294,0.1137440758293838,L (-2),L (-2)
72.0,55.0,2023-03-19,24-263,DEN,BRK,1.0,31.15,10.0,18.0,0.556,5.0,9.0,0.556,3.0,3.0,1.0,1.0,8.0,9.0,3.0,0.0,0.0,3.0,1.0,28.0,21.2,11.0,9.0,5.0,0.5555555555555556,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,16.0,62.0,3.647058823529412,20.000000000000004,65.4,3.847058823529412,0.1137440758293838,L (-15),L (-15)
73.0,56.0,2023-03-22,24-266,DEN,WAS,1.0,30.73333333333333,7.0,16.0,0.438,6.0,9.0,0.667,1.0,1.0,1.0,2.0,5.0,7.0,2.0,2.0,0.0,1.0,1.0,21.0,17.5,28.0,7.0,1.0,0.1428571428571428,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,14.0,66.0,3.882352941176471,17.1,76.0,4.470588235294118,0.1137440758293838,W (+19),W (+19)
74.0,57.0,2023-03-25,24-269,DEN,MIL,1.0,28.066666666666663,7.0,12.0,0.583,3.0,6.0,0.5,2.0,3.0,0.667,2.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,19.0,15.5,21.0,6.0,4.0,0.6666666666666666,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,11.0,76.0,4.470588235294118,14.7,86.60000000000001,5.094117647058824,0.1137440758293838,L (-6),L (-6)
75.0,58.0,2023-03-27,24-271,DEN,PHI,1.0,30.95,6.0,14.0,0.429,3.0,7.0,0.429,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,15.0,8.4,13.0,7.0,3.0,0.4285714285714285,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,6.0,81.0,4.764705882352941,8.399999999999999,90.0,5.294117647058823,0.1137440758293838,W (+6),W (+6)
76.0,59.0,2023-03-30,24-274,DEN,NOP,1.0,26.7,5.0,15.0,0.333,0.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,10.0,4.2,-23.0,8.0,5.0,0.625,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,-1.0,36.0,2.117647058823529,4.199999999999999,48.29999999999999,2.8411764705882345,0.1137440758293838,W (+14),W (+14)
77.0,,2023-03-31,24-275,DEN,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,50.0,2.9411764705882355,0.0,58.399999999999984,3.4352941176470577,0.1137440758293838,W (+23),W (+23)
78.0,60.0,2023-04-02,24-277,DEN,GSW,1.0,33.65,10.0,17.0,0.588,4.0,8.0,0.5,5.0,6.0,0.833,3.0,8.0,11.0,0.0,0.0,0.0,1.0,1.0,29.0,23.8,4.0,9.0,6.0,0.6666666666666666,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,16.0,55.0,3.235294117647059,21.800000000000004,65.5,3.852941176470588,0.1137440758293838,W (+5),W (+5)
79.0,61.0,2023-04-04,24-279,DEN,HOU,1.0,33.166666666666664,8.0,20.0,0.4,6.0,15.0,0.4,1.0,2.0,0.5,2.0,5.0,7.0,1.0,0.0,1.0,2.0,2.0,23.0,13.3,-17.0,5.0,2.0,0.4,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,8.0,61.0,3.588235294117647,12.899999999999997,67.20000000000002,3.952941176470589,0.1137440758293838,L (-19),L (-19)
80.0,,2023-04-06,24-281,DEN,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,50,30,60,57,24,25,30,10,51,44,60,54,18,41,37,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,69.0,23.0,60.0,53.0,0.7352941176470589,0.5357142857142857,0.75,0.75,,0.5581395348837209,0.6410256410256411,0.6976744186046512,0.5882352941176471,0.7846153846153846,0.7857142857142857,0.7894736842105263,0.782608695652174,0.782608695652174,0.6833333333333333,0.6981132075471698,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,59.0,3.4705882352941178,0.0,72.2,4.247058823529412,0.1137440758293838,L (-7),L (-7)
