Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with Aaron Gordon,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Reggie Jackson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bruce Brown,Christian Braun,Collin Gillespie,DeAndre Jordan,Donovan Williams,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Reggie Jackson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with DeAndre Jordan,co_inf with Donovan Williams,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Reggie Jackson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
29.0,15.0,2022-12-18,25-140,LAL,WAS,1,32.81666666666667,7.0,13.0,.538,2.0,2.0,1.000,0,1.0,.000,2.0,8.0,10.0,2.0,0.0,0.0,2.0,3.0,16.0,11.3,0,11.0,5.0,0.4545454545454545,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,12.0,78.0,2.4375,11.299999999999995,91.4,2.85625,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,W (+18),W (+18)
30.0,16.0,2022-12-19,25-141,LAL,PHO,1,26.5,6.0,12.0,.500,2.0,5.0,.400,2,3.0,.667,2.0,3.0,5.0,1.0,1.0,0.0,2.0,2.0,16.0,10.8,-15,7.0,4.0,0.5714285714285714,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,6.0,71.0,2.21875,9.999999999999996,78.9,2.465625,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,W (+2),W (+2)
31.0,17.0,2022-12-21,25-143,LAL,SAC,1,31.166666666666668,6.0,9.0,.667,2.0,2.0,1.000,3,4.0,.750,2.0,8.0,10.0,4.0,1.0,0.0,2.0,5.0,17.0,16.3,-12,7.0,4.0,0.5714285714285714,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,17.0,80.0,2.5,15.099999999999994,95.5,2.984375,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,L (-26),L (-26)
32.0,18.0,2022-12-23,25-145,LAL,CHO,1,33.483333333333334,3.0,8.0,.375,2.0,3.0,.667,0,0.0,,0.0,13.0,13.0,1.0,0.0,0.0,2.0,2.0,8.0,5.4,+11,5.0,1.0,0.2,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,12.0,80.0,2.5,5.4,98.8,3.0875,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,L (-14),L (-14)
33.0,19.0,2022-12-25,25-147,LAL,DAL,1,18.883333333333333,4.0,5.0,.800,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,7.2,-6,4.0,4.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,8.0,84.0,2.625,7.2,97.9,3.059375,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,L (-4),L (-4)
34.0,20.0,2022-12-27,25-149,LAL,ORL,1,30.966666666666665,8.0,10.0,.800,1.0,1.0,1.000,4,6.0,.667,4.0,6.0,10.0,1.0,1.0,0.0,0.0,2.0,21.0,21.9,+6,9.0,7.0,0.7777777777777778,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,17.0,66.0,2.0625,20.3,78.6,2.45625,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,L (-9),L (-9)
35.0,21.0,2022-12-28,25-150,LAL,MIA,1,22.85,5.0,6.0,.833,0.0,0.0,,1,2.0,.500,2.0,6.0,8.0,0.0,0.0,1.0,3.0,3.0,11.0,8.1,-22,6.0,5.0,0.8333333333333334,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,9.0,85.0,2.65625,7.699999999999999,96.0,3.0,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,W (+19),W (+19)
36.0,22.0,2022-12-30,25-152,LAL,ATL,1,33.96666666666667,8.0,10.0,.800,0.0,1.0,.000,3,3.0,1.000,1.0,16.0,17.0,1.0,1.0,1.0,1.0,2.0,19.0,21.3,+7,9.0,8.0,0.8888888888888888,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,25.0,88.0,2.75,20.1,102.29999999999998,3.1968749999999995,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,L (-14),L (-14)
37.0,23.0,2023-01-02,25-155,LAL,CHO,1,36.75,9.0,17.0,.529,0.0,1.0,.000,0,0.0,,5.0,10.0,15.0,2.0,1.0,0.0,1.0,4.0,18.0,16.0,-7,16.0,9.0,0.5625,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,18.0,57.0,1.78125,16.0,70.59999999999998,2.2062499999999994,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,W (+9),W (+9)
38.0,24.0,2023-01-04,25-157,LAL,MIA,1,28.35,9.0,11.0,.818,0.0,0.0,,3,3.0,1.000,3.0,6.0,9.0,1.0,0.0,1.0,2.0,1.0,21.0,19.8,+3,11.0,9.0,0.8181818181818182,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,16.0,97.0,3.03125,18.600000000000005,98.1,3.065625,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,W (+6),W (+6)
39.0,25.0,2023-01-06,25-159,LAL,ATL,1,27.933333333333334,8.0,12.0,.667,1.0,2.0,.500,2,2.0,1.000,4.0,9.0,13.0,0.0,1.0,1.0,1.0,1.0,19.0,19.6,+2,10.0,7.0,0.7,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,19.0,91.0,2.84375,18.8,97.79999999999998,3.0562499999999995,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,W (+3),W (+3)
40.0,26.0,2023-01-07,25-160,LAL,SAC,1,34.31666666666667,12.0,14.0,.857,0.0,0.0,,5,7.0,.714,4.0,10.0,14.0,0.0,1.0,1.0,2.0,4.0,29.0,27.1,+7,14.0,12.0,0.8571428571428571,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,22.0,87.0,2.71875,25.1,89.39999999999998,2.79375,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,W (+16),W (+16)
41.0,27.0,2023-01-09,25-162,LAL,DEN,1,27.9,6.0,14.0,.429,0.0,1.0,.000,5,5.0,1.000,2.0,8.0,10.0,0.0,1.0,0.0,0.0,1.0,17.0,14.0,-15,13.0,6.0,0.4615384615384615,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,9.0,73.0,2.28125,11.999999999999996,88.09999999999998,2.7531249999999994,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,W (+2),W (+2)
42.0,28.0,2023-01-12,25-165,LAL,DAL,1,23.566666666666663,5.0,10.0,.500,0.0,2.0,.000,1,2.0,.500,3.0,6.0,9.0,0.0,0.0,0.0,1.0,2.0,11.0,7.7,-17,8.0,5.0,0.625,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,7.0,70.0,2.1875,7.299999999999997,86.99999999999999,2.71875,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,,
43.0,29.0,2023-01-15,25-168,LAL,PHI,1,20.48333333333333,5.0,9.0,.556,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,10.0,6.9,-10,9.0,5.0,0.5555555555555556,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,5.0,80.0,2.5,6.899999999999999,94.29999999999998,2.9468749999999995,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,L (-13),L (-13)
44.0,30.0,2023-01-16,25-169,LAL,HOU,1,17.683333333333334,1.0,6.0,.167,0.0,1.0,.000,4,4.0,1.000,0.0,6.0,6.0,0.0,0.0,2.0,0.0,3.0,6.0,4.2,-10,5.0,1.0,0.2,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,4.0,84.0,2.625,2.6,100.3,3.134375,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,L (-4),L (-4)
45.0,31.0,2023-01-18,25-171,LAL,SAC,1,18.53333333333333,4.0,7.0,.571,0.0,0.0,,0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,8.0,7.3,-7,7.0,4.0,0.5714285714285714,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,7.0,65.0,2.03125,7.3,86.8,2.7125,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,L (-1),L (-1)
46.0,32.0,2023-01-20,25-173,LAL,MEM,1,21.73333333333333,3.0,8.0,.375,0.0,3.0,.000,2,2.0,1.000,3.0,4.0,7.0,1.0,1.0,1.0,0.0,5.0,8.0,7.3,+7,5.0,3.0,0.6,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,8.0,107.0,3.34375,6.4999999999999964,120.7,3.771875,19.7,4.1,0.6,1.1,-0.5,0.0516236469608659,0.682,0.16,0.341,0.7,2.7,W (+8),W (+8)
