Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
46.0,,2023-01-20,27-335,DEN,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,115.0,6.764705882352941,0.0,127.2,7.482352941176471,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+9),W (+9)
47.0,,2023-01-22,27-337,DEN,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,83.0,4.882352941176471,0.0,106.3,6.252941176470588,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+4),W (+4)
48.0,42.0,2023-01-24,27-339,DEN,NOP,1.0,36.083333333333336,11.0,15.0,0.733,2.0,4.0,0.5,1.0,2.0,0.5,2.0,9.0,11.0,10.0,1.0,0.0,3.0,2.0,25.0,26.8,-6.0,11.0,9.0,0.8181818181818182,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,27.0,47.0,2.764705882352941,26.4,63.39999999999999,3.729411764705882,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+23),W (+23)
49.0,,2023-01-25,27-340,DEN,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,65.0,3.823529411764706,0.0,71.19999999999999,4.188235294117646,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-2),L (-2)
50.0,43.0,2023-01-28,27-343,DEN,PHI,1.0,38.31666666666667,8.0,12.0,0.667,2.0,2.0,1.0,6.0,6.0,1.0,1.0,7.0,8.0,9.0,0.0,2.0,7.0,2.0,24.0,21.5,-1.0,10.0,6.0,0.6,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,18.0,74.0,4.352941176470588,19.1,85.7,5.041176470588235,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+1),W (+1)
51.0,44.0,2023-01-31,27-346,DEN,NOP,1.0,38.0,10.0,14.0,0.714,1.0,3.0,0.333,5.0,5.0,1.0,1.0,17.0,18.0,15.0,1.0,1.0,5.0,2.0,26.0,32.4,20.0,11.0,9.0,0.8181818181818182,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,37.0,62.0,3.647058823529412,30.40000000000001,86.90000000000002,5.111764705882354,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-8),L (-8)
52.0,45.0,2023-02-02,27-348,DEN,GSW,1.0,32.7,9.0,13.0,0.692,0.0,0.0,,4.0,5.0,0.8,2.0,12.0,14.0,16.0,1.0,1.0,3.0,0.0,22.0,31.0,26.0,13.0,9.0,0.6923076923076923,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,33.0,78.0,4.588235294117647,29.4,106.1,6.241176470588235,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-7),L (-7)
53.0,46.0,2023-02-04,27-350,DEN,ATL,1.0,34.333333333333336,5.0,8.0,0.625,0.0,1.0,0.0,4.0,5.0,0.8,3.0,15.0,18.0,10.0,1.0,2.0,5.0,3.0,14.0,19.8,20.0,7.0,5.0,0.7142857142857143,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,27.0,85.0,5.0,18.2,106.50000000000004,6.264705882352944,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+9),W (+9)
54.0,,2023-02-05,27-351,DEN,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,46.0,2.7058823529411766,0.0,60.3,3.547058823529412,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+17),W (+17)
55.0,47.0,2023-02-07,27-353,DEN,MIN,1.0,27.75,8.0,10.0,0.8,0.0,1.0,0.0,4.0,5.0,0.8,1.0,11.0,12.0,16.0,1.0,1.0,1.0,1.0,20.0,31.3,40.0,9.0,8.0,0.8888888888888888,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,34.0,96.0,5.647058823529412,29.700000000000003,113.10000000000002,6.6529411764705895,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+20),W (+20)
56.0,48.0,2023-02-09,27-355,DEN,ORL,1.0,37.65,10.0,19.0,0.526,3.0,5.0,0.6,6.0,9.0,0.667,2.0,10.0,12.0,6.0,1.0,2.0,7.0,3.0,29.0,21.3,8.0,14.0,7.0,0.5,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,15.0,40.0,2.3529411764705883,18.899999999999995,52.3,3.076470588235294,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-30),L (-30)
57.0,49.0,2023-02-11,27-357,DEN,CHO,1.0,34.05,11.0,22.0,0.5,0.0,0.0,,8.0,9.0,0.889,7.0,9.0,16.0,10.0,0.0,2.0,4.0,1.0,30.0,30.2,22.0,22.0,11.0,0.5,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,23.0,79.0,4.647058823529412,27.0,89.19999999999997,5.24705882352941,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+34),W (+34)
58.0,50.0,2023-02-13,27-359,DEN,MIA,1.0,33.9,12.0,14.0,0.857,0.0,0.0,,3.0,3.0,1.0,0.0,12.0,12.0,8.0,0.0,0.0,0.0,3.0,27.0,30.0,5.0,14.0,12.0,0.8571428571428571,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,30.0,62.0,3.647058823529412,28.800000000000004,68.39999999999999,4.023529411764706,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-11),L (-11)
59.0,51.0,2023-02-15,27-361,DEN,DAL,1.0,34.13333333333333,6.0,9.0,0.667,0.0,0.0,,2.0,3.0,0.667,1.0,12.0,13.0,10.0,1.0,1.0,5.0,2.0,14.0,16.9,9.0,9.0,6.0,0.6666666666666666,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,22.0,70.0,4.117647058823529,16.099999999999994,81.6,4.8,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+14),W (+14)
60.0,52.0,2023-02-23,28-004,DEN,CLE,1.0,35.85,8.0,13.0,0.615,2.0,2.0,1.0,6.0,6.0,1.0,7.0,11.0,18.0,13.0,2.0,0.0,7.0,3.0,24.0,29.2,14.0,11.0,6.0,0.5454545454545454,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,31.0,53.0,3.117647058823529,26.8,65.5,3.852941176470588,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+4),W (+4)
61.0,53.0,2023-02-25,28-006,DEN,MEM,1.0,26.683333333333334,7.0,11.0,0.636,0.0,0.0,,1.0,1.0,1.0,3.0,10.0,13.0,3.0,0.0,0.0,3.0,1.0,15.0,13.9,-20.0,11.0,7.0,0.6363636363636364,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,16.0,27.0,1.588235294117647,13.500000000000004,39.70000000000001,2.3352941176470594,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+9),W (+9)
62.0,54.0,2023-02-26,28-007,DEN,LAC,1.0,41.55,14.0,21.0,0.667,0.0,1.0,0.0,12.0,15.0,0.8,8.0,9.0,17.0,10.0,3.0,0.0,1.0,2.0,40.0,46.2,11.0,20.0,14.0,0.7,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,33.0,63.0,3.7058823529411766,41.400000000000006,66.89999999999999,3.935294117647058,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+6),W (+6)
63.0,55.0,2023-02-28,28-009,DEN,HOU,1.0,27.75,7.0,11.0,0.636,0.0,0.0,,0.0,1.0,0.0,5.0,6.0,11.0,10.0,0.0,0.0,4.0,2.0,14.0,16.2,31.0,11.0,7.0,0.6363636363636364,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,19.0,83.0,4.882352941176471,16.200000000000003,99.5,5.852941176470588,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,,
64.0,56.0,2023-03-03,28-012,DEN,MEM,1.0,35.3,7.0,10.0,0.7,0.0,0.0,,4.0,6.0,0.667,3.0,15.0,18.0,10.0,0.0,1.0,2.0,5.0,18.0,23.3,16.0,10.0,7.0,0.7,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,29.0,65.0,3.823529411764706,21.700000000000003,83.90000000000002,4.93529411764706,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-18),L (-18)
65.0,57.0,2023-03-06,28-015,DEN,TOR,1.0,36.21666666666667,5.0,8.0,0.625,1.0,1.0,1.0,6.0,6.0,1.0,3.0,10.0,13.0,9.0,0.0,1.0,4.0,1.0,17.0,21.1,7.0,7.0,4.0,0.5714285714285714,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,22.0,55.0,3.235294117647059,18.700000000000003,81.40000000000002,4.788235294117648,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+10),W (+10)
66.0,58.0,2023-03-08,28-017,DEN,CHI,1.0,35.03333333333333,7.0,16.0,0.438,3.0,9.0,0.333,1.0,4.0,0.25,1.0,11.0,12.0,8.0,0.0,0.0,5.0,1.0,18.0,12.6,-14.0,7.0,4.0,0.5714285714285714,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,13.0,37.0,2.176470588235294,12.2,43.8,2.576470588235294,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+21),W (+21)
67.0,59.0,2023-03-10,28-019,DEN,SAS,1.0,38.5,14.0,24.0,0.583,4.0,6.0,0.667,5.0,6.0,0.833,3.0,8.0,11.0,11.0,3.0,0.0,5.0,2.0,37.0,34.8,-2.0,18.0,10.0,0.5555555555555556,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,27.0,57.0,3.3529411764705883,32.800000000000004,70.29999999999998,4.1352941176470575,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+16),W (+16)
68.0,60.0,2023-03-12,28-021,DEN,BRK,1.0,39.0,14.0,23.0,0.609,0.0,1.0,0.0,7.0,10.0,0.7,6.0,14.0,20.0,11.0,2.0,2.0,3.0,2.0,35.0,39.0,14.0,22.0,14.0,0.6363636363636364,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,34.0,39.0,2.294117647058824,36.2,52.39999999999999,3.0823529411764703,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+5),W (+5)
69.0,61.0,2023-03-14,28-023,DEN,TOR,1.0,34.86666666666667,10.0,13.0,0.769,0.0,1.0,0.0,8.0,8.0,1.0,2.0,6.0,8.0,7.0,1.0,0.0,4.0,3.0,28.0,26.8,-8.0,12.0,10.0,0.8333333333333334,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,19.0,54.0,3.176470588235294,23.599999999999994,68.69999999999999,4.041176470588234,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-21),L (-21)
70.0,62.0,2023-03-16,28-025,DEN,DET,1.0,33.483333333333334,14.0,18.0,0.778,0.0,1.0,0.0,2.0,3.0,0.667,4.0,6.0,10.0,9.0,1.0,1.0,1.0,2.0,30.0,33.4,13.0,17.0,14.0,0.8235294117647058,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,29.0,61.0,3.588235294117647,32.599999999999994,74.19999999999999,4.364705882352941,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-8),L (-8)
71.0,63.0,2023-03-18,28-027,DEN,NYK,1.0,36.85,11.0,18.0,0.611,1.0,5.0,0.2,1.0,1.0,1.0,2.0,8.0,10.0,8.0,0.0,1.0,6.0,2.0,24.0,19.1,2.0,13.0,10.0,0.7692307692307693,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,18.0,47.0,2.764705882352941,18.7,57.69999999999999,3.394117647058823,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-2),L (-2)
72.0,64.0,2023-03-19,28-028,DEN,BRK,1.0,36.45,9.0,12.0,0.75,0.0,0.0,,4.0,4.0,1.0,4.0,13.0,17.0,10.0,2.0,0.0,1.0,5.0,22.0,29.9,13.0,12.0,9.0,0.75,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,34.0,44.0,2.588235294117647,28.300000000000004,57.1,3.3588235294117648,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-15),L (-15)
