Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Cameron Johnson,Shared Games with Dru Smith,Shared Games with Mikal Bridges,Bogdan Bogdanović,Cameron Johnson,Dorian Finney-Smith,Dru Smith,Mikal Bridges,Moses Brown,Nerlens Noel,Payton Pritchard,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,co_inf with Nerlens Noel,co_inf with Moses Brown,co_inf with Bogdan Bogdanović,co_inf with Cameron Johnson,co_inf with Dru Smith,co_inf with Mikal Bridges,co_inf with Payton Pritchard,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
23.0,21.0,2022-11-30,31-085,BRK,WAS,1.0,37.083333333333336,5.0,10.0,0.5,4.0,6.0,0.667,0.0,0.0,,0.0,5.0,5.0,1.0,3.0,0.0,1.0,3.0,14.0,12.0,12.0,4.0,1.0,0.25,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,12.0,53.0,2.409090909090909,12.0,52.99999999999999,2.4090909090909087,0.0604626143087681,W (+7),W (+7)
24.0,22.0,2022-12-02,31-087,BRK,TOR,1.0,25.4,6.0,8.0,0.75,5.0,7.0,0.714,0.0,0.0,,0.0,5.0,5.0,4.0,0.0,0.0,1.0,6.0,17.0,14.7,17.0,1.0,1.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,17.0,57.0,2.590909090909091,14.7,73.09999999999998,3.322727272727272,0.0604626143087681,W (+6),W (+6)
25.0,23.0,2022-12-04,31-089,BRK,BOS,1.0,36.333333333333336,5.0,10.0,0.5,3.0,5.0,0.6,0.0,0.0,,1.0,5.0,6.0,0.0,2.0,0.0,1.0,5.0,13.0,9.2,-7.0,5.0,2.0,0.4,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,10.0,35.0,1.5909090909090908,9.2,40.900000000000006,1.859090909090909,0.0604626143087681,W (+9),W (+9)
26.0,24.0,2022-12-07,31-092,BRK,CHO,1.0,31.0,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,8.0,5.5,-4.0,2.0,1.0,0.5,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,5.0,89.0,4.045454545454546,5.499999999999999,106.0,4.818181818181818,0.0604626143087681,L (-11),L (-11)
27.0,25.0,2022-12-09,31-094,BRK,ATL,1.0,30.466666666666665,4.0,7.0,0.571,1.0,2.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,3.0,2.0,1.0,0.0,4.0,10.0,10.1,-3.0,5.0,3.0,0.6,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,9.0,87.0,3.954545454545455,9.699999999999998,93.7,4.259090909090909,0.0604626143087681,W (+6),W (+6)
28.0,,2022-12-10,31-095,BRK,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,,62.0,2.8181818181818183,0.0,98.89999999999998,4.495454545454544,0.0604626143087681,W (+4),W (+4)
29.0,26.0,2022-12-12,31-097,BRK,WAS,1.0,22.58333333333333,5.0,9.0,0.556,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,11.0,7.6,-2.0,6.0,4.0,0.6666666666666666,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,4.0,63.0,2.863636363636364,7.599999999999999,70.49999999999997,3.2045454545454533,0.0604626143087681,W (+3),W (+3)
30.0,27.0,2022-12-16,31-101,BRK,TOR,0.0,23.1,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,7.0,6.0,-4.0,2.0,2.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,6.0,75.0,3.409090909090909,5.999999999999998,75.8,3.4454545454545453,0.0604626143087681,W (+12),W (+12)
31.0,28.0,2022-12-18,31-103,BRK,DET,0.0,18.48333333333333,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.1,8.0,1.0,0.0,0.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,0.0,85.0,3.863636363636364,0.0999999999999996,84.5,3.840909090909091,0.0604626143087681,W (+3),W (+3)
32.0,29.0,2022-12-21,31-106,BRK,GSW,1.0,18.85,4.0,5.0,0.8,3.0,4.0,0.75,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,11.0,11.1,24.0,1.0,1.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,10.0,93.0,4.227272727272728,11.1,105.2,4.781818181818182,0.0604626143087681,W (+3),W (+3)
33.0,,2022-12-23,31-108,BRK,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,,70.0,3.1818181818181817,0.0,80.8,3.672727272727272,0.0604626143087681,W (+30),W (+30)
34.0,,2022-12-26,31-111,BRK,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,,70.0,3.1818181818181817,0.0,70.6,3.209090909090909,0.0604626143087681,W (+18),W (+18)
35.0,,2022-12-28,31-113,BRK,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,,71.0,3.227272727272727,0.0,80.19999999999999,3.645454545454545,0.0604626143087681,W (+8),W (+8)
36.0,,2022-12-31,31-116,BRK,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,,95.0,4.318181818181818,0.0,101.89999999999998,4.631818181818181,0.0604626143087681,W (+1),W (+1)
37.0,30.0,2023-01-02,31-118,BRK,SAS,0.0,15.716666666666669,3.0,4.0,0.75,1.0,2.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,6.8,10.0,2.0,2.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,5.0,81.0,3.6818181818181817,6.4,95.2,4.327272727272727,0.0604626143087681,W (+17),W (+17)
38.0,31.0,2023-01-04,31-120,BRK,CHI,0.0,18.58333333333333,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.3,-7.0,3.0,1.0,0.3333333333333333,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,-1.0,60.0,2.727272727272727,-1.3,69.99999999999999,3.181818181818181,0.0604626143087681,W (+36),W (+36)
39.0,32.0,2023-01-06,31-122,BRK,NOP,0.0,14.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,-10.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,3.0,71.0,3.227272727272727,0.2999999999999998,70.8,3.2181818181818183,0.0604626143087681,L (-9),L (-9)
40.0,33.0,2023-01-08,31-124,BRK,MIA,0.0,13.45,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,2.4,6.0,2.0,2.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,4.0,65.0,2.9545454545454546,2.3999999999999995,65.69999999999999,2.986363636363636,0.0604626143087681,W (+6),W (+6)
41.0,34.0,2023-01-12,31-128,BRK,BOS,1.0,28.5,7.0,11.0,0.636,4.0,7.0,0.571,0.0,0.0,,2.0,3.0,5.0,1.0,2.0,0.0,1.0,5.0,18.0,15.1,-7.0,4.0,3.0,0.75,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,14.0,75.0,3.409090909090909,15.099999999999998,89.99999999999999,4.09090909090909,0.0604626143087681,W (+1),W (+1)
42.0,35.0,2023-01-15,31-131,BRK,OKC,1.0,27.383333333333333,3.0,9.0,0.333,2.0,8.0,0.25,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,3.0,3.0,8.0,0.9,-22.0,1.0,1.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,2.0,94.0,4.2727272727272725,0.8999999999999986,96.1,4.368181818181818,0.0604626143087681,,
43.0,36.0,2023-01-17,31-133,BRK,SAS,1.0,17.45,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,-1.5,-14.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,-2.0,79.0,3.590909090909091,-1.4999999999999996,80.7,3.6681818181818175,0.0604626143087681,L (-11),L (-11)
44.0,37.0,2023-01-19,31-135,BRK,PHO,1.0,31.58333333333333,6.0,6.0,1.0,4.0,4.0,1.0,0.0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,3.0,3.0,16.0,13.7,7.0,2.0,2.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,14.0,91.0,4.136363636363637,13.7,104.8,4.763636363636364,0.0604626143087681,L (-10),L (-10)
45.0,38.0,2023-01-20,31-136,BRK,UTA,1.0,21.45,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,9.0,7.9,19.0,0.0,0.0,,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,8.0,83.0,3.772727272727273,7.899999999999999,96.6,4.390909090909091,0.0604626143087681,L (-8),L (-8)
46.0,39.0,2023-01-22,31-138,BRK,GSW,1.0,31.2,5.0,8.0,0.625,4.0,7.0,0.571,0.0,0.0,,0.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,14.0,14.3,9.0,1.0,1.0,1.0,36,52,20,43,46,12,33,34,25,70,34,70,58,22,50,1.0,42.0,57.0,23.0,48.0,53.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.8571428571428571,0.912280701754386,0.8695652173913043,0.8958333333333334,0.8679245283018868,0.3333333333333333,0.7021276595744681,0.5666666666666667,0.7142857142857143,0.9210526315789472,0.85,0.0,0.9210526315789472,0.9508196721311476,0.5238095238095238,0.8620689655172413,25,24,3,2,23,8,24,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3787878787878788,0.3037974683544304,0.1764705882352941,0.0555555555555555,0.0,0.5476190476190477,0.5333333333333333,0.2891566265060241,0.0,22,14.0,103.0,4.681818181818182,14.299999999999995,133.0,6.045454545454546,0.0604626143087681,L (-5),L (-5)
