Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with RaiQuan Gray,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Cameron Johnson,Shared Games with Dru Smith,Shared Games with Mikal Bridges,Bogdan Bogdanović,Cameron Johnson,Dorian Finney-Smith,Dru Smith,Mikal Bridges,Moses Brown,Nerlens Noel,Payton Pritchard,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,co_inf with Nerlens Noel,co_inf with Moses Brown,co_inf with Bogdan Bogdanović,co_inf with Cameron Johnson,co_inf with Dru Smith,co_inf with Mikal Bridges,co_inf with Payton Pritchard,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
24.0,,2022-12-02,26-135,BRK,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,,74.0,3.523809523809524,0.0,87.79999999999998,4.18095238095238,0.0313071543840774,W (+6),W (+6)
25.0,,2022-12-04,26-137,BRK,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,,45.0,2.142857142857143,0.0,50.1,2.3857142857142857,0.0313071543840774,W (+9),W (+9)
26.0,,2022-12-07,26-140,BRK,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,,94.0,4.476190476190476,0.0,111.5,5.309523809523809,0.0313071543840774,L (-11),L (-11)
27.0,18.0,2022-12-09,26-142,BRK,ATL,1.0,20.816666666666663,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,7.0,4.0,0.0,4.0,3.0,6.0,10.3,-3.0,4.0,3.0,0.75,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,15.0,81.0,3.857142857142857,10.3,93.1,4.433333333333333,0.0313071543840774,W (+6),W (+6)
28.0,,2022-12-10,26-143,BRK,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,,62.0,2.952380952380953,0.0,98.89999999999998,4.709523809523809,0.0313071543840774,W (+4),W (+4)
29.0,19.0,2022-12-12,26-145,BRK,WAS,1.0,22.83333333333333,5.0,9.0,0.556,0.0,0.0,,0.0,0.0,,0.0,8.0,8.0,5.0,0.0,0.0,2.0,2.0,10.0,8.8,7.0,9.0,5.0,0.5555555555555556,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,12.0,55.0,2.619047619047619,8.799999999999997,69.29999999999998,3.2999999999999994,0.0313071543840774,W (+3),W (+3)
30.0,20.0,2022-12-16,26-149,BRK,TOR,1.0,32.38333333333333,5.0,7.0,0.714,0.0,0.0,,0.0,2.0,0.0,1.0,4.0,5.0,5.0,1.0,0.0,3.0,4.0,10.0,8.1,7.0,7.0,5.0,0.7142857142857143,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,9.0,72.0,3.4285714285714284,8.1,73.7,3.509523809523809,0.0313071543840774,W (+12),W (+12)
31.0,21.0,2022-12-18,26-151,BRK,DET,1.0,25.4,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,0.0,8.0,8.0,8.0,1.0,0.0,0.0,3.0,4.0,9.1,7.0,5.0,2.0,0.4,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,16.0,69.0,3.2857142857142856,9.099999999999998,75.5,3.595238095238096,0.0313071543840774,W (+3),W (+3)
32.0,22.0,2022-12-21,26-154,BRK,GSW,1.0,18.633333333333333,5.0,7.0,0.714,0.0,0.0,,0.0,2.0,0.0,0.0,4.0,4.0,8.0,1.0,0.0,1.0,4.0,10.0,11.5,16.0,7.0,5.0,0.7142857142857143,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,13.0,90.0,4.285714285714286,11.499999999999998,104.79999999999998,4.99047619047619,0.0313071543840774,W (+3),W (+3)
33.0,23.0,2022-12-23,26-156,BRK,MIL,1.0,28.183333333333334,6.0,9.0,0.667,0.0,0.0,,0.0,0.0,,5.0,6.0,11.0,8.0,3.0,0.0,1.0,4.0,12.0,19.4,26.0,9.0,6.0,0.6666666666666666,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,24.0,46.0,2.1904761904761907,19.399999999999995,61.4,2.923809523809524,0.0313071543840774,W (+30),W (+30)
34.0,24.0,2022-12-26,26-159,BRK,CLE,1.0,34.36666666666667,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,0.0,3.0,6.0,9.0,8.0,3.0,1.0,3.0,3.0,4.0,9.5,21.0,5.0,2.0,0.4,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,15.0,55.0,2.619047619047619,9.499999999999996,61.1,2.9095238095238094,0.0313071543840774,W (+18),W (+18)
35.0,25.0,2022-12-28,26-161,BRK,ATL,1.0,24.85,5.0,10.0,0.5,0.0,0.0,,0.0,2.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,0.0,10.0,5.5,-4.0,10.0,5.0,0.5,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,3.0,68.0,3.238095238095238,5.499999999999999,74.69999999999999,3.5571428571428565,0.0313071543840774,W (+8),W (+8)
36.0,26.0,2022-12-31,26-164,BRK,CHO,1.0,19.23333333333333,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,2.0,93.0,4.428571428571429,0.5,101.39999999999998,4.828571428571427,0.0313071543840774,W (+1),W (+1)
37.0,27.0,2023-01-02,26-166,BRK,SAS,1.0,23.9,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,0.0,6.0,6.0,9.0,3.0,0.0,0.0,3.0,4.0,11.2,22.0,5.0,2.0,0.4,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,17.0,69.0,3.2857142857142856,11.2,90.4,4.3047619047619055,0.0313071543840774,W (+17),W (+17)
38.0,28.0,2023-01-04,26-168,BRK,CHI,1.0,25.816666666666663,3.0,5.0,0.6,0.0,0.0,,1.0,4.0,0.25,0.0,9.0,9.0,2.0,3.0,0.0,4.0,4.0,7.0,5.0,-5.0,5.0,3.0,0.6,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,8.0,51.0,2.4285714285714284,4.6,64.1,3.052380952380952,0.0313071543840774,W (+36),W (+36)
39.0,29.0,2023-01-06,26-170,BRK,NOP,1.0,33.53333333333333,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,9.0,3.0,1.0,1.0,4.0,6.0,12.6,-6.0,6.0,3.0,0.5,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,18.0,56.0,2.6666666666666665,12.6,58.5,2.7857142857142856,0.0313071543840774,L (-9),L (-9)
40.0,30.0,2023-01-08,26-172,BRK,MIA,1.0,29.48333333333333,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,1.0,6.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,6.8,8.0,4.0,2.0,0.5,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,14.0,55.0,2.619047619047619,6.800000000000001,61.3,2.919047619047619,0.0313071543840774,W (+6),W (+6)
41.0,31.0,2023-01-12,26-176,BRK,BOS,1.0,26.416666666666668,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,13.0,2.0,1.0,2.0,5.0,0.0,8.4,10.0,3.0,0.0,0.0,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,20.0,69.0,3.2857142857142856,8.399999999999999,96.69999999999996,4.604761904761903,0.0313071543840774,W (+1),W (+1)
42.0,,2023-01-15,26-179,BRK,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,,96.0,4.571428571428571,0.0,97.0,4.619047619047619,0.0313071543840774,,
43.0,32.0,2023-01-17,26-181,BRK,SAS,1.0,34.28333333333333,4.0,10.0,0.4,0.0,0.0,,2.0,2.0,1.0,1.0,9.0,10.0,11.0,4.0,2.0,7.0,4.0,10.0,12.5,3.0,10.0,4.0,0.4,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,18.0,59.0,2.8095238095238093,11.699999999999996,67.5,3.2142857142857144,0.0313071543840774,L (-11),L (-11)
44.0,33.0,2023-01-19,26-183,BRK,PHO,1.0,18.1,3.0,4.0,0.75,0.0,0.0,,1.0,3.0,0.333,1.0,3.0,4.0,6.0,0.0,0.0,4.0,5.0,7.0,4.4,-9.0,4.0,3.0,0.75,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,6.0,99.0,4.714285714285714,4.0,114.5,5.4523809523809526,0.0313071543840774,L (-10),L (-10)
45.0,34.0,2023-01-20,26-184,BRK,UTA,1.0,36.53333333333333,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,2.0,7.0,9.0,5.0,2.0,0.0,4.0,1.0,6.0,6.9,0.0,7.0,3.0,0.4285714285714285,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,11.0,80.0,3.809523809523809,6.9,97.59999999999998,4.647619047619047,0.0313071543840774,L (-8),L (-8)
46.0,35.0,2023-01-22,26-186,BRK,GSW,1.0,29.35,3.0,6.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.0,3.0,3.0,11.0,1.0,1.0,2.0,3.0,7.0,10.7,-2.0,6.0,3.0,0.5,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,13.0,104.0,4.9523809523809526,10.299999999999995,137.0,6.523809523809524,0.0313071543840774,L (-5),L (-5)
47.0,36.0,2023-01-25,26-189,BRK,PHI,1.0,28.7,5.0,7.0,0.714,0.0,0.0,,2.0,3.0,0.667,0.0,5.0,5.0,5.0,0.0,1.0,2.0,4.0,12.0,10.8,-16.0,7.0,5.0,0.7142857142857143,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,11.0,83.0,3.952380952380953,10.000000000000002,108.4,5.161904761904762,0.0313071543840774,W (+11),W (+11)
48.0,37.0,2023-01-26,26-190,BRK,DET,1.0,19.78333333333333,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,1.5,-12.0,3.0,0.0,0.0,27,11,21,31,36,9,30,30,15,39,24,1,40,30,21,31,1.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,0.0,0.4736842105263157,0.4782608695652174,0.4375,0.5849056603773585,0.4864864864864865,0.25,0.6382978723404256,0.5,0.4285714285714285,0.5131578947368421,0.6,1.0,0.5263157894736842,0.4918032786885246,0.5,0.5344827586206896,2,2,1,7,1,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0303030303030303,0.0253164556962025,0.0,0.0,0.0,0.0238095238095238,0.4666666666666667,0.0120481927710843,0.0,21,3.0,71.0,3.380952380952381,1.5,95.5,4.547619047619048,0.0313071543840774,W (+4),W (+4)
