Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Shared Games with Justin Holiday,Shared Games with Cameron Johnson,Shared Games with Dru Smith,Shared Games with Mikal Bridges,Shared Games with Moses Brown,Shared Games with Nerlens Noel,Alondes Williams,Ben Simmons,Bogdan Bogdanović,Cam Thomas,Cameron Johnson,David Duke Jr.,Day'Ron Sharpe,Dru Smith,Edmond Sumner,Joe Harris,Mikal Bridges,Moses Brown,Nerlens Noel,Nic Claxton,Patty Mills,Payton Pritchard,RaiQuan Gray,Royce O'Neale,Seth Curry,Yuta Watanabe,co_inf with Ben Simmons,co_inf with Bogdan Bogdanović,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with Payton Pritchard,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with Yuta Watanabe,co_inf with Alondes Williams,co_inf with Cameron Johnson,co_inf with Dru Smith,co_inf with Mikal Bridges,co_inf with Moses Brown,co_inf with Nerlens Noel,co_inf with RaiQuan Gray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
60.0,44.0,2023-02-15,29-287,BRK,MIA,1.0,20.133333333333333,0.0,4.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,0.1,-1.0,1.0,0.0,0.0,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,0.0,78.0,2.108108108108108,-0.7000000000000001,97.39999999999998,2.632432432432432,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,L (-3),L (-3)
61.0,45.0,2023-02-24,29-296,BRK,CHI,1.0,25.08333333333333,1.0,6.0,0.167,0.0,5.0,0.0,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,0.0,2.0,4.0,2.0,-2.5,-35.0,1.0,1.0,1.0,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,1.0,45.0,1.2162162162162162,-2.5,43.50000000000001,1.175675675675676,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,L (-18),L (-18)
62.0,46.0,2023-02-26,29-298,BRK,ATL,1.0,32.36666666666667,5.0,10.0,0.5,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,8.0,3.0,2.0,0.0,0.0,2.0,12.0,13.5,15.0,4.0,3.0,0.75,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,15.0,77.0,2.081081081081081,13.499999999999996,94.9,2.564864864864865,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,W (+11),W (+11)
63.0,47.0,2023-02-28,29-300,BRK,MIL,1.0,29.48333333333333,2.0,7.0,0.286,0.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,1.0,-17.0,2.0,2.0,1.0,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,1.0,66.0,1.7837837837837838,0.5999999999999983,77.69999999999999,2.1,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,,
64.0,48.0,2023-03-01,29-301,BRK,NYK,1.0,18.7,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,3.9,-10.0,2.0,1.0,0.5,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,4.0,60.0,1.6216216216216215,3.899999999999999,76.0,2.054054054054054,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,L (-44),L (-44)
65.0,49.0,2023-03-03,29-303,BRK,BOS,1.0,37.78333333333333,6.0,15.0,0.4,5.0,11.0,0.455,0.0,0.0,,2.0,7.0,9.0,3.0,0.0,2.0,1.0,2.0,17.0,14.1,14.0,4.0,1.0,0.25,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,15.0,89.0,2.4054054054054053,14.099999999999998,111.7,3.018918918918919,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,L (-2),L (-2)
66.0,50.0,2023-03-05,29-305,BRK,CHO,1.0,33.35,2.0,8.0,0.25,1.0,5.0,0.2,0.0,0.0,,3.0,4.0,7.0,2.0,0.0,2.0,1.0,2.0,5.0,4.5,23.0,3.0,1.0,0.3333333333333333,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,7.0,101.0,2.72972972972973,4.500000000000001,129.9,3.510810810810811,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,L (-14),L (-14)
67.0,51.0,2023-03-07,29-307,BRK,HOU,1.0,26.466666666666665,1.0,6.0,0.167,0.0,5.0,0.0,0.0,0.0,,2.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,0.9,5.0,1.0,1.0,1.0,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,1.0,58.0,1.5675675675675675,0.9000000000000004,75.9,2.0513513513513515,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,L (-24),L (-24)
68.0,52.0,2023-03-09,29-309,BRK,MIL,1.0,11.083333333333334,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-14.0,1.0,0.0,0.0,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,0.0,41.0,1.108108108108108,-0.7999999999999998,49.79999999999998,1.3459459459459455,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,W (+10),W (+10)
69.0,53.0,2023-03-10,29-310,BRK,MIN,1.0,37.41666666666666,3.0,9.0,0.333,2.0,5.0,0.4,3.0,4.0,0.75,3.0,2.0,5.0,2.0,3.0,1.0,0.0,4.0,11.0,11.7,-3.0,4.0,1.0,0.25,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,9.0,40.0,1.0810810810810811,10.499999999999996,62.60000000000001,1.6918918918918922,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,W (+16),W (+16)
70.0,54.0,2023-03-12,29-312,BRK,DEN,1.0,38.31666666666667,5.0,8.0,0.625,5.0,7.0,0.714,0.0,0.0,,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,15.0,13.2,-15.0,1.0,0.0,0.0,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,11.0,73.0,1.972972972972973,13.199999999999998,83.59999999999998,2.259459459459459,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,W (+22),W (+22)
71.0,55.0,2023-03-14,29-314,BRK,OKC,1.0,34.31666666666667,2.0,8.0,0.25,1.0,6.0,0.167,0.0,0.0,,5.0,2.0,7.0,2.0,0.0,0.0,1.0,3.0,5.0,3.5,-17.0,2.0,1.0,0.5,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,5.0,72.0,1.945945945945946,3.500000000000001,98.7,2.667567567567568,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,L (-5),L (-5)
72.0,56.0,2023-03-16,29-316,BRK,SAC,1.0,23.6,1.0,4.0,0.25,1.0,4.0,0.25,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,5.0,3.7,-6.0,0.0,0.0,,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,4.0,70.0,1.891891891891892,2.9,85.39999999999998,2.308108108108108,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,W (+1),W (+1)
73.0,57.0,2023-03-19,29-319,BRK,DEN,1.0,26.85,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,-0.2,-20.0,3.0,1.0,0.3333333333333333,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,1.0,69.0,1.864864864864865,-0.2000000000000004,77.39999999999999,2.091891891891892,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,W (+2),W (+2)
74.0,58.0,2023-03-21,29-321,BRK,CLE,1.0,17.683333333333334,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,5.0,1.2,-14.0,3.0,1.0,0.3333333333333333,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,0.0,72.0,1.945945945945946,1.2000000000000002,92.0,2.4864864864864864,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,L (-14),L (-14)
75.0,59.0,2023-03-23,29-323,BRK,CLE,1.0,21.53333333333333,0.0,6.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,3.0,2.0,5.0,1.0,0.0,2.0,3.0,0.0,4.0,1.6,3.0,2.0,0.0,0.0,29,35,20,19,16,22,34,35,22,4,39,64,15,37,2,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4328358208955223,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,0.0,0.5303030303030303,0.5945945945945946,0.1481481481481481,0.5,0.810126582278481,0.375,0.5211267605633803,0.6666666666666666,2,17,7,16,7,25,19,19,21,17,24,3,23,22,16,15,18,24,3,25,2,3,1.0,42.0,54.0,57.0,42.0,23.0,48.0,15.0,53.0,74.0,83.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,58.0,0.0476190476190476,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.1320754716981132,0.3378378378378378,0.3157894736842105,0.075,0.0,0.3026315789473684,0.360655737704918,0.2586206896551724,0.0,0.5714285714285714,0.2,0.3012048192771084,0.0555555555555555,0.1764705882352941,0.0,37,-1.0,67.0,1.8108108108108107,-4.440892098500626e-16,89.60000000000002,2.421621621621622,9.2,2.1,-2.0,-1.7,-0.3,0.0389707452487721,0.523,0.675,0.118,0.0,0.6,L (-5),L (-5)
