Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,Jerami Grant,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,16.0,2022-12-08,22-029,POR,DEN,0,7.716666666666667,0.0,2.0,.000,0.0,0.0,,2,2.0,1.000,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,-4,2.0,0.0,0.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,1.0,96.0,5.333333333333333,1.1999999999999993,96.4,5.355555555555556,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+16),W (+16)
26.0,17.0,2022-12-10,22-031,POR,MIN,0,12.3,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,5.6,+11,1.0,1.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,6.0,58.0,3.2222222222222223,4.800000000000001,71.20000000000002,3.9555555555555566,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-1),L (-1)
27.0,18.0,2022-12-12,22-033,POR,MIN,0,13.266666666666667,1.0,2.0,.500,1.0,1.0,1.000,2,4.0,.500,1.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,5.0,5.5,-3,1.0,0.0,0.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,5.0,92.0,5.111111111111111,4.699999999999999,101.2,5.622222222222223,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+6),W (+6)
28.0,19.0,2022-12-14,22-035,POR,SAS,0,13.183333333333334,1.0,1.0,1.000,0.0,0.0,,1,2.0,.500,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,4.9,+3,1.0,1.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,5.0,96.0,5.333333333333333,4.5,101.8,5.655555555555555,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+21),W (+21)
29.0,20.0,2022-12-16,22-037,POR,DAL,0,24.433333333333334,5.0,8.0,.625,2.0,3.0,.667,4,5.0,.800,0.0,11.0,11.0,6.0,2.0,0.0,0.0,1.0,16.0,21.1,+6,5.0,3.0,0.6,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,22.0,47.0,2.611111111111111,19.5,49.3,2.738888888888889,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+16),W (+16)
30.0,21.0,2022-12-17,22-038,POR,HOU,0,26.316666666666663,2.0,5.0,.400,1.0,3.0,.333,1,3.0,.333,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,2.6,-7,2.0,1.0,0.5,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,1.0,62.0,3.4444444444444446,2.2,77.5,4.305555555555555,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-20),L (-20)
31.0,22.0,2022-12-19,22-040,POR,OKC,0,14.166666666666666,1.0,3.0,.333,0.0,1.0,.000,1,2.0,.500,0.0,2.0,2.0,4.0,0.0,0.0,4.0,5.0,3.0,-1.7,-6,2.0,1.0,0.5,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,0.0,73.0,4.055555555555555,-2.1,85.80000000000001,4.766666666666668,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+12),W (+12)
32.0,23.0,2022-12-21,22-042,POR,OKC,0,18.066666666666663,4.0,5.0,.800,0.0,0.0,,0,0.0,,2.0,5.0,7.0,1.0,1.0,0.0,1.0,3.0,8.0,8.5,-5,5.0,4.0,0.8,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,11.0,70.0,3.888888888888889,8.5,66.0,3.6666666666666665,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-2),L (-2)
33.0,24.0,2022-12-23,22-044,POR,DEN,0,10.666666666666666,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,-3,2.0,2.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,4.0,51.0,2.833333333333333,4.0,60.900000000000006,3.3833333333333337,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-3),L (-3)
34.0,25.0,2022-12-26,22-047,POR,CHO,0,15.6,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.4,+1,1.0,1.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,5.0,91.0,5.055555555555555,2.4,83.69999999999999,4.65,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-13),L (-13)
35.0,26.0,2022-12-30,22-051,POR,GSW,0,15.683333333333334,2.0,4.0,.500,1.0,2.0,.500,3,4.0,.750,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,8.0,7.1,+4,2.0,1.0,0.5,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,5.0,65.0,3.611111111111111,5.899999999999999,62.8,3.488888888888889,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+11),W (+11)
36.0,27.0,2023-01-02,22-054,POR,DET,0,10.766666666666667,0.0,1.0,.000,0.0,1.0,.000,1,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,-4.3,-3,0.0,0.0,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,-4.0,85.0,4.722222222222222,-4.7,101.6,5.644444444444444,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-6),L (-6)
37.0,,2023-01-04,22-056,POR,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,,51.0,2.833333333333333,0.0,67.30000000000001,3.73888888888889,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+29),W (+29)
38.0,,2023-01-06,22-058,POR,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,,45.0,2.5,0.0,47.7,2.6500000000000004,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-7),L (-7)
39.0,28.0,2023-01-08,22-060,POR,TOR,0,2.8666666666666667,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5,-1,1.0,0.0,0.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,-1.0,56.0,3.111111111111111,-1.5,53.59999999999999,2.977777777777777,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-9),L (-9)
40.0,,2023-01-10,22-062,POR,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,,55.0,3.055555555555556,0.0,68.9,3.827777777777778,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-12),L (-12)
41.0,,2023-01-12,22-064,POR,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,,64.0,3.555555555555556,0.0,66.89999999999999,3.7166666666666655,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-3),L (-3)
42.0,29.0,2023-01-14,22-066,POR,DAL,0,5.416666666666667,1.0,2.0,.500,0.0,0.0,,2,2.0,1.000,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,3.4,-7,2.0,1.0,0.5,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,1.0,102.0,5.666666666666667,2.6000000000000005,95.2,5.288888888888889,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,,
43.0,30.0,2023-01-15,22-067,POR,DAL,0,4.016666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-6,0.0,0.0,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,0.0,78.0,4.333333333333333,-0.3999999999999999,93.9,5.216666666666667,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-6),L (-6)
44.0,31.0,2023-01-17,22-069,POR,DEN,0,2.3666666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,+6,1.0,1.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,1.0,61.0,3.388888888888889,1.7,70.49999999999999,3.916666666666666,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+17),W (+17)
45.0,,2023-01-19,22-071,POR,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,,62.0,3.4444444444444446,0.0,54.5,3.0277777777777777,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+17),W (+17)
46.0,,2023-01-22,22-074,POR,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,,74.0,4.111111111111111,0.0,70.19999999999997,3.899999999999999,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-9),L (-9)
47.0,32.0,2023-01-23,22-075,POR,SAS,0,5.266666666666667,2.0,2.0,1.000,0.0,0.0,,2,4.0,.500,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,5.6,-2,2.0,2.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,2.0,99.0,5.5,4.800000000000001,130.5,7.25,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-10),L (-10)
48.0,33.0,2023-01-25,22-077,POR,UTA,0,3.6666666666666665,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,0,1.0,1.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,1.0,103.0,5.722222222222222,1.7,110.0,6.111111111111111,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-9),L (-9)
49.0,34.0,2023-01-28,22-080,POR,TOR,0,25.883333333333333,3.0,4.0,.750,0.0,0.0,,0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,6.0,5.9,-3,4.0,3.0,0.75,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,7.0,64.0,3.555555555555556,5.9,74.8,4.155555555555555,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+20),W (+20)
