Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Chance Comanche,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jeenathan Williams,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,,2022-11-09,28-242,POR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,73.0,3.3181818181818183,0.0,72.8,3.309090909090909,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+10),W (+10)
12.0,11.0,2022-11-10,28-243,POR,NOP,1.0,41.91666666666666,10.0,20.0,0.5,4.0,8.0,0.5,3.0,5.0,0.6,3.0,5.0,8.0,4.0,4.0,1.0,2.0,3.0,27.0,24.1,20.0,12.0,6.0,0.5,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,17.0,52.0,2.363636363636364,22.9,43.99999999999999,2.0,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+11),W (+11)
13.0,12.0,2022-11-12,28-245,POR,DAL,1.0,39.0,13.0,22.0,0.591,5.0,9.0,0.556,6.0,6.0,1.0,2.0,4.0,6.0,2.0,0.0,2.0,2.0,2.0,37.0,29.4,-4.0,13.0,8.0,0.6153846153846154,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,17.0,73.0,3.3181818181818183,27.000000000000004,73.5,3.340909090909091,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-5),L (-5)
14.0,13.0,2022-11-15,28-248,POR,SAS,1.0,37.333333333333336,9.0,15.0,0.6,6.0,8.0,0.75,5.0,8.0,0.625,2.0,6.0,8.0,1.0,1.0,0.0,2.0,1.0,29.0,23.4,18.0,7.0,3.0,0.4285714285714285,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,14.0,67.0,3.0454545454545454,21.4,74.0,3.363636363636364,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+7),W (+7)
15.0,14.0,2022-11-17,28-250,POR,BRK,1.0,37.25,2.0,13.0,0.154,1.0,5.0,0.2,0.0,0.0,,0.0,5.0,5.0,3.0,1.0,1.0,1.0,4.0,5.0,-0.6,-8.0,8.0,1.0,0.125,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,1.0,57.0,2.590909090909091,-0.6000000000000001,70.10000000000001,3.186363636363637,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-2),L (-2)
16.0,15.0,2022-11-19,28-252,POR,UTA,1.0,37.46666666666667,5.0,11.0,0.455,4.0,7.0,0.571,0.0,0.0,,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,14.0,12.2,-3.0,4.0,1.0,0.25,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,10.0,67.0,3.0454545454545454,12.2,69.7,3.1681818181818184,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-5),L (-5)
17.0,16.0,2022-11-21,28-254,POR,MIL,1.0,35.1,6.0,16.0,0.375,0.0,2.0,0.0,6.0,8.0,0.75,1.0,3.0,4.0,2.0,0.0,2.0,2.0,2.0,18.0,10.0,-20.0,14.0,6.0,0.4285714285714285,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,0.0,50.0,2.272727272727273,7.599999999999994,48.0,2.1818181818181817,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-8),L (-8)
18.0,17.0,2022-11-23,28-256,POR,CLE,1.0,36.15,6.0,12.0,0.5,5.0,8.0,0.625,4.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,1.0,21.0,16.6,-19.0,4.0,1.0,0.25,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,10.0,66.0,3.0,15.0,55.7,2.5318181818181817,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-18),L (-18)
19.0,18.0,2022-11-25,28-258,POR,NYK,1.0,40.3,10.0,20.0,0.5,3.0,7.0,0.429,21.0,28.0,0.75,0.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,44.0,30.0,-1.0,13.0,7.0,0.5384615384615384,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,-2.0,73.0,3.3181818181818183,21.599999999999994,70.1,3.186363636363636,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+3),W (+3)
20.0,19.0,2022-11-27,28-260,POR,BRK,1.0,40.23333333333333,11.0,24.0,0.458,5.0,10.0,0.5,2.0,2.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,2.0,29.0,19.9,-5.0,14.0,6.0,0.4285714285714285,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,11.0,55.0,2.5,19.1,65.3,2.9681818181818183,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-14),L (-14)
21.0,20.0,2022-11-29,28-262,POR,LAC,1.0,38.2,12.0,24.0,0.5,5.0,11.0,0.455,3.0,4.0,0.75,1.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,32.0,21.3,2.0,13.0,7.0,0.5384615384615384,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,11.0,76.0,3.4545454545454546,20.1,65.2,2.963636363636364,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,,
22.0,21.0,2022-11-30,28-263,POR,LAL,1.0,35.166666666666664,10.0,23.0,0.435,2.0,5.0,0.4,5.0,6.0,0.833,1.0,3.0,4.0,5.0,2.0,1.0,0.0,2.0,27.0,21.5,-12.0,18.0,8.0,0.4444444444444444,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,10.0,82.0,3.727272727272727,19.500000000000004,57.49999999999999,2.613636363636364,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-6),L (-6)
