Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Damion Lee,Deandre Ayton,Devin Booker,Duane Washington Jr.,Ish Wainright,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Danilo Gallinari,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Olivier Sarr,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Danilo Gallinari,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Olivier Sarr,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
52,51,32,2023/1/28,28-295,PHO,@,SAS,W (+10),0,23:03,1.0,8.0,0.125,0.0,0.0,,0,0.0,,6.0,7.0,13.0,1.0,0.0,1.0,1.0,4.0,2.0,1.9,2,8.0,1.0,0.125,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,8.0,53.0,1.962962962962963,1.899999999999998,68.3,2.5296296296296297
53,52,33,2023/1/30,28-297,PHO,,TOR,W (+8),0,14:26,4.0,6.0,0.667,0.0,1.0,0,3,4.0,0.75,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,11.0,8.5,0,5.0,4.0,0.8,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,4.0,100.0,3.703703703703704,7.3,116.5,4.314814814814815
54,53,34,2023/2/1,28-299,PHO,,ATL,L (-32),0,21:32,4.0,7.0,0.571,0.0,2.0,0,3,4.0,0.75,0.0,5.0,5.0,3.0,1.0,1.0,2.0,0.0,11.0,10.6,4,5.0,4.0,0.8,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,8.0,54.0,2.0,9.4,78.89999999999999,2.922222222222222
55,54,35,2023/2/3,28-301,PHO,@,BOS,W (+12),1,29:43:00,5.0,13.0,0.385,4.0,7.0,0.571,0,0.0,,3.0,10.0,13.0,3.0,0.0,0.0,1.0,3.0,14.0,11.9,8,6.0,1.0,0.166666667,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,16.0,77.0,2.851851851851852,11.900000000000002,94.70000000000002,3.507407407407408
56,55,36,2023/2/4,28-302,PHO,@,DET,W (+16),0,22:40,3.0,8.0,0.375,0.0,1.0,0,0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,1.0,5.0,6.0,1.3,-2,7.0,3.0,0.428571429,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,2.0,79.0,2.925925925925926,1.299999999999999,108.2,4.007407407407407
57,56,37,2023/2/7,28-305,PHO,@,BRK,W (+4),0,3:41,0.0,2.0,0,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-2,2.0,0.0,0.0,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,-1.0,50.0,1.851851851851852,-1.1,64.8,2.4
58,57,,2023/2/9,28-307,PHO,@,ATL,L (-9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,,65.0,2.4074074074074074,0.0,85.79999999999998,3.177777777777777
59,58,,2023/2/10,28-308,OKC,@,POR,W (+9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,,57.0,2.111111111111111,0.0,78.8,2.9185185185185185
60,59,,2023/2/13,28-311,OKC,,NOP,L (-3),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,,62.0,2.2962962962962963,0.0,76.4,2.82962962962963
61,60,38,2023/2/15,28-313,OKC,,HOU,W (+37),0,14:10,4.0,6.0,0.667,1.0,3.0,0.333,3,3.0,1,1.0,4.0,5.0,0.0,1.0,0.0,2.0,3.0,12.0,9.1,10,3.0,3.0,1.0,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,7.0,65.0,2.4074074074074074,7.900000000000002,83.5,3.0925925925925926
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,,0.0,0.0,0.0,0.0,0.0
63,61,39,2023/2/23,28-321,OKC,@,UTA,L (-1),0,11:44,1.0,3.0,0.333,0.0,2.0,0,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.2,-1,1.0,1.0,1.0,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,1.0,52.0,1.9259259259259256,0.1999999999999999,67.6,2.5037037037037035
64,62,40,2023/2/24,28-322,OKC,@,PHO,L (-9),0,11:36,2.0,4.0,0.5,2.0,2.0,1,2,2.0,1,2.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,8.0,7.3,-5,2.0,0.0,0.0,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,6.0,69.0,2.555555555555556,6.499999999999999,79.99999999999999,2.9629629629629624
65,63,41,2023/2/26,28-324,OKC,,SAC,L (-9),0,8:34,0.0,1.0,0,0.0,1.0,0,2,2.0,1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,-0.8,-1,0.0,0.0,,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,-2.0,86.0,3.185185185185185,-1.6,104.2,3.859259259259259
66,64,42,2023/2/28,28-326,OKC,,SAC,L (-6),0,27:04:00,7.0,11.0,0.636,2.0,6.0,0.333,5,5.0,1,1.0,7.0,8.0,2.0,0.0,0.0,2.0,1.0,21.0,17.9,14,5.0,5.0,1.0,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,13.0,71.0,2.6296296296296298,15.900000000000002,92.2,3.414814814814815
67,65,43,2023/3/1,28-327,OKC,,LAL,L (-6),0,15:20,5.0,6.0,0.833,1.0,2.0,0.5,2,3.0,0.667,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,13.0,8.8,-4,4.0,4.0,1.0,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,5.0,76.0,2.814814814814815,8.0,95.6,3.5407407407407407
68,66,44,2023/3/3,28-329,OKC,,UTA,W (+27),0,16:40,4.0,7.0,0.571,3.0,5.0,0.6,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,2.0,4.0,11.0,6.4,17,2.0,1.0,0.5,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,7.0,34.0,1.2592592592592593,6.4,50.20000000000001,1.8592592592592596
69,67,45,2023/3/5,28-331,OKC,,UTA,W (+10),0,14:17,3.0,5.0,0.6,1.0,2.0,0.5,1,2.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,5.8,8,3.0,2.0,0.666666667,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,4.0,51.0,1.8888888888888888,5.4,73.7,2.72962962962963
70,68,46,2023/3/7,28-333,OKC,,GSW,W (+9),0,15:03,6.0,8.0,0.75,1.0,1.0,1,1,1.0,1,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,14.0,14,17,7.0,5.0,0.714285714,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,12.0,59.0,2.185185185185185,13.599999999999996,65.6,2.4296296296296296
71,69,47,2023/3/8,28-334,OKC,@,PHO,L (-31),0,5:32,1.0,2.0,0.5,1.0,1.0,1,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.3,-1,1.0,0.0,0.0,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,2.0,74.0,2.740740740740741,2.3,88.4,3.274074074074074
72,70,48,2023/3/11,28-337,OKC,@,NOP,W (+14),0,19:43,1.0,6.0,0.167,0.0,3.0,0,2,2.0,1,0.0,6.0,6.0,2.0,1.0,0.0,1.0,2.0,4.0,2.6,11,3.0,1.0,0.333333333,28,12,14,24,37,31,14,18,26,33,30,17,37,34,61.0,42.0,48.0,59.0,74.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.4590163934426229,0.2857142857142857,0.2916666666666667,0.4067796610169492,0.5,0.4626865671641791,0.2641509433962264,0.5806451612903226,0.4333333333333333,0.0,0.4782608695652174,0.4166666666666667,0.425,0.4457831325301205,0.430379746835443,18,1,17,15,17,10,17,2,15,17,15,10,10,70.0,34.0,,,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,9.0,39.0,68.0,67.0,0.2571428571428571,0.0294117647058823,,,0.2328767123287671,0.2,0.0,0.3469387755102041,0.2325581395348837,0.2236842105263158,0.0377358490566037,0.3658536585365853,0.2297297297297297,0.0,0.3846153846153846,0.1470588235294117,0.1492537313432835,27,4.0,50.0,1.851851851851852,1.8000000000000007,70.1,2.596296296296296
