Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cam Reddish,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,Cam Reddish,DaQuan Jeffries,Derrick Rose,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Mitchell Robinson,Obi Toppin,Quentin Grimes,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with Cam Reddish,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Josh Hart,Blake Griffin,Duane Washington Jr.,Isaiah Roby,Josh Hart,co_inf with Blake Griffin,co_inf with Duane Washington Jr.,co_inf with Isaiah Roby,co_inf with Josh Hart,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,14.0,2022-12-09,22-092,NYK,CHO,0,23.5,3.0,7.0,.429,2.0,4.0,.500,2,2.0,1.000,0.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,10.0,7.1,+3,3.0,1.0,0.3333333333333333,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,4.0,104.0,6.117647058823529,6.3,96.6,5.68235294117647,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+24),W (+24)
27.0,15.0,2022-12-11,22-094,NYK,SAC,0,20.95,2.0,6.0,.333,1.0,5.0,.200,0,0.0,,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,3.3,-4,1.0,1.0,1.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,3.0,92.0,5.411764705882353,3.299999999999999,82.80000000000001,4.870588235294118,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+19),W (+19)
28.0,16.0,2022-12-14,22-097,NYK,CHI,0,13.95,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,5.6,+7,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,6.0,93.0,5.470588235294118,5.599999999999999,96.1,5.652941176470588,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+13),W (+13)
29.0,17.0,2022-12-16,22-099,NYK,CHI,0,13.633333333333333,2.0,3.0,.667,0.0,1.0,.000,1,1.0,1.000,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,5.0,8.0,+11,2.0,2.0,1.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,8.0,65.0,3.823529411764706,7.6,82.20000000000002,4.835294117647059,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+8),W (+8)
30.0,18.0,2022-12-18,22-101,NYK,IND,0,13.133333333333333,1.0,4.0,.250,1.0,4.0,.250,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.3,0,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,1.0,74.0,4.352941176470588,2.3,85.9,5.052941176470589,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+23),W (+23)
31.0,19.0,2022-12-20,22-103,NYK,GSW,0,19.366666666666667,4.0,7.0,.571,2.0,5.0,.400,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,8.7,+18,2.0,2.0,1.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,6.0,90.0,5.294117647058823,8.7,105.3,6.194117647058824,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+3),W (+3)
32.0,20.0,2022-12-21,22-104,NYK,TOR,0,14.0,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,-14,1.0,1.0,1.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,3.0,75.0,4.411764705882353,4.0,78.0,4.588235294117647,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+38),W (+38)
33.0,21.0,2022-12-23,22-106,NYK,CHI,0,9.866666666666667,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.7,+6,1.0,1.0,1.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,1.0,92.0,5.411764705882353,1.7000000000000002,100.39999999999998,5.905882352941175,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-7),L (-7)
34.0,22.0,2022-12-25,22-108,NYK,PHI,0,5.583333333333333,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-6,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-1.0,102.0,6.0,-0.7,102.9,6.052941176470589,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-1),L (-1)
35.0,23.0,2022-12-27,22-110,NYK,DAL,0,46.1,4.0,14.0,.286,1.0,9.0,.111,5,6.0,.833,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,14.0,8.0,-1,5.0,3.0,0.6,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-2.0,103.0,6.0588235294117645,5.999999999999998,93.09999999999998,5.476470588235293,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-7),L (-7)
36.0,24.0,2022-12-29,22-112,NYK,SAS,1,31.03333333333333,3.0,8.0,.375,2.0,4.0,.500,1,2.0,.500,0.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,9.0,2.3,+2,4.0,1.0,0.25,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,0.0,60.0,3.5294117647058822,1.9000000000000008,77.9,4.582352941176471,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-5),L (-5)
37.0,25.0,2022-12-31,22-114,NYK,HOU,1,34.68333333333333,1.0,10.0,.100,1.0,8.0,.125,2,2.0,1.000,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,5.0,-2.7,+17,2.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-6.0,65.0,3.823529411764706,-3.5000000000000004,80.60000000000001,4.741176470588236,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-7),L (-7)
38.0,26.0,2023-01-02,22-116,NYK,PHO,0,17.916666666666668,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,+7,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,0.0,102.0,6.0,1.0,95.5,5.617647058823529,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+20),W (+20)
39.0,27.0,2023-01-04,22-118,NYK,SAS,0,10.066666666666666,1.0,2.0,.500,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.6,-10,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,1.0,69.0,4.0588235294117645,1.6,91.39999999999996,5.376470588235292,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+19),W (+19)
40.0,28.0,2023-01-06,22-120,NYK,TOR,0,21.25,3.0,6.0,.500,3.0,5.0,.600,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,6.6,+14,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,5.0,85.0,5.0,6.6,85.0,5.0,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+3),W (+3)
41.0,29.0,2023-01-09,22-123,NYK,MIL,0,14.4,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,-11,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,2.0,58.0,3.411764705882353,3.000000000000001,71.60000000000001,4.211764705882353,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+4),W (+4)
42.0,30.0,2023-01-11,22-125,NYK,IND,0,6.366666666666666,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8,-1,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-1.0,89.0,5.235294117647059,-0.7999999999999999,102.3,6.017647058823529,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,,
43.0,31.0,2023-01-13,22-127,NYK,WAS,0,7.616666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-0.5,-15,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,0.0,67.0,3.941176470588236,-0.5,80.80000000000001,4.752941176470589,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-4),L (-4)
44.0,32.0,2023-01-15,22-129,NYK,DET,0,4.55,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8,-4,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-2.0,79.0,4.647058823529412,-1.7999999999999998,96.0,5.647058823529412,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+6),W (+6)
45.0,33.0,2023-01-16,22-130,NYK,TOR,0,6.116666666666666,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.8,-8,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,0.0,59.0,3.4705882352941178,-0.8,79.99999999999999,4.705882352941176,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+4),W (+4)
46.0,34.0,2023-01-18,22-132,NYK,WAS,0,10.55,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,+1,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,2.0,64.0,3.764705882352941,1.3000000000000005,84.3,4.958823529411765,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+13),W (+13)
47.0,35.0,2023-01-20,22-134,NYK,ATL,0,15.983333333333333,3.0,5.0,.600,2.0,3.0,.667,0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,8.0,8.0,-1,2.0,1.0,0.5,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,8.0,89.0,5.235294117647059,8.0,103.3,6.076470588235294,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-2),L (-2)
48.0,36.0,2023-01-22,22-136,NYK,TOR,0,10.316666666666666,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,-2.1,-3,1.0,0.0,0.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-1.0,85.0,5.0,-2.1,88.8,5.223529411764706,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-11),L (-11)
49.0,37.0,2023-01-24,22-138,NYK,CLE,0,12.116666666666667,1.0,2.0,.500,0.0,1.0,.000,1,3.0,.333,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,2.4,+13,1.0,1.0,1.0,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,2.0,87.0,5.117647058823529,1.9999999999999984,74.5,4.382352941176471,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-15),L (-15)
50.0,38.0,2023-01-26,22-140,NYK,BOS,0,12.633333333333333,0.0,3.0,.000,0.0,3.0,.000,2,2.0,1.000,0.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,2.5,+11,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,2.0,86.0,5.0588235294117645,1.7000000000000006,95.49999999999996,5.617647058823527,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,L (-9),L (-9)
51.0,39.0,2023-01-28,22-142,NYK,BRK,0,10.783333333333331,1.0,5.0,.200,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.2,-15,4.0,1.0,0.25,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,-2.0,70.0,4.117647058823529,-1.2000000000000002,85.99999999999999,5.058823529411764,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+2),W (+2)
52.0,40.0,2023-01-31,22-145,NYK,LAL,0,9.216666666666669,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7,+1,0.0,0.0,,8,15,18,63,64,50,45,59,47,49,60,55,11,13,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.2,,0.5555555555555556,0.6666666666666666,,0.7777777777777778,0.7804878048780488,0.7352941176470589,0.8653846153846154,0.7662337662337663,0.7966101694915254,0.7313432835820896,0.8450704225352113,0.7534246575342466,0.55,0.40625,0.6666666666666666,11,19,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.25,17,2.0,85.0,5.0,1.7,103.4,6.082352941176471,8.4,0.7,-2.3,-3.6,1.4,0.0233340340550767,0.475,0.623,0.195,-0.1,0.0,W (+3),W (+3)
