Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cam Reddish,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,Cam Reddish,DaQuan Jeffries,Derrick Rose,Evan Fournier,Feron Hunt,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Obi Toppin,Quentin Grimes,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with Cam Reddish,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Josh Hart,Blake Griffin,Duane Washington Jr.,Isaiah Roby,Josh Hart,co_inf with Blake Griffin,co_inf with Duane Washington Jr.,co_inf with Isaiah Roby,co_inf with Josh Hart,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
55.0,54.0,2023-02-05,23-233,NYK,PHI,1.0,28.316666666666663,2.0,8.0,0.25,0.0,3.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,5.0,1.6,-19.0,5.0,2.0,0.4,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,0.0,67.0,3.941176470588236,1.1999999999999988,69.99999999999999,4.117647058823529,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+2),W (+2)
56.0,55.0,2023-02-07,23-235,NYK,ORL,0.0,31.55,7.0,15.0,0.467,4.0,9.0,0.444,0.0,0.0,,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,18.0,15.0,9.0,6.0,3.0,0.5,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,11.0,59.0,3.4705882352941178,15.0,58.1,3.4176470588235297,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,L (-6),L (-6)
57.0,56.0,2023-02-10,23-238,NYK,PHI,0.0,29.433333333333334,5.0,8.0,0.625,1.0,4.0,0.25,2.0,3.0,0.667,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,13.0,12.1,-11.0,4.0,4.0,1.0,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,7.0,74.0,4.352941176470588,11.299999999999995,79.0,4.647058823529412,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+11),W (+11)
58.0,57.0,2023-02-11,23-239,NYK,UTA,0.0,23.28333333333333,6.0,9.0,0.667,3.0,6.0,0.5,0.0,2.0,0.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,15.0,13.2,2.0,3.0,3.0,1.0,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,11.0,76.0,4.470588235294118,13.2,84.99999999999997,4.999999999999998,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+4),W (+4)
59.0,58.0,2023-02-13,23-241,NYK,BRK,0.0,27.78333333333333,4.0,8.0,0.5,2.0,3.0,0.667,4.0,5.0,0.8,1.0,4.0,5.0,5.0,0.0,0.0,0.0,2.0,14.0,14.2,22.0,5.0,2.0,0.4,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,11.0,60.0,3.5294117647058822,12.6,65.79999999999998,3.8705882352941168,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,L (-11),L (-11)
60.0,59.0,2023-02-15,23-243,NYK,ATL,0.0,23.9,5.0,11.0,0.455,2.0,6.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,4.0,14.0,10.3,10.0,5.0,3.0,0.6,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,8.0,58.0,3.411764705882353,9.499999999999998,66.10000000000001,3.888235294117648,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+6),W (+6)
61.0,60.0,2023-02-24,23-252,NYK,WAS,0.0,29.633333333333333,6.0,11.0,0.545,3.0,6.0,0.5,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,16.0,8.9,0.0,5.0,3.0,0.6,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,4.0,72.0,4.235294117647059,8.499999999999998,87.39999999999999,5.141176470588235,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+18),W (+18)
62.0,61.0,2023-02-25,23-253,NYK,NOP,0.0,26.58333333333333,5.0,10.0,0.5,2.0,7.0,0.286,1.0,1.0,1.0,1.0,6.0,7.0,2.0,1.0,2.0,2.0,2.0,13.0,11.5,18.0,3.0,3.0,1.0,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,12.0,75.0,4.411764705882353,11.099999999999996,81.3,4.782352941176471,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+21),W (+21)
63.0,62.0,2023-02-27,23-255,NYK,BOS,0.0,30.55,7.0,13.0,0.538,4.0,7.0,0.571,5.0,6.0,0.833,0.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,23.0,19.2,15.0,6.0,3.0,0.5,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,10.0,46.0,2.7058823529411766,17.200000000000003,53.8,3.164705882352941,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,,
64.0,63.0,2023-03-01,23-257,NYK,BRK,0.0,22.216666666666665,6.0,12.0,0.5,2.0,5.0,0.4,1.0,2.0,0.5,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,15.0,10.5,14.0,7.0,4.0,0.5714285714285714,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,6.0,89.0,5.235294117647059,10.099999999999996,99.0,5.823529411764706,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+6),W (+6)
65.0,64.0,2023-03-03,23-259,NYK,MIA,0.0,22.45,7.0,11.0,0.636,5.0,9.0,0.556,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,3.0,21.0,17.0,-4.0,2.0,2.0,1.0,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,12.0,69.0,4.0588235294117645,16.2,81.10000000000002,4.770588235294119,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+22),W (+22)
66.0,65.0,2023-03-05,23-261,NYK,BOS,1.0,55.1,15.0,28.0,0.536,5.0,12.0,0.417,3.0,4.0,0.75,0.0,8.0,8.0,7.0,4.0,2.0,1.0,2.0,38.0,34.9,8.0,16.0,10.0,0.625,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,26.0,49.0,2.8823529411764706,33.7,53.0,3.117647058823529,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+15),W (+15)
67.0,66.0,2023-03-07,23-263,NYK,CHO,1.0,35.18333333333333,5.0,16.0,0.313,3.0,10.0,0.3,1.0,1.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,2.0,2.0,14.0,7.2,-15.0,6.0,2.0,0.3333333333333333,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,3.0,70.0,4.117647058823529,6.799999999999999,70.7,4.158823529411765,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+24),W (+24)
68.0,67.0,2023-03-09,23-265,NYK,SAC,0.0,27.4,1.0,11.0,0.091,1.0,8.0,0.125,0.0,0.0,,0.0,2.0,2.0,5.0,0.0,0.0,1.0,3.0,3.0,-2.4,3.0,3.0,0.0,0.0,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-2.0,62.0,3.647058823529412,-2.3999999999999995,74.1,4.358823529411764,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+2),W (+2)
69.0,68.0,2023-03-11,23-267,NYK,LAC,1.0,42.13333333333333,8.0,18.0,0.444,3.0,8.0,0.375,7.0,8.0,0.875,4.0,6.0,10.0,4.0,1.0,0.0,0.0,2.0,26.0,23.8,-9.0,10.0,5.0,0.5,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,15.0,43.0,2.5294117647058822,21.0,41.6,2.447058823529412,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+2),W (+2)
70.0,69.0,2023-03-12,23-268,NYK,LAL,1.0,31.466666666666665,6.0,12.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,15.0,10.5,-11.0,9.0,5.0,0.5555555555555556,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,6.0,75.0,4.411764705882353,9.700000000000005,83.39999999999999,4.905882352941176,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,L (-7),L (-7)
71.0,70.0,2023-03-14,23-270,NYK,POR,1.0,33.95,8.0,14.0,0.571,4.0,8.0,0.5,6.0,7.0,0.857,2.0,8.0,10.0,3.0,1.0,0.0,1.0,1.0,26.0,24.5,8.0,6.0,4.0,0.6666666666666666,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,18.0,78.0,4.588235294117647,22.100000000000005,78.89999999999999,4.641176470588235,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,L (-5),L (-5)
72.0,71.0,2023-03-18,23-274,NYK,DEN,0.0,25.666666666666668,3.0,9.0,0.333,1.0,7.0,0.143,3.0,5.0,0.6,1.0,2.0,3.0,2.0,1.0,0.0,3.0,0.0,10.0,4.8,0.0,2.0,2.0,1.0,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-1.0,70.0,4.117647058823529,3.599999999999998,82.69999999999999,4.864705882352941,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,L (-11),L (-11)
73.0,72.0,2023-03-20,23-276,NYK,MIN,0.0,28.25,6.0,16.0,0.375,2.0,7.0,0.286,5.0,5.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,19.0,10.4,-1.0,9.0,4.0,0.4444444444444444,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,1.0,72.0,4.235294117647059,8.399999999999999,89.19999999999999,5.247058823529411,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+4),W (+4)
74.0,73.0,2023-03-22,23-278,NYK,MIA,0.0,18.83333333333333,1.0,8.0,0.125,1.0,5.0,0.2,2.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,2.0,5.0,4.7,0.0,3.0,0.0,0.0,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,4.0,71.0,4.176470588235294,3.9,78.4,4.611764705882353,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+16),W (+16)
75.0,74.0,2023-03-23,23-279,NYK,ORL,1.0,41.78333333333333,7.0,17.0,0.412,2.0,7.0,0.286,9.0,10.0,0.9,2.0,3.0,5.0,7.0,2.0,1.0,3.0,0.0,25.0,22.4,7.0,10.0,5.0,0.5,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,10.0,66.0,3.882352941176471,18.8,68.9,4.052941176470589,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+6),W (+6)
76.0,75.0,2023-03-27,23-283,NYK,HOU,1.0,30.316666666666663,14.0,18.0,0.778,5.0,7.0,0.714,7.0,9.0,0.778,0.0,2.0,2.0,9.0,1.0,1.0,1.0,3.0,40.0,38.6,18.0,11.0,9.0,0.8181818181818182,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,25.0,83.0,4.882352941176471,35.8,89.4,5.258823529411765,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,L (-6),L (-6)
77.0,76.0,2023-03-29,23-285,NYK,MIA,0.0,31.766666666666666,8.0,14.0,0.571,2.0,5.0,0.4,6.0,11.0,0.545,0.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,24.0,20.5,14.0,9.0,6.0,0.6666666666666666,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,6.0,58.0,3.411764705882353,18.1,55.3,3.252941176470588,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,L (-7),L (-7)
78.0,77.0,2023-03-31,23-287,NYK,CLE,0.0,30.066666666666663,5.0,16.0,0.313,2.0,6.0,0.333,2.0,3.0,0.667,1.0,3.0,4.0,4.0,1.0,0.0,2.0,1.0,14.0,7.4,18.0,10.0,3.0,0.3,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,2.0,95.0,5.588235294117647,6.6,95.79999999999998,5.6352941176470575,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,L (-5),L (-5)
79.0,78.0,2023-04-02,23-289,NYK,WAS,1.0,37.083333333333336,8.0,18.0,0.444,3.0,6.0,0.5,3.0,4.0,0.75,0.0,6.0,6.0,5.0,3.0,0.0,1.0,5.0,22.0,17.5,-2.0,12.0,5.0,0.4166666666666667,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,13.0,94.0,5.529411764705882,16.299999999999997,95.2,5.6000000000000005,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+22),W (+22)
80.0,79.0,2023-04-05,23-292,NYK,IND,1.0,39.85,14.0,26.0,0.538,7.0,13.0,0.538,4.0,5.0,0.8,2.0,4.0,6.0,9.0,2.0,0.0,2.0,2.0,39.0,34.1,27.0,13.0,7.0,0.5384615384615384,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,23.0,71.0,4.176470588235294,32.5,77.0,4.529411764705882,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+9),W (+9)
81.0,80.0,2023-04-07,23-294,NYK,NOP,1.0,30.5,8.0,17.0,0.471,6.0,10.0,0.6,2.0,2.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,3.0,3.0,24.0,15.0,0.0,7.0,2.0,0.2857142857142857,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,10.0,68.0,4.0,14.2,65.10000000000001,3.829411764705883,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+14),W (+14)
82.0,81.0,2023-04-09,23-296,NYK,IND,1.0,36.78333333333333,9.0,22.0,0.409,3.0,11.0,0.273,9.0,9.0,1.0,0.0,9.0,9.0,7.0,2.0,0.0,5.0,3.0,30.0,21.6,9.0,11.0,6.0,0.5454545454545454,20,27,26,81,67,51,76,63,59,66,70,72,11,13,3,40.0,,27.0,27.0,,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,1.0,0.9629629629629628,,0.9878048780487804,0.9852941176470588,0.9807692307692308,0.987012987012987,0.984375,1.0,0.9850746268656716,0.9859154929577464,0.9863013698630136,0.55,0.40625,1.0,15,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,12.0,63.0,3.7058823529411766,18.000000000000004,75.3,4.429411764705883,16.3,6.7,1.7,1.3,0.4,0.1270758881648097,0.578,0.485,0.265,2.1,4.4,W (+9),W (+9)
