Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cam Reddish,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,Cam Reddish,DaQuan Jeffries,Derrick Rose,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Obi Toppin,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with Cam Reddish,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Josh Hart,Blake Griffin,Duane Washington Jr.,Isaiah Roby,Josh Hart,co_inf with Blake Griffin,co_inf with Duane Washington Jr.,co_inf with Isaiah Roby,co_inf with Josh Hart,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
30.0,20.0,2022-12-18,22-224,NYK,IND,1,31.55,1.0,3.0,.333,1.0,3.0,.333,3,4.0,.750,0.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,6.0,7.7,0,0.0,0.0,,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,9.0,66.0,3.882352941176471,6.5,81.7,4.805882352941176,0.0839815009459743,W (+23),W (+23)
31.0,21.0,2022-12-20,22-226,NYK,GSW,1,31.666666666666668,5.0,9.0,.556,4.0,8.0,.500,5,6.0,.833,0.0,1.0,1.0,4.0,0.0,0.0,1.0,5.0,19.0,14.4,+33,1.0,1.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,8.0,88.0,5.176470588235294,12.4,101.59999999999998,5.976470588235293,0.0839815009459743,W (+3),W (+3)
32.0,,2022-12-21,22-227,NYK,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,,78.0,4.588235294117647,0.0,82.0,4.823529411764706,0.0839815009459743,W (+38),W (+38)
33.0,22.0,2022-12-23,22-229,NYK,CHI,1,35.5,3.0,11.0,.273,2.0,8.0,.250,0,2.0,.000,1.0,2.0,3.0,1.0,0.0,1.0,2.0,4.0,8.0,-0.2,-12,3.0,1.0,0.3333333333333333,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-2.0,95.0,5.588235294117647,-0.2000000000000024,102.29999999999998,6.0176470588235285,0.0839815009459743,L (-7),L (-7)
34.0,23.0,2022-12-25,22-231,NYK,PHI,1,38.71666666666667,4.0,9.0,.444,2.0,7.0,.286,0,0.0,,2.0,1.0,3.0,6.0,1.0,1.0,1.0,4.0,10.0,10.3,-5,2.0,2.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,11.0,90.0,5.294117647058823,10.3,91.9,5.405882352941177,0.0839815009459743,L (-1),L (-1)
35.0,24.0,2022-12-27,22-233,NYK,DAL,1,48.333333333333336,12.0,25.0,.480,7.0,16.0,.438,2,3.0,.667,4.0,2.0,6.0,4.0,0.0,0.0,3.0,5.0,33.0,21.1,-7,9.0,5.0,0.5555555555555556,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,12.0,89.0,5.235294117647059,20.3,78.79999999999998,4.6352941176470575,0.0839815009459743,L (-7),L (-7)
36.0,25.0,2022-12-29,22-235,NYK,SAS,1,36.6,1.0,10.0,.100,1.0,6.0,.167,6,6.0,1.000,0.0,4.0,4.0,0.0,2.0,0.0,2.0,4.0,9.0,2.0,+8,4.0,0.0,0.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-3.0,63.0,3.7058823529411766,-0.4000000000000008,80.20000000000002,4.71764705882353,0.0839815009459743,L (-5),L (-5)
37.0,26.0,2022-12-31,22-237,NYK,HOU,1,36.2,8.0,15.0,.533,3.0,8.0,.375,0,0.0,,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,19.0,13.2,+10,7.0,5.0,0.7142857142857143,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,9.0,50.0,2.9411764705882355,13.2,63.900000000000006,3.758823529411765,0.0839815009459743,L (-7),L (-7)
38.0,27.0,2023-01-02,22-239,NYK,PHO,1,35.88333333333333,5.0,9.0,.556,2.0,6.0,.333,0,0.0,,0.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,12.0,11.8,+10,3.0,3.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,11.0,91.0,5.352941176470588,11.799999999999995,84.69999999999999,4.98235294117647,0.0839815009459743,W (+20),W (+20)
39.0,28.0,2023-01-04,22-241,NYK,SAS,1,37.016666666666666,5.0,8.0,.625,3.0,5.0,.600,1,2.0,.500,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,14.0,12.5,+9,3.0,2.0,0.6666666666666666,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,9.0,61.0,3.588235294117647,12.1,80.89999999999996,4.758823529411763,0.0839815009459743,W (+19),W (+19)
40.0,29.0,2023-01-06,22-243,NYK,TOR,1,35.9,6.0,13.0,.462,4.0,10.0,.400,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,16.0,7.5,-19,3.0,2.0,0.6666666666666666,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,3.0,87.0,5.117647058823529,7.4999999999999964,84.1,4.947058823529411,0.0839815009459743,W (+3),W (+3)
41.0,30.0,2023-01-09,22-246,NYK,MIL,1,33.516666666666666,1.0,7.0,.143,0.0,3.0,.000,2,2.0,1.000,2.0,6.0,8.0,1.0,2.0,0.0,0.0,0.0,4.0,5.4,-5,4.0,1.0,0.25,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,6.0,54.0,3.176470588235294,4.600000000000001,70.0,4.117647058823529,0.0839815009459743,W (+4),W (+4)
42.0,31.0,2023-01-11,22-248,NYK,IND,1,30.416666666666668,6.0,11.0,.545,4.0,8.0,.500,2,2.0,1.000,0.0,5.0,5.0,2.0,2.0,0.0,2.0,3.0,18.0,14.4,+14,3.0,2.0,0.6666666666666666,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,12.0,76.0,4.470588235294118,13.599999999999998,87.9,5.170588235294118,0.0839815009459743,,
43.0,32.0,2023-01-13,22-250,NYK,WAS,1,32.61666666666667,2.0,10.0,.200,1.0,7.0,.143,3,3.0,1.000,2.0,2.0,4.0,2.0,1.0,0.0,1.0,2.0,8.0,4.4,+12,3.0,1.0,0.3333333333333333,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,1.0,66.0,3.882352941176471,3.200000000000001,77.10000000000002,4.5352941176470605,0.0839815009459743,L (-4),L (-4)
44.0,33.0,2023-01-15,22-252,NYK,DET,1,37.45,3.0,9.0,.333,2.0,6.0,.333,3,4.0,.750,0.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,11.0,6.0,+8,3.0,1.0,0.3333333333333333,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,3.0,74.0,4.352941176470588,4.8,89.4,5.258823529411765,0.0839815009459743,W (+6),W (+6)
45.0,34.0,2023-01-16,22-253,NYK,TOR,1,39.583333333333336,3.0,5.0,.600,2.0,4.0,.500,2,2.0,1.000,3.0,4.0,7.0,2.0,1.0,1.0,0.0,3.0,10.0,12.9,+3,1.0,1.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,14.0,45.0,2.647058823529412,12.099999999999998,67.1,3.947058823529412,0.0839815009459743,W (+4),W (+4)
46.0,35.0,2023-01-18,22-255,NYK,WAS,1,31.3,5.0,10.0,.500,3.0,7.0,.429,1,2.0,.500,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,14.0,10.3,-12,3.0,2.0,0.6666666666666666,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,61.0,3.588235294117647,9.9,75.7,4.452941176470588,0.0839815009459743,W (+13),W (+13)
47.0,36.0,2023-01-20,22-257,NYK,ATL,1,16.116666666666667,4.0,7.0,.571,2.0,5.0,.400,0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,10.0,6.5,-6,2.0,2.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,6.0,91.0,5.352941176470588,6.500000000000002,104.8,6.164705882352941,0.0839815009459743,L (-2),L (-2)
48.0,37.0,2023-01-22,22-259,NYK,TOR,1,33.4,2.0,8.0,.250,2.0,6.0,.333,2,2.0,1.000,1.0,4.0,5.0,4.0,0.0,0.0,1.0,4.0,8.0,5.3,+1,2.0,0.0,0.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,6.0,78.0,4.588235294117647,4.5,82.2,4.835294117647059,0.0839815009459743,L (-11),L (-11)
49.0,38.0,2023-01-24,22-261,NYK,CLE,1,36.38333333333333,4.0,9.0,.444,2.0,7.0,.286,0,0.0,,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,10.0,6.0,-10,2.0,2.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,4.0,85.0,5.0,5.999999999999998,70.5,4.147058823529412,0.0839815009459743,L (-15),L (-15)
50.0,39.0,2023-01-26,22-263,NYK,BOS,1,38.05,2.0,7.0,.286,1.0,6.0,.167,0,0.0,,0.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,5.0,2.7,-7,1.0,1.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,4.0,84.0,4.941176470588236,2.700000000000001,94.49999999999996,5.558823529411762,0.0839815009459743,L (-9),L (-9)
51.0,40.0,2023-01-28,22-265,NYK,BRK,1,37.833333333333336,4.0,11.0,.364,2.0,7.0,.286,0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,10.0,4.5,+4,4.0,2.0,0.5,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,2.0,66.0,3.882352941176471,4.5,80.29999999999998,4.723529411764705,0.0839815009459743,W (+2),W (+2)
52.0,41.0,2023-01-31,22-268,NYK,LAL,1,40.25,6.0,12.0,.500,0.0,5.0,.000,0,0.0,,1.0,3.0,4.0,3.0,2.0,0.0,0.0,2.0,12.0,10.9,-9,7.0,6.0,0.8571428571428571,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,9.0,78.0,4.588235294117647,10.900000000000002,94.20000000000002,5.541176470588236,0.0839815009459743,W (+3),W (+3)
53.0,42.0,2023-02-02,22-270,NYK,MIA,1,36.85,6.0,9.0,.667,3.0,5.0,.600,2,2.0,1.000,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,17.0,17.4,+8,4.0,3.0,0.75,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,14.0,66.0,3.882352941176471,16.599999999999994,72.0,4.235294117647059,0.0839815009459743,L (-7),L (-7)
54.0,43.0,2023-02-04,22-272,NYK,LAC,1,38.7,4.0,8.0,.500,3.0,6.0,.500,2,2.0,1.000,2.0,3.0,5.0,2.0,0.0,0.0,0.0,6.0,13.0,10.3,+2,2.0,1.0,0.5,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,10.0,88.0,5.176470588235294,9.499999999999996,96.0,5.647058823529412,0.0839815009459743,L (-6),L (-6)
55.0,44.0,2023-02-05,22-273,NYK,PHI,1,30.03333333333333,5.0,11.0,.455,1.0,5.0,.200,2,3.0,.667,1.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,13.0,5.3,-4,6.0,4.0,0.6666666666666666,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,1.0,66.0,3.882352941176471,4.500000000000002,66.69999999999999,3.923529411764705,0.0839815009459743,W (+2),W (+2)
56.0,45.0,2023-02-07,22-275,NYK,ORL,1,30.466666666666665,4.0,8.0,.500,1.0,4.0,.250,0,0.0,,0.0,4.0,4.0,1.0,0.0,1.0,2.0,2.0,9.0,4.8,+3,4.0,3.0,0.75,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,65.0,3.823529411764706,4.799999999999998,68.3,4.017647058823529,0.0839815009459743,L (-6),L (-6)
57.0,46.0,2023-02-10,22-278,NYK,PHI,1,37.21666666666667,3.0,7.0,.429,0.0,4.0,.000,0,1.0,.000,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,6.0,3.4,-7,3.0,3.0,1.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,3.0,78.0,4.588235294117647,3.3999999999999986,86.89999999999999,5.1117647058823525,0.0839815009459743,W (+11),W (+11)
58.0,47.0,2023-02-11,22-279,NYK,UTA,1,22.35,0.0,3.0,.000,0.0,2.0,.000,1,2.0,.500,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.8,+1,1.0,0.0,0.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-2.0,89.0,5.235294117647059,-1.1999999999999995,99.39999999999998,5.8470588235294105,0.0839815009459743,W (+4),W (+4)
59.0,48.0,2023-02-13,22-281,NYK,BRK,1,22.45,2.0,5.0,.400,2.0,4.0,.500,2,2.0,1.000,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,8.0,7.2,-3,1.0,0.0,0.0,10,16,19,70,71,57,45,66,60,52,57,62,9,11,2,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,73.0,20.0,32.0,3.0,0.25,,0.5925925925925926,0.7037037037037037,,0.8641975308641975,0.8658536585365854,0.8382352941176471,0.8653846153846154,0.8571428571428571,0.9375,0.8813559322033898,0.8507462686567164,0.8493150684931506,0.45,0.34375,0.6666666666666666,14,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,66.0,3.882352941176471,6.4,71.99999999999999,4.235294117647058,0.0839815009459743,L (-11),L (-11)
